milliseconds,AC_active_cyto_mem,G_GDP_cyto,G_protein_cyto,G_a_s_cyto,GRK_bg_cyto,iso_BAR_p_cyto_mem,PDE4_cyto,ATP_cyto,AC_PKA_cyto_mem,R2C2_cyto,PP_PDE_cyto,BAR_cyto_mem,BAR_G_cyto_mem,iso_extra,iso_BAR_cyto_mem,MAPK_active_cyto,MEK_cyto,MEK_active_cyto,B_Raf_active_cyto,bg_cyto,B_Raf_cyto,PKA_cyto,AC_cyto_mem,AMP_cyto,GRK_cyto,PP2A_cyto,MAPK_cyto,PTP_cyto,PTP_PKA_cyto,c_R2C2_cyto,c2_R2C2_cyto,c3_R2C2_cyto,iso_BAR_G_cyto_mem,PDE_high_km_cyto,cAMP_cyto,PTP_PP_cyto,PDE4_P_cyto
0,-0.036452082055144316,-7.370743621282978e-05,2167.4974686056116,0.0008253370788531181,7.447668174999199e-05,-2.203027918215618e-08,240.80000000496017,3009999.4809956686,0.0,120.40074467455409,120.4,94.7365624303533,-0.029608184518495517,6021.159098424932,0.1340056391082447,4.795051185663718e-12,108.35999999999744,-5.777860222600568e-11,3.816193878553794e-10,-0.06490402449507565,120.40000000229,-8.43592350437041e-10,300.0545269262954,3009999.5108091217,0.6019182629125427,60.2,216.7199999999994,120.39999999988535,1.3042546747435226e-10,0.00013872333922928035,1.2012343250139107e-07,4.188453849353261e-09,-1.3326697458575756,301.0,-0.23930688734031305,60.2,-2.1064948804961166e-10
100,-0.05251721224565567,8.744450335344089e-05,2157.0825150006185,0.004111204149652807,-1.707724865179153e-05,4.390244116700232e-06,240.80000000336605,3009998.4925193447,0.0,120.40076007681063,120.4,32.911335639156874,3.6991838124623477,5914.629341696936,11.388772026107416,-7.219888034508697e-13,108.35999999999538,-8.169353552892884e-11,-2.457747647618997e-09,0.011690464301060813,120.39999999904146,-4.2185182035731673e-10,300.06528903658136,3010000.384988426,0.6020177987690941,60.199999999999996,216.7199999999938,120.40000000007538,-1.5152068028209595e-10,0.00035761387188794916,4.953928299735641e-08,7.3365902396098835e-09,47.431628461490114,301.0,0.6733960029490871,60.20000000000001,2.5852453987366575e-09
200,0.22250651493625237,-8.145527043127659e-05,2151.194856080157,0.006453288062138154,-7.588018273969902e-05,8.148809402497714e-06,240.80000000289272,3009996.1062687733,0.0,120.40008454469316,120.4,10.408592623053416,2.8672355004002514,5875.7286390233485,4.244252482830485,9.03544464348677e-13,108.36000000001896,8.750735560149222e-11,-2.752160695935777e-10,0.016658903526201585,120.40000000102785,-1.633005637418141e-09,299.50057460007014,3010002.576663479,0.6020753336634058,60.2,216.72000000000168,120.39999999995472,3.5007317380392943e-11,0.0012587822017799356,-5.997852084546015e-09,1.609362562826421e-09,77.34774825602364,301.0,1.342081453787323,60.2,3.0217932316938672e-09
300,0.33886342494497723,0.0003175569911250351,2149.5073035585024,0.010079023097772786,-1.99161465083649e-05,9.466013107935107e-06,240.80000000376035,3009994.322748215,0.0,120.39906850875752,120.4,4.838719784400098,1.8332437263882404,5862.1743010026985,1.709475725467515,-5.994622113712732e-12,108.36000000007225,-4.401104542268058e-11,1.3919193969992246e-09,0.05314501404658406,120.40000000066881,1.3685226358608103e-10,299.6686368634235,3009999.526661065,0.6019572078845782,60.2,216.71999999999846,120.39999999987369,-1.0323512921065886e-10,0.0007924922556156815,-6.908606833616331e-08,1.4569754616620784e-08,86.04849345159852,301.0,1.8859303965361336,60.2,-1.0882788737929927e-09
400,0.4105866484585023,-7.267084785943069e-05,2148.96182135157,0.010516339852966926,-3.080376017816503e-05,1.0066147387704168e-05,240.80000000506473,3009998.1299107308,0.0,120.398216778238,120.4,2.6195948553895976,1.168597047404987,5856.7098259148015,0.9517072481574844,-2.8883421350646565e-12,108.3600000001101,1.3459665773155273e-12,1.8083818978228144e-09,0.06366861497023994,120.40000000004298,-1.7465087232348295e-09,299.51166694712293,3010000.7456006515,0.6019312843647943,60.2,216.72000000000492,120.39999999995776,-1.1665568445691289e-10,0.0010175166065865301,-6.849750890231828e-09,-6.2023463629902034e-09,91.14605892057595,301.0,2.7435020158604275,60.2,3.621741131345704e-09
500,0.6085778861547767,-2.730704450316164e-05,2148.4386395135903,0.012659699552429822,2.954799782187497e-05,1.0533319325837496e-05,240.7999999997704,3009995.0859388225,0.0,120.39996006883361,120.4,-0.16705317991237423,0.8748983095274575,5853.82154586666,0.503838203946442,2.1258144683346864e-12,108.35999999991868,1.5950577484475973e-11,1.5564445844863348e-09,0.19663059261347368,120.39999999854015,-1.039770054056279e-09,298.9047367536746,3010000.44303786,0.6020351954333893,60.2,216.71999999999892,120.39999999985469,-1.4105848767798873e-10,-8.149966609756584e-05,5.50945144834765e-08,1.1233077419892999e-08,93.27158861996622,301.0,3.0844262288238857,60.2,4.448734371597151e-09
600,1.040144556777576,0.0001670832700297529,2148.429974481495,0.013860399595086377,0.0001106404672098083,1.1432130575238185e-05,240.80000000489852,3009990.8728818474,0.0,120.39864241157045,120.4,0.26976554577665396,0.6451729454564971,5850.304042455861,0.3392529727186855,5.7991816547498234e-12,108.35999999989721,1.1068942798056783e-10,3.178131697470778e-09,0.19446197842322693,120.40000000286932,-5.37809315368951e-10,298.9268737381712,3010003.600606726,0.6019480213070885,60.2,216.72000000000332,120.39999999984842,-2.9331796293531313e-12,0.0004316310522211631,1.4644315454868535e-07,7.1443660757036435e-09,93.64591960662743,301.0,3.1896951321186213,60.2,-2.7048254334497453e-09
700,1.3216327152757252,0.00028588340454253913,2148.473869134106,0.01526931474289095,1.6950039862568614e-05,1.1296291483088502e-05,240.80000000373576,3009993.6555682095,0.0,120.39807450924272,120.39999999999999,1.0468965848446306,0.6776395712288994,5850.108733333211,0.42602494698163046,-2.5944477608895553e-12,108.36000000010834,3.0560625424220115e-11,2.6945985512944844e-09,0.24615633687740457,120.39999999989907,-4.4311326414307546e-11,298.45945089704554,3010003.617689455,0.6019504931747626,60.20000000000001,216.71999999999852,120.3999999999693,-1.2816885133597052e-10,0.0019678435340181938,5.580292220845336e-08,-7.503702119737477e-10,93.47506753633324,301.0,3.3173800114863705,60.2,4.249530054735022e-09
800,1.5411706508936762,0.00034668579488029847,2148.1074514242737,0.014039392420062208,0.00016399472794698615,1.1301311795552031e-05,240.79999999837744,3009992.14482609,0.0,120.39886671437183,120.4,-0.12727789230558434,0.5898030066493791,5852.046728171298,0.21001237679369705,-4.822906297125001e-12,108.35999999993739,1.0494810898782199e-10,-3.1657893699685832e-09,0.2559524051830363,120.40000000070427,-7.687421295703394e-10,298.2001472964901,3010007.28728291,0.6019253859308211,60.2,216.7200000000021,120.40000000013256,-2.267792197582239e-11,0.0016829556189670407,1.3546566328427243e-07,-9.435839533643073e-09,91.87292132818295,301.0,3.8619469827315696,60.2,4.8902763703312754e-09
900,1.9898453773823355,0.0008864750220869137,2148.1976251149417,0.017436168802001387,0.00020444036013509477,1.1829679021846457e-05,240.7999999956464,3009987.715130292,0.0,120.39789824946148,120.4,1.1850536799166174,0.6246411085966661,5850.598328933755,0.4193960518655102,4.2871716481054255e-12,108.3600000000203,1.5553425877046863e-11,-6.209794303894828e-11,0.32709469648523015,120.40000000290797,8.447552114969626e-10,298.12622317966685,3010003.7433714084,0.6018670799773587,60.2,216.7199999999983,120.40000000012755,7.983045466077118e-11,0.002072633707103532,2.1695527145012748e-08,1.1789184914955343e-09,93.19484901754885,301.0,3.724994030996135,60.2,7.903328167607783e-10
