milliseconds,AC_active_cyto_mem,G_GDP_cyto,G_protein_cyto,G_a_s_cyto,GRK_bg_cyto,iso_BAR_p_cyto_mem,PDE4_cyto,ATP_cyto,AC_PKA_cyto_mem,R2C2_cyto,PP_PDE_cyto,BAR_cyto_mem,BAR_G_cyto_mem,iso_extra,iso_BAR_cyto_mem,MAPK_active_cyto,MEK_cyto,MEK_active_cyto,B_Raf_active_cyto,bg_cyto,B_Raf_cyto,PKA_cyto,AC_cyto_mem,AMP_cyto,GRK_cyto,PP2A_cyto,MAPK_cyto,PTP_cyto,PTP_PKA_cyto,c_R2C2_cyto,c2_R2C2_cyto,c3_R2C2_cyto,iso_BAR_G_cyto_mem,PDE_high_km_cyto,cAMP_cyto,PTP_PP_cyto,PDE4_P_cyto
0,0.12249363105653198,0.00011467973653849345,2167.3819988018363,0.0012333197542114724,-5.797493758817987e-05,2.6579082502358465e-07,240.8000000049785,3009998.6654097564,0.0,120.40033080275099,120.40000000000002,93.5325171420432,-0.007072710977811559,6020.417573284433,-0.14348693335343135,5.86243181718726e-12,108.3599999998981,5.6008600388083024e-11,-1.204653576418039e-09,0.03729550149387875,120.39999999698081,1.7249427539410366e-09,300.07988852669683,3009997.432683762,0.6020074917243083,60.2,216.72000000000025,120.4000000000386,-2.752975392010576e-11,0.0008727902501063859,1.3402856532347765e-07,1.1370388175137158e-08,-0.5078617257427149,301.0,-0.12896214606250028,60.20000000000001,-2.2687487897467676e-09
100,-0.003985282764312231,9.75778210444767e-05,2156.7856504664214,0.0052349299560826,-0.00011133064858252688,4.3658141835853295e-06,240.79999999830105,3010001.1454630145,0.0,120.3990553229444,120.4,32.39635101460217,3.6108024092635533,5914.997600003047,11.332385753918354,-3.4963338181647127e-12,108.35999999991154,5.636856367670598e-11,4.813862515024701e-10,0.05540804764132111,120.39999999705523,-3.204497558511921e-10,300.2089482298674,3010000.6016834015,0.6018825092095069,60.2,216.71999999999923,120.40000000001987,3.2844075418950256e-11,0.0010840285898157489,-2.1482147267783538e-08,-6.5363650930824824e-09,48.35637454391155,301.0,0.7333676046306254,60.2,1.513575465104775e-09
200,-0.07990803848867953,-0.0002458424399357648,2151.521379229114,0.008237893196909244,-2.9450327099065608e-05,7.595495111534358e-06,240.79999999710583,3009995.2394452943,0.0,120.40047944975466,120.4,11.997859588778956,2.800899930674908,5873.423706781196,4.52700061189042,3.3490496728177307e-12,108.36000000005899,-4.4540700859158416e-12,2.5635524950515876e-10,0.07252993457674499,120.40000000103953,-1.5208263631779573e-09,299.6706607192963,3010002.890758664,0.6019849418995302,60.2,216.71999999999457,120.40000000014598,1.30380862791802e-10,0.000768778007069378,1.7294769822303893e-08,-1.5512868578447544e-08,76.53977887956582,301.0,1.3591249641381336,60.2,-4.3775878631001625e-09
300,0.15153635370673982,0.0003122473083597945,2149.253541294376,0.008734984675996578,-3.195872106341303e-05,9.82941085185893e-06,240.80000000258562,3009998.2248703297,0.0,120.39915709246887,120.4,4.916518661151213,1.8109198194102503,5860.060725836527,1.6783438812049507,3.5160634555545867e-12,108.35999999990055,1.0577651335450966e-10,-9.992584177635215e-10,0.09537445473316024,120.4000000024706,-1.369339182285598e-09,299.379149973873,3010002.691933827,0.6019520729289223,60.2,216.72000000000543,120.39999999985857,1.0366918818818632e-10,0.0010451870736494441,-7.126927746295234e-08,1.72574274250195e-08,86.10846802615089,301.0,2.182130632283315,60.2,-1.2653291834175654e-09
400,0.5956733865269319,0.00019440641727299355,2148.6998082827927,0.01065088748861698,0.00013271943972149075,9.994941637934914e-06,240.79999999721306,3009994.309232579,0.0,120.39931210372629,120.4,0.6283262315870618,1.1864019839671,5857.27504517121,0.6473420754830235,5.285219476549977e-12,108.35999999999802,7.890898242611586e-11,-1.2513381892641676e-09,0.13176202649515822,120.40000000001208,-4.372035116900541e-10,299.413467571344,3010002.4927075934,0.6018712066693719,60.199999999999996,216.72000000000196,120.40000000004393,1.4181826161862078e-10,0.0012436423624505632,-1.0979298314233016e-07,6.851817444438981e-09,90.42345824172581,301.0,2.3663455685104537,60.2,-1.0660918155677947e-09
500,0.9463293086372127,0.00027361787006122536,2148.5827527527695,0.011996858120725373,4.351570905118267e-05,1.0811525388622895e-05,240.79999999765698,3009992.387904433,0.0,120.39985880544329,120.39999999999999,-0.34513783269195464,0.863483499460177,5853.585888753328,0.34066170419877384,-3.5123576776653386e-13,108.35999999998776,9.372178791449838e-11,-2.2006699992778337e-09,0.22834754104168803,120.4000000025997,1.620317920242723e-09,299.11315627418804,3010003.7258618386,0.6019533748546319,60.2,216.72000000000577,120.39999999998693,-9.103252201153741e-11,0.002080482203299649,1.325842446909768e-07,6.487437421924095e-09,92.56588082126486,301.0,3.047631758034635,60.2,3.238527618384033e-11
600,0.7287047940499645,0.000291761628193418,2148.5471873435754,0.012462187269350828,0.00011078838160879144,1.153523422981443e-05,240.8000000011228,3009992.739564198,0.0,120.39971199127979,120.4,1.226871411705062,0.686087922251022,5852.015034587278,0.48842884403127723,-7.087446474420118e-13,108.35999999993479,1.103285707737004e-10,1.7392346306315263e-09,0.16230042507852205,120.40000000125787,1.6080608964915556e-09,298.8460974467075,3010001.7720136666,0.6019347694196107,60.2,216.71999999999804,120.39999999988038,5.084260531842501e-11,0.00104090739079301,1.079141223456483e-08,6.082702621838827e-09,93.24772206461573,301.0,3.3836173394349944,60.2,-9.574952528539822e-10
700,0.9723186639069494,0.0005875545819292731,2148.0817396248226,0.015684516544737608,0.00010343576429958178,1.1282345847216549e-05,240.79999999789294,3009991.1411383552,0.0,120.39834856059989,120.4,-0.17521400125738232,0.6316140791530549,5852.408016021248,0.33671926524806295,-5.22886805001081e-12,108.36000000007024,-7.721063775842545e-11,1.1994842001777894e-09,0.21914273149951555,120.39999999966292,-1.4252537670902755e-10,298.62378955520586,3010001.525882693,0.6019751336133868,60.2,216.72000000000244,120.39999999988551,-1.256768467654402e-10,0.0019060650887015268,-1.6819955154211298e-08,-1.5787781577887082e-08,93.03136071556897,301.0,3.671202149247537,60.2,-4.126968663194416e-09
800,1.6332491601024641,0.0006509369527273038,2148.1560973497803,0.015882080574188374,0.00010117017677318433,1.160256522542688e-05,240.7999999980559,3009993.359487953,0.0,120.39816644336828,120.4,0.6174299056078747,0.5927088316711214,5850.946045070507,0.41800450257802135,6.065654082090863e-12,108.3600000000772,-2.7244629184636343e-11,3.7418741478160296e-10,0.34866204182499644,120.4000000022431,-8.231363133631606e-10,298.22303072477143,3010006.913916128,0.6018203333004989,60.2,216.7200000000059,120.40000000007461,1.2145544334179462e-10,0.0018391127757772339,1.5555243808267183e-07,1.52067763728103e-08,92.449227444245,301.0,3.8661343825688212,60.199999999999996,5.004046739317477e-10
900,1.665979010689433,0.0005666819115982089,2148.1733679950985,0.01608560649420137,0.00016915565700534568,1.1542513135768503e-05,240.79999999992904,3009989.9476871435,0.0,120.39803969662637,120.4,1.100218384627702,0.5822380340240497,5853.230071992366,0.4656616841621608,4.909276605947172e-12,108.3599999999065,7.343832884492709e-11,-1.9102659789401247e-10,0.4076135543706275,120.39999999698338,-1.6348619266836415e-10,298.2730524144754,3010006.7532862606,0.6019610933662985,60.2,216.71999999999696,120.39999999985277,-8.827790083095413e-12,0.0036748973368611404,3.2125812318994625e-08,2.0867797048051708e-09,93.65351569769884,301.0,4.138084453969396,60.199999999999996,-7.215795198528486e-10
