milliseconds,AC_active_cyto_mem,G_GDP_cyto,G_protein_cyto,G_a_s_cyto,GRK_bg_cyto,iso_BAR_p_cyto_mem,PDE4_cyto,ATP_cyto,AC_PKA_cyto_mem,R2C2_cyto,PP_PDE_cyto,BAR_cyto_mem,BAR_G_cyto_mem,iso_extra,iso_BAR_cyto_mem,MAPK_active_cyto,MEK_cyto,MEK_active_cyto,B_Raf_active_cyto,bg_cyto,B_Raf_cyto,PKA_cyto,AC_cyto_mem,AMP_cyto,GRK_cyto,PP2A_cyto,MAPK_cyto,PTP_cyto,PTP_PKA_cyto,c_R2C2_cyto,c2_R2C2_cyto,c3_R2C2_cyto,iso_BAR_G_cyto_mem,PDE_high_km_cyto,cAMP_cyto,PTP_PP_cyto,PDE4_P_cyto
0,-0.3233600843050818,0.0002270211216764666,2167.4829386405913,0.00021116559665897925,5.9548239754238774e-05,3.5714126137156964e-07,240.79999999665165,3010002.302309344,0.0,120.40058979190606,120.4,93.58620877398289,0.04296496656879256,6020.094081652505,0.008793516789897137,3.84188757908501e-12,108.35999999998803,3.128039250898434e-11,3.35565342755955e-09,-0.052673903300916675,120.40000000118987,-6.587066967613843e-10,299.84571024665826,3009998.719742686,0.6019474088088236,60.2,216.7200000000063,120.39999999999343,1.124833506393038e-10,-0.00017710613357162572,-3.5681090139650344e-09,7.89339264394145e-09,-0.42321289740779017,301.0,-0.12427806403337173,60.2,4.891429480264719e-09
100,-0.27893768155948206,-0.00012660961395365784,2156.9439144275657,0.0036560581585290816,-4.217363510038949e-06,4.69974150202383e-06,240.7999999964828,3009997.6679668846,0.0,120.40006352975922,120.4,30.619125850334814,3.6464106235271263,5915.5879525809905,11.520940624716063,1.2967951602489563e-12,108.36000000006739,-8.052550981184059e-11,1.6285499161376422e-09,0.06367638082142793,120.39999999824944,-1.3411099633928627e-10,299.9142153133301,3009999.296338761,0.6019515965053106,60.2,216.7200000000031,120.40000000011784,-2.7806166991939587e-11,-0.0008090950348646111,-1.1518105001817367e-07,9.320369325175431e-09,46.556762930497484,301.0,0.805810050399068,60.2,3.4716126685579937e-09
200,0.40829920811771137,-0.00024443186407898434,2151.5094973491828,0.008156168214592242,7.542606430590513e-05,8.331454772610463e-06,240.80000000249004,3009998.6292495774,0.0,120.40075195386362,120.40000000000002,11.145434493397095,2.8240896471262826,5874.889684665345,4.3121278006468415,-9.102510788650671e-13,108.36000000008737,-7.681176672366423e-11,2.173117351416633e-10,0.06811369016418753,120.40000000200897,1.249940323559116e-09,299.62934625524855,3010001.1436965284,0.6019865836563578,60.199999999999996,216.7199999999961,120.40000000005836,7.80030799666028e-11,0.0012099509829269588,-1.2502749635165054e-07,3.812778244803348e-09,77.33432884798397,301.0,1.3253006832200778,60.2,2.761975829885318e-09
300,0.16869417129551678,0.00018194309071476253,2149.4799436456724,0.009151359441456898,2.692088724233241e-06,9.702452876477389e-06,240.79999999780588,3009997.6892490587,0.0,120.39855065047722,120.4,4.8553762594630685,1.8132788196505283,5862.598831271331,1.5540026005587488,1.2079597974614426e-12,108.35999999991022,7.462712607127863e-11,2.2351053526438437e-09,0.10843393070117605,120.40000000028958,-1.2940314773358823e-09,299.68391906593547,3009998.783123718,0.6019664828822652,60.2,216.7199999999982,120.39999999990195,9.998308800240278e-11,0.0012679832185539164,-4.449372241628508e-08,5.6480652754657615e-09,87.99190332416052,301.0,2.07773149015891,60.2,-2.357914611412686e-09
400,0.7794401074286048,0.0003118171044403953,2148.4840832858363,0.010043256296679588,-2.929957614806458e-05,1.0686063614978483e-05,240.7999999970695,3009996.6472316305,0.0,120.39922939363717,120.4,0.6935012000552581,1.2118221717899205,5854.199932283781,0.690593377010173,-3.47339484494183e-12,108.36000000008319,-5.3081713591919175e-11,-1.2177018560186764e-09,0.13332503715072674,120.40000000059544,-7.410384840134739e-10,299.54611322918004,3009999.2312993538,0.6020567476187584,60.2,216.7199999999992,120.40000000009759,-6.3508140668422115e-12,0.0017313116513329359,1.1155448922927244e-07,1.2053957697745397e-08,91.57467668857052,301.0,2.459444023337505,60.20000000000001,2.0792793502032652e-09
500,0.5502174565696154,0.00010178116840514387,2148.1033001703627,0.01224573066926228,7.065273158329046e-05,1.099944760604743e-05,240.79999999852888,3009996.8267402193,0.0,120.39949960769988,120.4,-0.7554842211401436,0.8887100011942815,5851.633641463612,0.35932494855533015,-5.698444040239438e-12,108.36000000010786,-9.445573090267096e-11,-3.06710319170821e-09,0.12106364649500372,120.39999999952217,4.50042538204568e-10,299.5163596211901,3010003.23795765,0.602083023106989,60.2,216.7200000000031,120.39999999995948,-1.1084983391428518e-10,0.0006001904947748333,1.0725200174290721e-08,-1.3783894234369716e-08,92.43648503670074,301.0,2.7270055991560915,60.2,3.587305905429473e-09
600,1.293902294901617,0.00044736273360675393,2148.152118377455,0.014757332651060428,9.55584311235399e-05,1.1398303607604025e-05,240.8000000032862,3009995.422268478,0.0,120.39869585995432,120.4,-0.3886884801456708,0.6505519147905288,5850.445978323135,0.3615066956435498,-6.036141683261361e-12,108.35999999989824,2.0603265247811217e-11,8.29308098792745e-10,0.21414955312885198,120.39999999861053,-1.2788184091452045e-09,299.16983446680774,3010004.6202472406,0.6018355904624959,60.2,216.71999999999807,120.40000000014112,1.5103781633417183e-10,0.0014017871206313606,1.3442030638106644e-08,3.324194020000596e-10,92.68641464384031,301.0,3.451121033014027,60.2,1.6105909747364539e-09
700,1.3525883283908553,0.00016400144367597366,2148.422047751182,0.01480765364493778,2.2821107587352388e-05,1.1535281594306316e-05,240.79999999985031,3009990.097334185,0.0,120.39902146766957,120.4,-1.1650921739348892,0.6101853098914399,5852.513695362364,0.3379137363296015,-5.281097905232649e-12,108.3600000001053,-7.188209448882275e-11,-1.934078699091116e-09,0.21368342906323148,120.40000000023058,3.867581170183201e-10,298.7123090312603,3010005.054368676,0.6019381390046863,60.2,216.7199999999973,120.39999999998595,1.0772974270514817e-10,0.001625236544073163,-1.013645903737121e-08,1.2663863544377255e-08,93.93283824025688,301.0,3.6329259422052775,60.2,-3.4240798198989355e-10
800,1.6674370055971153,0.0005608064859145241,2148.1031144785666,0.01530226000881323,3.146574684297216e-05,1.1996232381509182e-05,240.79999999699075,3009991.6119600753,0.0,120.39746784850617,120.4,0.9144693076973645,0.5659702095370793,5849.961258963867,0.37937599962625773,-3.3222514724595417e-12,108.36000000006621,4.289082918282583e-11,-1.365875613342408e-09,0.2638164555660329,120.40000000290065,1.6557983113629837e-09,298.50938747510537,3010004.498796656,0.6019053751209069,60.2,216.719999999995,120.40000000007552,4.4769453457457725e-12,0.001612046889440094,7.074104552010993e-08,-2.564553464389798e-09,91.9694231166875,301.0,3.6912584751740067,60.2,5.24276871934028e-10
900,1.5899857045892376,0.0008768042994885066,2147.845087920387,0.015875564040181984,3.88379698585564e-05,1.1461411009805792e-05,240.79999999666092,3009992.4288682565,0.0,120.3964031279963,120.40000000000002,0.8834326283581241,0.5619933214627476,5850.554734921583,0.3982397973720102,-5.72334331899472e-13,108.35999999998214,-2.5954062400693976e-11,1.6898749913782227e-09,0.3594568923553404,120.4000000022142,1.0005322332006268e-09,298.37515968786863,3010007.997010474,0.6019181569262808,60.2,216.7200000000036,120.40000000005709,1.360712005615085e-10,0.0030869568571728723,8.99648464942385e-08,7.274167483770419e-09,91.63851113235197,301.0,3.8865233390023737,60.2,-2.9000776529829215e-09
