milliseconds,AC_active_cyto_mem,G_GDP_cyto,G_protein_cyto,G_a_s_cyto,GRK_bg_cyto,iso_BAR_p_cyto_mem,PDE4_cyto,ATP_cyto,AC_PKA_cyto_mem,R2C2_cyto,PP_PDE_cyto,BAR_cyto_mem,BAR_G_cyto_mem,iso_extra,iso_BAR_cyto_mem,MAPK_active_cyto,MEK_cyto,MEK_active_cyto,B_Raf_active_cyto,bg_cyto,B_Raf_cyto,PKA_cyto,AC_cyto_mem,AMP_cyto,GRK_cyto,PP2A_cyto,MAPK_cyto,PTP_cyto,PTP_PKA_cyto,c_R2C2_cyto,c2_R2C2_cyto,c3_R2C2_cyto,iso_BAR_G_cyto_mem,PDE_high_km_cyto,cAMP_cyto,PTP_PP_cyto,PDE4_P_cyto
0,0.18165988051700613,-3.183162696972442e-05,2166.91433679751,0.0004187645579536876,-9.769727688905462e-05,-4.9874492745376624e-08,240.79999999544503,3010001.685935819,0.0,120.39887789882424,120.4,94.96066875672194,-0.044595968682864126,6020.623843611037,-0.12963283028414851,-5.96931269969404e-12,108.3600000000951,1.1427381384614961e-11,-2.2494177996167987e-09,-0.06706845283869262,120.40000000206557,5.158194516208319e-10,299.98480852765374,3010001.4514674465,0.6020679187036105,60.2,216.72000000000475,120.399999999861,8.3515521941596e-11,0.0005725231364606809,8.848893517887636e-10,-7.795746559190597e-09,-0.1691516062833639,301.0,0.22749299502116435,60.20000000000001,2.497187799859133e-09
100,-0.16313857920511587,-0.00013141574377253606,2157.224176803273,0.0025421088220750343,-8.125911496203219e-05,4.284813776351029e-06,240.8000000040122,3009999.7776955166,0.0,120.39901597764027,120.4,31.119682093503176,3.634384348902074,5914.403048074881,11.317608916727549,6.188940129331886e-12,108.36000000005762,2.4360371201890972e-11,-1.4297162033553342e-09,-0.05357234474543067,120.39999999962824,-2.6456454925181836e-10,300.1626672232067,3009999.7184780547,0.6020110853708187,60.2,216.71999999999406,120.40000000001672,-9.000795518565519e-11,-0.00018938811731320954,-1.978169826107498e-08,1.001924125065997e-08,48.05840276200216,301.0,0.8083652261806232,60.199999999999996,-1.7197830572069056e-09
200,0.04128064888465155,0.0001302511470744833,2151.2904600738775,0.008729508823401197,2.6785013360849755e-05,8.208262492137926e-06,240.79999999942928,3009997.6449549855,0.0,120.39868313102302,120.4,10.280545157931208,2.774371578037387,5877.532033449124,4.27335278543415,-4.005874584032135e-12,108.35999999998025,2.8147442375437616e-11,-2.2047823850405497e-09,-0.0034385272482058346,120.4000000024798,-6.111823845555039e-10,299.53493269800254,3010000.9735017754,0.6019630543745582,60.20000000000001,216.71999999999937,120.39999999998831,-1.2512130586629276e-10,0.0002573647015788143,6.060133889979105e-08,-1.5203892330819845e-08,77.13371449835564,301.0,1.340585727506182,60.2,1.2499576843047136e-09
300,0.15713133164475052,0.0001536633862511655,2149.496655628124,0.011108845948750013,5.00207746914424e-05,9.588932449476141e-06,240.79999999915503,3009995.051146093,0.0,120.39900981239565,120.40000000000002,2.7766352696457446,1.8499243198731519,5858.700916744365,1.8262803631468842,-8.569695797730443e-13,108.36000000003651,8.303823152121497e-11,-2.8671847201618044e-10,0.13960593881534683,120.39999999672752,1.0696062996475785e-09,299.6472058551405,3010001.293444903,0.6019113786945794,60.2,216.71999999999613,120.40000000014675,-1.1394603424271983e-10,0.0011640001446152134,1.1924627465622392e-08,1.7009331953297363e-08,87.47100162772325,301.0,1.8459350775870034,60.2,-9.138165345151152e-10
400,0.9112438453366034,7.866725636047842e-05,2148.6473662883545,0.011491542833901653,0.00011523399520166247,1.081090436900077e-05,240.79999999838984,3009995.905437037,0.0,120.39924162637537,120.4,0.3836333159643145,1.1408018661683241,5856.194548031595,0.778060223753339,2.5796399926097944e-12,108.36000000002979,5.002174187973993e-11,-4.819933553202103e-10,0.09407992164168774,120.40000000180363,1.2644399866738604e-10,299.44263300699396,3010002.414781958,0.6019428101057892,60.2,216.71999999999449,120.39999999987855,7.41724884445013e-11,0.0008788780657093302,8.999712690286425e-08,1.0566765561295023e-09,89.91952368609557,301.0,2.560369269664825,60.2,1.4132927710488302e-09
500,0.6808434477606358,0.00010532709404884505,2148.1507018383854,0.013531246431660976,0.0001457754174436029,1.103396182756828e-05,240.79999999661152,3009995.15501553,0.0,120.39925556392126,120.4,1.1023834954514942,0.8727333433177721,5850.788001280303,0.4425775852677585,-2.7158429068026012e-12,108.36000000010758,8.825251280415149e-11,-2.8821009204513947e-09,0.1524945539200866,120.40000000165914,1.5266970266220846e-09,299.43918775406894,3010000.5157705797,0.6019462121901878,60.2,216.72000000000472,120.39999999986851,9.352438399828993e-11,0.0010027992816668023,-8.178797167943919e-08,4.352999183615736e-09,91.3724856358034,301.0,2.950916723660636,60.2,4.814658609996479e-09
600,1.0322046081738137,0.00014862110587752564,2148.240211870444,0.013021978793152917,0.00013432372989559044,1.1215310379098591e-05,240.79999999836562,3009995.166657682,0.0,120.39788183702986,120.39999999999999,0.10235599192748973,0.743399650415159,5850.060216457102,0.3542848929145712,-4.4699952007421585e-12,108.35999999993055,3.117438174246797e-11,3.2640540965163518e-09,0.2544317894166239,120.4000000001918,-1.264794929846584e-09,299.1953582004063,3010002.724189287,0.6018579663970486,60.20000000000001,216.71999999999508,120.39999999993526,7.471698686829214e-12,0.0011740036473944604,7.4624527993595e-08,5.378482660189972e-09,91.39769430248644,301.0,3.0965916244586347,60.2,-3.172757346952095e-09
700,1.2306866457741734,0.00040493941138684445,2148.092399949137,0.013724310816622093,0.0001707250876723151,1.1258565630694822e-05,240.7999999973891,3009993.981822727,0.0,120.39825769835048,120.40000000000002,0.8559452720922837,0.6120186846894332,5853.542477761627,0.274091690231734,-2.4115546687319493e-12,108.35999999997914,-8.171613810084549e-11,2.155988900369779e-09,0.23236369071686042,120.3999999969665,-1.1254230472360396e-09,298.4561435112786,3010005.0176481972,0.6020267753824625,60.2,216.72000000000267,120.40000000010973,1.0771842722623804e-10,0.0027015181667751262,1.2097388501681587e-07,-5.619899066886818e-09,93.56199577344135,301.0,3.3798085704271252,60.20000000000001,-1.1252002682031567e-09
800,1.6989645801670772,0.0002618272839145631,2148.27680491143,0.014056678126588226,0.00018284628147045644,1.14698196270637e-05,240.80000000470875,3009993.3185661994,0.0,120.39683388602967,120.4,-0.7882335057558085,0.6492776623481239,5852.737819216593,0.3018372985340819,-4.1950195954615283e-13,108.359999999982,-1.0919182833506646e-10,-2.9842054193969575e-09,0.28673903319757854,120.39999999968413,-7.661401501986672e-10,298.62788456863035,3010006.346644178,0.6017834155848424,60.199999999999996,216.7199999999991,120.39999999988808,1.4948981107890558e-10,0.0010950272270096515,1.3273260368738388e-07,-3.804554022814121e-09,92.04355027600931,301.0,3.844924065433974,60.2,-4.413875059508419e-09
900,1.8400613821617704,0.0005257951487442523,2148.1056907128086,0.01672995604367164,0.0001918953199774846,1.1814259484054162e-05,240.79999999507086,3009992.2287606234,0.0,120.39717346552807,120.4,-0.5129895797121462,0.5823693703045635,5854.237571323996,0.33152262441749586,-4.66032568472405e-12,108.3600000000667,-9.439139377405593e-11,2.8349646232293998e-09,0.37006270317688655,120.40000000328793,-5.368278551304286e-10,298.47247405830205,3010006.3443728234,0.6018233510879617,60.2,216.71999999999798,120.39999999987934,-6.916323023724085e-11,0.0033816193094802368,5.817507559322102e-08,1.7013706686705927e-08,92.61392641642698,301.0,4.049534765467197,60.2,3.023661723286725e-09
