milliseconds,GTPgS_C,KCNQsites_M,PIP2_M,GGDPbS_M,ATP_C,oxoM_EX,GDPbS_C,GGTPMg_M,GDP_C,GGDPAlF4Mg_M,ip3_C,AlF4_C,G_M,GGTP_M,GGDPAlF4_M,GGTPgS_M,PI_M,PIP_M,PIP2xKCNQ_M,GGTPgSMg_M,GGDP_M
0,0.0,6.681273174738529,5004.419346003401,0.0,3000.005125570147,-0.18025039626569653,0.0,-0.34261768852748875,8.391112734803491e-05,0.0,0.5113202438609541,0.0,0.07425168266150446,-0.10928423142722495,0.0,0.0,200000.71592529805,1149.9288607076128,33.31419145131352,0.0,199.30094566179812
100,0.0,6.676126135297155,5020.790749915193,0.0,2999.99486810298,-0.03632985436752557,0.0,0.27127029940919545,0.0014439751337727742,0.0,0.4690847809997625,0.0,-0.020943118850683666,0.2556000023371416,0.0,0.0,199999.6112431025,1147.225220263797,33.3130630284188,0.0,200.5926452677074
200,0.0,6.713778776504551,5034.966034071813,0.0,2999.980761892603,-0.20232375008475306,0.0,-0.3578131594126869,0.0011869451713138058,0.0,0.4484045804588712,0.0,0.0016281826933081311,-0.06736686644844686,0.0,0.0,199996.75214737337,1144.9226805673286,33.27678514150794,0.0,199.72199701959414
300,0.0,6.654320041695318,4965.895974889908,0.0,2999.9809499291055,0.2388320732624907,0.0,0.18328496183608967,2.301202047278476e-05,0.0,0.42696120037335916,0.0,-0.0016090421355846153,0.10167909303971923,0.0,0.0,199995.88686074695,1142.3003444994888,33.30738190423841,0.0,200.2810418089435
400,0.0,6.6774058290789045,4992.138269586872,0.0,2999.973278048845,0.08036014694660992,0.0,0.42236250398661634,1.799518193496386e-05,0.0,0.4315502610763641,0.0,0.0053534389701122625,0.1237414524528738,0.0,0.0,199995.13511217208,1141.0131565403778,33.28290740330893,0.0,199.68500644898626
500,0.0,6.709260970512988,5012.965003324881,0.0,2999.9644355706278,-0.04154945893437677,0.0,0.6052680715374186,0.0015432624126017415,0.0,0.439636093684922,0.0,0.006583709264573218,0.17579906343428225,0.0,0.0,199992.62608363587,1139.443298607295,33.29412151306283,0.0,200.37665548167263
600,0.0,6.702092636190245,5037.049199383039,0.0,2999.9594927575235,0.20029051701070516,0.0,-0.006765729897452277,1.0230598435482987e-05,0.0,0.45254494381809296,0.0,-0.017367156814315544,-0.1394776054793305,0.0,0.0,199990.7065888376,1135.5620253166412,33.30907858141685,0.0,200.70420681379198
700,0.0,6.663587949182844,4961.878713718862,0.0,2999.9437072893825,0.05328101242119067,0.0,0.2145242633975682,-0.0010086925560033313,0.0,0.3809923756971115,0.0,-0.020160619772035614,-0.05137483968950782,0.0,0.0,199989.89386126644,1133.053056760358,33.312579440503086,0.0,199.37576131304675
800,0.0,6.673390906288279,5040.52980741674,0.0,2999.935316239175,0.09002519785484653,0.0,-0.1347161763641705,-0.0007061402802922906,0.0,0.40409307866011884,0.0,-0.01952780761507377,-0.04409880959638926,0.0,0.0,199988.14543141346,1133.4277151848005,33.29598720052414,0.0,199.93898025596945
900,0.0,6.6792491059272265,5019.431734380399,0.0,2999.92736336349,-0.07826495491791784,0.0,0.5636593928228332,0.0003705213524626537,0.0,0.41364172870710203,0.0,-0.0034442939684593927,-0.07135142260011705,0.0,0.0,199986.51741819267,1130.163997798418,33.29402592800507,0.0,200.32328446824795
1000,0.0,6.69088304338017,5014.965633853363,0.0,2999.9264272011847,-0.1266144240800581,0.0,-0.2751899851554862,0.0016825311872716965,0.0,0.39329782689635184,0.0,-0.018574729386718256,0.17600479857819382,0.0,0.0,199985.7399267977,1127.710313789228,33.29443481073997,0.0,200.718083070226
1100,0.0,6.678134704870244,5020.0671227946505,0.0,2999.9137912262454,-0.0634591311671206,0.0,0.525799052480093,-2.5132929331544935e-05,0.0,0.3529759411965819,0.0,-0.004657067336777124,0.032444931583563985,0.0,0.0,199982.6366208447,1125.6779220507365,33.34555988534871,0.0,199.45532649204063
1200,0.0,6.70306889940507,5003.240881074332,0.0,2999.908586920179,0.23805244362253078,0.0,-0.3242219253405261,0.0005667117645431566,0.0,0.39789219618852417,0.0,-0.01678957694035569,0.09180196381407676,0.0,0.0,199982.9580699243,1124.6762964827392,33.34784628325882,0.0,200.55766534470519
1300,0.0,6.664317330507956,5005.02241970792,0.0,2999.898816812971,-0.21094139551680544,0.0,0.024759839290587574,0.0011832123359880316,0.0,0.3793877364809326,0.0,0.0016788521689904017,0.029194611698071825,0.0,0.0,199981.05999742987,1120.6480438381498,33.34082065392624,0.0,200.57845530975612
1400,0.0,6.652433662090508,4982.747072580101,0.0,2999.8973363729287,0.19020400283771255,0.0,-0.05750752888801754,-0.0003499020053723399,0.0,0.3764982698888471,0.0,-0.016304253404373567,-0.1315295276613981,0.0,0.0,199979.6776901336,1120.869854509047,33.3213267337598,0.0,199.5311517121291
1500,0.0,6.681444520976812,4977.270625767316,0.0,2999.8828133945876,-0.0008869445894418793,0.0,0.25856516656626816,7.077709298189825e-05,0.0,0.32584207651440517,0.0,-0.019040147598598515,0.18823737135538465,0.0,0.0,199978.73625256759,1118.7640091838177,33.319676201217945,0.0,199.5302924259531
1600,0.0,6.681285572339283,5040.9752727917485,0.0,2999.879083896249,-0.14272085947354443,0.0,0.24231527961430266,0.0006602738277367972,0.0,0.35887849895587337,0.0,-0.016278174812004817,-0.14480435746206677,0.0,0.0,199975.66913863353,1114.1625881230543,33.31189632656656,0.0,199.98783825572332
1700,0.0,6.6684616885444905,5043.3586164272865,0.0,2999.8739846680805,-0.06571440522085477,0.0,0.49462368584957894,-0.0002294690805358098,0.0,0.30091176573789913,0.0,0.007780915427368003,-0.016896698900955312,0.0,0.0,199975.1310043459,1113.712961511648,33.309482798736305,0.0,200.50401384829038
1800,0.0,6.693546156649423,4993.0097457893435,0.0,2999.8660714118464,0.13520229056437866,0.0,-0.03939148450189581,0.0012831304605345666,0.0,0.3072757081590815,0.0,-0.004877201345929433,-0.02561873076223877,0.0,0.0,199973.981847262,1110.0370280102459,33.35834484412903,0.0,199.9299394403721
1900,0.0,6.651470019749083,5028.977850983028,0.0,2999.851497065401,0.06385667181639966,0.0,-0.0503363250292341,0.0004059968853024569,0.0,0.30619586301992296,0.0,0.004981965644718078,0.05934643012628718,0.0,0.0,199971.9240274044,1109.7167383949065,33.35086449549942,0.0,200.0391838671821
2000,0.0,6.696916438155061,4988.540227838772,0.0,2999.8471165265432,0.19670970520847128,0.0,-0.367121420142338,-0.0008219766541593371,0.0,0.28569998248779754,0.0,0.004794276910256894,0.11208912580663799,0.0,0.0,199970.7701415646,1106.7524571716035,33.33140882549454,0.0,200.23677830970595
2100,0.0,6.645122643492286,5033.072528261458,0.0,2999.8398014971076,0.11279438542400298,0.0,0.2780824383734258,0.0013117686916742427,0.0,0.304176887833599,0.0,-0.02100174211388823,0.08465555834824291,0.0,0.0,199969.01906460803,1104.8380642166721,33.36790641014655,0.0,200.29456861901502
2200,0.0,6.633513745836122,5045.049610022662,0.0,2999.829301822817,0.21551819404640438,0.0,-0.19620796489790288,0.00016590766053773879,0.0,0.33250915744748905,0.0,0.03156782038119973,-0.07072337540891788,0.0,0.0,199966.6393210423,1104.112809874128,33.30739032742163,0.0,200.19066480009653
2300,0.0,6.645664080161347,4971.777814226309,0.0,2999.8249703957663,0.09715740351291391,0.0,0.2538434277298638,0.0012816371509881974,0.0,0.3184881200810293,0.0,0.006355494137615606,-0.07054432826466508,0.0,0.0,199966.86643991945,1099.6640290159828,33.30895744683277,0.0,200.14340170619374
2400,0.0,6.649980460034169,5049.6645824740335,0.0,2999.8144988627073,-0.23053797837444737,0.0,-0.38748252544516515,-0.0008606639789892404,0.0,0.3156339516157393,0.0,-0.014138378417034959,0.00386540662898183,0.0,0.0,199964.55494484887,1100.5850243737145,33.33282433078417,0.0,199.74664515717527
