miliseconds,GTPgS_C,KCNQsites_M,PIP2_M,GGDPbS_M,ATP_C,oxoM_EX,GDPbS_C,GGTPMg_M,GDP_C,GGDPAlF4Mg_M,ip3_C,AlF4_C,G_M,GGTP_M,GGDPAlF4_M,GGTPgS_M,PI_M,PIP_M,PIP2xKCNQ_M,GGTPgSMg_M,GGDP_M
1700,0.0,6.683345778718529,5037.442374072408,0.0,2999.865684476848,0.18045945880761746,0.0,0.21297977444433497,0.000928136004994765,0.0,0.3460744391569224,0.0,-0.014588652019173406,-0.020179969037407583,0.0,0.0,199975.37994867854,1112.7278344554913,33.31786728670505,0.0,200.30277382473253
1800,0.0,6.651207999031053,4963.5510615686235,0.0,2999.866110161266,0.004410369304389752,0.0,0.2353943040707846,0.000536320821560585,0.0,0.3474039573743654,0.0,0.024065116683250197,0.13573558854919612,0.0,0.0,199972.84656850604,1112.1126412091198,33.31669970462527,0.0,200.55512738713867
1900,0.0,6.685673956007586,5047.586766323135,0.0,2999.858647382783,-0.0035869389931136573,0.0,0.20491668144706693,0.0007613529999523314,0.0,0.3421112523272236,0.0,-0.00808032061889426,-0.12924014010453935,0.0,0.0,199971.02272891303,1108.4890884736856,33.36033057014444,0.0,200.03150511950597
2000,0.0,6.647166168765822,4988.0055468732535,0.0,2999.8536006253175,0.24622931814337629,0.0,0.2894609532236025,-0.0004685787847377279,0.0,0.3100982430495831,0.0,-0.015533853484206151,-0.10995529619836027,0.0,0.0,199970.96103084928,1108.5522397221641,33.31173162774038,0.0,199.8388046352276
2100,0.0,6.697203499752566,4971.705921782398,0.0,2999.8437504278145,-0.045456986938420055,0.0,0.16211633568754713,-0.0001741011753070868,0.0,0.2890826836724693,0.0,-0.020144401613350713,-0.10693000016604018,0.0,0.0,199968.45365401235,1106.4085113999251,33.31278163869677,0.0,199.95873404396588
2200,0.0,6.661999931786507,5045.978935128502,0.0,2999.831841773104,-0.0008916259591103674,0.0,0.4836938123688306,-0.0006913863676685159,0.0,0.33056259760087353,0.0,-0.017503702980504608,0.04979234713451558,0.0,0.0,199966.72530666005,1102.2447116386859,33.360341839705626,0.0,199.671793043471
2300,0.0,6.660261823035356,5042.306846277682,0.0,2999.8268019181437,0.056858082165469434,0.0,0.2625847833168335,-0.0005966973077336742,0.0,0.26796141054447237,0.0,-0.0038113490283335407,0.1397178517629985,0.0,0.0,199964.80527299875,1102.5398950788228,33.345529778077484,0.0,199.3637913911931
2400,0.0,6.686328815114428,5035.833220995525,0.0,2999.8214500620775,-0.22176126167273705,0.0,0.3582775077677529,0.0014701170606931655,0.0,0.2775401528792723,0.0,0.029123206881323964,0.11868946461035434,0.0,0.0,199965.25437961717,1098.583543130694,33.341379100176496,0.0,200.54224317594287
2500,0.0,6.643285561796672,5041.149272299822,0.0,2999.8126484651298,-0.03697109257346862,0.0,0.1559466231608574,0.0010912654878153058,0.0,0.29023897060631715,0.0,0.0009548579161294977,-0.033309887556131464,0.0,0.0,199962.53087846926,1097.3756828122391,33.33987169032842,0.0,200.61770478732114
2600,0.0,6.631093839963838,4990.013894523543,0.0,2999.808226753664,0.038541337820300885,0.0,0.3167106323132254,0.0017004326993821052,0.0,0.30471858717869443,0.0,-0.009228371314590828,-0.05308728205755513,0.0,0.0,199961.1671829142,1096.7580464511407,33.36686151031905,0.0,200.1534761727951
2700,0.0,6.689821508858001,4987.887424285553,0.0,2999.795314488816,-0.11614046710771996,0.0,0.4508747572768931,3.458790197412775e-05,0.0,0.24467053194996916,0.0,0.029578969962038567,0.03498243244773207,0.0,0.0,199960.03271265188,1093.897509193348,33.372157426228334,0.0,200.404290143075
2800,0.0,6.660612224175299,4997.142098457682,0.0,2999.7930329817746,0.012774148631774103,0.0,0.002845853703198925,0.0011076283818580433,0.0,0.26926007892470666,0.0,-0.010650863438886646,-0.010568665564325785,0.0,0.0,199958.792492243,1092.2981384467178,33.338985937547626,0.0,200.7459070627555
2900,0.0,6.628990914246083,5035.920364863035,0.0,2999.7834889420674,-0.19589750641293668,0.0,0.5281037356256667,0.0001019889934651629,0.0,0.2646196744409798,0.0,-0.014835107434361887,-0.024491978020533926,0.0,0.0,199956.71061140066,1087.8969129937161,33.334667782015785,0.0,199.8670912368774
3000,0.0,6.683455428264669,4968.835726428332,0.0,2999.776059037466,9.93426792491024,0.0,-0.2378599084963941,0.0017255641833130893,0.0,0.25820503663844346,0.0,6.454693669355471e-05,0.1643624694962793,0.0,0.0,199954.61320313916,1087.6406366790047,33.341889886364065,0.0,199.72980322859368
3100,0.0,6.642031831860744,4969.218508034086,0.0,2999.7638258903517,9.97373615844941,0.0,1.3906867725879302,0.004966614752291464,0.0,0.2804133019548092,0.0,1.2400502434390934,3.3580140284983457,0.0,0.0,199953.58782957372,1086.3923311208662,33.3212041558406,0.0,194.74134910854744
3200,0.0,6.652930750724157,4946.479214909044,0.0,2999.7551331705963,9.967725966043771,0.0,3.4099530140588334,0.010544324778537095,0.0,0.25793538844286384,0.0,1.2440099052088742,5.6227264722677175,0.0,0.0,199953.33653151168,1083.1377037975356,33.3708492896615,0.0,189.88638575885454
3300,0.0,6.667299893541928,4955.159200810001,0.0,2999.7574009748478,10.241490289466768,0.0,6.222699299969143,0.01562005973886568,0.0,0.3316224652008406,0.0,1.2009988301232268,6.829042261359182,0.0,0.0,199951.38651617733,1082.5993079092261,33.3357067408191,0.0,185.03996625859077
3400,0.0,6.6745026669228285,4808.751228003032,0.0,2999.7449177232093,10.144492242237732,0.0,9.70875060105725,0.020722286922301037,0.0,0.41363771540055044,0.0,1.222625005924044,7.391453824062309,0.0,0.0,199948.4416133273,1078.2036292943565,33.30215828805153,0.0,182.1220718157617
3500,0.0,6.750293783542609,4677.082320343094,0.0,2999.734799632446,9.77367069672626,0.0,12.366607133434648,0.02614925041699237,0.0,0.5488734792597846,0.0,1.1479474204501212,7.578679416957811,0.0,0.0,199947.46337688697,1077.344614811134,33.27316526144001,0.0,178.77981341680592
3600,0.0,6.798569753657775,4541.6053758343305,0.0,2999.7347348482504,10.158792926079155,0.0,15.04341180030742,0.0331764455542329,0.0,0.6993650784719765,0.0,1.1386082917927134,7.876690616466575,0.0,0.0,199945.43469753955,1074.3380140469708,33.210337465178554,0.0,176.84580767556537
3700,0.0,6.848184698001491,4407.364578167866,0.0,2999.726311975887,9.86398973709058,0.0,16.63906893749481,0.03796963730327037,0.0,0.8413050696475849,0.0,1.1482725588682168,7.858913068537306,0.0,0.0,199945.90244441514,1072.860636007079,33.16219440835797,0.0,174.14237226055423
3800,0.0,6.9465837255676375,4189.587119320823,0.0,2999.7116413259423,9.976388561742615,0.0,18.96908704492935,0.040442091744682024,0.0,0.9445365744778806,0.0,1.1378945587134595,7.839305444021489,0.0,0.0,199943.60718557195,1070.942908165927,33.091154200754225,0.0,172.11741687729022
3900,0.0,7.034145789496162,4008.9945860440534,0.0,2999.7041953536127,10.157795638067043,0.0,19.86665779697624,0.045958155413155635,0.0,1.1540436746360987,0.0,1.107321936365589,7.626064919830922,0.0,0.0,199941.7638591149,1069.3426532668393,32.927530002125934,0.0,170.72890683776552
4000,0.0,7.139309267885585,3834.5881095880263,0.0,2999.7024283217697,10.181745192627684,0.0,20.927894071870263,0.050416109149024134,0.0,1.3155002688085555,0.0,1.1118276421877498,7.73321293496981,0.0,0.0,199941.55372745724,1066.3745544594026,32.84231737536776,0.0,170.72502538825677
4100,0.0,7.347454765957765,3617.5171171694833,0.0,2999.693962906582,9.984313213596254,0.0,21.982781779631896,0.055310612614432056,0.0,1.4692372178681297,0.0,1.12204090879567,7.530518910637558,0.0,0.0,199939.93945614796,1062.790458588532,32.68096237093022,0.0,168.97123421654626
4200,0.0,7.505438552983919,3476.234825446631,0.0,2999.6837744345958,9.91652297611635,0.0,22.663854789390165,0.059767338171148834,0.0,1.5863902891363721,0.0,1.1184182224017638,7.658079262589034,0.0,0.0,199938.40960565812,1062.3187885855486,32.49336675882116,0.0,168.34273926221383
4300,0.0,7.630154552122194,3287.9412530231375,0.0,2999.67462435939,9.975913878641025,0.0,23.103537387630908,0.06465740768540211,0.0,1.7406652388544603,0.0,1.0984271105634706,7.350464677277199,0.0,0.0,199935.31033343455,1058.6756207783696,32.31555979954891,0.0,168.74704920957228
4400,0.0,7.819140007896218,3073.9740776743124,0.0,2999.669822474056,10.094588680961227,0.0,23.480553983771255,0.0690026110658488,0.0,1.8489184546601705,0.0,1.0770441803734154,7.62101046561294,0.0,0.0,199933.99894744894,1057.5827786269624,32.145909853951196,0.0,168.01811531601447
4500,0.0,8.053779149861057,2879.065580886633,0.0,2999.6707175228767,9.853916459639487,0.0,24.362387187401428,0.07337582852179518,0.0,1.9665169636204851,0.0,1.1222548487692945,7.486111194461326,0.0,0.0,199934.01271534097,1054.018640146327,31.94205992812585,0.0,167.74245450274083
4600,0.0,8.250068122836414,2718.6216735669077,0.0,2999.6609180662704,9.759169554755665,0.0,24.602851014073,0.078150036930636,0.0,2.053678489721791,0.0,1.080791229946225,7.493526543312568,0.0,0.0,199931.43234158345,1052.5410343763397,31.756089776260826,0.0,167.07960590827548
4700,0.0,8.521864883127249,2570.84196184418,0.0,2999.6475708388525,9.771611396572581,0.0,25.01225660962919,0.08408649969879117,0.0,2.195679414893987,0.0,1.0718551593019046,7.496303475156723,0.0,0.0,199929.4774205068,1047.5377025626187,31.49756920414287,0.0,167.25824381268816
4800,0.0,8.753078378034958,2480.6750964816815,0.0,2999.640275931984,9.858560139853207,0.0,24.705594557502696,0.08784751765284823,0.0,2.2323054745044386,0.0,1.0856199753299918,7.433611236738988,0.0,0.0,199929.2903241425,1043.7422243421163,31.254428680058734,0.0,167.3536614510956
4900,0.0,8.975738122836612,2277.917944748228,0.0,2999.6397041677888,9.954164310520015,0.0,25.028391888636783,0.0938450628964278,0.0,2.3270499079129943,0.0,1.1090021114615258,7.558845058086975,0.0,0.0,199926.1248702718,1041.0707586770845,30.98791032035498,0.0,166.68031115213847
5000,0.0,9.246261336749056,2201.666452623171,0.0,2999.631085724364,9.966569665482941,0.0,25.237403837029134,0.0983652966538904,0.0,2.3757882163920727,0.0,1.0682662966404344,7.4804115191347815,0.0,0.0,199924.5467615659,1039.397850321577,30.744923514909782,0.0,165.79509571410563
