miliseconds,GTPgS_C,KCNQsites_M,PIP2_M,GGDPbS_M,ATP_C,oxoM_EX,GDPbS_C,GGTPMg_M,GDP_C,GGDPAlF4Mg_M,ip3_C,AlF4_C,G_M,GGTP_M,GGDPAlF4_M,GGTPgS_M,PI_M,PIP_M,PIP2xKCNQ_M,GGTPgSMg_M,GGDP_M
1400,0.0,6.665589352106964,5027.311275177928,0.0,2999.89144438934,-0.21356066091954232,0.0,0.17172334917489748,-0.00014049657052632463,0.0,0.3796623781768128,0.0,-0.018360402488406223,0.06373640533896062,0.0,0.0,199978.32550129705,1120.2719873783658,33.32465936455771,0.0,199.39813456610477
1500,0.0,6.700861884784094,4994.1908971402945,0.0,2999.8858361529888,-0.018980615511399623,0.0,-0.2791160689362362,0.0007851462592296224,0.0,0.3386717576098055,0.0,-0.016046790281956713,0.029515997969757537,0.0,0.0,199978.21900731316,1116.6385258282282,33.317950605537284,0.0,200.32941678145878
1600,0.0,6.669636210626002,5033.471040702756,0.0,2999.8744492499577,-0.15662550738594652,0.0,0.38494323809611,-0.0003869196261026839,0.0,0.3627207044693369,0.0,-0.021442404904654253,0.007043842835813878,0.0,0.0,199975.3991812737,1115.318475135396,33.335341883405036,0.0,200.64782618233068
1700,0.0,6.684296145524115,5039.065044033485,0.0,2999.8675808174685,-0.03809742460476086,0.0,0.20996113232921856,0.0010522097206617288,0.0,0.32056934132475984,0.0,0.006647430004728524,0.19676706473365219,0.0,0.0,199975.20408728902,1112.6255478570924,33.323205916084696,0.0,200.1526803008082
1800,0.0,6.658597990201197,4995.123544627737,0.0,2999.868397434232,0.13855603087165866,0.0,0.5005083046928211,0.00012108909520213188,0.0,0.29872733790989225,0.0,0.002753907205325654,-0.009127890375450642,0.0,0.0,199972.16509343436,1112.6467925211934,33.35055962535159,0.0,200.3519537996042
1900,0.0,6.685074969079835,5010.914872789738,0.0,2999.853211150697,-0.07482861958438705,0.0,-0.3303295386657498,0.00010568570658178045,0.0,0.3036183263340584,0.0,-0.020975489570014313,-0.0861410658878132,0.0,0.0,199972.53880802728,1108.821406685056,33.35826432216655,0.0,200.60412306884166
2000,0.0,6.644505252137074,5026.841201822042,0.0,2999.8527305977877,0.060261289647090696,0.0,-0.022259020334319105,-0.00032862790014742216,0.0,0.2795096007196574,0.0,-0.013742528074892391,0.19332690086627624,0.0,0.0,199969.63221623364,1107.8893078694443,33.31591252302857,0.0,199.52069487731956
2100,0.0,6.647398882213631,4968.760756377655,0.0,2999.84141594709,-0.0291489955096428,0.0,-0.09408487416837201,-0.0002683794692107249,0.0,0.28508888023561385,0.0,-0.01853472394185399,-0.01232214184433389,0.0,0.0,199967.8695848295,1105.9308617888305,33.33930316289406,0.0,199.92690186403254
2200,0.0,6.67485656086134,4996.5937046510635,0.0,2999.836323338451,-0.003103654387282185,0.0,-0.23743632108586032,-0.0009938324670737534,0.0,0.2931601200327827,0.0,0.016626507696058612,0.1634657726601184,0.0,0.0,199967.02728567828,1103.9401265280792,33.30918980109697,0.0,200.57433834980924
2300,0.0,6.648761783962288,5015.179829547702,0.0,2999.824289853316,-0.1106706495698013,0.0,-0.01327385011695191,0.0004546879453892995,0.0,0.269049036769643,0.0,-0.01929112509130354,-0.01587916824460584,0.0,0.0,199966.30273146438,1102.043033104433,33.32020276899835,0.0,199.92170356779735
2400,0.0,6.647191483179153,5040.658519718893,0.0,2999.81832251307,-0.13438730832004228,0.0,0.2801271907883567,0.0011492424747021222,0.0,0.2925718448930839,0.0,0.030217505039226874,-0.004735616576981683,0.0,0.0,199963.2246880385,1098.8192619250522,33.31011679388062,0.0,200.39080444875862
2500,0.0,6.641851242844976,4972.10470645687,0.0,2999.812980732432,-0.0640603206668668,0.0,0.36230221987544187,-0.0005890264358833224,0.0,0.25416875052284427,0.0,0.014594950526179155,-0.10687941750109134,0.0,0.0,199962.32572791784,1097.935677362918,33.344468456516005,0.0,200.54271712094962
2600,0.0,6.645978480835592,5019.170616272682,0.0,2999.7999684374254,-0.20435825455410023,0.0,-0.31933193500289425,0.001642407396474459,0.0,0.307001440972501,0.0,0.006615399232174463,-0.003953153763150495,0.0,0.0,199962.2405803243,1095.5282860122466,33.34271401235649,0.0,200.15002075321328
2700,0.0,6.662189532041825,5005.661878915696,0.0,2999.794876984919,-0.1174066846585554,0.0,-0.1915000606342159,-0.0005838596101208355,0.0,0.255728507255738,0.0,0.006761109873405391,-0.14721181189767887,0.0,0.0,199960.7030346465,1094.2943050988831,33.30553081194599,0.0,200.59156659667195
2800,0.0,6.66303014953847,5022.970966010077,0.0,2999.7915140023542,-0.16567830367746708,0.0,-0.21376548386451158,0.0016424053416813434,0.0,0.28365282827433885,0.0,0.02036795983539102,-0.08770981433044003,0.0,0.0,199959.16031350687,1092.7207653836874,33.349852045558166,0.0,200.0034381257218
2900,0.0,6.646819968335965,4990.044885855103,0.0,2999.7802069250247,-0.10664957323542563,0.0,0.3093522301841311,0.001753624525718561,0.0,0.2648678962367006,0.0,0.01138029867420558,0.024728418484796982,0.0,0.0,199957.8474855162,1090.752087420454,33.30964483068743,0.0,199.4507015466145
3000,0.0,6.657987297732766,5035.52427116758,0.0,2999.778389275824,10.11785321656039,0.0,0.32987813098223834,0.0019391992573168574,0.0,0.2443407894510321,0.0,0.009530481149408722,0.08009743361374234,0.0,0.0,199954.85595809485,1086.1327968595042,33.35592688347323,0.0,200.36540340709917
3100,0.0,6.632618675550275,4966.616887582217,0.0,2999.7658764374733,9.981581358866375,0.0,0.9653800628549312,0.00746860936609684,0.0,0.26734362743823503,0.0,1.251731496061083,3.493812881955872,0.0,0.0,199954.38222446156,1085.1958981178282,33.343584377855365,0.0,195.13720111840033
3200,0.0,6.6539969122067975,4978.324603479723,0.0,2999.7644930738893,10.065538237777806,0.0,3.3882546030572924,0.01270745985247356,0.0,0.28616813735578506,0.0,1.261376825767097,5.81023799986449,0.0,0.0,199951.6167900931,1083.320920673478,33.3268453387477,0.0,190.0773096618052
3300,0.0,6.652698988696183,4926.820192017212,0.0,2999.7566955997972,10.131497035096482,0.0,6.570622955831361,0.01609964321850647,0.0,0.3018566766451725,0.0,1.2070855539486478,6.970441498563833,0.0,0.0,199951.85523618414,1081.752939941594,33.305273559957755,0.0,185.01668907064902
3400,0.0,6.715697984955704,4797.664227681806,0.0,2999.748161919102,9.839126611270151,0.0,10.102888938763044,0.02132671290385685,0.0,0.4501733382330958,0.0,1.2069525169313653,7.653101097495057,0.0,0.0,199948.31922578023,1079.4856591242128,33.312532986374066,0.0,182.18043638438385
3500,0.0,6.755088073376886,4722.944595670326,0.0,2999.7332936788857,10.007595465709777,0.0,12.839391380224022,0.026682881261857267,0.0,0.5303649652923162,0.0,1.156683522876122,7.568383202592416,0.0,0.0,199947.0144855004,1077.9771464802911,33.27148364006381,0.0,178.1178085769842
3600,0.0,6.751498871849006,4514.611642525157,0.0,2999.7311526762023,10.051121906454997,0.0,15.097100429548847,0.0327855432014682,0.0,0.7023045166692965,0.0,1.1313419057603227,7.689839075351628,0.0,0.0,199946.5850472253,1075.8095093081051,33.254204303586924,0.0,176.50762150253024
3700,0.0,6.863177138905951,4335.922128772587,0.0,2999.717934179842,9.981819313667286,0.0,16.64763578485551,0.03714531635482905,0.0,0.8109023870576518,0.0,1.1278892226441841,7.865378604162195,0.0,0.0,199945.09307352232,1073.9849888968397,33.162830875121266,0.0,173.55804964207195
3800,0.0,6.931879178264126,4174.870455197891,0.0,2999.716231554538,9.97606213014,0.0,18.7704436541956,0.042119641482644056,0.0,0.9687991139463521,0.0,1.1182662555445888,7.570855273521945,0.0,0.0,199942.58261360094,1071.9765943472673,33.055160209998704,0.0,172.35513201951306
3900,0.0,7.028112767726832,4041.6682539388694,0.0,2999.712985447534,9.882428749767637,0.0,19.856896850147788,0.04603541915924827,0.0,1.1250303954595033,0.0,1.1052216189016324,7.7129701773867705,0.0,0.0,199943.05225480374,1068.896171116762,32.931055229432616,0.0,171.931921098316
4000,0.0,7.183293277556444,3779.9131918835324,0.0,2999.7022452126953,10.18450942514172,0.0,21.513486716874734,0.04940978231851243,0.0,1.3149799633396217,0.0,1.1332711140830272,7.729928985080637,0.0,0.0,199940.7932089431,1066.6781706542624,32.82912014910392,0.0,170.37261058667636
4100,0.0,7.339151251800049,3660.418334656823,0.0,2999.6930846961973,10.15141932129596,0.0,22.120366760416818,0.055398639151553554,0.0,1.424318135023976,0.0,1.135502810036723,7.686195881436459,0.0,0.0,199939.49820165717,1064.6040997971086,32.70565881525765,0.0,169.54028255629285
4200,0.0,7.509629435177149,3407.4268066121826,0.0,2999.684194675345,10.0068497718617,0.0,22.743109572197138,0.06026682690830102,0.0,1.5912162256450555,0.0,1.092876898917306,7.49167658634438,0.0,0.0,199937.11650570223,1060.8004112811352,32.51051063948306,0.0,169.07570402287683
4300,0.0,7.655368294126973,3258.6483178492554,0.0,2999.682420744867,9.880038998745542,0.0,23.082362360956104,0.06484010037173335,0.0,1.7453387858060196,0.0,1.1102149665409524,7.458260064344089,0.0,0.0,199936.52794719813,1058.2346286478198,32.33327595734113,0.0,167.89941686501646
4400,0.0,7.872361997150263,3052.2194315304846,0.0,2999.6678258080765,9.923306946270031,0.0,23.643176591181586,0.0708485266035378,0.0,1.8840424166332481,0.0,1.091533337150914,7.332065388226574,0.0,0.0,199935.0909292008,1056.3379307563794,32.163143394206514,0.0,167.25350758067177
4500,0.0,8.08555269823234,2908.81675344925,0.0,2999.666368656448,9.967586474511233,0.0,23.973652630526118,0.07445237532446504,0.0,1.9550561404301676,0.0,1.0810772985382917,7.340783199188849,0.0,0.0,199932.8423441965,1052.6699086447238,31.913562655010224,0.0,167.7831290158766
4600,0.0,8.27354808996164,2760.1454478892656,0.0,2999.6632442858913,10.095491834368488,0.0,24.63095255887298,0.08038365371694188,0.0,2.059864735297571,0.0,1.0882581434591327,7.36716489132666,0.0,0.0,199930.88164239627,1050.0410593652002,31.729203814174063,0.0,167.08731317140104
4700,0.0,8.519214022020673,2591.879527425151,0.0,2999.6551131831343,9.767206258830475,0.0,24.640908938574654,0.08338035154144968,0.0,2.201699286444827,0.0,1.094539096839076,7.468040570810336,0.0,0.0,199930.43999657148,1049.0666255010544,31.47048638353419,0.0,167.42017303182678
4800,0.0,8.777447776934759,2421.06336875063,0.0,2999.6422538599372,9.939655192144253,0.0,24.768260576757573,0.08867659602793543,0.0,2.2777130421863294,0.0,1.0771216305823195,7.316647995539037,0.0,0.0,199928.04026907112,1046.429695854556,31.287102502908084,0.0,166.72069002634996
4900,0.0,9.010871743330354,2346.0055135981165,0.0,2999.64122369703,10.106243524744327,0.0,25.51125309707583,0.09161803230077872,0.0,2.3137710472620743,0.0,1.0748413200667177,7.361134771832278,0.0,0.0,199926.51100101098,1041.9130867628328,30.99287353076178,0.0,166.20735742537278
5000,0.0,9.288087740014914,2195.954537457947,0.0,2999.6308926776287,10.17475083599911,0.0,25.79761861597391,0.09866743136243733,0.0,2.3864373217740535,0.0,1.1161707557699796,7.213974703202948,0.0,0.0,199925.58416497396,1038.2515247312126,30.74721727740148,0.0,166.2359922959571
