milliseconds,T,E,I,S
0,0.987360097512847,0.9988220850161359,9.916281939076656,2.1005859960741735e-14
100,1.0158938126689743,0.9981228785531229,3.6510349206670734,2.091338437380285e-13
200,1.0433964881804025,1.0022751743297869,1.3310450968152399,2.922543182214645e-13
300,1.0395730010643909,1.0054044592257514,0.570054589584191,3.017143938010378e-13
400,1.0659450373547255,0.9997431406147201,0.12458832257157271,2.759900749497514e-13
500,1.0568649073150105,1.0064493200609648,0.032734187365083246,3.113803727868207e-13
600,1.1179844480792258,1.002341113317104,-0.11640374062889146,3.088002248612801e-13
700,1.1466712063996982,1.005205015822249,-0.1276207496652467,3.4576390378121546e-13
800,1.1842746383792142,1.005335480779048,0.11524239615469531,3.3838145415888383e-13
900,1.193819239269991,1.0062395812825267,0.017964259248987927,3.611467492204885e-13
1000,1.2354158907198307,1.0119919225344343,-0.01088685330046189,3.836862662428864e-13
1100,1.198813729269979,1.008959421056001,-0.021283985877795147,4.4874190406596753e-13
1200,1.236098646356703,1.0072131795103176,0.011288595047140682,4.384279514305457e-13
1300,1.2611755050738482,1.0129537087425002,-0.09368968307104664,4.3820898495734235e-13
1400,1.2605292780934558,1.0099724145389484,-0.0023536776641102774,4.849659563110008e-13
1500,1.3501217809668347,1.018558198550884,-0.00013518034465353492,4.7529981009273e-13
1600,1.3738859050785237,1.0150582108361659,0.06301928867613207,4.4905206081721986e-13
1700,1.3357579085958773,1.016658076637524,-0.12232842604393146,4.821892496917737e-13
1800,1.3909296395956638,1.020590061729323,-0.1165469471433875,4.826800088818106e-13
1900,1.437005929667492,1.024483291521388,0.03729980924714421,5.409678698549425e-13
2000,1.4310385255268538,1.0226254080825674,-0.1405798783427933,5.982215531762629e-13
2100,1.437146278995155,1.0284756822064849,0.07879552116527598,6.204091145292162e-13
2200,1.4779165550664803,1.0250956608282114,-0.12059435584057855,6.43159388293062e-13
2300,1.4869740859069593,1.0266640453190112,0.09547366899685705,6.161236925832323e-13
2400,1.507728417495109,1.0320380729090184,-0.019154191890037385,6.599896923573975e-13
2500,1.5415314617705878,1.03463866184142,-0.08376116684157951,6.441344681061428e-13
2600,1.5739416330249905,1.038526731059746,-0.022472655764353682,7.129177095468805e-13
2700,1.6663614866672796,1.039081795875733,0.029201186311349058,7.520473073795479e-13
2800,1.6239574666453649,1.044854968361291,-0.03783984512992315,7.160208127563276e-13
2900,1.6423754938365245,1.0477168718711363,-0.090424809465961,7.906889245395994e-13
3000,1.719344027140019,1.0464325794427962,0.11513677390399593,8.462615432313544e-13
3100,1.7436439423473578,1.0542768231706006,-0.08204704323259907,8.04346430133571e-13
3200,1.745730939393489,1.0497959545560203,0.06614786758218719,9.040868542914882e-13
3300,1.819130771567294,1.0572983477136932,0.1201305691645941,8.718743438066367e-13
3400,1.8424004171833197,1.056524740303544,-0.034889833116561256,9.653022376599143e-13
3500,1.9157090553084724,1.0654125190653103,0.03714149561237137,1.0015329942742835e-12
3600,1.8739238740730808,1.068426941456096,-0.05639884717682004,1.00584384895234e-12
3700,1.9335959631589816,1.0683821138200278,0.09345436387572365,1.018511833935301e-12
3800,1.9628349286777358,1.0702881694290822,-0.05569784608015454,1.0532011477408365e-12
3900,2.0582872363130216,1.0793808893013732,0.07282665112364085,1.0945026369772036e-12
4000,2.0575595748855133,1.0790570819776262,-0.014277724730085015,1.124530670633644e-12
4100,2.079530000536695,1.0833477064887116,-0.09431238101402817,1.2024100413158677e-12
4200,2.1713706402324986,1.088394391868206,-0.05090879211271259,1.227042623914542e-12
4300,2.1673812415211033,1.091112936959507,-0.019999906912418566,1.3245341608101494e-12
4400,2.1802941655782146,1.0963302486143198,-0.04031403495295375,1.3005344984564344e-12
4500,2.239902814093951,1.1012038909950266,-0.028067385025911485,1.3620256289743947e-12
4600,2.316362160844167,1.1097001951847083,0.08974995918258721,1.4105757329475388e-12
4700,2.2971942151823788,1.110541878800319,0.07623944699938238,1.5160162054185416e-12
4800,2.359413874163685,1.1155795353788456,0.11275377358452836,1.5182587935206873e-12
4900,2.377404582944937,1.1235224263420232,-0.13073815032708777,1.6365102866035507e-12
5000,2.4834493910425084,1.124107249572586,-0.014324680703239967,1.6200575240656042e-12
