milliseconds,EGF,NGF,freeEGFReceptor,boundEGFReceptor,freeNGFReceptor,boundNGFReceptor,SosInactive,SosActive,P90RskInactive,P90RskActive,RasInactive,RasActive,RasGapActive,Raf1Inactive,Raf1Active,BRafInactive,BRafActive,MekInactive,MekActive,ErkInactive,ErkActive,PI3KInactive,PI3KActive,AktInactive,AktActive,C3GInactive,C3GActive,Rap1Inactive,Rap1Active,RapGapActive,PP2AActive,Raf1PPtase
1000,9921707.759319361,455427.00754546607,543.0704987508487,80265.85798584497,9358.912375819866,569.2459493594112,416.13156280766475,120166.90961810215,120001.14979229159,-16.357388089190366,97266.42681988532,22611.437122312494,120000.0,116855.52647837912,3097.1006180685795,119871.73359443016,111.71691038718417,567760.7391930954,32283.458309364833,562155.9919806672,33675.50898583197,2838.1325991774047,118472.06944625953,119250.30392107519,736.5938809729588,80440.25879118334,39842.27355804913,116114.8449538634,4127.6365373767685,120000.0,120000.0,120000.0
1100,9922067.047672803,455367.96083196055,16.906128405832625,79487.2854878397,9317.502452473806,646.4546224367792,-349.0458197578487,119622.25569836103,120015.40925637365,36.55633686470105,97252.64070605808,22680.34103926324,120000.0,116774.89235365008,3220.553617978992,119845.60631250296,167.38351607602945,565723.5322984825,40174.15005054004,548770.5829910191,44604.22409664309,1406.187547670707,119536.11932543572,119109.22194250458,868.1886352436254,69958.45761680388,49778.14620138703,115096.14104046978,4730.404862993604,120000.0,120000.0,120000.0
1200,9921977.523020808,455281.65684254543,-65.97237431764569,79646.77428955262,9303.247027972537,734.9388919975553,814.5247522782108,119603.10898549222,119950.49992979546,78.5660431593885,97115.86230442338,22770.422918978296,120000.0,116590.94866902631,3351.7284002956158,119817.11060125359,189.86005019901677,556115.1628959731,40857.478634827195,547048.474534892,58064.0116936774,957.9150663110214,118559.94669909065,119047.32687397307,973.9090243550107,62998.5532889865,58042.70237266486,114299.5924208132,5884.806010822974,120000.0,120000.0,120000.0
1300,9921797.091502683,455183.3788072275,421.9386098651252,79552.55652932357,9248.418797828379,759.6875596784727,-402.19473927896115,120388.0961125132,119914.78411100798,41.71133702239273,97268.33738059443,22695.127644466087,120000.0,116496.1698835036,3469.0672407509524,119754.94444365754,222.270619131219,550973.8615198528,46556.63177631948,531692.5306903254,78508.9220959682,1655.6998953080574,119344.94411804974,118888.13611330447,1122.3550418672721,53782.306894939946,65323.30109633079,113312.82554634078,6701.6110948107425,120000.0,120000.0,120000.0
1400,9921909.886630908,455146.9876433518,373.62530730529085,80375.1365159785,9170.870264974472,850.4248935432365,131.94957745610378,119233.82052056004,119932.63161531539,108.47932893217602,97204.67337252563,22593.77992878079,120000.0,116460.08375093545,3571.6572365113716,119733.59294441529,269.030750353375,543220.1370196429,58109.828062000895,514306.16740516364,93703.90943035655,-63.38483144517346,120555.1968500549,118840.50135257312,1098.4408560335933,42773.505806794004,75906.27256565102,112048.05217073396,8091.290992813787,120000.0,120000.0,120000.0
1500,9922286.707250055,455085.7785585588,-244.6358050605921,80085.64657566804,9088.31166018561,858.4843559567828,359.800789722159,119530.77568623313,119818.19063682688,114.50577162202028,97282.20299093804,22608.236080159368,120000.0,116313.50792412713,3645.296142860876,119662.89042200823,321.2733740439939,541571.3957915348,59761.19325948217,491149.1248885647,109509.68082000311,-788.9631360324998,119478.83412295251,118712.73684094191,1235.4666244266907,36576.21180835904,85582.29931536397,111023.91029754959,9022.887846133379,120000.0,120000.0,120000.0
1600,9922025.519857805,455083.23924552737,433.48585215279957,80427.92606621176,9072.162552528729,933.9239114698321,-177.94723555565895,119811.77158161599,119809.78098209377,116.960574234994,97239.19273969225,22711.97059053144,120000.0,116263.34959971723,3738.8418593681686,119629.45675915501,370.63022196022285,530813.6461718013,68510.72252322674,477177.65396389645,124775.15364959752,-245.8974036749638,120739.55910362976,118647.51746568817,1439.7938600306923,26041.29584969561,96015.86105745223,109678.653769418,10100.651789285896,120000.0,120000.0,120000.0
1700,9922005.61377009,454997.6487102182,-30.768911412087814,79916.06272327612,9012.61424055581,1009.7988021390757,903.6338971073327,119901.3766501817,119848.67416001647,240.53776951829576,97371.20489440949,22581.38574544768,120000.0,116226.00879449381,3772.2215700766396,119580.55564282235,433.918062250345,525988.3431724092,77824.64563705077,460318.1013736008,135292.4471986897,-949.2358339394962,119238.67688880612,118518.79033521884,1438.1654847234583,16351.227579767945,101531.18557558676,108869.99416175434,11257.731544804437,120000.0,120000.0,120000.0
1800,9922189.364451012,454932.1469965695,-321.8933187163345,79880.4611551206,8943.724794791067,1046.786410355538,-418.8616592882661,119866.26475656097,119719.46899503176,208.39809106049825,97386.62597383045,22601.31493598786,120000.0,116194.44799121341,3811.351886233585,119525.43315406147,485.70518158283215,518531.8480051429,79452.5507275931,444302.57621698716,164262.49125170906,-528.3937416670391,120525.33568258773,118482.25833771234,1552.7220956720355,7182.114514245969,108820.29823576377,107902.57134809784,12214.506639172416,120000.0,120000.0,120000.0
1900,9922243.04970366,454884.7360845447,-205.8370232228097,80191.95710186686,8847.401682640533,1153.8559552907088,999.5792923968633,118973.23456407223,119646.94539551344,286.0964677705582,97277.59966027908,22849.62175046926,120000.0,116144.69809663986,3884.3493906550316,119456.68630818832,526.6672343872652,508242.26630065474,88269.75563585627,411212.88302829856,185513.75655920318,969.4195568111057,120105.49382299748,118347.71506607615,1624.2668253305171,5845.142391060113,115283.43627519958,106789.29534996905,13324.317470177506,120000.0,120000.0,120000.0
2000,9921478.86416609,454843.25014535536,247.17910576237117,80276.14478871501,8800.257039372813,1144.501751623157,687.4543117816011,119058.81963543112,119647.6654640983,296.31509054790286,97418.01524643047,22648.860033088968,120000.0,116129.23693017247,3915.873547843023,119431.22628405916,572.3668942041775,505217.1086041,97924.01033925956,406485.7505086573,203777.8645729434,909.2306773726964,119430.45265813083,118173.83674424858,1818.024989844693,2096.4065258456003,118424.95711656674,106266.33404161813,13864.578052783294,120000.0,120000.0,120000.0
2100,9922026.684307974,454764.2943956722,462.6903684498025,79506.16567465212,8796.210038330099,1198.7465174929077,886.7940216323951,120324.64798625598,119621.89393638045,472.68754757686884,97459.55951278361,22586.113874596864,120000.0,116096.10327135983,3916.7896620036,119400.03121531814,609.9566259533258,495367.12551388826,100923.19846230156,379720.1177631056,215723.17647862487,-369.88691665365354,119464.6684167368,118141.60635136039,1820.2958187460536,-7.710511427718643,120131.41229773742,105586.96146680645,14416.930896104783,120000.0,120000.0,120000.0
2200,9921537.253980737,454688.72264534724,-335.0739862147883,80457.39442894593,8700.07934645081,1274.333319588566,1335.950272722484,119236.83177225947,119487.98697576304,531.0502853042879,97417.60118347476,22750.278180274,120000.0,116028.86780372326,3909.5481174761658,119374.73002595165,629.9697207449208,492288.2842910163,108270.16477325093,345318.289009313,244641.09490064112,-15.047540202935515,119593.75893671332,117981.68985455474,2020.9803885761903,923.1805171813994,122007.97524781758,105720.46566727536,14104.260207439846,120000.0,120000.0,120000.0
2300,9921642.161361026,454625.2588406828,-5.321248881201745,79875.63073202436,8685.345736028397,1312.377437571051,552.669640223871,118644.96058719371,119389.01619970014,575.4376293609731,97329.21422276844,22723.18821376173,120000.0,116035.14635299284,3975.076341457908,119344.4837300921,641.4898024506078,482478.2116982886,117480.84277188568,342343.27379850816,267215.7800319951,-1162.660960206473,120864.42189634695,117859.80663650976,2153.661824746631,-2088.1137073608656,121708.81426888645,105485.83676941985,14347.1204471745,120000.0,120000.0,120000.0
2400,9921817.77740514,454613.9825760872,-97.89649971457982,79804.81478055523,8593.116007670169,1377.9566022235579,196.988056876641,119874.06227831515,119304.8815339343,670.1623083212786,97322.68825629586,22688.921638226868,120000.0,115996.3112649005,4002.4783565506755,119348.02003587913,677.3636024127353,475027.2738288181,126959.27559744491,307029.10880170536,281417.1981226306,-256.40065471329103,119251.67027071629,117838.3738128001,2255.1881810626282,-889.2181696422493,120309.99590702815,105568.26060079993,14346.40576672124,120000.0,120000.0,120000.0
2500,9921628.461181812,454564.1433116979,108.64201819487364,79743.73382471898,8539.061963966175,1466.9471247169977,-191.1272502905423,119809.26634483701,119239.2750517024,677.1222417793869,97393.03216813416,22489.754379806556,120000.0,116007.37340441693,3961.009789037184,119329.24017494496,663.306015428537,467187.851907886,132121.1146149257,283142.9447826415,310984.5339452753,-72.2295934914205,120633.27538468325,117762.25915342105,2237.189224337361,-978.4132198694682,119258.16430702152,105728.90927650296,14255.634836517987,120000.0,120000.0,120000.0
2600,9922322.297115007,454536.1769675405,-526.236122949328,80308.22122484817,8482.367260774197,1503.5185456235888,449.1734574496614,118982.0001915404,119245.98099329503,821.8789047782809,97230.4451171754,22557.852209751713,120000.0,116069.67810653197,3969.68691294849,119335.87774066221,676.689378489135,461146.40650158556,136228.6827737996,280466.2923369441,328616.26045607287,221.09944385272982,119905.21216530836,117659.2037236203,2463.2790945746433,1678.8617803961724,119340.92905409627,105790.84441185488,14551.298536084332,120000.0,120000.0,120000.0
2700,9921774.649347916,454456.68193404045,-201.68970170954947,79542.90415962788,8414.172462980721,1552.8061558267639,119.35847451269717,119098.78647648937,119152.70725869953,898.7645228776777,97228.88405568851,22597.82647430737,120000.0,116099.87380776493,3899.1145305230534,119316.43418514587,692.0719803178671,461492.2133701888,140524.75215590204,244813.28296180136,344848.1236595829,-197.15471697596075,119099.41142048764,117550.59541913518,2553.0861440865087,155.6753458151459,120861.4639444442,105503.92730928161,14696.822271788275,120000.0,120000.0,120000.0
2800,9922392.80702956,454389.39724233764,-253.63882643324567,79457.96651527753,8383.394113873148,1599.1352187431226,246.8985979227083,119261.7359012781,119030.33202898162,1046.2946351495475,97338.27086385166,22687.609287891,120000.0,116075.63854452709,3955.319560778926,119305.57473751783,681.3839606838498,455549.71706134395,149719.64924994454,233544.24679814407,365787.10030872026,-569.0725179896313,120161.90992923886,117362.3465425973,2678.134675930015,202.66500071230732,121314.36912729096,105488.53214219247,14191.938211005765,120000.0,120000.0,120000.0
2900,9922430.09056867,454319.47497238405,-230.99653980440593,80158.40870136264,8357.184895915974,1634.0362740072705,1418.9149490715467,118161.07276161824,118918.54942711462,1173.7657297797193,97387.15215909632,22669.129259099605,120000.0,116059.35013533474,3919.0861176290696,119305.8730248001,679.4111169436451,447236.7790675822,149065.61199545936,220489.52134446485,387974.6915423113,888.4225766940948,120909.40146359807,117344.46319129529,2750.816910028509,-2112.681711625716,118419.94928781372,105803.3606807168,14615.659223279665,120000.0,120000.0,120000.0
3000,9922291.765771821,454297.0713368787,-311.32879634406993,80244.3430968175,8321.800898160169,1684.8994991063205,298.41522823823095,118354.30329680348,118816.78093842405,1169.4049276272917,97411.67787965722,22435.51521062887,120000.0,116094.0713975123,3826.5963146028676,119323.82742452605,675.8331534125936,442827.7200039671,159819.75166813427,211717.95991703146,404703.3810879185,-861.9727197381094,120735.69758850012,117241.53696659116,2754.6541629306266,816.0502649659785,120168.48967796486,105743.61433212156,14463.92789259628,120000.0,120000.0,120000.0
3100,9922364.912216784,454260.56750038295,194.5688914989892,79893.9407070387,8263.93750614773,1728.4612701645458,1272.9013448582377,118613.61060794778,118588.72630011971,1319.153935831317,97427.87906645681,22637.31094844782,120000.0,116189.13155311927,3872.3856825324633,119326.71978595141,689.7489002605511,439647.25010435446,162865.82480743085,190557.62402691308,417050.50042234163,-26.744824875932128,119889.77632656044,117017.66110903297,2907.9822800953966,197.2321943558011,118490.81861165457,105613.00353965673,14591.407773264134,120000.0,120000.0,120000.0
3200,9921956.34925986,454220.4034505609,136.42661490585897,79969.12211152607,8200.69826660734,1800.4974400755839,2143.6764813146547,119281.28849167415,118517.78247033761,1470.4848115400157,97417.33069798327,22478.72537052162,120000.0,116220.9982422911,3837.2771764503836,119308.41602215033,695.56204076231,435669.8948748426,165489.703317896,178102.86726356897,417167.166856125,-93.02069544040394,120052.68807497535,116897.82355481833,3021.50461200487,-1472.3316467818763,122111.54536084023,105675.00265936216,14317.291058688183,120000.0,120000.0,120000.0
3300,9921847.973979648,454169.4078943613,-296.94392918358926,80354.99636078779,8152.9515533724325,1882.08209640788,1349.0249462462918,117965.47621615224,118440.416943019,1552.375131200414,97381.08866223272,22538.004598448355,120000.0,116242.60465384467,3748.874668132952,119314.35755389009,675.797093156042,434376.5693506645,171326.89295503128,158807.83239285156,436855.68434150127,351.5425522986988,118865.30570543825,116913.79563621654,3099.4675690111026,1458.812537043195,118966.38406988271,105523.67585456376,14526.076763558825,120000.0,120000.0,120000.0
3400,9921457.442067748,454113.80051925295,-296.9912029378576,79835.27779551386,8066.909129561183,1885.0253100645577,1534.128988087094,117656.43634019665,118228.08998183731,1683.1586545219614,97398.48067938989,22534.377504738226,120000.0,116296.1238785246,3719.783482054613,119320.35902431862,686.633831908947,425888.84802029846,168724.48704592502,146070.57985206394,445987.5287442296,143.72743576133595,120422.57929483613,116754.41615690806,3221.5633624882116,-1509.9689263067594,121467.3168516177,105464.46301518673,14400.07299042941,120000.0,120000.0,120000.0
3500,9921993.173146337,454030.7041547333,130.00966914796777,80308.41284582595,8027.96338411692,1989.811436182657,790.4369210176459,117831.04539914374,118189.98780387473,1888.0171946745268,97460.72089325992,22490.93871570658,120000.0,116247.19785666534,3727.8117219618525,119307.7297101802,679.9481599835792,421122.9890786512,175300.33254070889,147187.345798356,457767.0905913923,-904.129736767287,120834.03588968668,116603.18608903361,3330.0581942625718,-100.69493128769156,119262.85254994316,105693.54886309852,14610.542832915336,120000.0,120000.0,120000.0
3600,9922412.419457298,454030.74091457983,435.0150055184514,79579.56812233303,7963.809774117265,2014.4451529229177,2176.6615394348596,117976.60139224234,118014.72491203483,1966.4164721291645,97622.67246500112,22497.978610163438,120000.0,116302.17111641607,3651.276033416559,119318.69763516328,672.5779536736642,421771.1583809345,182433.51803609374,137700.15701397418,474238.22801518295,-671.1425927431794,119775.79968605046,116551.94914390141,3426.698081804491,-359.4616377617994,119794.6290631583,105689.41882746363,14624.286999642723,120000.0,120000.0,120000.0
3700,9922206.957248028,453912.83888666163,-81.68027728172255,79503.9665911462,7923.617281204957,2057.899329717501,2791.169934873532,117365.88431592732,117907.06067641817,2050.566290859627,97483.28599313713,22312.827158701184,120000.0,116398.66074778006,3635.104145802105,119302.35683394909,695.9514537772125,418201.2952160853,179459.56110735325,121143.85995153515,482491.55765974644,375.0463556442698,118929.0434538871,116515.77738778686,3608.3849958069345,1681.6436156884354,118671.81240585666,105555.05277402073,14655.312536652058,120000.0,120000.0,120000.0
3800,9922556.450595848,453922.4107795469,457.86908869864897,80507.1692963265,7900.159550573628,2089.1650491717055,1778.1981539971289,118244.51090955095,117700.2460394415,2291.88372488989,97561.59198144941,22513.48797438892,120000.0,116413.33260678062,3558.2249240456417,119321.17405305675,674.1314497002265,413857.4912913068,181451.67102271275,126729.74511565625,475469.9243767493,-919.7828985750854,119049.0495421983,116302.74594810882,3653.1799058716583,-485.903791395128,118133.37437060912,105502.36538859094,14541.545624607515,120000.0,120000.0,120000.0
3900,9921844.165049607,453850.6534744995,-256.7475837040707,80432.28683631176,7840.02140365744,2152.906785660277,2913.532502725092,117970.97224720541,117568.22521166102,2399.171082137732,97545.77722121388,22350.801867265593,120000.0,116433.4708100229,3528.327204009796,119310.1594450488,697.6668758406552,411216.57803210086,190580.07540910193,112228.47450449142,482746.61099061393,534.5036472086881,119698.99208094549,116318.38310730101,3677.4175819037064,-622.6012096180837,118484.34600563612,105645.79893908551,14545.518015023777,120000.0,120000.0,120000.0
4000,9921819.519794736,453814.35769342456,-513.8161678000747,79832.92814296111,7805.757452236591,2183.863820412477,3179.7994652068433,117435.34857506085,117535.8203821814,2580.3674431643435,97487.01511686583,22411.636205285315,120000.0,116511.07391274621,3526.4875969104205,119310.23621824733,694.3451900853563,412957.1819792454,191968.18530210335,103359.74611012172,495640.21008898685,-1120.386131912073,120882.30977403196,116176.41616104191,3783.9620057479183,290.0090583930754,117968.672114595,105720.66206231338,14396.246489407922,120000.0,120000.0,120000.0
4100,9921672.031526603,453735.1018558399,-351.95550572841034,79641.92192313434,7727.102411952536,2256.056530360975,2069.0818974197578,117171.77914142882,117309.1825110045,2648.9164475797634,97840.11373842257,22443.295450283025,120000.0,116571.29433734692,3418.8544287246136,119319.89867077088,690.8250349861794,407363.38379613607,192319.38905563406,105778.13603062704,498604.7591506449,-590.2840764127694,120435.43671996053,116106.27443408151,3974.397723468033,1926.5301942842445,118814.01296234987,105271.30272591203,14256.34933490705,120000.0,120000.0,120000.0
4200,9922076.421218755,453723.6178444333,-447.90469421834223,80552.6209809073,7690.513029977195,2291.815827466634,2596.8139929536087,117104.20261561955,117135.77583470507,2758.1443653078536,97744.58877268221,22336.949049197443,120000.0,116552.49569548017,3403.1798829758463,119315.52942618656,676.2917082346905,409121.0248476168,191497.78297509355,96762.49013223228,505442.2429524237,1063.628989151466,119469.47913096368,115958.05260267723,4108.035025912634,1235.7604905322512,120786.33588480795,105475.46090241519,14523.289445572225,120000.0,120000.0,120000.0
4300,9921470.117465926,453700.9994536702,-194.75157108417974,79950.79926324195,7649.136351699865,2305.585605179449,2940.571157531139,116943.4166370553,117098.51006018619,2983.9801204093396,97873.43882977318,22389.13909585876,120000.0,116633.81421113382,3374.169486200496,119322.80644993755,674.2415937630967,405251.7959178594,197764.75276918846,105990.93339295938,499902.9020604426,-781.4472100969011,119137.65690555975,115881.026591373,4096.822787794208,-1956.025841325558,120428.84818790143,105781.862591154,14334.727932266553,120000.0,120000.0,120000.0
4400,9922037.012077434,453589.66739426734,-415.4149727068784,79790.10442532763,7623.32688998615,2380.466906593831,2596.748638684362,116161.47450935721,116899.13270273872,3132.784410719634,97707.90097852066,22282.782477865036,120000.0,116679.04749159732,3315.242012358685,119316.23540322029,678.5510897315402,404223.404084419,194619.99037463995,89728.39018726855,499260.6751029026,194.51953784614847,120577.42711719111,115682.04054963747,4290.027310787432,1777.544259410422,120001.49755508165,105438.55756232949,14642.461017088708,120000.0,120000.0,120000.0
4500,9922374.658095084,453592.15293021774,-554.480021031449,80134.4244347274,7572.939022750719,2449.244902872461,4084.748271104371,117518.20440243225,116711.64072373239,3285.1496529696974,97902.40520904261,22164.542442687918,120000.0,116679.22872152925,3323.6288104063415,119305.50983369291,677.8325631219778,403129.83877780545,198208.08015881502,81239.58179280823,509711.39693479263,174.27440324750864,118982.18646327817,115677.85228539428,4352.386965966083,510.9012727693449,118420.96981757191,105395.69875054216,14343.586015288798,120000.0,120000.0,120000.0
4600,9922561.112516047,453527.6705144607,332.25542823000427,80278.4260849919,7565.69962933995,2438.2018106368687,4291.097206788696,117393.36216625044,116672.1367494834,3446.8348455801365,97887.37418682607,22078.86293315016,120000.0,116801.45874832997,3247.5105408801173,119322.09082088072,686.2577215933393,396874.67405208404,203142.3094922514,84671.27855437821,505897.0271976049,823.4482532299786,120184.15137982111,115580.29118012107,4443.295746460115,-1577.4770129268215,120606.48723037908,105423.44586949961,14288.65047475076,120000.0,120000.0,120000.0
4700,9922480.931533344,453478.1434281789,336.2999936752916,79740.28606075696,7469.482980824637,2497.629150185847,3943.944485389075,116821.0553883719,116416.05763780203,3467.799364395238,97918.52344511743,22121.153301130045,120000.0,116854.34258166619,3218.0638362261548,119303.47480371717,673.6124030930109,396478.31220401754,203732.79163867838,88699.20933242823,523247.87848513864,373.0879403167189,119316.09421480345,115402.00116184117,4509.914968882925,1159.009138769191,121616.25557718925,105737.8922441303,14624.827410918344,120000.0,120000.0,120000.0
4800,9922249.633093491,453425.79700439563,-410.7273024904822,80188.36875177624,7448.234139824811,2532.252660947279,4209.890561348702,115442.57296414203,116344.0704961008,3650.21763223623,97819.6591005895,22048.653505260278,120000.0,116862.15045730694,3109.957264133398,119322.35810072857,671.9464735313142,396574.20479865663,203891.73234763075,82475.15319763815,517978.7798442786,626.8832918413583,119627.11608994973,115291.04074428367,4695.701221822656,518.2250979504232,121724.61231184176,105492.20773398096,14474.148884985816,120000.0,120000.0,120000.0
4900,9922364.567518082,453357.48536580265,-412.7531316253185,80442.92983244685,7355.961159177256,2567.1335290138522,4154.768324298474,116440.78179957975,116203.6303165053,3787.593332105204,97831.54950744,21876.002059254122,120000.0,116869.56258540138,3141.44153353859,119318.51680491406,689.8268703072788,394087.53675069066,204712.47349646443,76432.70214676177,520796.63705253974,881.4444037457946,120522.92845131624,115268.57570462752,4764.084784810416,1639.4807638654884,120664.78410118892,105743.62254472687,14650.425832281044,120000.0,120000.0,120000.0
5000,9921525.447520878,453325.71392422623,105.68038429459571,79768.06274634418,7388.742044537339,2613.1605561623696,3876.381118593058,115457.91441261422,116020.83380326047,4017.730487456604,98035.22302157662,21999.49422861376,120000.0,116916.25651273446,3045.209701795572,119315.96782575051,690.7644965583994,394903.9940705885,202581.78137765703,77531.598054826,527806.9638974644,481.2994382445795,119982.21162854767,115137.3006904779,4861.563211733292,-268.6033130895875,118087.99866773715,105716.42540677244,14555.601631238134,120000.0,120000.0,120000.0
