miliseconds,X_1,X_2,X_3,X_4
0,0.015410778185415284,0.9437131127410822,0.0001829641919305571,-0.00011485757118356398
100,0.1392068259867685,1.300758951881686,0.00013926840371863278,-0.001324937290013669
200,0.16975779826822238,4.691060801962535,3.042037393894101e-05,0.0022140352528978785
300,0.23121330330615322,6.961287248639993,0.00019210014810887318,-0.000342770289380347
400,0.3082827105252647,8.45398553280371,3.1092294905057304e-05,-0.0007240714967669249
500,0.3830197422396431,10.49082436303307,5.20820218272133e-05,0.0005821165901573886
600,0.4284918669104417,11.90046553836271,0.00023209543301267938,0.002842641002079616
700,0.498448298828668,14.129351900162495,0.0004613782198665416,0.0033663651630264253
800,0.52816517218704,15.038030683579866,0.0005445768276993621,0.005674154853535855
900,0.6074196168497589,17.102378884179405,0.0006309579400231817,0.0057925326495838906
1000,0.6616711200052536,20.713746932381905,0.0008225267421920848,0.004664972077771405
1100,0.7482982315685681,22.809040055110174,0.0006915526530855852,0.00842289337419593
1200,0.8150403866592948,23.77913913256769,0.0010417435532595145,0.009098802469697687
1300,0.87991126941263,26.28318071877248,0.0013035944812208112,0.01034193772850133
1400,0.893191781476947,27.763187734137425,0.0013595103674654333,0.013559783956028085
1500,0.9434016943611137,30.005301588307557,0.0012974517481644608,0.012254107866334726
1600,1.0030869460822056,32.01262175466969,0.001508048594589873,0.01676222918894041
1700,1.1218715877306058,32.79576326063132,0.002040799324795326,0.019424909060280854
1800,1.1710104694437227,33.88179924408815,0.0021889671074524714,0.02088079950273527
1900,1.240893483747247,35.956143452481456,0.0022146190691255925,0.023501553599998996
2000,1.2616912570387917,39.28430663029755,0.0026190005358510686,0.02515088213230302
2100,1.2893485217829561,41.03179662268261,0.0027905317593975376,0.028039290818537878
2200,1.3558385592186235,42.69370781062075,0.0028719572194918857,0.028801014364221406
2300,1.4382451795476898,43.73395592781603,0.003424260967905592,0.029509502130083028
2400,1.5247969607833265,46.077773526308164,0.0033732123681047502,0.034614065769434044
2500,1.5446383364716987,45.86942549600852,0.0036687461115597,0.035914093140199096
2600,1.5821803888688182,49.13378554780185,0.004096209229292604,0.037416571193743614
2700,1.6393359814654864,50.43451152172684,0.004194627116192961,0.04253507870986287
2800,1.718427873295958,52.903834104102046,0.0044560168247974406,0.04562193971594178
2900,1.7306167623815139,54.388082109256516,0.005183196923096139,0.04816405383915656
3000,1.8162700854931106,56.16300465731621,0.005350261883661167,0.04997841158222041
3100,1.8894680575212706,57.29579277500052,0.005497140874538869,0.05303467304262548
3200,1.8958466083363625,58.035309148689,0.006005640355297617,0.05765952633571694
3300,1.9695191681755235,59.690693751854894,0.006178040214723737,0.06270818496785185
3400,2.001939320692658,60.86947906999421,0.006616267740568345,0.06576031760953004
3500,2.0431528770266696,63.40123139092725,0.006962449019478908,0.06719695176040974
3600,2.1492613245565275,64.25720980850448,0.007640549162346178,0.07332450715974928
3700,2.1745113375556424,65.23106141703029,0.007654286158247774,0.07755380983536289
3800,2.181912687158609,67.24889303932143,0.008413724812695044,0.08066108903686395
3900,2.2735723248716306,67.96704900591024,0.008725264330105472,0.08404193404703038
4000,2.2702866407064377,69.19771990192167,0.00918188322868707,0.08634681002179513
4100,2.346878857438822,70.12306899030139,0.00957846361673321,0.09430357769523401
4200,2.4058239370732077,72.59108402664084,0.010060840257232034,0.0951254666453782
4300,2.417727366852969,74.29728391116117,0.010321405390613426,0.10098426381815684
4400,2.4471008344246443,75.75920254628308,0.01087888023873136,0.10448101631299508
4500,2.4857887050734284,75.5558078000336,0.011315661300499644,0.11002566448569126
4600,2.517678895893128,76.27857553102083,0.011846144100306912,0.11569276365125278
4700,2.6021478358037253,78.02766889344826,0.012122528117909398,0.11921565698042355
4800,2.664755707779522,81.00481017150761,0.0127664515993121,0.12433816925059892
4900,2.665524303614718,81.29329580308918,0.01304817094607577,0.12839448356245742
5000,2.7427677255894034,81.19955416120288,0.01333060577918769,0.1337352672658881
