milliseconds,HP,NLRX1,CytoL,MyD88,TRAF6,NFkB,IFN,NOD1,RIG,MAVS,IRF,TFa,CytoE,TFi,X
0,4.401619096669284,0.9000128599908405,1.0060705068559643,0.9005611078145862,0.903902411130718,0.9245637921109171,1.0003128105806833,0.8992849708259686,0.8986369647116365,0.6000888093444479,1.0014357994930307,0.9994518922504961,0.9214146491829632,0.9996356609907575,1.0054946854812832
100,4.406540405992418,0.9000391397515299,0.9992566638424287,0.8998761507421685,0.9026336153443446,0.9402872344307915,1.0005942911302446,0.90005377200712,0.9026599918894972,0.5999258709051815,1.000363793135712,1.0003146778810181,1.0131786225306425,0.9991385995119301,1.0026621340211694
200,4.4027317932150245,0.8999030730257214,1.013257327139839,0.9010303080393596,0.9068455168574173,0.9515225038730036,1.0014471856182303,0.900468330763489,0.9033885690053093,0.5998501042356567,1.0015321904723975,1.0005474251688253,1.0363482795017531,0.9974127062354183,1.0092325073967512
300,4.411535550699628,0.8996935580093824,1.0235104353889255,0.9006732635303202,0.9187205288072372,0.975937126046409,1.001290924149994,0.9017726018409689,0.9048718327608085,0.5996877265081515,1.0028482880506233,1.0013900463161673,1.0557965386383465,0.9982456135003408,1.0093253777702569
400,4.4091463029788756,0.8993916074310445,1.0335637758632135,0.9013109652373975,0.912371953432614,0.9648244271188885,1.0023481675748174,0.902797829953374,0.9039913072948161,0.5996816785268954,1.004562548420991,1.000934927990009,1.177456866854236,0.9956795189317816,1.0118994057730522
500,4.41125135010319,0.8991509597565542,1.0433804997318168,0.9018487819979539,0.9231660427295784,0.970086218502919,1.0016664614265143,0.9027343668294711,0.9048962045610985,0.5996302053164047,1.0061561445499079,1.0011875623864865,1.3115474041394082,0.9950674744500763,1.0214678374390254
600,4.414343015994113,0.8989589497170214,1.0596036230096986,0.9025842754488249,0.9286646952539627,1.010199237874869,1.003183735895456,0.9028252072976471,0.9050297187307748,0.5996560098465026,1.0068649226420168,1.0021486620152897,1.3314293958824968,0.9961479509242184,1.0244224505374495
700,4.419699822959178,0.8990417407713107,1.0629023128525574,0.9022735213361489,0.92930673417645,1.0334328961943449,1.0031658377491084,0.9044840393454859,0.9068669603985388,0.5994816970537823,1.0076200748603392,1.002524417186601,1.3125518784190715,0.9950673855994567,1.031587921572826
800,4.419799394239884,0.8988703720889749,1.0757581029190557,0.9032612176616753,0.9308095516034308,1.0690870569768038,1.0031716525145216,0.9049771110029262,0.9097105147124509,0.5994571039330309,1.010457129077169,1.0024636923421502,1.3079022928108006,0.9933789036374463,1.0351129400573829
900,4.422960145709395,0.8985454945057111,1.0776549018029289,0.9034736416367013,0.9335929921560604,1.0899294339424972,1.0035093397856614,0.9051290634831582,0.9088375791243055,0.5994598148754438,1.0096563179590248,1.0025477128127491,1.5120037342024344,0.9937375239461451,1.0441585514632659
1000,4.4263308488207596,0.8983376156618146,1.100893278012343,0.9043816852081262,0.9460398930408127,1.1098088759068137,1.0047224814187548,0.9059835109772536,0.9110897177454772,0.5992735495805807,1.01320790672194,1.0036574194861634,1.582249148958168,0.9933793739095513,1.0487038957762351
1100,4.432125902816787,0.898130161461374,1.106708267330987,0.9045904669330096,0.9494614174043705,1.109702742134748,1.0051468521864748,0.9061552880267182,0.9105482755692191,0.5992721586047676,1.0133740574561878,1.0035302036694842,1.56148961235879,0.9936714299388779,1.0436540914258956
1200,4.434430231359335,0.8979524093176655,1.120015782463229,0.904730343483262,0.9535547795599435,1.1006632677087618,1.0059665578646284,0.9058298522562941,0.9116970656115786,0.5991166193111992,1.0160945156392853,1.0043015239220097,1.6685140607613778,0.9934931753004153,1.0565558092817475
1300,4.43662232420985,0.8979726427821183,1.1259773835087403,0.9044573477859302,0.9522378340381409,1.163522222268004,1.0061993675388503,0.9078042555722062,0.9140737612827247,0.5991756108691062,1.0164358813996999,1.0044592652832256,1.5756637753477363,0.9934886541399185,1.0580406992809823
1400,4.441324435746132,0.8977023184566627,1.1188997909274512,0.9051834395755856,0.9617233947749373,1.1711511070750498,1.006666034463555,0.9070188271819382,0.9140827593246098,0.5990376877259783,1.0170919514892067,1.0046853416536965,1.6329534969930075,0.993541392115291,1.0568554470561047
1500,4.442492690890024,0.8975216237079794,1.1432508499229277,0.9059198528356647,0.9610300558538242,1.1852971056391157,1.0067367093611415,0.908805550336855,0.9170029719021368,0.5988950506690857,1.018150148653173,1.0049857802960314,1.7996867961684582,0.9930226015080863,1.0634937430444384
1600,4.447087992083307,0.8973849017208361,1.1442260059917853,0.9062398713289187,0.9686291064588807,1.1959039475317732,1.0068374989411348,0.9089005199648675,0.9185011552105217,0.5988322452980749,1.0193614166554252,1.0055655153466536,1.7511882972204262,0.9929082922605689,1.0739873003609368
1700,4.44742949696897,0.8972678462729712,1.150367895710152,0.9062804910099144,0.9672605255538756,1.2324581252725508,1.0071769346980302,0.9087428724221627,0.9172466587579613,0.5987628308844651,1.0189451107049918,1.0054796804642456,1.958217963695574,0.9931188857107499,1.0757705242792972
1800,4.450941997876106,0.8970868318496279,1.1669438503728158,0.9073990823043019,0.9715533297608037,1.2477722892457752,1.0087078831165175,0.9093101566599456,0.9181288245891472,0.5987527988640026,1.0231368993518597,1.0064677262044528,1.9274470689858436,0.992742266599212,1.0748934431429926
1900,4.456532411693404,0.8969294924311304,1.16433077031415,0.9073541236417444,0.9827911916032974,1.224882770404059,1.0085658187904445,0.9106076984700237,0.9207284495671314,0.5985605841834306,1.0215839257349608,1.0070009272674671,1.9352955127740192,0.9933620433643013,1.0830760814225002
2000,4.4587596294835645,0.8970254876953692,1.1711722770127906,0.9076051520857205,0.988953691336242,1.2780420392269616,1.0085747910418597,0.911715730945128,0.9207417159564579,0.598495427461581,1.0247729681278144,1.0074675332736587,1.98867113500108,0.9941366796995584,1.085120015079893
2100,4.461279083397426,0.896901996933561,1.1828210497478842,0.9084237104042557,0.992051074157519,1.2964189030495334,1.0097108220005424,0.911878283066918,0.9232660204428875,0.5985699023096819,1.024496530272086,1.0072659821669812,2.0710243147693874,0.9950415249158286,1.0860079146536539
2200,4.469330918482357,0.8964069375868915,1.1980724209877631,0.9086940988169727,0.9972875342499979,1.2734148719703957,1.0098435779528994,0.9116874830816488,0.9226845410234283,0.5985239180626292,1.0255976068134975,1.0075523519813534,2.2469812053615117,0.9954265879895979,1.1011612093279226
2300,4.467737143225279,0.8962179238513739,1.2155327650720387,0.909155847141962,0.9997982426604801,1.3219272565149518,1.0104185893948843,0.9131438834790326,0.923858174340183,0.5983887062407779,1.0286579619966125,1.0083222562306438,2.1754675015240044,0.9960816359550357,1.0957468961153727
2400,4.473861353589139,0.8961953104968635,1.204182132144227,0.9092985613693055,1.001467078049414,1.3380459236923599,1.0107112907200204,0.9131560384707449,0.9252116824554224,0.5982055505413637,1.0281100928034916,1.0091210890950808,2.2568959212165107,0.9967587054568955,1.1063084575583328
2500,4.474186240051281,0.896191860694532,1.219026549303543,0.9099002492589519,1.0007457715826238,1.3398655571370937,1.0115663668610309,0.9140215227447059,0.9276650729969533,0.5983172461684952,1.0313554991880387,1.008678923919764,2.3876165311649675,0.9964607542351657,1.1144440210226692
2600,4.481076184055867,0.8959650244840255,1.24033512605708,0.9099770993735684,1.007423228281714,1.3770133157679294,1.011199522441789,0.9150876642104734,0.929335172535215,0.5982437419815303,1.0329863856161519,1.0088900164678598,2.3317467364429163,0.9975663073065518,1.11345722380998
2700,4.48169153935043,0.8958074703296911,1.2286341268581737,0.9102713125469627,1.0156796529719112,1.4008866688729869,1.0116575048874326,0.9140749581228327,0.9282821334032691,0.5981559585230334,1.0332650870309674,1.0095295162236555,2.405592493757985,0.9987355849448384,1.1243182979356428
2800,4.483867239506588,0.8956696474319508,1.2490245398769286,0.9107386702733536,1.0185658666713069,1.3801278057610336,1.0121474998342805,0.9160259562707541,0.9315179654331193,0.5979677244559626,1.032447666933392,1.0103265296746247,2.5022180572371444,0.998660330783963,1.1216815207199131
2900,4.486778207234022,0.8954559991371691,1.2480748797641177,0.9114047090435801,1.017453547014696,1.395069243156651,1.0129651411534364,0.9158632307043493,0.9303658405650934,0.5979432454902166,1.0344719240434725,1.0104150895622988,2.627281749976088,0.9997978364553077,1.1288420391101963
3000,4.487941682702852,0.8951780252759676,1.2643002046159988,0.911574854349887,1.0292144057018289,1.42570132004746,1.0131366005767097,0.9162711278435769,0.9322380181019871,0.5978914683194221,1.0357348675150695,1.010635544138381,2.5962760234631475,1.0013577872982815,1.1265741353274894
3100,4.492752205241062,0.8952869645203428,1.2872446685082626,0.9116024024024294,1.0255490631059847,1.4315897499735915,1.0140544099337172,0.9170818850658722,0.9347767473443243,0.5978709670596098,1.036332837145692,1.0115534058411393,2.661394416100078,1.0025221614149626,1.141876587868704
3200,4.494715659625825,0.8949148687866901,1.2828771350896775,0.9127375971754489,1.0287915590974903,1.4356276764543547,1.0144668495399465,0.9170218638386252,0.9350685319002606,0.5976618548112843,1.0374833904854348,1.0117650210730933,2.7682981692067865,1.0032076628871143,1.14339877584513
3300,4.498088628611619,0.8947877501221155,1.2930027205638255,0.9127135676184266,1.038990360900209,1.4951079341186837,1.0155138054314674,0.9181136423092044,0.9360346215876987,0.5977231614911787,1.0403788928218773,1.0127504168504384,2.903685837582609,1.0042731437922872,1.1435914331197166
3400,4.501427168143443,0.8946264579120038,1.2978481511792856,0.9135515502326874,1.0345706325501134,1.476016641227712,1.014916956939488,0.919428386568564,0.9361870696756318,0.5976563022379748,1.0397002883291395,1.0121591074089769,2.808027450514662,1.0040586190000431,1.1551443416192606
3500,4.502034543438749,0.8945688411096121,1.3149839361160556,0.913863714282258,1.044436010079792,1.5143304884239488,1.015806097011673,0.9196107290869793,0.936725357311146,0.5975922408418372,1.043177094911372,1.012991451137465,3.005895471546626,1.0059883363278457,1.1516193563725907
3600,4.502065377968695,0.8942240018668907,1.3190024184569742,0.9138751219531412,1.044817129752841,1.502523478177174,1.0162892038683902,0.9197542995229405,0.9402507621481752,0.5975266955880271,1.0442102745608874,1.01305621186941,3.0263022475650234,1.0071313449337818,1.152565849858654
3700,4.511027116045356,0.8943737171536885,1.3281426486621193,0.9146532267233793,1.0555379007608348,1.5178198224253983,1.0165783834933255,0.9209557207215047,0.9395524696197189,0.597450969018978,1.0453027456229511,1.0134838673972917,3.0881070380818665,1.0085687932715746,1.16852521085899
3800,4.5147700472959205,0.8942376915082688,1.3285507632160547,0.9148425614439327,1.0564344122580567,1.5310260533637916,1.017500957787777,0.9211594190748287,0.9412104205875474,0.597350854834537,1.0463509216773388,1.0145181523587063,3.153825508669078,1.0101793757796482,1.1724862902802016
3900,4.5175870682805535,0.8938089625789092,1.3503344683234264,0.9154508729328283,1.0553284310816258,1.5556723827944303,1.0176958297539545,0.921426462842921,0.9438173319632966,0.5972717189346682,1.0466646311150534,1.0152670554862124,3.1583781591616606,1.011165126825416,1.1674719169262031
4000,4.5145492110317536,0.8935494277352903,1.3550786762880296,0.9157195456642867,1.066057038434543,1.5698961791399606,1.0176794310056352,0.9222225600237968,0.9431435297944698,0.5971324170531823,1.0486238980887455,1.0154513122545665,3.2519614452694836,1.0131395456890642,1.180607260738904
4100,4.523570902027878,0.8934594414194594,1.3714874862155617,0.9160192191579007,1.0620556014460603,1.6092883377239906,1.0190795124391683,0.9232347627940761,0.9453475921507144,0.5970747866543544,1.0488290163482525,1.0163876820517987,3.3801413929106965,1.0133038287662144,1.1816369085960248
4200,4.526547475237894,0.8934632931533495,1.3840568003102807,0.9155237782914137,1.0653542354301841,1.6063032017381376,1.0193206387083642,0.9223833347246956,0.945159567555882,0.5970666583377313,1.0506896332088382,1.016183561050142,3.3679493248116925,1.0145442215734797,1.1865466209076425
4300,4.527695592887605,0.8933885653231532,1.3896202028121725,0.9163380637778735,1.0744119975430066,1.628112755787955,1.0199581108837545,0.9242361287402373,0.9456616478636779,0.5970601076342996,1.0533985288017185,1.0169689495463414,3.4545199568992486,1.016905998737684,1.1831087453013847
4400,4.524934802903,0.893085971750618,1.395665744555468,0.9163946775314866,1.0749878989112158,1.632271466014981,1.0196702518786322,0.9246076787057038,0.9466749888809007,0.5969379609711563,1.0521061821299376,1.0177277921313757,3.545647738676514,1.0188237709305543,1.1963500531468725
4500,4.528041847283809,0.8927866213218134,1.3968473201036475,0.9175138148186515,1.0743039857788697,1.6665568379400297,1.021273100773279,0.9248973730223973,0.9497120318126245,0.5967931653713896,1.05272502293577,1.0177676448931061,3.6707746263438232,1.0187713525656532,1.2000034010705911
4600,4.530885699429758,0.8926061430572939,1.405120011215308,0.9178887733726797,1.0847883287133973,1.657344782057287,1.0207775078195775,0.9246648350619289,0.9484954012132448,0.5967282870278314,1.0551432810597439,1.0176999168263492,3.6378984964798358,1.0219107939129288,1.199482765410683
4700,4.537872711747393,0.892473314651339,1.4140901675142477,0.9182881017251739,1.0858791319189374,1.7100183230425698,1.0210544210806949,0.9262620256401092,0.950492497507993,0.5966426110041615,1.0562532897023897,1.018124463411827,3.6704725168261247,1.0229098230810532,1.1994994613450396
