miliseconds,H1,H2,M1,M2
0,1998702.4245422482,-0.060596075678684885,-106.48889536305725,-31.916574535358002
100,2429835.142739856,-0.06917733313704667,1147.0028894948734,286.9959619804755
200,-1183900.172021561,0.14651340228776397,-2707.842592967443,-142.4813335918652
300,-564176.2267105454,0.0005463926173615416,-4016.894253347317,-10.26219129471568
400,-451000.1656331076,0.3033463455222969,2988.5893252464666,327.9048716498755
500,2167714.3429496605,-0.08891181442796886,-4227.877938343787,203.6122684275542
600,422733.97962485306,0.300600718637339,4090.4598652515783,-83.96329602532585
700,-1662761.4849056168,-0.043385290714574615,-3740.7399308077856,-94.1575187051989
800,-2269105.167815249,-0.14661450555060448,-2046.7856660539853,-324.7407193304319
900,1557019.8775487626,-0.12087636448845948,1599.5210305599585,-92.78876167961909
1000,1389791.9748791375,-0.10018451722080492,1410.9300293008025,344.95038038459955
1100,-2331269.843885131,0.13204280827457915,1127.1521270554642,200.0805070265687
1200,-2168648.1964461845,0.21737514349732676,1713.0864619153613,267.35142459535933
1300,-2073796.6060195079,-0.1304247536816099,2840.394657257856,-10.21283181404674
1400,789083.3198524062,0.1685650485248806,-1521.0249132473105,71.76084975140392
1500,354212.6292488934,-0.29613357901485493,2909.1054046511945,-14.47035774424327
1600,519561.71865804103,0.010652159245633935,-4687.754110115011,58.323840729071904
1700,2403599.9695101753,0.2257287950682249,46.067310683829305,318.50221592985724
1800,-1324770.9443672004,-0.0870713223016576,-2892.055726298733,-285.08552091329796
1900,10158802.361363871,0.27196386138385287,4450.472676654932,-22.901444746332388
2000,101600005.1644783,-0.14353705949590692,12129.655221294313,130.5695058965099
2100,98062734.97725856,0.2783163176668952,17478.97130583647,-256.27960560877773
2200,97833929.5618259,0.3217881378325035,31180.007425943943,462.6421447300354
2300,97874884.97257411,-0.09621605825797178,37699.7621627746,266.5159748151655
2400,98087847.14449044,0.06183409713137273,47069.54030019157,254.9628156923801
2500,102207961.95160693,0.26528271709088314,60547.60261685526,1074.7875185643334
2600,98727939.1045782,0.3073579554510408,63748.20384429473,902.155332034778
2700,99817803.17788996,0.6964011565092525,74005.43983695284,1245.0059733968965
2800,99354592.15206008,0.45525959183421855,82405.49332192304,1938.1327930455084
2900,100535253.85331722,0.6179141461765444,99750.35846796416,2417.4709084737797
3000,100477092.3016833,0.8537184368164558,102088.02886837188,3033.084809586345
3100,100962622.04112299,1.3158263534010752,111871.215218854,3414.540648500884
3200,97947307.62040128,1.580405296465816,126691.89117771441,3982.528049810068
3300,102362398.56250642,1.812368800647134,128371.23722591907,4274.555921668126
3400,97758337.89325997,2.771223982218293,141179.724023344,4896.171026668717
3500,101584167.20710453,2.797146575207538,147739.05105730414,6165.973766813788
3600,99962737.17439823,3.9481129482963686,162627.62436564462,6464.755530192333
3700,100894872.27345605,4.608121037098906,167111.823061638,7635.104838001638
3800,99254093.64146315,5.166887624909799,180011.50043890372,8316.532515250503
3900,100337296.8649255,5.752364036865431,189797.43514086466,8909.86569327543
4000,101761002.06628354,6.672968756314079,193288.94350395122,9972.269372397843
4100,97829857.92224455,7.941096227443626,202127.69218487627,11274.413791995397
4200,99364870.53537917,9.027993920046764,212357.80201910873,12156.272346475273
4300,98405924.63600494,10.296538968896732,229040.07685291296,13455.685605107492
4400,102374930.74170078,11.95859310752657,234211.00671972532,14934.61570728892
4500,101568406.79756476,13.050203743636619,246192.81148689016,16149.287097955306
4600,101304218.20496689,14.962713906349604,256226.55108883607,17959.48454634792
4700,101145654.33962889,16.61473459998729,262490.28593548306,19698.191528862986
4800,101307309.88361512,18.707479888328518,271498.718047261,21377.66655357967
4900,101414848.81914862,20.657725770595363,276731.6037180332,23302.783427068385
5000,100673605.94286476,23.234798453823995,285606.87093416485,25870.782142296826
