milliseconds,Clb2,Cdc20,Cdh1,securinT,separaseT,securinseparase,Net1,Net1Cdc14,PoloT,Polo,Tem1,Cdc15,MEN
0,0.9966732417138826,-0.00038225921755386666,3.800487716189416e-05,0.599931462105776,0.25,0.2480028543121151,0.0980106739918171,0.4850006138422607,0.9899948432115869,0.9449193923749651,0.003890170223629613,0.025695402051702104,7.991828855723704e-06
100,0.9972943710064764,0.0008031240918245251,3.84346925426505e-05,0.5978624766773215,0.25,0.24848989783194703,0.09792106556502482,0.48505520856318024,0.9900047028730559,0.9437309786941083,0.003887159584923883,0.025705661088985615,8.189449555089177e-06
200,0.9971064076870748,0.002890782062285319,3.843894451936118e-05,0.6017470447237875,0.25,0.24851955444249385,0.09795999268709531,0.48504772345298486,0.9900140348963485,0.9428012922020709,0.003878882939388209,0.025722872574698904,8.170080223804572e-06
300,0.9970633851664661,0.004064165164010351,3.843490547485881e-05,0.6001122086146478,0.25,0.24849616252238935,0.09802100349153124,0.48506468100885763,0.9900313551657934,0.9418495247640014,0.003872031263547457,0.025723043241146718,8.159979520715423e-06
400,0.9966247950994893,0.005226043029791514,3.843756041375934e-05,0.5962422597401635,0.25,0.24849736801932704,0.09802371336979523,0.48506247370666605,0.9900416816583109,0.9412426246484339,0.0038677671286365236,0.025736751421210142,8.146348414596046e-06
500,0.9970048994049686,0.008351008378046438,3.8437495541913274e-05,0.5991155228678542,0.25,0.2484867661960899,0.09806890897582203,0.4850564908631781,0.9900489206089625,0.9406605329684651,0.0038630898812140003,0.025741205344999515,8.13659324908251e-06
600,0.9968794009270606,0.009633338752261102,3.8428875337306604e-05,0.5993560214926948,0.25,0.2484583413357287,0.09804964303782772,0.4850687119704361,0.9900579031003607,0.9400355905140807,0.003861723120532728,0.02574039517710335,8.113041500557871e-06
700,0.9967257211593471,0.010229684178523815,3.843167014576423e-05,0.5945349024439777,0.25,0.24845273706216686,0.09803903588685252,0.4850672054404303,0.9900690370568227,0.9394916644966844,0.003859908235681646,0.025751827562188998,8.106479445873546e-06
800,0.9965098810705858,0.011703353137887224,3.8432336677957825e-05,0.5967579754702111,0.25,0.24846516840911367,0.09808178012884468,0.4850681808708182,0.9900726845985246,0.9391048102510289,0.003856163660987626,0.025755317917881777,8.120967990557236e-06
900,0.9960953197523272,0.013557057327790037,3.84373356031219e-05,0.5951278620301742,0.25,0.24843595405579735,0.09807188247895982,0.48507208484929437,0.990079649452819,0.9387167721720698,0.0038558151451895907,0.025755609827838373,8.11494432338866e-06
1000,0.9954446200351449,0.01397397085324631,3.844176171494412e-05,0.5891300101747156,0.25,0.24841495974857206,0.09810301978892268,0.48507640612018227,0.9900859745398648,0.9383181291027435,0.003851577393996256,0.025767254849081208,8.10426648775238e-06
1100,0.9954711114934265,0.015884009826068607,3.8448214650431586e-05,0.5919583482229197,0.25,0.24841955415470734,0.09817601494110412,0.48507981472984796,0.9901049111206072,0.9382047242797165,0.003854291236415185,0.02577581663429771,8.108111856963141e-06
1200,0.9953319017471949,0.018422303967056866,3.8460939801892904e-05,0.5864841615423436,0.25,0.2484249388448593,0.09813422364555156,0.48509104188318275,0.9901072657188618,0.93793572907141,0.003852944055607017,0.025775373894802858,8.105551407805054e-06
1300,0.9948695923383022,0.018121809876872612,3.846258505278047e-05,0.5865519299228766,0.25,0.24837947326794121,0.09815253299142783,0.4850918186294752,0.990120429637097,0.9376435183540832,0.003852176161636554,0.025783220080841558,8.112333053364298e-06
1400,0.9937581729260191,0.020301492043596152,3.8470722253587154e-05,0.5829607506301746,0.25,0.2483732614334205,0.0981694355485809,0.4850968115163881,0.9901317885235463,0.9373804402582492,0.0038525650893866067,0.025788487896510046,8.117554384814431e-06
1500,0.9941548472713742,0.022009183972784244,3.8480550156347234e-05,0.5792962343604031,0.25,0.24837220423618303,0.09825123795608437,0.48510569315692315,0.9901340948070363,0.9371754659488158,0.0038528165830429323,0.025795465565522507,8.125306638004372e-06
1600,0.9929793225822666,0.02353575252304594,3.848752328936373e-05,0.5805424858726933,0.25,0.2483593408603132,0.09821389552802703,0.4851205409681651,0.9901413408631738,0.9372130872323505,0.0038535754616361405,0.025802318765573942,8.141669113158586e-06
1700,0.9924259191993241,0.023540556709777505,3.848966306659966e-05,0.576630960147111,0.25,0.24831352782088592,0.0982960237247212,0.4851227352318913,0.9901571744203936,0.9370969159248914,0.003852923716497188,0.02581290556805226,8.145641672249646e-06
1800,0.9929129269792367,0.0253007472568249,3.8490659345513e-05,0.571971652885519,0.25,0.24829854866934525,0.09835219311364708,0.48513639157709093,0.990165749192871,0.9369740363556897,0.0038538584506234244,0.02581003333855836,8.143504424729483e-06
1900,0.9920374643094494,0.02736655699788494,3.8498254203356705e-05,0.5719728490287783,0.25,0.24830136730176028,0.09833556578283573,0.48514280599227866,0.9901739027926619,0.9367340030635526,0.0038577530612885205,0.025827969105242727,8.155648520905149e-06
2000,0.9909633723293193,0.028698002543322512,3.850799939902172e-05,0.5654753704326811,0.25,0.24825121668304256,0.09843930925011403,0.485150717944103,0.9901795026544064,0.9367583132544727,0.0038570020179318327,0.025834446375026847,8.173405815289844e-06
2100,0.9910352082759768,0.02939254089681856,3.8518583129370514e-05,0.5623979249673378,0.25,0.24826139984299164,0.09846482175126817,0.4851490474120603,0.9901919391337073,0.9365071295165187,0.003859038291857568,0.025836091968691768,8.179538862101203e-06
2200,0.9906892013698161,0.03197175954307717,3.8528829363574644e-05,0.5583062505564486,0.25,0.2482155875545729,0.09847391003737545,0.4851743422621701,0.9901903595395036,0.9364317501845454,0.003860474645475283,0.025848054512942486,8.18714683658349e-06
2300,0.9895895890224561,0.03192638669330261,3.852844741898564e-05,0.5583852403361772,0.25,0.24818354263062864,0.09859013958803349,0.48517834900705115,0.9902002022866179,0.9363883070671534,0.0038640618995729186,0.02585680291623229,8.199392106116438e-06
2400,0.9888242576448464,0.034104774000907445,3.8536841518304684e-05,0.5515215484984942,0.25,0.24817818895780402,0.09856973690134785,0.4851876640243324,0.9902097102224188,0.9363460192745797,0.003866723565301424,0.0258583857560638,8.203588317452329e-06
2500,0.9882478442891008,0.03499552628836418,3.8543000501230845e-05,0.5487400917427688,0.25,0.24814985188727168,0.09868541609922436,0.4852059201802114,0.9902258279677157,0.9363799509498278,0.0038686726508952974,0.02587351839146207,8.229776782982091e-06
2600,0.9875134666820173,0.037139688385251855,3.8553466518357116e-05,0.546302166007257,0.25,0.24814706233924608,0.0987361698355501,0.48521559700321415,0.9902340161643611,0.9361491665945804,0.003870436676042093,0.02588621209031393,8.2250557324036e-06
2700,0.9870584535117889,0.038427787240024984,3.8561067060092436e-05,0.5431770066921674,0.25,0.24808972397723997,0.09876643747217602,0.4852328798102584,0.9902455353353283,0.9361567803930643,0.0038731875993856042,0.02589480085133421,8.245184813654374e-06
2800,0.986066053604054,0.03832582400451154,3.857518715035175e-05,0.5396339301948667,0.25,0.248051785305128,0.09881694077621085,0.48523846002011956,0.9902446891761746,0.9361548589902555,0.003874682060112411,0.025902226701519364,8.258968513460105e-06
2900,0.9856611217205378,0.04083003061850745,3.857288623238525e-05,0.5372793830044735,0.25,0.24802137886127903,0.09896978803192844,0.4852555742744917,0.9902628947202547,0.9359615572533471,0.0038797605009494997,0.025913225676397023,8.278042736515057e-06
3000,0.9842851900017838,0.04105369616460348,3.85848553585798e-05,0.5312736345789314,0.25,0.2480180388752998,0.09901479368173383,0.485271893893251,0.9902689950366995,0.9361040528132042,0.003880597900478435,0.025928288156469786,8.30294899861776e-06
3100,0.9835580763046179,0.04405137339280893,3.85888651744054e-05,0.5274992956651061,0.25,0.2479766273029507,0.09905842254586827,0.485276831135005,0.9902726294962759,0.9360167977467165,0.003883002501393955,0.0259362394051105,8.312053780299088e-06
3200,0.9827004558526418,0.044867154104102844,3.85913248830991e-05,0.5215979407233906,0.25,0.24793618502908013,0.09917728489840522,0.48529823219872964,0.9902836832762859,0.9360013393506676,0.0038860149236135903,0.025946833123883833,8.329402768613467e-06
3300,0.9826425555518801,0.04466156887582444,3.859871026591064e-05,0.5207546539712504,0.25,0.247883560648289,0.09923381977731222,0.48531263278018144,0.9902894702272387,0.9358976310534874,0.0038923346838295484,0.02595359818603218,8.361619068845967e-06
3400,0.981694052882458,0.04601462235332841,3.860979968745636e-05,0.5126827392767627,0.25,0.24785481809812712,0.09930010544183242,0.4853418595216485,0.9903079687492827,0.9357483129926549,0.003894347150145459,0.025962818587370266,8.378276473461673e-06
3500,0.980363439327615,0.048116206858645795,3.8622670135831975e-05,0.512180456206846,0.25,0.24784418357682278,0.09938132599881966,0.4853524823141545,0.990316486470572,0.9358128681834669,0.0038974606028382153,0.025978737641589655,8.388486862106011e-06
3600,0.9798994016786161,0.05010186083962641,3.863025392405583e-05,0.5070274509830398,0.25,0.24776621565520124,0.09949117308710248,0.4853629866465308,0.9903191094922301,0.9357926983580621,0.003901216286388514,0.02598641758355367,8.413563437733506e-06
3700,0.9781682791819238,0.05138449123460002,3.863400347031711e-05,0.5015988927147663,0.25,0.24772305546907705,0.09958861957727308,0.485384017614447,0.9903288089018729,0.9355647716380358,0.003908441239156569,0.026011865377534322,8.439598405732708e-06
3800,0.97772431293768,0.05225659931412754,3.864400440742296e-05,0.49820747565694634,0.25,0.24770652942321908,0.09970959527767603,0.4854131256151842,0.9903406066620248,0.9355872907767332,0.003912609266970258,0.02602129664375661,8.46799912072568e-06
3900,0.9764308144976016,0.05365041538597845,3.865947868515377e-05,0.4936716913483874,0.25,0.24764150074513924,0.09981959689151503,0.48543088747420476,0.9903497027992325,0.9355832685065315,0.00391670248859443,0.026038071919944946,8.482784222695617e-06
4000,0.9759512480396683,0.055099638882509634,3.867120339766131e-05,0.4870972981752924,0.25,0.24759847684694694,0.09983830528993613,0.48543636901815623,0.9903485489357184,0.9354563106819945,0.003921665235350706,0.026051066275896855,8.507593631700085e-06
4100,0.9744425710169096,0.05466446025459802,3.867222846093603e-05,0.4840234710633623,0.25,0.24753348353158747,0.09993749177313867,0.4854612899388977,0.9903627971805034,0.935472816437248,0.003926766603498041,0.026056622266416602,8.54763554031863e-06
4200,0.9739714794853683,0.056512827411029136,3.869400284836686e-05,0.478124754602056,0.25,0.2475097509440517,0.10005539521044686,0.48547612188646916,0.9903785446047874,0.9355325306650527,0.003930767687172078,0.02607607703017131,8.581566448289688e-06
4300,0.9730533777939189,0.05824416264527283,3.869860043472003e-05,0.473445935624694,0.25,0.2474379973796513,0.10018594915570449,0.48550531932660057,0.9903759594185796,0.9353157995257756,0.003937547207883449,0.02609260423894699,8.59876129013579e-06
4400,0.972066474010247,0.05932048688278298,3.871918176852454e-05,0.4662889202160426,0.25,0.24735257619020856,0.10026133591723603,0.4855199789996808,0.9903893924651057,0.9353448746987164,0.00394355457583443,0.02610474455057547,8.640524325098762e-06
4500,0.9700668801147941,0.06008605892498684,3.872950655708439e-05,0.46293099992049597,0.25,0.24729091226070782,0.10031113019665158,0.48553237108461955,0.9903986860126814,0.935302621937856,0.003949181602988707,0.02612753327165485,8.678808549782863e-06
4600,0.9691421509751721,0.062030292913679105,3.874491455135849e-05,0.45785507517103974,0.25,0.24724595839905872,0.10040979392956426,0.48555751354847676,0.990411088490588,0.9351347484812524,0.003958620988006343,0.026147440933654516,8.70206179604148e-06
4700,0.9686722936081631,0.062403452899824303,3.876352402555787e-05,0.4534488878500603,0.25,0.24718097312634493,0.10048594573666582,0.48556559276607064,0.9904111894792251,0.9351016769084011,0.003965101001267496,0.026158220834034157,8.736881906987283e-06
4800,0.9669568876828643,0.06333475092400918,3.8781703517328764e-05,0.4471117058093798,0.25,0.24710024299613986,0.10060045227483416,0.48558263191092055,0.990419635144252,0.9350280103388876,0.003970541177350566,0.026180303631053396,8.792907811988136e-06
4900,0.9663370455880479,0.06517945600540258,3.88054014371859e-05,0.441218618037191,0.25,0.24699992560465767,0.10062983013815638,0.4856072821945468,0.9904377722582373,0.9350750776561954,0.003979133436752303,0.02619889794570669,8.825358265451954e-06
5000,0.9652704430943048,0.06681690049571894,3.882595626910682e-05,0.43677716189423726,0.25,0.2469436683931857,0.10069298113528334,0.48561349253767644,0.990434753116131,0.9349718497063507,0.0039867612067248795,0.026221948800450836,8.878382484371966e-06
