milliseconds,Clb2,Cdc20,Cdh1,securinT,separaseT,securinseparase,Net1,Net1Cdc14,PoloT,Polo,Tem1,Cdc15,MEN
0,0.9969889603378255,0.00046514617157965006,3.799787429830058e-05,0.5978877312006762,0.25,0.2480157594447267,0.09800115933061032,0.48500521049271533,0.9900050273621369,0.9450355443915994,0.003888589230969163,0.025697147806244342,7.995244078680772e-06
100,0.9968352097799725,0.0011804790907212104,3.844401677683316e-05,0.5989398832171496,0.25,0.2485246689077889,0.09794838779231527,0.4850554584060256,0.9900065639809672,0.943926149518453,0.0038845251264890105,0.025711752915555827,8.172968564088415e-06
200,0.9970763001092079,0.003947270731796783,3.8441868399953265e-05,0.5999432064515798,0.25,0.2485054154860071,0.09796634944455533,0.4850514009301932,0.9900121866096978,0.9427711231106632,0.0038779739953774266,0.02570983509011756,8.170092412154961e-06
300,0.9973518330429846,0.004805791855064164,3.84378077964017e-05,0.6010726092326291,0.25,0.24849232172528957,0.09797874476051348,0.48506188269175204,0.9900265092099052,0.941969610212897,0.0038741252923458016,0.025718880262602013,8.14677218308451e-06
400,0.9964055250482745,0.006152955583511768,3.8438383617499576e-05,0.5969656653778681,0.25,0.24847240590646838,0.09797203382002671,0.48506304114099885,0.990042615979527,0.9410990527924828,0.0038668716314855804,0.025723729599305287,8.146417741011912e-06
500,0.9962392044161413,0.006726913492360987,3.843851340811069e-05,0.5991281312467538,0.25,0.24847978743308344,0.09799214879723056,0.48506680240232125,0.990048436400972,0.9406329172096488,0.003863968873155295,0.02573869110690549,8.133902500046504e-06
600,0.9966265380630202,0.007944457059674817,3.843159893033829e-05,0.5951610027309892,0.25,0.2484666600190369,0.09806587666403785,0.48506882435951454,0.9900479039398199,0.9399107016317834,0.0038627280089982416,0.025748185894083984,8.120206651349817e-06
700,0.995942783702395,0.00967996220994116,3.843898909444445e-05,0.5942736314824993,0.25,0.24846394891604423,0.09805056310026732,0.4850658357983122,0.9900678069508851,0.9395325800663478,0.0038599798327534477,0.025753875545513366,8.107871399217126e-06
800,0.9958369139799953,0.01268690076881054,3.844161401774763e-05,0.5958530199499342,0.25,0.24843149336558887,0.09805732270765002,0.4850758440349768,0.9900668818002164,0.939049849720434,0.0038551666968269773,0.025753962531061554,8.108481576617515e-06
900,0.9955567588855864,0.013411427462396566,3.8442425589228446e-05,0.5914900132245305,0.25,0.24845806208092366,0.09809143061535429,0.4850713864135019,0.9900850605816226,0.938700928015239,0.003856033726110653,0.025766689903793653,8.109039875865356e-06
