miliseconds,Clb2,Cdc20,Cdh1,securinT,separaseT,securinseparase,Net1,Net1Cdc14,PoloT,Polo,Tem1,Cdc15,MEN
2500,0.9886683174371237,0.0353836349720721,3.8551541388432176e-05,0.54801687611347,0.25,0.24816052024646426,0.09864964607550097,0.4852094669932409,0.9902204816186703,0.9362154377235613,0.0038663909691851275,0.025868346619203533,8.21195999135469e-06
2600,0.9876390360421143,0.036781330763801204,3.8548434382353225e-05,0.5489794077652675,0.25,0.24812948606473612,0.09873636178341318,0.4852062258593288,0.9902314970682192,0.9363085291097896,0.0038713101653986516,0.025884932195000536,8.231013756800943e-06
2700,0.9869480999561405,0.03823474214022997,3.8567260203941454e-05,0.54337081510521,0.25,0.24809868849692734,0.09878726091700415,0.4852279340841109,0.9902463576811762,0.936065410154216,0.003872460112504255,0.025885585161219544,8.241547337157166e-06
2800,0.9860203020162753,0.039187323105371125,3.8565567663488136e-05,0.5366424462253693,0.25,0.24807670567646278,0.09882826257002963,0.48523433143237105,0.9902456630380587,0.9361430552430663,0.003873658607884926,0.025903364171724872,8.267101362161832e-06
2900,0.985423012161753,0.04078933604977419,3.857050088659146e-05,0.5356326136696455,0.25,0.24803817173666468,0.09889420347914404,0.4852640269320846,0.9902533283777081,0.9361289182104411,0.003876874739350419,0.025910474613912837,8.27232281905823e-06
3000,0.984612961546827,0.04173249303740589,3.857726579082849e-05,0.5300296724520697,0.25,0.24802369477300576,0.09897083802970767,0.48526178895725647,0.990263985161478,0.9359971903645025,0.00388108755309514,0.02592520725645569,8.295863431287101e-06
3100,0.9836129442296766,0.04387575681088415,3.858823133927768e-05,0.5245399879257323,0.25,0.24798083881298302,0.09908769836357768,0.48528106035232604,0.9902723687977601,0.93606187722013,0.0038840551475143076,0.02593373789691907,8.310878793681381e-06
3200,0.9833183968413393,0.04373437433641329,3.8593207495557006e-05,0.5203737631140489,0.25,0.2479276339766329,0.09913176899106797,0.48529552457120445,0.9902827930263625,0.9360021623739275,0.0038887089812151597,0.0259433315458944,8.34260589734943e-06
3300,0.9820421295198056,0.04619860227325492,3.8598652120165646e-05,0.5193878925639961,0.25,0.247910488294391,0.09923089963285243,0.48531243782523925,0.9902975471770311,0.9358970047393484,0.0038918832755151,0.025959995233028686,8.353474295929472e-06
3400,0.9816251058128154,0.047589892804189404,3.861307785302345e-05,0.5147056981413334,0.25,0.24785819798413763,0.09934391119892526,0.485333719042118,0.990300515540788,0.935709052713525,0.0038960914184625146,0.025970157906235466,8.364619091971498e-06
3500,0.9804206446295195,0.048140264194842304,3.861658176790151e-05,0.5076397914067379,0.25,0.24784138951303122,0.09941981266718589,0.4853578334166417,0.9903169966871308,0.9356739324834542,0.00389719881679541,0.025974799657480074,8.394643932492976e-06
3600,0.9793923646610723,0.049392832117091855,3.8633269834036396e-05,0.5031120931693066,0.25,0.24779360453905122,0.09952403469605967,0.4853615454816446,0.9903231162610927,0.9357188529810062,0.0039023769518517775,0.02599759891053699,8.419260600927013e-06
3700,0.9783305791720793,0.0510397747569476,3.8640857174379385e-05,0.5022109694454442,0.25,0.24773522480488447,0.0995651205389883,0.48538575505975445,0.9903244438081173,0.9356344473551721,0.003906952649030525,0.026000862223984216,8.44024625862786e-06
3800,0.9773721400623007,0.05230597186591092,3.86504116275737e-05,0.4946278098016141,0.25,0.24769625221333197,0.09968106178692618,0.4854103934510644,0.9903372672870188,0.9356650651658942,0.0039136743812778875,0.026023872223026344,8.459318116070808e-06
3900,0.9772136035484086,0.053551006390712134,3.865111090400849e-05,0.4891271708825771,0.25,0.24763857693310826,0.09978235072360161,0.48543269981179543,0.9903484428498204,0.9355405383218413,0.003916542352366643,0.026030099602267102,8.498098482410277e-06
4000,0.9761312307310815,0.05389616357497585,3.866876049017715e-05,0.4869864442101585,0.25,0.24758243099718247,0.09985243023279218,0.4854361311420353,0.9903571523809711,0.9355033933438857,0.003923418957045212,0.026049414876470806,8.508587161222631e-06
4100,0.9751764924581925,0.05584252384668965,3.867831285612324e-05,0.48081662546403114,0.25,0.2475339187169632,0.09993567383955354,0.48545753362579575,0.9903684872177366,0.935430044590557,0.003925871532179996,0.02606773484661808,8.540750182978694e-06
4200,0.9739839636879273,0.05636138104271771,3.869299137630583e-05,0.4794830497587203,0.25,0.2474998437662691,0.10008578052878371,0.48547839113233454,0.9903745044831406,0.9355302694095481,0.003932252922114548,0.026075549933486136,8.566387917870261e-06
4300,0.9726367880603516,0.057470249844442045,3.869600554451742e-05,0.4703947681799273,0.25,0.24743715402819833,0.10015645176846942,0.48548997648940956,0.9903745073093745,0.9353894145933745,0.003937555311313171,0.02608666165658858,8.612455686392001e-06
4400,0.9714655298378199,0.05877414108419575,3.871413344745422e-05,0.46800251053097974,0.25,0.24738036936311966,0.10024104097862689,0.4855215607142503,0.990390990534187,0.9353097104410396,0.003942572488163926,0.02610574571614429,8.64237006618567e-06
4500,0.9706146186016792,0.06114534153180457,3.873546405024112e-05,0.4617941345306309,0.25,0.2473023758105099,0.10033886643543177,0.4855373810032206,0.990396381622501,0.9353089997962771,0.003949758870701425,0.02612021976904186,8.670749123280676e-06
4600,0.9698447075884523,0.06146124349893539,3.874136302215063e-05,0.45849023741192924,0.25,0.24723191784051865,0.10042650288823826,0.48555701790177247,0.9904119586233658,0.9351536581777966,0.003956354788054299,0.026146116880536096,8.701251803061988e-06
4700,0.9685887898781101,0.06300083425142355,3.8764349492754564e-05,0.45457638781119425,0.25,0.24716948386620013,0.10049624574134022,0.48556132809777225,0.990415563456555,0.9351501650179618,0.0039662139948889895,0.02616511639083544,8.748154641566682e-06
4800,0.9676112002617044,0.06392241166109157,3.8781687570845955e-05,0.44575252692764217,0.25,0.24707666639090184,0.1006016665957439,0.4855822901699985,0.9904174491796901,0.9350988891408138,0.003971790865599057,0.026170679232221803,8.772374898892739e-06
4900,0.9665186280244769,0.06589193475864705,3.879819205181923e-05,0.44467961829177327,0.25,0.24704085906697565,0.10064711332574489,0.48559907080435444,0.9904375074286508,0.935040846284654,0.003981721422020648,0.02619549613069473,8.819719789070083e-06
5000,0.964776846637097,0.06665587027354242,3.8833827914803255e-05,0.4383494555784992,0.25,0.246924401748587,0.10071120452469436,0.4856205004891889,0.9904452657247093,0.9350118851594648,0.00399015328039923,0.026221475801501224,8.868245260419972e-06
