miliseconds,Clb2,Cdc20,Cdh1,securinT,separaseT,securinseparase,Net1,Net1Cdc14,PoloT,Polo,Tem1,Cdc15,MEN
1000,0.9951240797703971,0.013997125292450884,3.8445474345273023e-05,0.5911216443255826,0.25,0.24842368160307043,0.09813167042119199,0.4850785890847878,0.9900880249867492,0.9383799287480118,0.003852438694178676,0.025770550745108492,8.100400842120303e-06
1100,0.9949307472162084,0.01575408364006092,3.8447481185705e-05,0.5921233479627849,0.25,0.24842237181810772,0.09810432356522389,0.48509191018079856,0.9901016706247725,0.9381677497847587,0.0038543454568564063,0.025767107907996495,8.117869693583313e-06
1200,0.9948672365001667,0.018344913599658123,3.845402407194624e-05,0.5884686042053486,0.25,0.24841858892498084,0.09819622417516283,0.4850935300031891,0.9901093739974477,0.9378251116604023,0.0038538636220202304,0.0257845156969018,8.112439470059727e-06
1300,0.9950365225269129,0.019174328656586897,3.84627982926906e-05,0.5845820234654949,0.25,0.24837983275869496,0.09813251475992299,0.4850941774906639,0.9901121245218375,0.9375648636728073,0.0038524062126408056,0.025790807526363767,8.107291250684723e-06
1400,0.9943779752505104,0.019385864993761243,3.847437884252458e-05,0.5833969656295578,0.25,0.24836035321083158,0.09819025925599176,0.4851062633903785,0.9901236247998978,0.9373961682654584,0.0038528693606289404,0.02578720631639115,8.115033060058073e-06
1500,0.9937566910999868,0.02078290254652636,3.8469845558556584e-05,0.5789799371132716,0.25,0.24834341428737353,0.0981978914594695,0.48510030601161913,0.9901412437210372,0.937147483655883,0.0038505957367270865,0.025793539987673426,8.125191983587483e-06
1600,0.9937194285282769,0.023936883917496838,3.8482600265443615e-05,0.5784465139141958,0.25,0.24835860154852826,0.098266924466342,0.4851146528637125,0.9901389536954337,0.9372248550085277,0.003851649770337244,0.025804407510784402,8.122949664624484e-06
1700,0.9926903801892574,0.02362535819823648,3.8484572426335444e-05,0.5779669155875629,0.25,0.24830665067644717,0.09829507057270422,0.48513168457851963,0.9901540260800357,0.9369874191058669,0.003855329117159862,0.025816826714486155,8.128502205705332e-06
1800,0.9923659803330459,0.025905285293508638,3.850254987736318e-05,0.5734863726182188,0.25,0.2483075261469946,0.098348550851269,0.48513321169635637,0.9901655639210819,0.93685226712699,0.0038568582205950144,0.025818543572897323,8.147503221659496e-06
1900,0.9922340675183932,0.02631003353701095,3.8499844376618205e-05,0.569089704463726,0.25,0.2482771767192546,0.09834281728759527,0.4851464316464329,0.9901670984002704,0.9367615803828648,0.003857648156467724,0.025825539931582483,8.154257879499556e-06
2000,0.9915193622333228,0.028596531325835717,3.85121946953444e-05,0.5675310311464493,0.25,0.24826716640916113,0.09837324138100068,0.485141932841531,0.9901790502932867,0.936693095371821,0.0038583486145861525,0.0258264135337942,8.1653033002543e-06
2100,0.9910686762808012,0.0296649415745455,3.851699867438941e-05,0.5661114849311323,0.25,0.24826709348965253,0.09846261815524697,0.48515761025193765,0.9901846668766998,0.9365938919007396,0.0038611758721236395,0.025839009196791676,8.170225221170462e-06
2200,0.9897721046558924,0.03221512387674869,3.852548880531319e-05,0.5598137208476933,0.25,0.2482366490306231,0.09850487901455036,0.48517196110039107,0.9901945559254224,0.9364500889982355,0.0038607653886662736,0.025843079012141296,8.177796970400346e-06
2300,0.9898789431669309,0.03246655192482599,3.853849207065211e-05,0.5586941285503331,0.25,0.24822669508193276,0.09856353637423779,0.48517569599768395,0.9902074892526697,0.9363931363155186,0.003863812080916992,0.025856259314154233,8.200632736517626e-06
2400,0.9884945247532931,0.033764056847003614,3.8536027722975796e-05,0.5516178526931724,0.25,0.24818074684468855,0.09861665643090489,0.48519276999458727,0.9902189730035754,0.936441870162674,0.0038660730904895696,0.025863640526168078,8.208036395425255e-06
2500,0.9883454096848835,0.03552820434872999,3.85432635958425e-05,0.5523459534873075,0.25,0.24816451131450765,0.09866722258386094,0.4851970896883028,0.9902217951094988,0.9363505561775552,0.0038677825588575685,0.02586524240079812,8.21870411727798e-06
2600,0.9872411041121493,0.03559206731808853,3.854896073599952e-05,0.545879666247657,0.25,0.24811309289761216,0.09872602372518803,0.4852064766460099,0.9902301860421844,0.9361446343755376,0.003871589078873468,0.025877731901715606,8.2234777977041e-06
2700,0.9868773548654514,0.038237257570833696,3.856808376942853e-05,0.543603288890357,0.25,0.24810046023269233,0.0987621881344819,0.48523022982175507,0.9902440923516677,0.9362147761677819,0.0038735617145450605,0.02588882917310171,8.249202374243242e-06
2800,0.9866219264825382,0.03912102335476555,3.856878553409545e-05,0.5389402145026175,0.25,0.24806375327669059,0.0988479284363552,0.4852331777649292,0.9902469486909441,0.9360070849303379,0.003873833804395356,0.025893927769821298,8.258372222135197e-06
2900,0.985782358726281,0.04118647381555361,3.857654613954429e-05,0.5361990547925662,0.25,0.24804534100009382,0.0989536527230177,0.48526169835353067,0.9902538659644902,0.9361743939003432,0.0038776549536100155,0.02591743496399048,8.288134534896843e-06
3000,0.9842264021946933,0.04253335786543111,3.858513998419572e-05,0.5293278301780279,0.25,0.24799354716164007,0.09899734954629408,0.4852722567993569,0.990265212013712,0.9360706272658235,0.0038816352409610376,0.025928421059084696,8.304071860933559e-06
3100,0.9840085351510446,0.04402895110225823,3.8583488706705075e-05,0.5249146097327775,0.25,0.2479906090405691,0.09904961870619801,0.48528333910840543,0.990279861537111,0.9359149911028427,0.0038834339388401453,0.025936511743970485,8.319110037883132e-06
3200,0.982804905497175,0.04515015488446141,3.85953904331638e-05,0.5235405953844333,0.25,0.24795648361300485,0.0992021876007298,0.4852981582939736,0.9902832169903278,0.9359967716595573,0.003889390954314782,0.02595067983374106,8.3408455644506e-06
3300,0.981871403990818,0.04639094438960707,3.8599596373913816e-05,0.5162310805052291,0.25,0.24789232118160842,0.09924856236974706,0.4853207465864131,0.9902965501994324,0.9358552360507534,0.0038916041921616988,0.025962437872273,8.35597417507131e-06
3400,0.9812495311587582,0.04700409479264282,3.8605494266809095e-05,0.5122331084914262,0.25,0.24785373402209465,0.09932713119487464,0.4853423026863231,0.9902995202777419,0.9358297774328155,0.003893493420317879,0.02597261198799683,8.380627212387155e-06
3500,0.9809470237243422,0.04770527219241723,3.861926141439857e-05,0.5111848547733933,0.25,0.24782473031639612,0.09938910111838589,0.4853550927015028,0.9903154706320115,0.9358338806542659,0.003898070494252755,0.025978274377605217,8.401789313444591e-06
3600,0.9798746444778719,0.04902761585560746,3.8624680051146e-05,0.5074598376218419,0.25,0.2477715861401949,0.09953456356474878,0.4853747408060218,0.9903167773993713,0.9356701258493703,0.003904615072981974,0.025991826462552544,8.406253006604474e-06
3700,0.9781973042500772,0.05029040465694377,3.8637890018183586e-05,0.500903416689149,0.25,0.24774343149108605,0.09960993210928763,0.4853867334214091,0.9903245108706963,0.935574137102397,0.003909053727792058,0.026009553147216383,8.433349557431993e-06
3800,0.9777138368742304,0.0510168730445411,3.865126794481227e-05,0.4949010314099111,0.25,0.24770827759401248,0.09970238072132094,0.48540063675802053,0.9903423262010095,0.9356802839946162,0.00391025667572813,0.02602195585061219,8.473003003169125e-06
3900,0.9768179988100324,0.05270070375119059,3.8659545456076896e-05,0.4898402998302047,0.25,0.2476281504341623,0.09978783334637104,0.485432384765374,0.990345680525655,0.9355276843057729,0.003917240377619016,0.026037200429094767,8.490696939973115e-06
4000,0.9754382119796342,0.05339765563101728,3.8670069563788175e-05,0.4846810848153044,0.25,0.24757722887688627,0.09990663685882126,0.4854375094570316,0.9903565929452425,0.9355736047363491,0.00392114158384107,0.02604115142532589,8.519052004454936e-06
4100,0.974921254730658,0.05600855449386414,3.867675490206868e-05,0.4794029932672237,0.25,0.24753969402822126,0.09995439020935766,0.4854618705665938,0.9903596039314667,0.9354133897300306,0.003926081938349561,0.026063804652921903,8.548123911014287e-06
4200,0.973334986115302,0.056941032819105106,3.869207960041905e-05,0.477618351441337,0.25,0.2474894004934026,0.10003581223023163,0.485487820642721,0.990370673800963,0.935442112980552,0.003934183887516717,0.026083588124170512,8.572899985878093e-06
4300,0.9728168879035648,0.05725241706552038,3.869538566719833e-05,0.47353395770922546,0.25,0.24741528775957736,0.10017499193960021,0.4855007405996871,0.9903760382346878,0.9354419172464608,0.003936438851633671,0.026086238600660627,8.603691444077303e-06
4400,0.9712395279926014,0.058312364842789094,3.870990963689349e-05,0.4654568283947737,0.25,0.24736843159507987,0.1002035470567548,0.48551527330941524,0.990392995900707,0.9353147368550896,0.003943324673899768,0.026109914920253895,8.643669631282477e-06
4500,0.97072021171497,0.05995100373077611,3.8733120274525606e-05,0.46211729850245503,0.25,0.24728510685614163,0.10030804036784018,0.4855421745245552,0.9903959530396815,0.9351665989761397,0.003950559881365716,0.026128788052755977,8.6705044208857e-06
4600,0.9689871319104427,0.061269021259323056,3.874918788398176e-05,0.45964438058933876,0.25,0.24723270741648307,0.10043335605033538,0.48555437865357376,0.9904020139454544,0.9352829071658595,0.003957669055500627,0.02614538112991249,8.695010048236683e-06
4700,0.9680025022552162,0.062316662997357754,3.876775919656129e-05,0.45345581515118033,0.25,0.2471819251799264,0.10047861286944318,0.4855637011171031,0.9904161612217792,0.9350721135039118,0.003963430093848873,0.026163242867845188,8.739143169258155e-06
4800,0.9668150356705527,0.06303961808434991,3.878241307266053e-05,0.44547598131260424,0.25,0.24710311168721363,0.10057796682668443,0.4855942454086622,0.9904267475921896,0.9351137169625234,0.003973796717210998,0.02618026487474835,8.784173711582292e-06
4900,0.9664336011983211,0.06548204412692497,3.880648432228597e-05,0.44394946717465195,0.25,0.24703856044899342,0.10067844346788975,0.4856087194101158,0.9904340513811973,0.934942242626745,0.003980568969292461,0.026202553145327847,8.817931444550027e-06
5000,0.96532546399273,0.0664129618325515,3.882569244549339e-05,0.43562413659849153,0.25,0.24691553516437775,0.10068928321235819,0.4856187374263974,0.9904456937823569,0.9350548782122333,0.00398859674492636,0.02621906248067354,8.873583412490369e-06
