milliseconds,x1,x2,x3,x4,x5
0,87.56011060715554,-0.029239038898177663,-0.00018892430382202882,0.013149691237108947,-0.0009102474785497571
100,87.7140651157571,0.9313033747562587,0.019976872784992303,0.036473674577368095,0.003075006200037844
200,87.1157734251171,0.5935569229337638,0.030335093497839027,0.04137761363774483,0.00631768575966554
300,86.30042197540641,1.814720811833266,0.04043824971781641,0.08578533623303455,0.0034962956608576754
400,85.79716277689202,1.710654075513279,0.04383500754122398,0.10755534333897186,0.00550886888281789
500,85.45822281318421,2.784830622654604,0.05040012369020298,0.1412084450434524,0.01265819102492512
600,84.85671473105245,3.374710997950112,0.05002839854953499,0.13440978677959173,0.014204216699817626
700,84.27432039554952,4.291673421510256,0.054425112148793545,0.1414237525363332,0.015218188642846122
800,82.86744087178016,3.8261156960731606,0.05600688846149483,0.2017673535373563,0.01792716730066798
900,82.72756696790965,4.6919688318847514,0.06754395816556634,0.19461611719846295,0.020839431519154825
1000,81.81316271836843,5.0593724861568266,0.06591754405719301,0.222967806508531,0.01716377766488667
1100,82.28646549810087,5.926044978446496,0.06606855839510892,0.24405203567674608,0.02195339199879896
1200,81.47397407169787,6.868730703442608,0.07664897594098093,0.28090035799452334,0.024111969229063696
1300,81.28073983478201,6.309998938477569,0.07733834986421596,0.34653237685753663,0.028459307567014237
1400,79.80655526781952,7.163883363872947,0.08449046290374237,0.32704183420146404,0.03023632106941679
1500,79.32637462831624,7.836923419875409,0.09189617251369737,0.40063035170982014,0.031120208479436764
1600,79.51465540056009,8.000607642654114,0.08643978298892767,0.3781802032761788,0.03029511004613806
1700,78.05405112455523,8.492044690063373,0.09220686218042928,0.41596695848755877,0.03290679380373963
1800,77.57160009902562,8.783141391593357,0.10276754154654388,0.42697497527121114,0.03629424657036403
1900,77.20227922728463,9.588274826777313,0.09768008082502853,0.45158309929585616,0.039395782732479734
2000,76.96159358083423,9.739359575241217,0.10252703297360474,0.5292270423826072,0.04057072240694591
2100,76.5506719356355,10.840979835938645,0.11335335015020283,0.5096138351972445,0.04551610033736868
2200,76.69439311053378,10.929947352472292,0.10909580624274597,0.5501780484242823,0.04318465797781105
2300,75.87131442341769,11.541551989953174,0.11668293380057529,0.5501038041252164,0.04417280080415571
2400,75.84895145624255,11.926297649487728,0.12373036459779041,0.6034174109890317,0.05077371856074958
2500,74.33537331822205,11.744123216065324,0.12413945281017275,0.6213100231834473,0.05156464413479033
2600,74.47478321331978,12.20900560601419,0.13150253848428942,0.6371944694199019,0.05426245818103749
2700,74.25497443726367,13.516299122503428,0.13142371808219905,0.6821275272698991,0.05584179686569841
2800,73.41653643131457,13.66475876127306,0.13226043325448503,0.6819019892563303,0.05833129000539408
2900,73.02044100058883,14.144694123226486,0.1367539349481223,0.7145784473614835,0.05960767292704661
3000,72.90873299598547,14.728385243630457,0.1448061063150767,0.7524433737403846,0.06433760855280182
3100,72.86205889348012,14.370129547463078,0.1466283463335688,0.7779061972390703,0.06226752612032489
3200,71.28409178890261,15.50760534781322,0.14524208049832507,0.7486156572918486,0.06791546964430296
3300,72.08681531988717,15.721446610015489,0.15140616916375305,0.8125293609163227,0.06755984109317534
3400,70.433598249498,16.262059598356206,0.1561589457220818,0.841089085221446,0.07336062069825934
3500,70.24411197978472,15.66393442785713,0.1616622412264611,0.8177348565607174,0.07226204143732602
3600,70.85204603419982,16.53749202612775,0.1607981389615877,0.8433414672969084,0.0774982845128775
3700,70.35033918974683,16.623768722883984,0.1601164149509906,0.8921061516008177,0.07923660318449935
3800,69.63890768552488,16.867945842322836,0.16361566749994005,0.9088233476907445,0.08318645862166804
3900,69.59471225391168,18.031852859057786,0.16693363590701968,0.8981940898130646,0.08115813905419367
4000,68.53571871005028,18.486957791709784,0.1773762813681918,0.9167613729908696,0.08738149478203965
4100,67.89569238195342,18.54606540512852,0.17383603518870427,0.9722329674096322,0.08978887719782597
4200,67.30299496241634,18.798845628256178,0.1756403559316927,0.9690028715170561,0.09390308114331761
4300,67.84937779888426,19.649679993125172,0.18695220716422942,1.0193452215028105,0.09657739515168987
4400,66.56402220979516,19.843092065355684,0.18065619760137558,1.0099754096662854,0.095457714232932
4500,67.07231139611594,19.946188578370364,0.1935783885433617,1.005017614679781,0.09735623616528909
4600,66.00844159443939,20.829275297131456,0.19136454924750795,1.0549211484398187,0.09964190110129038
4700,66.51833799912231,20.900575708289775,0.1929805433077312,1.0913662413899277,0.1055979135581817
4800,65.12191664268651,21.016486466636405,0.19809045952152604,1.0951732103160428,0.10775881972888048
4900,65.0595169237695,20.77945764455099,0.20529251479228472,1.119483867789201,0.10873432066714511
5000,64.8984261439249,21.260641337952688,0.20365122596796684,1.1588546338555088,0.10950935429763183
