milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24
0,10.184716081193299,1.3137122689900296,0.32363029537918697,-0.0018113249561618279,0.005629487120257313,2.252485274362154,0.186744416121842,2.213689834425166,2.786231059567935,8.058269602650722e-05,0.300763856328668,1.5028796776989588,4.190167695257542,0.5035130051343158,0.4973081187026226,9.95694553978906,8.424103134458754,2.490739260354832,2.0119314310537124,1.9898692821587864,0.49576607548403184,10.46898482037191,-0.13382331119638072,1.577048697313258e-07
100,3.6727068396932525,1.1866909042634302,2.462042771820164,1.1392589931726318,0.29775369469780644,0.2648753657084466,4.757186824475404,2.573527970344142,2.436336540375549,0.009137948749932075,3.079453465349293,2.18838689645661,0.6282934639591671,0.817969472938932,0.20497487355681146,13.828030027686006,3.991042802513213,0.1288556149375448,3.887366845198662,0.11453195406242696,0.009747869971888291,3.6886057550834632,4.900996945464204,2.1660169096598736e-05
200,4.2573364710558845,0.9755186378996552,2.7667109812459505,1.2781294007916035,0.3561279863877278,0.13522816549477484,7.59991867919277,3.234602843269794,1.7831696698467214,0.006646026451618034,4.753467173030864,1.166761990785458,0.1334287435612034,0.8124234011612786,0.20814354965219883,13.621227656210483,3.934562530869235,0.13269595319136115,3.941622882831971,0.07074572635439237,0.013347750727587178,2.0427449055278193,7.643253857142507,6.518156702919058e-06
300,4.968055369959384,0.9424009835323031,2.8200471812058696,1.3422670897565552,0.3799437381215853,0.10722704412314144,9.148887546871284,3.452280638131696,1.523845514182935,0.006280441022664005,5.058461387788163,0.8956600224905922,0.0384248053673641,0.8124303246114973,0.20708269549014802,13.591686856718162,3.9207414075718297,0.1383415663680065,3.9355117663288754,0.06696353467658894,0.024682500055452843,1.7698423494394129,9.067500978717767,4.4586863470413216e-06
400,5.801674213307548,0.9161011596546154,2.8777783081213477,1.3345382265010404,0.40411211673240394,0.12066480757056575,10.16518209207172,3.526708581969963,1.4757194008701169,0.00625551005380926,4.993697822404669,0.925385487419481,0.02054849576840262,0.8157956778336571,0.20610735712858771,13.697158416330764,3.9780416263708633,0.13163521803700018,3.9257203077369,0.07438429724908578,0.023218452974884434,1.627367639448452,9.787293322617469,4.4111949567492635e-06
500,6.21698008395914,0.8963270877692764,2.879702590270481,1.3762076152960736,0.4160897616134718,0.12173188621988308,11.087010769844483,3.5165496402104393,1.453946194748898,0.00631830798321515,4.879456000206203,0.9820560669365298,0.06747895015541928,0.8213868857145238,0.20555426663054663,13.659375059892126,3.894638849436814,0.14894954585882084,3.942440562244171,0.08821144407563192,0.024204014116162572,1.5737879039162423,10.854161035840841,4.397361627584979e-06
600,7.316009835755263,0.8911082972252435,2.8617809325243133,1.390863887158261,0.4214108141546285,0.10099068492463163,11.524745189314618,3.5442699546837817,1.4504459811094343,0.006546890823359311,4.860239969468939,1.0145609426962965,0.11544827643263345,0.8154133058598333,0.20235785799205622,13.754478763950965,3.9755862936845143,0.13498158637870528,3.9167271153756875,0.07588283141051003,0.027529804204147655,1.6534875538532752,11.629965681033312,4.492637835368338e-06
700,7.78377413072268,0.8778213999065008,2.863824736557976,1.4078826959747417,0.4293092678473045,0.12124568044450318,12.27918411434481,3.551999080948628,1.4540040883975487,0.00645261786234319,4.790046142323198,1.053373640364512,0.05082706993204948,0.8174136286957852,0.2073687910220547,13.786178310889603,3.924515883197258,0.1383533622454607,3.948131831220178,0.08207683353851586,0.01836371997975943,1.671052748182983,12.270357768477425,4.692393805041338e-06
800,7.902710210407424,0.882338897576209,2.8827407611739027,1.3876884575959643,0.42947914885291344,0.08966701923891907,12.697828101306238,3.5389325469243116,1.455317504522722,0.0065304952035595875,4.833307010031943,1.0925127045404412,0.057643622374762,0.8182858912007456,0.20662481656616574,13.785252559062826,3.9222470644353082,0.14428628974751248,3.9306186278917745,0.06227263636199033,0.03044801591939999,1.5812793864050192,12.320745247710198,5.0239035009932044e-06
900,8.693125663973529,0.8653050131625339,2.8789592182840478,1.4110477509169785,0.4281043212715566,0.12028241267301504,13.257763213160176,3.521075128500803,1.4618253502102523,0.006492021730657125,4.789102966248997,1.119125323862355,0.07529980312264867,0.8259966771919302,0.20857239757386484,13.767134672578436,3.891027135978331,0.14938448157120512,3.954787204694029,0.04908822370096348,0.018607097219638984,1.6987745357009107,13.19870208278668,4.885387176423113e-06
1000,9.110407423203057,0.870075352642508,2.941811700887875,1.4134369827246658,0.4415690554644076,0.10035658276551446,13.09123315087902,3.542140150428735,1.4574643867627874,0.006519485459979691,4.700848893614837,1.1309176043138929,0.10434656527796446,0.8229320702440869,0.2078483922187845,13.828512997238896,3.9735610624472675,0.13918398611551627,3.918637867154726,0.06324836383400714,0.027436944280954452,1.5515688701090493,13.066060952171835,5.324709980877724e-06
1100,9.502540136361125,0.860883742046788,2.9547152732931097,1.4026010987320432,0.43657237686609307,0.08355038848178509,13.718441718677614,3.5407117806680546,1.4336948584702058,0.006552416427259496,4.759855391749687,1.1466590505140768,0.09961095352271852,0.8233476881108028,0.2077110412241299,13.842525841958262,3.9839926730825344,0.1287268951900247,3.9325914084393374,0.07394192546129755,0.023721202621028278,1.5393294248415086,13.71348154231721,5.271009151089867e-06
1200,9.615270859605383,0.8679018733922658,2.9118815887065312,1.4030607775372976,0.44376990113644066,0.14049428525326269,14.083090357348388,3.5672822829040305,1.4376920475193415,0.006553280037333542,4.651970790862626,1.1575835820792502,0.09271011298840981,0.8256393433167954,0.2068790923317072,13.805704369484273,3.9970871673789214,0.11641271019587618,3.917795799036232,0.09042569238811153,0.03130702670422115,1.659891079976828,14.170926283529138,5.349255353827366e-06
1300,9.958768089864936,0.8648505986790131,2.9119749157776784,1.421761194377411,0.44227177457899125,0.13898541074790108,14.191519470966544,3.556605168841868,1.4438987888218806,0.00664051860583036,4.6726749307848765,1.184645115551418,0.16338044385299316,0.8303684064238873,0.20548007324826142,13.86834722597568,3.894266973730154,0.14349713508317385,3.9355812097965472,0.08696295331196631,0.030212028421705592,1.726315435864881,14.340463621242366,5.120482945070342e-06
1400,10.280297468667781,0.8524036970985858,2.924513261685837,1.4082116194534053,0.4440012438777843,0.1105465961412117,14.068239469867953,3.534178966855434,1.4554256208963572,0.006677655511221882,4.624881251206065,1.1648295041378207,0.18029052779383126,0.8260736206574695,0.2064726536458956,13.838362106666949,3.910260135204005,0.15086307059397377,3.9068529982828886,0.08309702153428372,0.01940542192482915,1.5221556148635185,14.440710742874504,5.493507329246027e-06
1500,10.70763284411554,0.8538847461625173,2.969464436661131,1.4409238541711678,0.45175808825341723,0.12463474953331298,14.668146573950084,3.5486559283378063,1.437030961225661,0.006744755307636263,4.641800429975239,1.176856185253323,0.12435965966185329,0.8266971841233354,0.20551389200336617,13.856239062177758,3.9436497940576847,0.13734684264895888,3.9463923363166984,0.09368873144823416,0.022923769602058153,1.6469585946973901,14.77035554510464,5.565929252919944e-06
1600,11.062178562960836,0.857530626584365,2.971517292083633,1.4180264825052584,0.4540154515762312,0.09614002381627008,14.69306164268304,3.534847646032838,1.4414488432032333,0.00670001581936384,4.705274677354283,1.1944916403955286,0.17394984947373265,0.8288017043846707,0.2043174343920249,13.901423556423193,3.9801505798581025,0.10076613026783862,3.9349418236217835,0.07446290468205177,0.02932921569749682,1.5468789381791113,14.794133642536588,5.3900590813944315e-06
1700,11.108285137131245,0.8536809056930518,2.966540152432098,1.4255213716887731,0.4433860080877304,0.09615440241777436,15.109414105008211,3.5608428172321753,1.4396433884242077,0.006685780034042484,4.614418117009744,1.1912155013679393,0.09037746195491975,0.8287676735822435,0.20682694348121466,13.876985230373913,3.92838917360201,0.10630105552001892,3.9106083234064237,0.0838481978024221,0.032036472742573326,1.686165379008474,14.606647251616744,5.6537569137607295e-06
1800,11.525129375004445,0.8572251100584124,2.949697512449439,1.4251505837062288,0.45390143396865806,0.07975876213318024,15.087644369941211,3.5610830851628257,1.4538541586342513,0.006740075438234466,4.606451708200497,1.202655145815317,0.18613393523965227,0.8311976125725186,0.2050308188919056,13.857244976455592,4.005189866221003,0.11773576695834849,3.9350523671753543,0.0812868231716905,0.027407911469512446,1.488335491601537,14.923043683217706,5.78711926721358e-06
1900,11.58175539994481,0.8527945435947113,2.9295378896018547,1.4155338751969593,0.45557841622263173,0.09036519115166755,14.764990618283665,3.5395227977097345,1.4381453066483698,0.006747133810591575,4.624965085908583,1.2069665807337153,0.1670166135406289,0.827882962311635,0.20876126895953653,13.876505626836867,3.8829142738862448,0.13110218467430257,3.9164678680153666,0.07335233143346377,0.02550719501606285,1.6112552154332949,15.044509762402303,5.749801764326618e-06
2000,11.742995769138764,0.8510382912243009,2.9718666044413946,1.4304451393635744,0.45561436512637593,0.13142107859138488,15.442929711609494,3.543252066991046,1.4391431130125156,0.0066546366101825965,4.633042179058623,1.2091816003071352,0.11169356216939481,0.8327101717563627,0.2094791885719895,13.931383226271437,3.998058018425196,0.10344281176210036,3.936825216675174,0.08651406690727997,0.021636953245093057,1.4836837646509233,14.90478178236959,5.821145348440841e-06
2100,12.01867978453231,0.8466841599366175,2.9409125201576605,1.4224257486544574,0.4538646277553216,0.08244995831687733,15.098045595915753,3.568353702599256,1.4239195770683322,0.006750978653651594,4.663366290292977,1.2255756291266988,0.11950636149433448,0.8294073424422697,0.20494521376191652,13.916404265508978,3.9588273804038994,0.15576012010156792,3.932447667638508,0.04479720951742739,0.021256338783220766,1.7151728714151733,15.032349894078836,5.427791324716725e-06
2200,12.028133795770536,0.8536137893810132,2.9718956035180377,1.45176218117281,0.44984070343230886,0.11580756712675501,15.230872111836435,3.550532193036447,1.4203952130644513,0.006780891002795941,4.636099842986594,1.2253418976599797,0.10347278806427818,0.825059940980642,0.21179978621393802,13.911373996710063,3.8954786510971475,0.1359664988340243,3.954178528142336,0.04489614520521962,0.02261569050082122,1.478648693910353,15.021997312423487,5.577819092312416e-06
2300,12.153172176569228,0.8531081809757709,2.9670676797740057,1.4237041335191973,0.45135998868656857,0.09421546884322554,15.101096951166676,3.551878079665686,1.4430395052072815,0.006725302213507736,4.688395285178773,1.2277420710183784,0.18028970140893955,0.8269003270262943,0.2099885631897343,13.841147807409914,3.9050422806874914,0.13010800085051202,3.906523290100697,0.06452240453886454,0.027247833937864174,1.5228791977755916,15.06635811039127,5.631051561042075e-06
2400,12.100242198559888,0.8562101147843334,2.9178404913044136,1.436203481515772,0.46020482948705715,0.10203855325825835,15.563427083893961,3.5625812477121888,1.4243974608540544,0.006818963343369255,4.677922719383522,1.219503819223511,0.1675536705644204,0.8308721079110994,0.20511356321001778,13.924180249427739,3.998588792143803,0.13816716298405152,3.9343434279150173,0.07897306765638859,0.02555177455423814,1.6904904844126336,15.280314013193795,5.8722839542945e-06
2500,12.32152984156378,0.846616542468577,2.92335230559978,1.4553891438618816,0.44848833304879226,0.0836351322778296,15.651037859245704,3.5717666263496026,1.4584046090212854,0.006797475123870662,4.5757361358356246,1.2391696639496406,0.19724335068764198,0.8287109311419616,0.21034030539619694,13.915117593233955,3.945982129824177,0.14734625624909742,3.9312936428256733,0.07848133527664487,0.026948678169686886,1.6487005948206892,15.755924408037911,5.613104466121892e-06
2600,12.430003951676213,0.8456969075622794,2.948744896308749,1.4572669052270832,0.4598323954881178,0.09243604491622158,15.78905790208971,3.5366377686713997,1.4458928403830031,0.006688284575211723,4.634456302130117,1.2274613543345914,0.145766498053293,0.8330578588850919,0.20769488088279803,13.877381471478936,3.941731907702682,0.11318232125844371,3.947570586369001,0.06973689503318646,0.02450906636620506,1.5562527709066125,15.483562057921182,5.77262846610731e-06
2700,12.729212058025658,0.8537792137062254,2.9541784063538348,1.4194030615906894,0.45561704789302426,0.10954840167850947,15.79010769790153,3.5793620686390604,1.4570675410475828,0.006690641006043872,4.625162738222554,1.220093960422846,0.0952611611934816,0.8253550327644739,0.21011858338438186,13.903944095550983,3.9618424474802523,0.1104054765181102,3.928265394366751,0.05210965556920774,0.020150526715787834,1.5131588435103596,15.39097615914241,5.8181578131938865e-06
2800,12.617565182834277,0.8422154356647469,2.9789298650324176,1.4286061091012892,0.4628213845649369,0.08005267478499854,15.736578046123405,3.569754509899473,1.42956117353434,0.006851914994899138,4.636981775014071,1.242292983902767,0.15043427756934172,0.8293660559709026,0.2050459440987006,13.85456818505664,3.9501222188465883,0.12923134935380384,3.9297416723914202,0.05189706060448543,0.03047614584592751,1.708819186747741,15.788463871391741,5.887686703240901e-06
2900,12.822407745136829,0.8538678563315998,2.9307232622973256,1.4385605913692787,0.4576840599430013,0.09086134462312996,15.71800396936326,3.580498700158791,1.4529288613148368,0.006709571843587657,4.576571998718297,1.2466380296185302,0.13793365819649808,0.8311166940112441,0.2087658984036736,13.879614323865091,3.886305209982827,0.13424354197804145,3.940716101881673,0.04478871795687955,0.025044137322745515,1.6795971097070297,15.747283267939276,5.736269445951545e-06
3000,12.995909910337867,0.8544091120199349,2.926006642739036,1.4253873614476775,0.45989440769922435,0.1353366876461863,15.801275316451141,3.559561592803619,1.4284561437782375,0.006701882829068055,4.631260181513774,1.2505379596368853,0.13596614712997626,0.8339544268930182,0.20616351469713048,13.855293354515995,3.9359774805471845,0.09672521863481637,3.9174955825459925,0.06032570348865294,0.0295287366028914,1.6892634762520444,15.543091144429717,5.802606504634604e-06
3100,12.810099229565205,0.8429660896711791,2.9099258015286105,1.451530964964274,0.4558719582307228,0.13362274706483412,15.364847615348038,3.5705596978075786,1.4396064491358982,0.006848996092851169,4.671279017545347,1.2264615629086522,0.17066257660503137,0.8303360942258365,0.2055799581688055,13.949418046587414,3.8849819826647796,0.10019381968488864,3.908975900099364,0.0733579846708355,0.019611379835259127,1.5775348265304372,15.784101148248395,5.9578231812118074e-06
3200,13.028991879002266,0.8470643716042578,2.94955559958587,1.4415575103002376,0.4561929911701361,0.0863781139257793,15.566141928262352,3.5574015991977572,1.4488055510993896,0.0067572168774477056,4.61811672195405,1.2296173667243901,0.19072047389968433,0.8313574523722979,0.21090312034218417,13.947213748902719,3.9912966955275517,0.09766855394576851,3.948721863235385,0.08986385124769061,0.02410218012049653,1.6368298402490635,15.919292784989167,5.6138095154584865e-06
3300,12.966844383509384,0.8518511016194376,2.9219267940419362,1.4289260016553265,0.4539533530522051,0.09153665241786907,15.603227633080818,3.581213620536351,1.46273041730327,0.0067514805206920015,4.623580533395411,1.232293668902652,0.1090748181648531,0.8250960079982642,0.20732109177559455,13.87351399972831,3.9760353334637055,0.13060581246789124,3.954165437279976,0.09383663077571999,0.02134951756971811,1.7208698622442884,15.65600661235199,5.6068595414901205e-06
3400,13.108005581363447,0.8442622517991999,2.967937208749131,1.4351367703924491,0.45046925410002553,0.11950255916927238,15.779426482117566,3.5477616467015665,1.4427945588516635,0.006718422689268307,4.60675353403568,1.25369839348767,0.1354822881109001,0.8334546293223627,0.20906183641951057,13.9001977682504,3.9897269289853767,0.0963288748642421,3.929035449535697,0.060388176177672476,0.022553038483592518,1.700157834151072,15.862169332743097,5.570517583979883e-06
