milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24
0,9.988147917004243,1.3232049742144338,0.34322869545483836,0.015232944461896115,-0.005926465632654892,2.2630064462290753,0.11526568592106104,2.242708935950289,2.7808779275567574,2.4089591188930817e-05,0.29192356477154097,1.5176237312710685,4.184647910728605,0.5023904217010249,0.49759243112177376,9.95992071488885,8.496447560257394,2.521056448453118,1.9966213350544855,2.0195042799272436,0.4995995428502913,10.535234136977813,0.2231286482590216,-4.6006565484869565e-08
100,3.8284814780657292,1.1843600330241215,2.4558509809700277,1.151735524144736,0.2939182531554186,0.26960839099684203,4.599654452359608,2.5503044923332427,2.452165743639204,0.009062307411638049,3.189742797609238,2.198343826289943,0.6426053364280995,0.823342811448583,0.20400697379738028,13.82574015918585,3.983654530825872,0.09992656969725998,3.9289867831398086,0.06774498407727457,0.009081352327864563,3.89695178683335,4.891466096579481,2.160655285004113e-05
200,4.171132796260708,0.985375319725521,2.760230760613553,1.2647912803418486,0.3520863207655294,0.1702664300433716,7.7238960143771,3.2120846970104857,1.7596854307046257,0.0066654960622192444,4.656996711328241,1.1616334755403168,0.14796560380931117,0.8090519497450253,0.20656784629358446,13.605234184769841,3.9230183218072856,0.12431766316116928,3.9340801954742672,0.06676546798484516,0.016060615672649752,2.208716676403669,7.468823890561741,6.590470870971164e-06
300,5.166268390987915,0.9369804519777455,2.8463132082419844,1.339167201174636,0.38656087311777715,0.12178515285021883,8.932690225750749,3.4417835508734402,1.5323101988404555,0.006328970209574952,5.022864435674265,0.895265612480792,0.12475876903448013,0.8105561625139827,0.20172082256541607,13.548102887431094,3.9465351856068698,0.10721557641454552,3.908716735420005,0.08281443197697491,0.02062188096399072,1.6708774005068534,9.141125401698629,4.389010023143529e-06
400,5.69155050802659,0.9170183050694698,2.8220347026955017,1.3394417508533407,0.4042790623510729,0.10708663009736971,9.871145663541334,3.5202884873424294,1.4860188699361447,0.006269507985814736,4.923221333147953,0.9343302103749859,0.07574267653040988,0.818994433974738,0.20397098763528043,13.650075971354987,3.9047196986260397,0.14421102896491036,3.921601212883688,0.06609060547052827,0.021899890895512367,1.7432174723811755,9.971268334356191,4.105775858746334e-06
500,6.625007568861164,0.8960783409082913,2.89949028584732,1.3486486411763314,0.41458593638469166,0.09683323671825786,10.70151467475131,3.5280560929652434,1.485402968475567,0.006341015816574224,4.943997220123213,1.0020408166970753,0.044751284365610496,0.8194768547738405,0.20457532250305754,13.70810909977076,3.867864804582216,0.13732356568411716,3.949501105107596,0.09738810236814166,0.018123756534629637,1.7320770798693457,10.947612153515788,4.672497865061365e-06
600,6.863841748016205,0.8934087701498344,2.871886270864282,1.362921947587974,0.415594883860667,0.13022563889982408,11.684787623444123,3.5372249404802982,1.4628927370591942,0.006446405461930797,4.849539452788914,1.0212289624146205,0.07817555456956551,0.8171348229124116,0.20322266889191454,13.725245310183773,3.9043135091209273,0.1345268068943475,3.922854040629055,0.08230538592058646,0.0204790676087711,1.6027835978434664,11.774458952017126,4.806869254151188e-06
700,7.412385224911641,0.8819996124587705,2.933760961984495,1.3924498998077528,0.41964265979680027,0.11449709909813054,11.855683138072573,3.55221580176068,1.484171139941846,0.006391885880955157,4.835532088474023,1.0615666948504976,0.04946438593278685,0.8165156978323375,0.20598939042558906,13.728664956402332,3.9681130162434846,0.15284050410639008,3.9130992502888926,0.09673534858550026,0.029528559299010618,1.5347920115055513,12.073681377370072,4.698139154689608e-06
800,8.139932580822,0.8742892524626115,2.8858524757260158,1.4090453343068796,0.42521891438111237,0.09772106677068859,12.467924497154284,3.5217384903310824,1.4614073797468816,0.006628577462441496,4.828390833791147,1.0748426009668366,0.14666952843285158,0.82173461092382,0.2056644905970329,13.812022808501448,3.912133134219934,0.1352323759167555,3.9441793765004545,0.09261265026263667,0.02151084506804952,1.5647661008264515,12.463227218180506,4.949034206659242e-06
900,8.520586980060813,0.873957453703121,2.925162190177472,1.4141013451522912,0.4273929551537586,0.11274343793900582,12.998577073490603,3.5357826181675565,1.4358989952750254,0.0065309428787164465,4.733940303279589,1.0972024240842448,0.16373941905443098,0.8260900077502861,0.20339877917229793,13.79325692540595,3.962187575775922,0.10976005031051242,3.9119296345206296,0.0615369333938941,0.024625686755296118,1.6093899005456478,12.85888337780028,4.890524640071087e-06
1000,8.984566446864806,0.8745837144833895,2.945769140188404,1.397116523381552,0.4398926277297613,0.1397126901826485,13.606063399802133,3.5618218611151593,1.454950516719111,0.006505080549912982,4.691046221380897,1.1313115387313137,0.06493759952145134,0.8278783180377255,0.2041716021523578,13.863607064856254,3.96528975771662,0.12947885600200662,3.9401541550159465,0.08132463701387768,0.024166092251952914,1.731335120686524,13.25779321682961,5.2254480936951555e-06
1100,9.47859378760639,0.8641586082218949,2.9302090515143435,1.4136412936155736,0.4339872949582584,0.1410109818048894,13.59147375850249,3.5522371031619513,1.4728268515962601,0.006532410271188575,4.737682139720469,1.1472756980743841,0.14723915075596733,0.8235095302630305,0.2046257658268877,13.830112030014037,3.8920464752514254,0.11394361291885216,3.9061332728443663,0.09254120467252608,0.025874804028349366,1.6571239728923328,13.501398970957176,5.2834943627019455e-06
1200,9.679029597022907,0.8690075446400608,2.9031202571662194,1.4201181354174088,0.4393797443162958,0.12518104986996684,14.205779423330828,3.5607487438204783,1.4375775945612537,0.006656458542391743,4.708204530693996,1.1579919087902517,0.17173781568623375,0.824484054264899,0.20761527313329065,13.809580862036992,3.9675660188905635,0.13399281314952535,3.941468837597086,0.08182599555025405,0.0302056765753954,1.5860365155380847,14.093711325186666,5.276371540991102e-06
1300,10.246542343648962,0.8639643600943918,2.928510332449504,1.4117025783393586,0.4456859717440253,0.08262274583548107,14.402957165018226,3.569511515355438,1.4486004173093598,0.006623590493624969,4.678052615886993,1.1770404298300912,0.15077211473375496,0.8269117484405799,0.20706102669116716,13.826076115160925,3.998949250048166,0.09990620152235707,3.955132711849722,0.04566743798198132,0.02803586987382996,1.6493740923358735,14.424258295887,5.477534113294481e-06
1400,10.385569649033945,0.8588964553294125,2.9106859388503725,1.4279163087843088,0.4449894181353949,0.10811870215579356,14.22874158858109,3.5368706945671655,1.4283169445977775,0.006580698889632351,4.67436781194282,1.1868602564654605,0.09562074479418484,0.8260161773944424,0.2095919149376719,13.8016544179808,4.0024751174841455,0.12099221616663867,3.924589613638514,0.07177435001386391,0.027298500697242645,1.6239510324079869,14.498754905015955,5.22001000893118e-06
1500,10.800474547220432,0.8627733959050107,2.9483129037805376,1.4416081347689664,0.4441802829684248,0.12232271087734511,14.252895975497895,3.5601010672982145,1.4364650719272631,0.006741855898760604,4.7365898458179245,1.1814579518308224,0.15491623575059355,0.8272313187419226,0.2111182341661545,13.839375043113733,3.9102689022208095,0.13229621663528168,3.9521745188809203,0.05810441584961356,0.029181348828546675,1.6798814254948422,14.669501654669915,5.345251192684018e-06
1600,11.020829894740205,0.8579458027500227,2.921258735195147,1.4087218757917377,0.450126531897218,0.10522911748411788,14.652826984933997,3.5729581899870233,1.4534953323051967,0.006637801293800053,4.670210032307654,1.1790368881611928,0.18707356315670437,0.8273967903621902,0.21102076933195926,13.901254032934308,4.005186797234962,0.13837230188319932,3.9469379872426194,0.054524634981812446,0.026577392349188433,1.6423380845040851,14.42927522546601,5.338835791742812e-06
1700,10.998040074636034,0.8528140026774298,2.9011582653564374,1.4413688049095987,0.44500398895972515,0.09908355597017689,14.631430946608964,3.548906204823662,1.4521868090374264,0.006764568425883712,4.708102284623774,1.1854545737823752,0.09079581644715974,0.8235780760119314,0.20616968404764227,13.900313497763422,3.940031840228127,0.14284905253030225,3.908268317321231,0.05932181940229876,0.030422231601269344,1.613160260768475,15.108927335421892,5.5921326249341265e-06
1800,11.068167906560554,0.8516684013727231,2.9678678759359993,1.4399331375850766,0.45658672763679525,0.12428906319702432,14.979217392424196,3.5651097917444963,1.4303052293954317,0.006699697417928313,4.694855758611057,1.1978242456161274,0.10356142216417538,0.8266429955026788,0.2087053587230263,13.889155201220614,3.887925190795422,0.12100741539877215,3.9285558136949006,0.07288166525629175,0.02587974122952524,1.5682251248432972,15.207603947993901,5.637953691319785e-06
1900,11.265634652850581,0.8485135537437813,2.9591547966170952,1.4350902050498215,0.4451070606366877,0.13513992132988156,15.291833923389618,3.533225153193626,1.433192261531644,0.006629844590867992,4.646281750407304,1.2250765128300396,0.14657887969501204,0.8255597793384907,0.20983081797000938,13.90614545265033,3.9747836885566312,0.12368322945092784,3.9427370863402493,0.054226612326544826,0.030590995924692742,1.5880878938733374,14.850613401017197,5.687804977094158e-06
2000,11.458516092977078,0.8535896095649775,2.9213058677488406,1.430655373239423,0.45911268844655656,0.1259295645198939,15.283190913750904,3.5341546163676854,1.4272325413231375,0.006672345211331649,4.656561789214969,1.2189075708256476,0.12102815906592446,0.8313677172487252,0.20848214167359208,13.88708128019514,3.9575897794162826,0.10688175329094954,3.923374276990348,0.09134220996072233,0.029887703903215653,1.7298547897203966,15.21548778713904,5.648950779264887e-06
