milliseconds,Akt,Akt_pS473,AMPK,AMPK_pT172,mTORC1,mTORC1_pS2448,Mitophagy,FoxO3a,FoxO3a_pS253,CDKN1A,CDKN1B,JNK,JNK_pT183,ROS,DNA_damage,SA_beta_gal,IKKbeta,Mito_mass_new,Mito_mass_old,Mito_mass_turnover,Mito_membr_pot_new,Mito_membr_pot_old,Nil
1000,12.55665557033733,7.4433444296626705,13.904443846185805,6.095556153814197,9.818282225836294,10.181717774163706,10.057623475554685,8.222310871796482,10.297987883479689,19.528188112933073,21.385466640771238,24.263818386301214,10.736181613698768,13.414887331752126,25.113571703144878,1.4727698160528422,11.390905333502749,1.1135295369665064,0.4148237733142066,24.471646689719325,10.051094275667026,0.0008055719105232507,84314.34835764868
1100,12.679082430805556,7.320917569194444,14.122551942021278,5.877448057978724,9.719078425068863,10.280921574931137,9.769608303916895,8.363955437922801,10.30064119619459,20.29828874052906,22.31528765857048,24.17616608585658,10.82383391414341,13.726978539780044,24.46746143750437,1.5445590276306644,11.598513602502395,1.1376572468767778,0.4749695381293223,24.38737321499394,10.268892226398183,0.0009809623165055277,92026.82900324992
1200,12.789255945454654,7.210744054545348,14.323114854851125,5.676885145148876,9.621404547037274,10.378595452962726,9.494797639962334,8.495832383435552,10.303064280667185,21.030713230970274,23.2028500593742,24.085905955383875,10.91409404461611,14.050446218532102,23.845775496895115,1.617457031149244,11.816624668452679,1.1620366919444614,0.5387044901536933,24.299258817901887,10.488980059759836,0.0011750146600687575,99638.69146860318
1300,12.888805012834734,7.11119498716527,14.507816445282952,5.492183554717052,9.52570998112062,10.47429001887938,9.233679071661332,8.618792869836202,10.305276485541384,21.72521369763992,24.047896283509917,23.992974710739404,11.00702528926058,14.383904581054287,23.247856541293057,1.691521391838698,12.045258385833062,1.1864685390753886,0.6060150335712122,24.207516427353443,10.709556763434824,0.0013880324823183708,107154.51755367161
1400,12.97909781929072,7.020902180709283,14.678095061356926,5.321904938643079,9.432377491401988,10.567622508598012,8.986520739621223,8.733624942889248,10.307292485617904,22.381863611009297,24.850500928374096,23.897331310667276,11.102668689332706,14.725697497195926,22.673050356785613,1.766797994635294,12.28428486402656,1.210769971596035,0.676869099776571,24.112360928627435,10.928970543986146,0.001620278498422924,114579.05510102511
1500,13.061288600390824,6.938711399609177,14.83519355050285,5.164806449497149,9.34178262444602,10.65821737555398,8.753439751166908,8.841034921721734,10.309134996705433,23.000999299058737,25.611012243117766,23.798958506124585,11.201041493875397,15.074033849825263,22.120703242834644,1.8433199919052556,12.533422034219143,1.2347726190527428,0.7512170083103274,24.01401037263697,11.145700238295445,0.001871968738946646,121917.1520469682
1600,13.136348118414913,6.8636518815850875,14.980190266637143,5.019809733362857,9.25420479148908,10.74579520851092,8.53436259230105,8.941656227990501,10.310820396777222,23.583176442281086,26.330008212811517,23.69786337322242,11.302136626777555,15.427061684682112,21.59016108564502,1.921107336522658,12.792241075039195,1.2583211340077094,0.8289919146770864,23.912686951315244,11.358342216441532,0.0021432669345853497,129173.69947610749
1700,13.205092867944344,6.794907132055656,15.11402695801507,4.8859730419849265,9.169943174114275,10.830056825885725,8.329205477688305,9.036050417208951,10.312368611624509,24.12912947317822,27.00825538401323,23.594077065745495,11.405922934254482,15.782928484152233,21.080769038981124,2.000166748015061,13.06017706161589,1.2812747951033012,0.9101105550015094,23.808614649895226,11.565624871914153,0.002434279844186827,136353.57966811274
1800,13.2682100843705,6.731789915629502,15.237532946713683,4.762467053286314,9.08919932558242,10.91080067441758,8.137645553333812,9.124704032736766,10.313797075799874,24.639731553945307,27.646667897587683,23.48765378994432,11.512346210055656,16.139824792615947,20.591871789491517,2.080492087362267,13.336544566633108,1.3035040878263815,0.9944742410819518,23.7020216710917,11.766377910208911,0.002745053477934416,143461.62366272023
1900,13.326280701361659,6.673719298638342,15.351444296909806,4.648555703090188,9.01214174767415,10.98785825232585,7.959318000672156,9.208043767612601,10.315121119334966,25.115961690987508,28.24627355341452,23.37866937394116,11.621330626058814,16.496012927303923,20.12281426834389,2.16206496300018,13.620554567881866,1.3248938612935484,1.0819699108062264,23.59313622790026,11.959560707393594,0.0030755703679176912,150502.5724837354
2000,13.379794826142149,6.620205173857855,15.456418926674415,4.543581073325573,8.938967168456111,11.061032831543889,7.793886202342134,9.286436846457534,10.316355284255753,25.558876903849455,28.808184998772163,23.26721956278463,11.732780437215347,16.849849563222616,19.672942612146787,2.244855492126449,13.911332080840987,1.3453416131155522,1.1724713898587555,23.48218699702573,12.144246781091553,0.0034257476913412415,157481.04914763354
2100,13.429169252301463,6.57083074769854,15.553049564444771,4.446950435555218,8.869739902166373,11.130260097833627,7.640885762302456,9.360200708539633,10.317511904169677,25.96958767109985,29.33357414331335,23.153418092655127,11.846581907344843,17.199801267898867,19.24160533295397,2.3288231811743185,14.20793416952982,1.364757814201272,1.265840648285101,23.369401537513664,12.31962678272638,0.0037954361288865647,164401.53440203375
2200,13.47475742971557,6.525242570284433,15.641872411408599,4.358127588591392,8.80454687916614,11.19545312083386,7.499850522013309,9.429607182907313,10.31860161666297,26.349238058315944,29.82365145523926,23.037395110663144,11.962604889336824,17.54445836553182,18.828154806577857,2.413917585739471,14.509366451024388,1.383065844885961,1.3619288394194553,23.25500531569462,12.485007935953995,0.004184417202652106,171268.34174747427
2300,13.51686341865874,6.483136581341263,15.723378264884085,4.2766217351159055,8.74343476552493,11.25656523447507,7.3702946413439605,9.494891437522442,10.319633458974781,26.69898774568391,30.27964687517076,22.919294292954785,12.080705707045187,17.882536772712175,18.43194845741996,2.500079783222528,14.814602161958312,1.4002014995243162,1.4605782205937088,23.139220279882014,12.639809580628311,0.004592407053868558,178085.6130704113
2400,13.55575415043672,6.444245849563284,15.798022125630641,4.201977874369349,8.686418070505972,11.313581929494028,7.2517170583794455,9.556264275620617,10.320614074005984,27.019999750636963,30.70279650662573,22.799269707934666,12.200730292065304,18.212869651414902,18.052349431519723,2.5872440593498243,15.122598373903251,1.4161116853035993,1.561624254448689,23.022264060247753,12.783551367596576,0.005019063877608039,184857.32509591107
2500,13.59165910016485,6.408340899835154,15.866221229598544,4.133778770401449,8.633486055295862,11.366513944704138,7.143617865029285,9.613907619741289,10.321550064608669,27.313432214782974,31.094334298346386,22.677485879774075,12.322514120225899,18.534430687256435,17.688728772161436,2.6753375700554307,15.432305273479445,1.4307560636857313,1.6648956721045236,22.904348264209784,12.915868154926516,0.005463979276842851,191587.25663520422
2600,13.62477906272151,6.375220937278494,15.928362136763308,4.071637863236685,8.584606151401507,11.415393848598493,7.0454981430263395,9.667982332307593,10.322446377301238,27.580429033550892,31.455481860031433,22.554115013947353,12.445884986052615,18.846328360770343,17.340466507144292,2.764281807413975,15.74268120333658,1.4441058277233423,1.7702163499292476,22.78567782234745,13.036498956006849,0.005926684152864805,198278.99567358324
2700,13.655292348411791,6.344707651588212,15.984805509917559,4.015194490082436,8.539724581551859,11.460275418448141,6.956865575279614,9.718632888946376,10.323306972675704,27.822113616655674,31.787441603297612,22.42933473326429,12.570665266735679,19.147800190743737,17.00695265049176,2.8539937998376415,16.052704520790822,1.4561427051749465,1.877406871831018,22.666450422994075,13.145277948159203,0.006406653778895762,204935.94633919196
2800,13.683358194806756,6.316641805193248,16.035888140784536,3.964111859215456,8.498769728212432,11.501230271787568,6.877239526552836,9.765990785254571,10.324134840921499,28.03958364941539,32.09139108500722,22.303326383937627,12.696673616062341,19.438213568147116,16.687588685941886,2.9443869298870236,16.361384521934603,1.4668586629485816,1.986285744390423,22.546855592661036,13.242131799325707,0.006903309638516473,211561.3260199801
2900,13.709119404568616,6.290880595431387,16.081923948077808,3.918076051922188,8.46165415121843,11.53834584878157,6.806153942332994,9.810176908022918,10.324932337716767,28.23390507632133,32.36847657082336,22.176273122015015,12.823726877984955,19.717070050450157,16.38178984416871,3.035371811472631,16.66777510307225,1.476255780105669,2.0966708200599684,22.427073399834402,13.327078546133649,0.007416020327364923,218158.15708935558
3000,13.73270850380614,6.267291496193864,16.123211057002514,3.8767889429974787,8.428278617192252,11.571721382807748,6.743153710534752,9.851307156593144,10.325701022581113,28.406118269053135,32.61981884454003,22.04835808613515,12.951641913864817,19.983967961277617,16.08898260121971,3.126857691902578,16.970970178847686,1.4843431944582914,2.2083804375422362,22.307276367999517,13.400199996876804,0.00794411810522575,224729.31874940667
3100,13.754246586174974,6.245753413825031,16.16002856359681,3.8399714364031805,8.398528904649172,11.60147109535083,6.687796911757947,9.889493385657621,10.326441384974176,28.557230524520104,32.846505551341544,21.919763302408416,13.08023669759155,20.238623286587224,15.808608267448744,3.218752677239239,17.270118630624555,1.49113848981775,2.321234358485263,22.18762715169703,13.461654260884169,0.00848689268666044,231277.51358759028
3200,13.773845268565347,6.226154731434657,16.19263737703162,3.8073626229683706,8.37228395428057,11.627716045719431,6.639681150807198,9.924839374245874,10.327155870138315,28.688214481687627,33.04958930090975,21.790668258490435,13.20933174150953,20.48086300694075,15.540123995033289,3.3109645869070037,17.564430681647725,1.4966668351951933,2.435055038476446,22.068278126328405,13.51166802302587,0.009043596252361803,237805.27774570038
3300,13.791608425925208,6.2083915740747955,16.221282847273173,3.7787171527268186,8.349420706036549,11.650579293963453,6.598392976456966,9.957447490913843,10.327844529940501,28.800009364078253,33.2300887935665,21.661248465854126,13.33875153414584,20.710613246549656,15.283003181542128,3.4034017713836553,17.85318110783321,1.5009594858419517,2.5496684867665316,21.94937202739156,13.550523031673109,0.009613449944557952,244314.9944738843
3400,13.807633511302123,6.19236648869788,16.24619615119214,3.7538038488078502,8.329808292083861,11.67019170791614,6.563563747472522,9.987419072991425,10.328507380454155,28.89352104303276,33.38898868645555,21.53167431372638,13.46832568627359,20.92788859894465,15.036735929142274,3.4959738247614554,18.135711685661462,1.5040530953054212,2.664905152992291,21.83104175170233,13.578549762126649,0.010195649798297759,250808.90440361365
3500,13.822012328201076,6.177987671798928,16.267594943451073,3.732405056548919,8.3133096076287,11.686690392371302,6.534829371327145,10.014853768802638,10.32914467839724,28.969622804493152,33.52724029077722,21.40211040278738,13.597889597212587,21.13278453498157,14.800829268291345,3.588592016390932,18.411432011367065,1.505988838243352,2.780600433918549,21.713410727838145,13.596119612689685,0.010789370764409533,257289.11372691995
3600,13.834832426696282,6.165167573303722,16.285684927483924,3.714315072516065,8.299783640888371,11.70021635911163,6.511837577848245,10.039849672924618,10.329757402325006,29.029157094667333,33.64576318673657,21.272714404512538,13.727285595487427,21.325461941608015,14.574807314192409,3.681170066531469,18.67981974918552,1.506811145957282,2.8965955621284634,21.5965932919143,13.603633468961505,0.011393774669578924,263757.61077153904
3700,13.846176934103571,6.153823065896433,16.300659634609595,3.6993403653903942,8.289095091793074,11.710904908206928,6.494289606359247,10.06250343490952,10.330345830087339,29.072936006259912,33.745445712696174,21.14363678364404,13.856363216355925,21.506142972043413,14.358211594759307,3.7736243574488015,18.940420228664713,1.5065676103965744,3.012737947945558,21.480694441657914,13.60152071048385,0.012008012874972218,270216.2691931949
3800,13.856124767196071,6.143875232803932,16.312700864230738,3.687299135769251,8.281110769389182,11.71888923061082,6.481841287670397,10.082911754744744,10.330909666481617,29.10174168871841,33.82714531590875,21.015020323290404,13.984979676709562,21.675103464763524,14.150601252610638,3.8658742792029686,19.192845783475164,1.5053079056386511,3.1288815535769063,21.365810540784487,13.590229718844647,0.012631230485832656,276666.8543151847
3900,13.864751076495054,6.1352489235049505,16.321979657261863,3.6780203427381255,8.275689788568636,11.724310211431366,6.474238427951086,10.101170416713778,10.331449165899981,29.11632721404704,33.891689383678674,20.88699973002113,14.113000269978835,21.83266474735568,13.951553071534565,3.9578425475985783,19.436774054487362,1.50308363858077,3.2448872859206803,21.252029075498594,13.570226217713468,0.01326257092907778,283111.0311293567
4000,13.872127451012751,6.127872548987253,16.328656595066388,3.671343404933599,8.272696302554063,11.727303697445938,6.471197745258797,10.117373592945997,10.33196483871213,29.117417432729912,33.93987609293314,20.759701472635456,14.240298527364512,21.979187237003927,13.760661403011323,4.049455393784986,19.67194609926718,1.4999474621436646,3.360623150851864,21.13942938700452,13.541985526280397,0.013901179271599581,289550.3708734957
4100,13.878322170406129,6.121677829593873,16.3328826586819,3.6671173413180855,8.272000484937182,11.72799951506282,6.472452629070667,10.131613711018648,10.33245733184052,29.105710074027176,33.97247549941037,20.63324353899742,14.366756461002547,22.11506180884584,13.577538039121341,4.14064281450215,19.898163580061635,1.4959525507926137,3.475964503553002,21.02808294565443,13.50598771612521,0.014546206820660408,295986.3592942162
4200,13.883400332218347,6.116599667781656,16.334799984107406,3.665200015892579,8.273478878944983,11.726521121055018,6.4777901845500026,10.143981773219823,10.332926820311593,29.081876845447493,33.99023064391037,20.507735394020912,14.492264605979054,22.24070232262894,13.401811913899117,4.231338702233286,20.115285254170576,1.4911521562054857,3.5907941159779537,20.918053727816602,13.462713503063716,0.01519681488048975,302420.4035297597
4300,13.887424004782574,6.112575995217429,16.33454205690745,3.665457943092539,8.277003631718573,11.722996368281429,6.486931281939472,10.154567310669256,10.333373619373013,29.04656404441247,33.99385814709825,20.383278074234934,14.616721925765031,22.356539346570827,13.233128788599382,4.321480904717131,20.32322353214791,1.485598814495208,3.7050020995872894,20.809399085917548,13.412637331398722,0.01585217770413218,308853.8370394632
4400,13.89045245202725,6.109547547972754,16.332234427305966,3.6677655726940213,8.282449033728913,11.717550966271089,6.499731671947165,10.163457781059922,10.333798341219007,29.000393517847346,33.9840491840908,20.25996430673513,14.740035693264835,22.46301476158557,13.071150877503838,4.411011261747727,20.52194068132452,1.479344743803878,3.8184860136775836,20.702169242518583,13.356230588576983,0.01651148546900262,315287.92518442875
4500,13.892542136511382,6.107457863488621,16.327994940379952,3.672005059620035,8.28970212310402,11.710297876895982,6.5159310398739905,10.170738438428229,10.334201588526772,28.943963589660665,33.9614704279644,20.137878706318627,14.862121293681337,22.560576129256532,12.915556401973229,4.499875600009738,20.71144473500095,1.4724407188544724,3.931150587160206,20.596408693985364,13.293951867042683,0.01717394697224285,321723.8705623707
4600,13.893746750532188,6.106253249467815,16.321934291657733,3.6780657083422548,8.298656065513354,11.701343934486648,6.53535483551398,10.176492187190194,10.334584000916575,28.877849632904102,33.92676462601512,20.017097951922135,14.982902048077836,22.649673574160534,12.766039233605696,4.588023706843482,20.891786437408847,1.4649364766389725,4.042907779506582,20.49215574385449,13.226250298955959,0.017838791432481377,328162.81632225757
4700,13.894117299496122,6.105882700503882,16.314156577508548,3.685843422491439,8.309204234679136,11.690795765320866,6.557888679148824,10.180799385109584,10.33494617496339,28.802604977432562,33.8805515198798,19.89769106744571,15.102308932554262,22.730754921787742,12.622308343528127,4.675409279322405,21.06305461608636,1.4568804267168827,4.15367661262108,20.38944296066208,13.15356296787116,0.01850527108022154,334605.85125920264
4800,13.893702429852812,6.106297570147192,16.304759615655872,3.695240384344115,8.321232625980555,11.678767374019447,6.583244297742263,10.183737911102492,10.33528871848876,28.718761777247504,33.82342872366611,19.77971981497869,15.22028018502128,22.80426124869666,12.4840871295586,4.761989807697704,21.22537115863599,1.448318702784375,4.263382671548285,20.28829862566738,13.076306694523835,0.019172663285663246,341054.0143990874
4900,13.892548334134112,6.107451665865893,16.293835398236936,3.706164601763053,8.334656202558492,11.66534379744151,6.611362995401383,10.185383192728175,10.335612275963248,28.626831636120844,33.75597236180505,19.66323904376888,15.336760956231094,22.8706240650333,12.351112896909694,4.847726463789939,21.37888740827321,1.4392958792199497,4.3719581278535005,20.18874599292659,12.994883909548099,0.019840271767233894,347508.29772094585
5000,13.890698855253458,6.1093011447465475,16.281470373335516,3.7185296266644703,8.34937177412255,11.650628225877451,6.642097461636474,10.185807708970673,10.335917639402824,28.527306152669446,33.67873762363949,19.548296960325672,15.451703039674298,22.930264422277677,12.223136400386489,4.932583983114312,21.52378127456591,1.4298547836901563,4.479341567867681,20.090803648442204,12.909681465281661,0.0205074272995436,353969.6485117757
