milliseconds,Ctelo,Utelo,Cdc13,Rad17Utelo,Rad17,Rad24,RPA,Mec1,ssDNA,RPAssDNA,RPAssDNA1,RPAssDNA2,Mec1RPAssDNA,ExoXI,ExoXA,Exo1I,Exo1A,Rad9I,Rad9A,Rad53I,Rad53A,Chk1I,Chk1A,Dun1I,Dun1A,ATP,ADP,Rad9Kin,recovery,G1,S,G2,M,G1cyclin,Scyclin,G2cyclin,Mcyclin,G1CdkI,G1CdkA,SCdkI,SCdkA,G2CdkI,G2CdkA,MCdkI,MCdkA,G1Soff,G1Son,SG2off,SG2on,G2Moff,G2Mon,MG1off,MG1on,budscar
0,63.99938153857949,0.0009092177455751905,300.001985285936,2.0836089691033001e-07,70.00000034973077,70.0,3999.999995028928,3999.9999999999304,-7.782566054854294e-07,-3.2517681795490714e-12,-9.583169940971324e-06,-1.028619025270772e-08,8.754313201107797e-11,69.99999992983258,-6.733011812074518e-08,672.0645270563218,-0.3129339819072601,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999999905,1000.0000001165558,0.0,0.0,1.0,0.0,0.0,0.0,-0.02069757476515198,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
100,63.99561375635918,0.0023670306884678457,300.0031860657104,3.041302555727421e-07,70.00000000037872,70.0,3999.999995980069,4000.000000000101,2.325104020587061e-07,1.537815752503596e-11,1.8819333267440773e-06,1.6562794892751764e-09,-4.861443129852933e-11,69.99999989069667,-1.0651950015908376e-07,665.2279212378066,3.923863661205429,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,10000.000000116685,999.9999998660763,0.0,0.0,1.0,0.0,0.0,0.0,0.0048727745194623966,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
200,63.994407197697356,0.006036637247499744,300.00665649169446,1.0031464025824198e-07,70.00000008785484,70.0,3999.99999460852,4000.000000000138,1.4320199496680736e-06,1.8831099837653096e-11,5.697110747999978e-06,-2.4629250693743756e-08,1.9031643412113167e-10,69.9999998858559,6.885860562133302e-08,662.8830349315891,6.874213393813136,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,10000.000000149705,999.9999996782091,0.0,0.0,1.0,0.0,0.0,0.0,0.010670678136462448,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
300,63.99134609553654,0.008281930433063361,300.00829110898013,-1.3628705702103358e-07,70.00000023696815,70.0,4000.000000485043,4000.000000000195,3.177451445831803e-07,1.5320997224448934e-11,1.2917170709406761e-05,-4.3969450042449406e-08,1.1525161630303373e-10,70.00000015649896,1.478018456760843e-07,659.8477841330025,5.033451175736377,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999999922025,1000.0000000874005,0.0,0.0,1.0,0.0,0.0,0.0,0.06228024524420583,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
400,63.99260323475814,0.007722940299402888,300.01211209697357,4.5392450833179326e-07,70.00000016868215,70.0,3999.999997778126,4000.0000000000855,2.1104896371787544e-06,-4.302893784926669e-12,-1.1877022445039259e-05,3.681675224676349e-08,1.6550807548072828e-10,70.00000013978202,1.8114894140395638e-08,663.269399105981,7.643606916965742,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,10000.000000261582,1000.0000001977754,0.0,0.0,1.0,0.0,0.0,0.0,0.056449722208193415,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
500,63.99052713879913,0.01151968670719502,300.0129079613352,-1.846196820905125e-07,69.99999997688883,70.0,3999.999996281683,4000.0000000000523,2.3611545886148713e-06,-2.134174609389555e-11,-1.593457923646159e-07,-3.49013486558701e-08,-9.043665551915038e-11,70.00000005435395,1.4836581092262579e-07,660.9547657038289,9.904638229930473,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999999637581,1000.0000004556173,0.0,0.0,1.0,0.0,0.0,0.0,0.09175313042991497,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
600,63.98716000742663,0.014332397955067556,300.01342979605334,2.5736797462238323e-07,70.00000008679666,70.0,3999.999989458037,4000.0000000001696,4.299851329963533e-07,1.7014561318796388e-11,6.283869628441741e-06,1.4410802734127823e-08,4.5459522171550796e-11,70.00000004464819,8.139419796482136e-08,657.3041267484946,16.24614111185395,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999999720641,1000.0000002984843,0.0,0.0,1.0,0.0,0.0,0.0,0.09389117964504977,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
700,63.982370254261326,0.015734136249452566,300.0164417886331,6.415499783292402e-07,69.99999964879986,70.0,3999.9999956845486,3999.999999999926,1.3448245513932717e-06,-1.2213852761397405e-11,-1.2063855932131635e-05,3.1196837643835542e-09,1.9078750132456537e-10,70.00000002567228,7.190954463083652e-08,653.1434580652777,16.645918828613322,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,10000.000000057871,999.999999968883,0.0,0.0,1.0,0.0,0.0,0.0,0.11814613855347018,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
800,63.97967338849079,0.017117549315548042,300.0180474576971,2.2451575747468797e-07,69.99999978035987,70.0,3999.99999991579,4000.0000000001246,-2.6404043659624943e-07,2.1942500108857417e-11,1.092759395865966e-05,-6.7138721158169154e-09,1.4486568781419942e-10,70.00000003553522,1.6684195419851102e-08,653.971288903468,15.66182572362985,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999999489008,1000.0000001033455,0.0,0.0,1.0,0.0,0.0,0.0,0.11892833143209997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
900,63.9789337246119,0.020966880281977556,300.0228441334482,1.5977979861322e-07,69.99999946280111,70.0,4000.000009887041,4000.000000000193,3.197365098825429e-06,-1.2978232206474504e-12,1.0423058345491433e-05,-1.8949852020986343e-08,2.1083977283858693e-11,69.99999991525664,-5.485107184600765e-08,652.0133190096011,21.37595230267001,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999999667178,1000.0000004083712,0.0,0.0,1.0,0.0,0.0,0.0,0.1258551643561772,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
