milliseconds,Ctelo,Utelo,Cdc13,Rad17Utelo,Rad17,Rad24,RPA,Mec1,ssDNA,RPAssDNA,RPAssDNA1,RPAssDNA2,Mec1RPAssDNA,ExoXI,ExoXA,Exo1I,Exo1A,Rad9I,Rad9A,Rad53I,Rad53A,Chk1I,Chk1A,Dun1I,Dun1A,ATP,ADP,Rad9Kin,recovery,G1,S,G2,M,G1cyclin,Scyclin,G2cyclin,Mcyclin,G1CdkI,G1CdkA,SCdkI,SCdkA,G2CdkI,G2CdkA,MCdkI,MCdkA,G1Soff,G1Son,SG2off,SG2on,G2Moff,G2Mon,MG1off,MG1on,budscar
1000,63.97779717256156,0.020462692737798615,300.02206178869613,5.826756526562488e-07,69.99999932250039,70.0,3999.999987220275,3999.9999999998363,2.0218979566116927e-06,1.1669322655601405e-11,-3.0900185813759416e-06,-5.8430330934078997e-08,1.7140241784992256e-10,69.99999991775144,2.0069085197299304e-07,649.1810754428622,21.099605939089557,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999999660206,1000.0000009076941,0.0,1.0,1.0,0.0,0.0,0.0,0.16105141525501962,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1100,63.97727132531003,0.027477062293372254,300.02530691667283,7.535284451739166e-07,69.9999991502608,70.0,4000.000001933539,4000.0000000001723,1.4871508407112801e-06,2.218732586580067e-11,1.7138774719719977e-05,-2.9051783185982546e-08,1.3492848484056876e-10,69.99999986856085,1.1713145105317768e-07,647.0270355831609,24.655993419306164,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999999337404,1000.0000007539672,0.0,1.0,1.0,0.0,0.0,0.0,0.1710513340746354,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1200,63.97435587574781,0.02699489993586942,300.025237791724,9.370575159426589e-07,69.99999944968475,70.0,3999.9999879479224,4000.0000000000095,2.6961784914759983e-06,9.694670465357512e-12,9.389998157304041e-06,-3.730087785126369e-08,1.4686850313888952e-10,69.99999983619038,4.123707328097982e-08,643.4966401187207,29.862674587274945,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999912216,1000.0000007320206,0.0,1.0,1.0,0.0,0.0,0.0,0.18071199606975707,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1300,63.97140277108329,0.03141998117323658,300.026611401965,6.20522349214173e-07,69.9999993098993,70.0,3999.999983241294,3999.999999999956,3.283558022718631e-06,7.817325175935897e-12,3.122358502945163e-07,-5.4146524816322824e-08,7.085945742154588e-11,69.99999973471613,2.2822790375177289e-07,637.2560739294739,31.183100209225607,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998989326,1000.0000013074821,0.0,1.0,1.0,0.0,0.0,0.0,0.20397217500297704,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1400,63.966445644273584,0.03355675355305676,300.0311456761335,8.114441368652942e-07,69.99999898738905,70.0,4000.000003663774,4000.0000000000914,6.276206577231137e-06,1.668110436471942e-11,7.38146644201735e-06,-2.6402199235425225e-08,1.5115820294141147e-10,69.99999982217031,1.326471694285275e-07,640.607064459944,31.220665925418444,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998543948,1000.0000010303551,0.0,1.0,1.0,0.0,0.0,0.0,0.24511449746683125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1500,63.96674249702109,0.030731952042020567,300.03371966807396,1.2434975225650071e-06,69.99999914543056,70.0,3999.9999853649324,3999.9999999999945,7.881782660908198e-06,4.42313058791446e-14,1.056057789473642e-05,-2.7759715787601207e-09,2.4557143151908613e-11,69.99999981177594,3.5216608309388983e-07,635.2378765414733,32.6243607747456,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999999068024,1000.0000013325182,0.0,1.0,1.0,0.0,0.0,0.0,0.22845516785282458,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1600,63.96369754508116,0.03558076715582812,300.03361417076866,1.1451755676623305e-06,69.9999989221517,70.0,3999.9999873332417,3999.999999999836,8.170450826795144e-06,6.128632165345934e-12,1.064672048137939e-05,3.26975161351682e-08,1.5092206251017788e-10,69.99999958341098,3.8642152925808197e-07,635.6558430759255,39.322922428960645,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998338959,1000.0000013146584,0.0,1.0,1.0,0.0,0.0,0.0,0.2686516926453324,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1700,63.96083212400661,0.03822098753767358,300.03873865010064,1.4648601454781851e-06,69.99999869215728,70.0,3999.9999815970805,4000.000000000032,9.944826573975605e-06,1.8262857136165508e-11,1.975567911716643e-05,5.465955467544655e-09,-1.867323035914033e-10,69.99999959843879,3.167732965850349e-07,629.0662806337374,41.176844308838476,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999828947,1000.0000013270726,0.0,1.0,1.0,0.0,0.0,0.0,0.28946680799674473,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1800,63.960067575032774,0.04136113396832478,300.03829512985465,1.4956041996695505e-06,69.99999829403232,70.0,3999.9999878600674,3999.999999999871,1.0019247027983335e-05,-1.2403953387094456e-11,9.916700141174337e-06,4.830883136648439e-08,7.935114792417229e-12,69.99999950482477,4.748703961704421e-07,626.8757069324658,43.27398677374983,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998231926,1000.0000017492015,0.0,1.0,1.0,0.0,0.0,0.0,0.28542996819593675,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1900,63.96075042797581,0.040069077119448834,300.0396070046503,1.5967434850555721e-06,69.99999824805677,70.0,3999.999972108623,4000.00000000019,1.0143544348410805e-05,2.1491723586759192e-11,1.1304259902276811e-05,-3.6406054690365415e-08,-1.581255751759924e-10,69.99999950270296,5.745072984932942e-07,626.8798028149,45.652090450542815,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998343994,1000.0000023413862,0.0,1.0,1.0,0.0,0.0,0.0,0.3216586883491096,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2000,63.955185385266695,0.042957470203343034,300.0416280302403,1.5865529267037195e-06,69.99999804376615,70.0,3999.999977990235,3999.9999999998126,1.2036638431013962e-05,-7.969816445046605e-12,4.108529797239744e-05,6.865941009174563e-08,-7.294225159448718e-11,69.99999943000215,5.654359788169261e-07,622.2762562954645,44.43603417341094,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997726627,1000.0000024576334,0.0,1.0,1.0,0.0,0.0,0.0,0.30272703048695576,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2100,63.954982909478666,0.04288294210432911,300.0458884948546,1.8543280125660498e-06,69.99999786418985,70.0,3999.999966343598,3999.999999999992,1.2244006493040167e-05,-1.3746447348944082e-11,3.3690949965413744e-05,5.410228012393208e-08,1.4859377424035125e-10,69.99999925042145,6.931079491758997e-07,623.6610775467489,44.819684658704475,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997534318,1000.0000024008775,0.0,1.0,1.0,0.0,0.0,0.0,0.31775276953394516,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2200,63.95148672764981,0.04366120811518283,300.04698069165687,2.1323352409663496e-06,69.99999772450309,70.0,3999.999968644247,3999.9999999999773,1.5348707681599105e-05,1.4213744538061923e-11,3.82730871592875e-05,-3.2817655487404565e-08,-5.061442253731046e-11,69.99999933962816,7.43779461398419e-07,620.6339625996811,48.84845333784263,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999727598,1000.0000028029134,0.0,1.0,1.0,0.0,0.0,0.0,0.37286487089319414,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2300,63.94963680306572,0.04742592794719662,300.04849591207227,2.250608026798072e-06,69.99999789977358,70.0,3999.9999426787,3999.999999999976,1.649886360295542e-05,-7.329642764536337e-12,3.6574109006304735e-05,3.826787657294858e-08,7.326475648571511e-11,69.99999914621398,7.329928880570049e-07,620.5631524221235,52.82374744338558,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996902807,1000.0000030724098,0.0,1.0,1.0,0.0,0.0,0.0,0.3549871866719562,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2400,63.95117334351143,0.04710071108865994,300.04975722435825,2.2608091273134727e-06,69.99999759537917,70.0,3999.999949209751,3999.9999999998045,1.616718395411936e-05,-6.146089280218204e-12,6.152266303236252e-05,9.295521154224115e-09,9.253668938987378e-11,69.99999909476644,9.68505968959204e-07,618.8711721854628,54.77366860268431,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997022594,1000.0000029789841,0.0,1.0,1.0,0.0,0.0,0.0,0.38294374012807725,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2500,63.94773276983079,0.05032283653707376,300.05111831550425,2.555894098834072e-06,69.99999746812377,70.0,3999.999937371011,3999.9999999999077,1.7641915102155418e-05,1.465008542600102e-11,4.863655477239159e-05,7.101334994671426e-08,-2.7867551557822137e-11,69.99999915610854,1.032847080161525e-06,613.0049658846535,54.10518547402303,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996918805,1000.0000035619962,0.0,1.0,1.0,0.0,0.0,0.0,0.38298294258032684,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2600,63.947001511229836,0.055154955185472615,300.0554467690251,2.9265751134353833e-06,69.99999723938022,70.0,3999.9999292584343,3999.9999999999714,1.8525749826823075e-05,2.6675556163070462e-11,6.967695182153308e-05,-1.1553108002215341e-08,-6.748208653509614e-11,69.99999888824436,1.0245696854370755e-06,608.5312022487408,59.067303670683,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999653758,1000.000003512961,0.0,1.0,1.0,0.0,0.0,0.0,0.39908469566064275,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2700,63.94611568908741,0.05302290383986298,300.05311766837286,3.001347669252049e-06,69.99999708116732,70.0,3999.999920219321,3999.9999999998886,2.1615426001251272e-05,1.6801993738422675e-11,7.169440040841475e-05,4.153768549137089e-09,1.9645238134704903e-10,69.99999883585433,1.085319578456322e-06,610.5174453726104,60.62012885140593,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996459002,1000.0000039718917,0.0,1.0,1.0,0.0,0.0,0.0,0.41453118595116534,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2800,63.9433894738684,0.058835049032664684,300.0582483075909,2.962310217416111e-06,69.9999970781296,70.0,3999.999904226973,4000.0000000001314,2.2323168000305995e-05,3.4218706660673923e-12,7.517940189611099e-05,7.19279037272658e-08,9.426180353170224e-11,69.999998793308,1.2352043147647145e-06,609.7199329377265,62.552647118635385,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999995912242,1000.0000044566287,0.0,1.0,1.0,0.0,0.0,0.0,0.4364999849944312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2900,63.94435140714352,0.058283997629913264,300.05634387164235,3.507614338513198e-06,69.99999657482954,70.0,3999.9999205943795,3999.999999999992,2.2904532373192337e-05,1.699821603794109e-11,8.287250329419773e-05,1.2032782195789368e-07,2.7809043745480612e-11,69.99999875933679,1.4410394402848506e-06,607.2002763054371,62.507411278460914,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999592655,1000.0000045786944,0.0,1.0,1.0,0.0,0.0,0.0,0.4630712290037424,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3000,63.941323412031736,0.06155359839499149,300.0618069503907,3.5414913465432535e-06,69.99999640164464,70.0,3999.999885585632,3999.9999999999964,2.754354708006644e-05,1.0839070554944281e-11,9.106131878369351e-05,1.6377176951448752e-07,-4.0393695076677985e-11,69.99999859277064,1.4019218396440203e-06,601.3780971370729,63.79140862065792,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999995231232,1000.0000047963862,0.0,1.0,1.0,0.0,0.0,0.0,0.4974915968748153,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3100,63.941322967832804,0.0629219390819986,300.06030329429746,3.748212365203885e-06,69.99999621844431,70.0,3999.9998878744636,3999.999999999763,2.5665266183190994e-05,7.942190640831013e-12,0.00011217222596962442,1.5045841419122973e-07,-5.433663979380501e-11,69.99999834983522,1.6378880744031146e-06,604.1112639279569,66.27663525392649,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999994992826,1000.0000050221843,0.0,1.0,1.0,0.0,0.0,0.0,0.4717333843809164,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3200,63.93729133951891,0.060927090562768536,300.06387141778805,3.7438512214532984e-06,69.99999622198966,70.0,3999.9998806180733,3999.9999999998354,3.0334979850277594e-05,1.2656528418002165e-11,0.0001345481353514852,2.120530893183688e-07,1.0557524054083315e-10,69.99999831772777,1.6896131525571367e-06,600.3693503435936,69.67893722038269,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999994582315,1000.0000052556072,0.0,1.0,1.0,0.0,0.0,0.0,0.49803338507956585,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3300,63.93834695673981,0.06366486693493509,300.06557777788794,4.228733269489205e-06,69.9999956992519,70.0,3999.9998508245567,3999.999999999944,2.9489742911688166e-05,2.6728585411501257e-11,0.00013540713370937117,1.73356649267434e-07,2.9362078585955206e-10,69.99999828349034,1.801736546080524e-06,595.5148480745986,73.78050728323136,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999994668862,1000.000005805771,0.0,1.0,1.0,0.0,0.0,0.0,0.5361146801177006,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3400,63.93665464077613,0.06615409079069427,300.06344069346096,4.102241780047374e-06,69.99999556956766,70.0,3999.999862314666,3999.999999999776,3.076692628787506e-05,6.970847646076673e-11,0.00015895970192384527,2.7616094724119327e-07,2.324027719751373e-10,69.99999812108838,1.7627705901175948e-06,596.5590145777447,76.82350077804495,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999993912483,1000.0000061526996,0.0,1.0,1.0,0.0,0.0,0.0,0.5664044655128507,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3500,63.93403752703355,0.06696117533367535,300.06708939122933,4.3200434884932285e-06,69.99999530510229,70.0,3999.999837737876,3999.99999999964,3.5050112186245345e-05,4.163627677159516e-11,0.000162679713052393,3.279815359601392e-07,2.674400211847327e-10,69.99999793327312,1.9371387037738776e-06,593.422400677113,74.95957683721984,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999993584093,1000.0000065700106,0.0,1.0,1.0,0.0,0.0,0.0,0.5682809145607234,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3600,63.93208613583344,0.06656679208419426,300.0675129703262,4.619706854495336e-06,69.99999532951473,70.0,3999.9998131399934,3999.999999999572,3.6414878844191676e-05,5.5594758850464615e-11,0.00016489589326951974,3.4149549036252066e-07,6.416181083399088e-10,69.9999979460924,2.0780686409505495e-06,589.9599010878602,81.54064310727624,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999993540112,1000.0000066004038,0.0,1.0,1.0,0.0,0.0,0.0,0.5670787205216136,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3700,63.93013917900622,0.06945005724899114,300.07162210940237,4.6868866880889545e-06,69.9999953626337,70.0,3999.999822305824,3999.9999999992033,3.671143421835018e-05,1.0232609718128591e-10,0.0001850500661534703,5.067151330688827e-07,7.833403203772025e-10,69.99999772799447,2.3415898610136793e-06,590.5220744915363,84.0560841183565,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999992744159,1000.0000065807982,0.0,1.0,1.0,0.0,0.0,0.0,0.59479760632057,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3800,63.92825418618794,0.07078377721787121,300.07362263757835,4.854837517037475e-06,69.9999949622015,70.0,3999.999796324475,3999.999999999018,3.910812308836409e-05,9.573043492615349e-11,0.00020295866282751324,4.704365250562153e-07,6.193801520725271e-10,69.99999762903548,2.2160824929194495e-06,589.5086365978302,84.92304107823789,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999992886384,1000.00000693492,0.0,1.0,1.0,0.0,0.0,0.0,0.6214348162339776,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3900,63.926973180167344,0.07216449299816945,300.07195411871623,5.078309879138459e-06,69.99999496565877,70.0,3999.999776135525,3999.999999998961,4.2646495891487946e-05,1.629013948784403e-10,0.0002169533252167255,5.890508338683134e-07,8.034821351102475e-10,69.99999743763235,2.5230087891604376e-06,581.3435919552626,86.84822790696013,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999992222145,1000.0000077763783,0.0,1.0,1.0,0.0,0.0,0.0,0.6053247069852371,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
