milliseconds,Ctelo,Utelo,Cdc13,Rad17Utelo,Rad17,Rad24,RPA,Mec1,ssDNA,RPAssDNA,RPAssDNA1,RPAssDNA2,Mec1RPAssDNA,ExoXI,ExoXA,Exo1I,Exo1A,Rad9I,Rad9A,Rad53I,Rad53A,Chk1I,Chk1A,Dun1I,Dun1A,ATP,ADP,Rad9Kin,recovery,G1,S,G2,M,G1cyclin,Scyclin,G2cyclin,Mcyclin,G1CdkI,G1CdkA,SCdkI,SCdkA,G2CdkI,G2CdkA,MCdkI,MCdkA,G1Soff,G1Son,SG2off,SG2on,G2Moff,G2Mon,MG1off,MG1on,budscar
1000,63.978226806264026,0.02360457546749103,300.02276047607194,3.799321860808738e-07,69.9999994623144,70.0,3999.999995162934,3999.9999999999727,8.481898588365291e-07,-2.4487502969218705e-12,9.675979766555443e-06,1.62279654553193e-08,1.0711704149657966e-10,69.9999999434106,1.1516147533016697e-10,645.7488523047813,24.309833541014797,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999999466703,1000.0000009374309,0.0,0.0,1.0,0.0,0.0,0.0,0.16513185129136906,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1100,63.97704973243851,0.02377778068355212,300.02584372193616,5.142549384938256e-07,69.99999923033435,70.0,3999.9999964963054,3999.999999999973,2.239588208945851e-06,1.6274255995956989e-12,-6.849940233327589e-06,4.201846046386126e-08,-2.75631318620854e-11,69.99999981883444,3.8549008632726424e-08,642.1478585584016,23.301880305172666,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999999272915,1000.0000003962581,0.0,0.0,1.0,0.0,0.0,0.0,0.17698037526412,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1200,63.97306261330943,0.028931411609217864,300.02498083099806,1.033516845283186e-06,69.99999904113305,70.0,3999.9999937311513,4000.00000000016,3.87070070810804e-06,-4.9148788025281154e-12,6.846288826638761e-06,-2.674635406218449e-08,1.848125603870063e-10,69.99999976310258,8.213533793258353e-08,639.2233692578653,29.26462846543344,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999999206031,1000.0000011820421,0.0,0.0,1.0,0.0,0.0,0.0,0.1911227964118712,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1300,63.96912977099266,0.028823542402573864,300.0270671305409,1.133255186596207e-06,69.99999884361588,70.0,3999.999989342795,4000.000000000125,2.9444056955478153e-06,-2.0134103194600662e-11,1.6518927149318565e-05,3.7574318615586645e-08,3.742337678520784e-11,69.99999978477499,1.9750639438111625e-07,638.253258062492,27.78811174247256,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999885217,1000.0000011838795,0.0,0.0,1.0,0.0,0.0,0.0,0.18818037765827267,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1400,63.97141336813354,0.02901920532723216,300.03171485033783,1.2496797537074711e-06,69.99999901527359,70.0,3999.999999343053,3999.999999999822,3.8075020474754496e-06,2.032182480237551e-11,1.20673062447459e-05,3.4951098398753576e-08,1.6608244426474052e-10,69.99999967790649,2.0060274594768456e-07,636.9608572934894,30.79767301776853,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999896166,1000.0000013785981,0.0,0.0,1.0,0.0,0.0,0.0,0.21995919351670193,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1500,63.968488298573035,0.03563803451491819,300.0337413139087,1.0544834076662502e-06,69.99999862259004,70.0,3999.999991813307,4000.000000000066,6.065862032647157e-06,1.44313312760102e-11,1.3152314386471777e-05,-4.874726490865952e-09,5.2789217707201735e-11,69.99999960690613,2.4900661957487517e-07,637.2799289480256,35.07231870063575,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999999022428,1000.0000009509017,0.0,0.0,1.0,0.0,0.0,0.0,0.227175026764143,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1600,63.96743802351087,0.03599770397826234,300.0330972241919,1.4405935849269205e-06,69.99999844122317,70.0,3999.999974755628,3999.99999999993,6.718120892111121e-06,-8.177884552199932e-12,2.5776049438785922e-05,5.201102927111686e-08,-3.07658050538535e-11,69.99999973176955,2.8060362196364886e-07,631.6058384180855,36.303917968942834,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998413874,1000.0000011620344,0.0,0.0,1.0,0.0,0.0,0.0,0.24590030301487312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1700,63.963018586780784,0.03722598137770885,300.03624712479603,1.5660996486867406e-06,69.99999818128846,70.0,3999.9999885305606,4000.0000000001064,9.15120755583403e-06,4.011159559078962e-12,2.4097941135420908e-05,-1.8724572431531192e-08,8.426537240326836e-11,69.999999440821,5.057571623600283e-07,629.0391615405682,35.64980910999649,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998154526,1000.0000013747625,0.0,0.0,1.0,0.0,0.0,0.0,0.24956425603581495,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1800,63.96014562374809,0.038725816783912945,300.03830396860684,1.9241248401529227e-06,69.99999822591138,70.0,3999.9999760408946,4000.0000000000314,7.986944327685194e-06,9.735327533347545e-12,2.7531421407430247e-05,-3.796233315638986e-08,1.3429720216843648e-10,69.99999949474069,5.878666122809362e-07,629.0882800757847,43.39105069582963,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998377349,1000.0000017768399,0.0,0.0,1.0,0.0,0.0,0.0,0.295122641563107,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1900,63.95806708741765,0.040155915294532385,300.04017733080684,1.794403037668358e-06,69.99999815162235,70.0,3999.9999789593026,4000.0000000001946,9.018711325497786e-06,1.6784277539090255e-11,2.8192758411935843e-05,3.827110327239289e-08,-4.07848207207143e-13,69.99999943326814,5.896678774469748e-07,625.5084797267866,41.150275907974496,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997823146,1000.0000017793042,0.0,0.0,1.0,0.0,0.0,0.0,0.29261166253922233,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2000,63.95621812924637,0.042184027724946144,300.04335492207264,2.1865216993813014e-06,69.99999757934948,70.0,3999.999983658055,4000.0000000000277,1.0065872813375098e-05,7.550241415181362e-13,2.01487609581027e-05,-1.643377458950097e-08,1.8462909562176027e-10,69.9999992962928,6.401748405415663e-07,626.3478861337421,42.54052194763318,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997502513,1000.0000022942688,0.0,0.0,1.0,0.0,0.0,0.0,0.3231237889886219,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2100,63.95645448167774,0.044707764934051916,300.045148960639,2.494588892073277e-06,69.99999756972392,70.0,3999.9999575817865,4000.0000000000728,1.3714644146123212e-05,5.264785312065361e-12,4.147546216130804e-05,-2.1225132449419183e-08,1.244158196428144e-10,69.99999929786038,8.252024996540327e-07,620.4197628593233,47.139456454177946,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997422112,1000.0000026865196,0.0,0.0,1.0,0.0,0.0,0.0,0.3390327126676916,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2200,63.95233631214271,0.045010656084144125,300.0486828482301,2.5914982930969016e-06,69.9999974820008,70.0,3999.9999535531833,4000.0000000001714,1.5246494140770419e-05,-1.2178977761051123e-11,3.9405335697528965e-05,4.870803915688197e-08,1.166452253936751e-10,69.9999990298869,8.058370542102968e-07,622.6355846000729,47.09311728586111,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997048364,1000.0000022805457,0.0,0.0,1.0,0.0,0.0,0.0,0.3528649338527683,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2300,63.95089802323386,0.04745057441043348,300.0484716190445,2.9759852795092193e-06,69.99999715264437,70.0,3999.9999541571633,3999.999999999996,1.632098604021018e-05,-5.101220765444923e-13,4.8865169717843614e-05,-8.928000547215632e-09,-1.7693840972188925e-10,69.99999909455632,9.470466873407201e-07,616.300710603413,53.89712888284887,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996880131,1000.000003167937,0.0,0.0,1.0,0.0,0.0,0.0,0.38121252230198865,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2400,63.951560491375766,0.051668597970660646,300.05103943778755,2.890004601582585e-06,69.99999677422687,70.0,3999.999943192142,4000.0000000000373,1.7851955612631658e-05,1.4416483086404937e-11,5.5967904418235346e-05,-3.2009098907290756e-08,8.878056989734684e-12,69.99999905399658,9.579537661658994e-07,614.1829865064366,56.312189825568296,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996683136,1000.0000033076831,0.0,0.0,1.0,0.0,0.0,0.0,0.3606667796388231,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2500,63.94789886655742,0.05247567646373949,300.0514919170312,3.205188012814395e-06,69.99999646191065,70.0,3999.999953412751,3999.9999999999663,1.6907312523221412e-05,1.0677954061136238e-11,6.757303664446039e-05,3.0861791196570544e-08,8.281336003766056e-11,69.99999871172813,1.2158294462849175e-06,614.9777888859081,53.40079828534618,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996476132,1000.0000030128024,0.0,0.0,1.0,0.0,0.0,0.0,0.4120851884432246,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2600,63.948926531478335,0.05385115473533303,300.0508632951569,3.6020272134381713e-06,69.99999638393267,70.0,3999.999931626008,4000.000000000154,2.105240761935019e-05,-9.543572535972368e-13,6.592183657751425e-05,1.1805822251780347e-07,1.3747075512499117e-10,69.99999874874086,1.266521743084642e-06,611.439912895589,58.65745151103549,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996510463,1000.0000034293635,0.0,0.0,1.0,0.0,0.0,0.0,0.4262400970496072,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2700,63.943745472692406,0.0537175569670826,300.05218872472574,3.933927931226531e-06,69.99999624572087,70.0,3999.999938656513,3999.999999999967,2.1533519674641937e-05,2.987212593381626e-11,8.232362975439002e-05,6.184805875647745e-08,1.8194917648227346e-10,69.99999867044053,1.4047163137842124e-06,610.0525364869782,60.42913095732337,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999995853195,1000.0000037510113,0.0,0.0,1.0,0.0,0.0,0.0,0.4389188455798456,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2800,63.94472881037542,0.057972405771047654,300.058433426717,4.312515132241799e-06,69.99999607448126,70.0,3999.9999303844584,3999.999999999752,2.0847344129304126e-05,8.375696408805321e-12,8.15912686101727e-05,6.034620935435633e-08,4.681993473501562e-11,69.99999856740139,1.5726093056341106e-06,605.2622265395845,62.4485909764912,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999995556942,1000.0000044018627,0.0,0.0,1.0,0.0,0.0,0.0,0.4685045811398393,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2900,63.94343472917457,0.059956356807189824,300.06028867312966,4.1915368279574355e-06,69.99999542300145,70.0,3999.999895779673,4000.000000000112,2.488808545637406e-05,1.0704008016775043e-11,0.00010523933823382506,5.5727883339096134e-08,-1.1009188225415485e-11,69.99999838208379,1.7729540138592962e-06,604.929552303277,66.07170659276399,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999527526,1000.0000046141062,0.0,0.0,1.0,0.0,0.0,0.0,0.47133014219066927,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3000,63.94259776558975,0.06077707166794162,300.06179000443404,4.688463801059584e-06,69.99999551847975,70.0,3999.9998888166524,4000.0000000000896,2.652908128559502e-05,7.19148280251956e-14,0.00010308651677955338,8.983189877623987e-08,-5.5478847362892573e-11,69.99999824821965,1.7972397707121112e-06,605.5616460687363,69.50587175806956,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999995167136,1000.0000047131267,0.0,0.0,1.0,0.0,0.0,0.0,0.49663347700749655,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3100,63.93683849130811,0.06291295504724236,300.06298041534916,4.9485714162066e-06,69.9999950171117,70.0,3999.999886601234,3999.9999999998345,2.7056000424143254e-05,3.95666522180093e-11,0.00012218493258897098,1.6707902190293536e-07,2.197864460285076e-10,69.99999802430013,1.998890938295687e-06,601.8401264156543,71.32865466521176,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999995242575,1000.0000046722407,0.0,0.0,1.0,0.0,0.0,0.0,0.497699889419703,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3200,63.937710083254586,0.06143415728149948,300.0642517268155,5.216591497828894e-06,69.99999447496887,70.0,3999.999873904352,3999.9999999999795,2.9674708238000287e-05,4.9524229507156356e-11,0.00012039894380179711,2.4935676547117105e-07,1.5586378586717247e-10,69.99999780599418,2.0489547764031445e-06,599.6813994018486,73.35954221975301,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999994788235,1000.0000056160872,0.0,0.0,1.0,0.0,0.0,0.0,0.5063838581847593,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3300,63.93493711708211,0.062025646182995275,300.06345267189204,5.450204303708712e-06,69.9999946200846,70.0,3999.9998694469705,3999.999999999818,3.001171916951507e-05,5.253150406408493e-11,0.0001367088001594994,1.6769071450679997e-07,1.511599150752113e-10,69.99999764985628,2.311451342585268e-06,595.0662928964118,71.4865736051289,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999994664666,1000.0000055756404,0.0,0.0,1.0,0.0,0.0,0.0,0.5272933857811589,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3400,63.932506512512994,0.06325000029139734,300.06701788773347,6.063089800549591e-06,69.99999389065616,70.0,3999.99985211957,3999.9999999996794,3.185369090469602e-05,3.298319323497144e-11,0.00014719580087201278,2.798265163553397e-07,3.891349392717586e-10,69.99999758711292,2.470713184070418e-06,592.5839846974704,76.99728418796946,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999378815,1000.0000059558784,0.0,0.0,1.0,0.0,0.0,0.0,0.5472448169800369,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3500,63.93495809043441,0.06474721587992709,300.0645008975768,6.380362282340141e-06,69.99999392839791,70.0,3999.999834207044,3999.999999999431,3.549982591176198e-05,4.480774946675905e-11,0.00015039178352919413,2.979688494057536e-07,3.9075755034676745e-10,69.99999738415265,2.5308293078013157e-06,594.4099312917764,74.69239650079763,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999993651732,1000.000006181193,0.0,0.0,1.0,0.0,0.0,0.0,0.5541047826452848,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3600,63.93399731001835,0.0701076344272196,300.06607541210656,6.41374802787095e-06,69.99999350180047,70.0,3999.9998123816745,3999.9999999993706,3.4410378163018665e-05,6.670925128189069e-11,0.0001839565678596926,3.8986982744776797e-07,4.851016537346048e-10,69.99999728964207,2.742241870779002e-06,589.6353614162188,78.91529055173055,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999993082538,1000.000006495607,0.0,0.0,1.0,0.0,0.0,0.0,0.5922724558513297,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3700,63.928008330673,0.068585982545981,300.07094623891487,6.9417569648989945e-06,69.99999310702536,70.0,3999.99980675362,3999.999999999434,3.8806632589510574e-05,7.354100825960293e-11,0.0001890548463337455,5.04746631355197e-07,6.456640602921731e-10,69.99999694534735,2.950142224369827e-06,589.9893072961894,80.09766872454952,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999993206568,1000.0000071673313,0.0,0.0,1.0,0.0,0.0,0.0,0.5936183073334276,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3800,63.92930664653208,0.07293013410047218,300.0693941920733,7.233083054130751e-06,69.99999291173414,70.0,3999.9997971656244,3999.99999999928,4.08301600968705e-05,1.0228164069772803e-10,0.00020659265875798665,5.867443405131196e-07,9.341071288228137e-10,69.99999691621369,3.2089744710491088e-06,586.4941955207083,83.33023275838661,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999992418183,1000.0000070504583,0.0,0.0,1.0,0.0,0.0,0.0,0.6031016918011897,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3900,63.92630968077207,0.07337947007604248,300.07522751328077,7.671949771047203e-06,69.99999221758621,70.0,3999.9997783880713,3999.9999999988877,4.188075229508968e-05,1.588251177227546e-10,0.0002294709206815768,6.55515876618892e-07,8.775754767251927e-10,69.99999657576888,3.3956514501719238e-06,582.7855073242978,88.12444297683304,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999992373827,1000.0000074711152,0.0,0.0,1.0,0.0,0.0,0.0,0.6308064328448104,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4000,63.92418260627567,0.07455086692631475,300.0748844534248,7.926067897815584e-06,69.99999217054201,70.0,3999.999765745901,3999.999999998614,4.37947666274956e-05,1.6502982160375222e-10,0.00022573775963084683,6.994337525152354e-07,1.1984417575668607e-09,69.99999651867171,3.66870695428439e-06,579.9368584422994,90.25662162801731,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999992347282,1000.0000078077871,0.0,0.0,1.0,0.0,0.0,0.0,0.6207846930174094,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
