milliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_134_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP
1000,0.00018561404626126198,-1.7379612336846425e-06,1.583167813969512e-05,0.00010359896529993382,-1.141758212366749e-05,-1.0268022144274427e-06,3.756986915313884e-05,1.8343218346182724e-19,3.834622138159489e-19,2.0593891115491436e-17,-7.649190043899355e-19,5.78576115119624e-20,-3.5691581903397587e-06,0.0,2.2794983534743148e-17,-1.2040438555847454e-17,4.734046391483105e-06,0.0,-3.224288895770533e-06,-1.0893105919845342e-06,-6.186337859672353e-21,0.0,0.0002587113596350476,-1.932388614059977e-06,0.0,-1.6881452944191879e-06,3.485162299622846e-06,-5.428919113650029e-20,-3.5225425198367134e-19,1.3544453902401255e-17,0.0,0.0,0.0,0.0,-2.6650528431162008e-19,8.587717088092188e-07,2.19946493520588e-19,0.0,0.0,0.0,1.0777620193357196e-18,6.058700897821018e-06,2.0000000000058038e-06,1.658832885689934e-06,3.022159351304899e-19,-0.0001947204450215845,4.639414639735475e-07,5.601582512270523e-20,-6.785317917568847e-18,-4.123932524173431e-20,-1.8869035005708497e-07,-9.233590308540232e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,0.00014643077129965578,-1.8085059584244145e-05,1.622221782338218e-06,0.00017800420650841472,1.000620982795307e-05,-9.093366161646778e-07,-1.1306085798704299e-05,4.353462895853501e-19,8.425658026299715e-21,1.878836011370132e-18,-7.092786323243223e-19,5.346631867107396e-19,1.3384599949437085e-05,0.0,2.4373354197932068e-17,-1.5926198729297055e-17,6.965401230527985e-06,0.0,-7.417213448856236e-06,3.340610983170553e-06,-1.7263098263152422e-20,0.0,0.00021868364431837402,1.1588320439917519e-05,0.0,-2.4777451884694837e-06,-1.4032727598968721e-05,6.692168793721373e-19,-9.19958200956282e-20,-2.785938574659693e-18,0.0,0.0,0.0,0.0,-2.693357658091978e-19,4.04729138352272e-06,-2.5468623924522976e-19,0.0,0.0,0.0,-4.008550662771207e-19,3.4412391144540867e-06,2.0000000000039284e-06,2.3065237645435473e-07,1.0952823553942308e-18,-0.0002838839920074717,5.735818332269671e-07,-3.504254090139377e-20,3.045883769285595e-18,-3.0823137842816967e-20,-1.6406583807436621e-07,5.502795791177255e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,-1.091106154751377e-05,7.1572899640689795e-06,-1.3842138960422137e-05,-4.3773658908948836e-05,5.169607599391997e-06,-1.1652447902766479e-06,-4.82722124151677e-05,5.2279502799615686e-20,-7.191525762437271e-19,-1.809181716324554e-17,5.652839267116148e-19,1.3385731893249448e-18,-1.20620422625373e-05,0.0,-2.136887226267344e-17,1.1089862091064785e-17,-3.7601453555855633e-06,0.0,6.694945275941782e-06,-2.3328548342773263e-07,-3.995444688660091e-20,0.0,3.1539678505732214e-05,-1.0243959026245362e-05,0.0,4.5901600473432944e-07,-7.637248138510488e-06,-8.960616686206397e-19,1.1771906698784432e-19,-9.27297883916268e-18,0.0,0.0,0.0,0.0,-1.657101443926984e-19,-5.615476500927376e-06,-3.3428038749716756e-19,0.0,0.0,0.0,1.3381725243938414e-19,-2.416029099976709e-06,2.000000000004772e-06,2.1045417985658126e-06,3.8201562757805204e-19,-0.00030263473404774693,-5.314473288714736e-07,1.3712854918300164e-19,4.24052745611169e-20,1.8285998944711372e-20,-4.458956854180461e-07,3.4978094095300947e-06,6.639999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,0.00017674059015733928,-3.233880211125281e-07,-1.3274851530111726e-05,0.00016568225661585747,3.5723450704311024e-06,-1.4159514751535416e-06,-5.9169070953934984e-05,2.4658575572957415e-19,-1.012794188515043e-18,-1.1930294035490723e-17,-1.3242414775393139e-18,-4.430809890255004e-19,3.058649510286727e-06,0.0,1.9677241028744352e-17,-9.156370978474783e-18,-1.7342468550884707e-05,0.0,6.0887740757570816e-06,-1.6329480864300924e-06,3.8504230444643305e-20,0.0,0.00022681795706839684,4.394853830541967e-06,0.0,-1.908318127018392e-06,4.790921969922611e-06,5.245861125687764e-19,-2.3709178791740705e-19,4.876752505314748e-18,0.0,0.0,0.0,0.0,2.6174725736607635e-19,2.086311988585782e-06,2.492326434507172e-19,0.0,0.0,0.0,-1.1618061139842278e-18,-5.784855360135257e-06,2.0000000000083042e-06,1.5933611683676748e-06,-7.270789251414243e-19,0.00022669694533974903,3.394488287206133e-07,-4.3862081319575303e-23,5.021805747792519e-18,-3.121862539930607e-20,-1.6946379018096766e-07,-1.6907411617482144e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,2.223036107277967e-05,-3.13138671952763e-05,1.6182165593158094e-05,4.7912077278110104e-05,7.709609627809551e-06,-1.0613185096282609e-06,-5.490660740729012e-05,2.8367392965774697e-19,-1.054264812672201e-18,2.454557079829715e-17,-2.210760317606752e-18,-1.4743956548787083e-18,-3.0823946836222522e-06,0.0,-9.783244714631663e-19,-1.5088844594073105e-17,1.2079206588004857e-05,0.0,-1.5512517107326346e-06,1.0849046748160697e-06,-3.888889369059448e-21,0.0,0.0002042628285975241,1.2987956600232528e-05,0.0,-1.8735272812693066e-06,-3.3043226082114386e-06,7.801014790908854e-19,6.838670680872063e-19,-1.0940940033243077e-18,0.0,0.0,0.0,0.0,-2.079430408490437e-19,-4.935326210775606e-06,2.602073197586779e-19,0.0,0.0,0.0,7.694270050850356e-19,5.624407773347616e-06,2.0000000000075737e-06,2.3112328221171135e-07,7.966290700033586e-20,-0.0004440132137675844,-3.049161255368845e-07,-1.3461677679312305e-19,-8.000896485168267e-18,-4.9008457003520637e-20,2.0800583676999684e-07,-3.5528336099856634e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,-6.248061110061568e-05,-2.247593713864778e-05,3.6043448520360578e-06,4.8528120016090226e-05,-7.737038432999397e-06,-1.3603653993806495e-06,-7.109255968847249e-05,5.1571847890857245e-19,-5.822557213600458e-19,-1.2238492189848827e-17,1.0861287435151699e-18,-9.66743789908359e-19,-3.89364122234194e-06,0.0,-8.585682536237109e-18,-4.4967182187149976e-18,3.311079570941335e-06,0.0,4.903825121717704e-07,-3.7192711899439307e-06,3.618934353228065e-20,0.0,0.00024410807709470151,-1.0606361318984565e-06,0.0,-1.5184255755340584e-06,5.355293471640261e-06,-8.408264128885271e-19,-1.2643778094093207e-18,9.210693149777934e-18,0.0,0.0,0.0,0.0,2.0856052229934767e-20,2.876666535205066e-07,-2.962873693345411e-19,0.0,0.0,0.0,-2.0927599554781283e-19,8.258710007748545e-07,2.0000000000094663e-06,-6.771629896464769e-07,6.821086515291894e-19,-0.0002538589229339939,2.5044780193292086e-07,1.2363564385162851e-19,8.418228651068131e-18,3.128142550552517e-20,-2.458715531191628e-07,4.181168256225393e-06,6.640000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,1.3767090216922978e-05,1.9977108617988866e-05,1.3640120818409393e-05,-9.358991132606628e-06,-1.3540374144163755e-05,-1.807977626231649e-06,-4.529026822503557e-05,3.1739787784796874e-20,9.1350583880454e-19,2.7757943007146456e-17,1.049676523784286e-18,-1.3894779961479086e-18,4.083379199522472e-06,0.0,-1.9494280386775913e-17,-1.1321855496442077e-18,-1.9628739485870527e-05,0.0,-7.341060797515896e-06,1.5790373954902386e-06,3.0732016188843794e-21,0.0,-7.641525903826637e-05,-1.2380181716906422e-05,0.0,-2.2652281961370264e-06,1.5446489893407976e-05,8.558186930521257e-19,-4.4124017144289555e-20,2.3420538959792208e-18,0.0,0.0,0.0,0.0,-1.9381830180992615e-19,4.063606216253724e-06,-3.0256192542255565e-19,0.0,0.0,0.0,8.13023272002333e-19,-9.784948678207529e-06,1.9999999999906504e-06,-1.6050314204669332e-06,1.902407990537419e-19,0.00013276241991898926,-5.822563028803476e-07,-6.7274925046686e-20,8.177593769777391e-18,-2.014797291802726e-20,4.508566932101853e-07,6.8981885914443095e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,-3.215569264245761e-05,1.6896513658048356e-05,-5.484026320625832e-06,-0.00012347149920966481,7.0243486439527725e-06,-2.056421206086814e-06,-3.716946213462799e-05,-7.449991308528173e-20,3.8797620054227803e-19,2.111345179949104e-18,1.0011296215552701e-18,-1.2489265094742467e-18,2.4439778765159466e-07,0.0,1.4178682961785353e-17,5.866907571427871e-19,1.2062669599513446e-05,0.0,6.425460555839808e-06,-1.7654223215805217e-06,3.0555202701454683e-20,0.0,-0.00025966001597706515,3.132121515895906e-06,0.0,1.4063649793481758e-06,1.2840354162687156e-05,-4.446292065571828e-19,4.589124642589082e-19,-6.340177947250373e-18,0.0,0.0,0.0,0.0,5.62925731167866e-19,1.9462123172415393e-06,2.1688845541435868e-20,0.0,0.0,0.0,4.239389439784249e-19,-4.526353135707813e-06,2.000000000006469e-06,-3.649215513603951e-06,-1.3841949994116978e-19,-0.0004381964446080034,1.3935199897427798e-07,-5.7870759748720175e-21,4.301611353023561e-18,-4.649990161326052e-20,2.2101325235121073e-07,-2.2325177881942195e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,-6.4970403274014e-07,-2.036038520602603e-05,-2.9784057856613932e-06,6.952188413860381e-05,1.006058627430493e-07,-1.7358168888204832e-06,-8.207666955537193e-05,1.7827630592979244e-19,-9.947613452051982e-19,-2.8556572808346964e-17,-1.1557631929519783e-18,8.065830579714646e-19,8.053916978260548e-06,0.0,4.317413456974676e-18,1.1063020325151842e-17,1.5857196086373705e-05,0.0,9.11636148997939e-06,1.3432220593412632e-06,-4.8664054609347196e-21,0.0,-0.0001062654781000991,-1.1282569852671748e-05,0.0,9.443094610712171e-07,-5.312192313464809e-06,2.911682142553695e-19,-6.455601075006922e-19,-1.2021463243243234e-17,0.0,0.0,0.0,0.0,1.9918649473405772e-20,-5.375319944153246e-06,8.687198134378747e-20,0.0,0.0,0.0,-1.1858126890402231e-18,1.160163256202662e-05,2.0000000000081357e-06,-9.462373759224999e-07,-1.0199790732927992e-18,-0.00022990897979170732,-4.1905260200998196e-07,-2.0158074961769085e-20,5.627519409225256e-18,-3.233941226875395e-20,-1.1203868125123288e-07,6.257593389501213e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,-2.1500205023286204e-05,2.0871704821336468e-05,-1.0589657324654104e-05,-0.00012115735992134227,-1.7051369709429768e-06,-1.8293438231712542e-06,-4.1952211457218076e-05,-5.340560001239194e-19,6.550970607657496e-19,-2.6151366753433284e-17,1.221142317021812e-19,1.2967722051863656e-18,1.1323503327658406e-05,0.0,1.3132819469217938e-17,-1.2629420462022185e-17,-8.184564223037923e-06,0.0,6.843100156768976e-06,-3.107652169614243e-06,-2.6986155557121123e-20,0.0,-4.7278134650463567e-05,9.060178830068026e-06,0.0,-8.485721334010832e-07,6.190514017702869e-06,-1.2543536150711403e-18,4.430727586819997e-19,1.3042658507910398e-17,0.0,0.0,0.0,0.0,3.449489316660009e-20,4.964064591561382e-06,-1.332105700312573e-19,0.0,0.0,0.0,-4.2205326072225286e-20,1.1826029504207918e-05,1.9999999999918472e-06,4.02686109968965e-06,-5.775433894386871e-19,-0.0001649482591914855,-6.139364462476045e-07,-1.3180763447751862e-19,-1.7398109281220083e-19,2.5319142520828014e-20,-3.612413156733986e-07,-7.819570080946077e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,-0.00013518650072647447,-1.6557062161711844e-05,1.2237700879844073e-05,-0.00012398032784580672,-4.479240735000261e-06,-2.215892854154016e-06,-8.40456651992705e-05,4.798049082499031e-19,6.549234278106128e-19,-3.081306503483576e-17,-1.2392073167522002e-18,4.0548179685343477e-19,1.3870755864655635e-05,0.0,-8.157635929042958e-18,-1.1899582642962916e-17,-2.2285818538468967e-05,0.0,-1.6523551554894755e-06,1.310770952368603e-06,-3.2073258051771766e-20,0.0,-0.0001613093543532535,-1.6871601927822796e-05,0.0,7.1532764985402265e-09,-1.2604266266693947e-05,-3.6530391432219863e-19,-5.146674892147568e-19,-1.2354004341001403e-18,0.0,0.0,0.0,0.0,-3.788320529639829e-19,3.4472419869404427e-06,-7.710397628997089e-21,0.0,0.0,0.0,3.8125059788333555e-19,9.27227420065395e-07,2.0000000000027862e-06,-2.2753779652720804e-06,8.957546539857933e-19,0.00033266476431182866,-5.368285764256561e-07,-1.1160875777428187e-19,5.954759048220175e-19,5.1230597272301906e-20,2.300272305602168e-07,8.534697981525689e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,4.7873791496224675e-05,-1.2052771369414824e-06,-4.608665023176934e-06,-0.0001926986278423248,-1.1304624488688892e-05,-2.371032363218567e-06,9.91828364932054e-06,4.916942198645548e-19,-4.0286394732129845e-19,3.7268642609621657e-19,-2.8451152738902816e-19,-5.082007953589808e-19,-1.0444026306500945e-06,0.0,-1.7676105197469455e-17,1.0860512246325898e-17,-7.753355438276568e-06,0.0,6.285751918932086e-06,-3.6310048059225637e-06,3.8348534428123587e-20,0.0,-0.00020236792875876158,5.6075813265475015e-06,0.0,-1.7596142669599356e-06,1.913151331575022e-06,-4.729546203458874e-19,-1.2389361494531961e-18,1.3679111004398409e-17,0.0,0.0,0.0,0.0,-4.525131450597728e-19,5.030479413502997e-06,-3.7639952098434987e-19,0.0,0.0,0.0,-8.45905165514879e-19,-2.260514872259951e-06,2.0000000000089086e-06,-6.830684482014761e-07,9.245057936806857e-19,-0.00014813741431580043,4.100751884551806e-07,-5.8094207824560905e-21,3.895726297126246e-18,1.4528842976542636e-20,-4.168557974609305e-07,-8.171630269905187e-06,6.639999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
