milliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_134_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP
1000,-6.772721256853684e-05,-7.952653617793496e-06,9.131778329369838e-06,-3.469361776449984e-05,-5.4246893102051974e-06,-1.035765446648221e-06,-3.829282693885874e-06,1.2937147593766517e-20,2.2493740537082717e-19,-1.0314662147097438e-18,-9.988730582533236e-19,3.3994774504787753e-19,-7.0266579440397545e-06,0.0,2.174040810061211e-17,-1.7521496599983248e-17,1.8888375144001705e-05,0.0,6.009243676455307e-06,-1.560656209986728e-06,1.0893938453827234e-21,0.0,-8.578147489908377e-05,-1.4325609137394213e-05,0.0,-1.2823682724901905e-07,1.2003061071098641e-05,6.548488954886955e-19,3.264390065749232e-20,1.446562709103123e-18,0.0,0.0,0.0,0.0,1.1040158573916943e-19,-4.282782991988313e-08,2.8916720726496853e-19,0.0,0.0,0.0,8.904452013923652e-19,-5.980167811592432e-06,2.0000000000100305e-06,-1.3619633130948398e-06,9.86636943491295e-19,0.00025455570980329823,6.134586277615486e-07,1.0331082446660394e-19,3.865619185252472e-18,5.057143401661468e-20,2.0685635819309258e-07,-4.011648561217401e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,-8.357604016465169e-07,-2.59727429574314e-05,-1.4106491635650935e-05,7.85445614124998e-06,1.0796566375607638e-05,-5.358648360809942e-07,-5.361366885807307e-05,-2.57911521821179e-19,-3.459733420041929e-19,2.6658003986738507e-18,4.90707673735833e-19,-3.8281589980776678e-19,1.1260599250717428e-05,0.0,-7.23104954405093e-18,1.717243888803658e-17,8.764250189977093e-06,0.0,-9.072979090763121e-06,1.1664194029591717e-06,-3.159794328881115e-20,0.0,-0.00015206061176490458,1.9621698990294382e-07,0.0,-1.2701884727202842e-06,-4.6248365839277387e-07,-1.243504365899603e-19,-1.7494870639065623e-19,1.4855833651355632e-17,0.0,0.0,0.0,0.0,4.1843137061042116e-19,-1.8652128413865137e-06,6.263093450847667e-20,0.0,0.0,0.0,7.3698124835792e-19,-7.607219457195796e-06,2.0000000000048445e-06,-8.866913897518656e-07,1.0399258791632165e-18,0.00015295620100914546,-1.9959666654930128e-07,1.358885700810912e-19,-8.675747637992256e-19,-9.943729961407035e-21,2.891017624898489e-07,6.551631065938933e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,-5.5916572546085776e-05,1.89680348134311e-05,1.835667466766627e-05,-1.6033727047356293e-05,1.0906067753403735e-05,-1.1024152413112663e-06,5.336517564815389e-05,-2.6647140178311213e-19,-9.367965193436841e-19,-6.040920466083812e-18,4.641410219221346e-19,9.99838181953453e-19,-4.285927529523781e-06,0.0,-1.1651845868572441e-17,-6.0173764101111256e-18,1.651633652655926e-05,0.0,1.3719161056781255e-06,-1.5019829291165469e-06,-4.241890926645004e-20,0.0,-0.00029402226498755036,9.626057324286759e-06,0.0,-1.8321435906701262e-06,-8.437075435557727e-06,1.6811174064780753e-19,-6.352179519740416e-19,8.856295823343999e-18,0.0,0.0,0.0,0.0,-5.272644236438671e-20,-3.286832925339379e-06,-7.798515624053572e-21,0.0,0.0,0.0,1.8689750222890163e-19,6.772106176542916e-06,1.999999999991385e-06,-1.2992350839260883e-06,-1.0176639984915196e-18,-0.00025774790334342893,6.385776390002668e-07,6.275179846218769e-20,-9.501715242902748e-18,-2.513736377143784e-20,-5.226249391865181e-07,3.5305693903308247e-06,6.639999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,0.00011803187269863045,-1.2835143809393591e-05,1.6958791584296042e-05,5.030077753106776e-05,9.021934277612689e-06,-8.619177401239041e-07,-5.919306259478156e-05,3.121464746646617e-19,9.888906466241391e-19,1.915860533183872e-17,-1.944306688708627e-18,-7.831513124191203e-19,1.2814718887381527e-07,0.0,-2.066671199489052e-17,-5.0825480245521796e-18,4.319897981190795e-06,0.0,9.601772717653495e-07,2.1756079059949365e-06,-1.939133557024188e-20,0.0,0.00014815521207050086,-9.902501603947842e-06,0.0,1.6103373812047487e-06,6.246772055104656e-06,-4.089760469001875e-19,1.740086388524629e-19,-1.7976169403678904e-18,0.0,0.0,0.0,0.0,4.2763271418547516e-19,-5.925454876453998e-06,5.539171622373577e-20,0.0,0.0,0.0,-5.614587971431421e-19,5.150810920500292e-06,1.9999999999955547e-06,-3.829401023274748e-07,-7.467189098858192e-19,-0.0005342541839864285,-3.1982142255578574e-07,1.0996861027032716e-19,-1.724599058583223e-19,4.2367591933342196e-20,4.560675908862019e-07,-7.493150399842084e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,0.00020923403358591994,-3.215684608687176e-05,-1.4051467753439756e-05,-0.00016073257427811637,-4.503288072985384e-06,-1.3849505593804476e-06,-5.50888820333913e-05,2.965937397452232e-19,5.348140170778048e-19,1.0615873035077828e-17,-1.3315277544798869e-18,2.484497235087735e-19,8.813441485533619e-06,0.0,1.607001466335137e-17,-1.734858165103021e-17,-9.202789588914946e-06,0.0,-5.690620959990017e-06,-7.161168677846029e-07,2.495399134011903e-20,0.0,-0.00015041614786864897,5.183685392960121e-06,0.0,1.4354374246889813e-06,-1.4038361193043152e-05,-6.739310188972925e-20,3.1865118676179763e-19,1.312676902288215e-19,0.0,0.0,0.0,0.0,5.106703602338873e-19,3.580073596714032e-06,-3.1265863944831764e-19,0.0,0.0,0.0,6.95060486399819e-19,-1.0497206385606923e-05,2.000000000006475e-06,7.381405996615876e-08,5.278052608904308e-19,3.634570139101146e-05,-3.21041559633577e-07,-1.3510458435568428e-19,5.270386582710316e-18,-2.1717181440930846e-21,1.3883894075615797e-07,5.867406918740294e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,2.9387694706549314e-05,-1.2238003580298346e-05,1.2042465922455613e-05,-6.222690863384507e-05,8.064149618229421e-06,-1.2114793023686781e-06,5.973928887299938e-06,-1.713894106998393e-19,-6.14749062806041e-19,6.9702253376064955e-19,-5.938587655604508e-20,-1.3366255704555839e-18,6.342613416054935e-06,0.0,-2.2722457770465436e-17,1.758401058034653e-17,-5.387605690468715e-06,0.0,2.609546998310377e-06,2.097664207227163e-06,3.7948322519859434e-20,0.0,-0.00020543055847786654,-5.124278605454091e-07,0.0,-4.98518296034439e-07,-1.553517451657353e-05,-1.1696334498225301e-18,-9.168062632118536e-19,1.524091723890096e-17,0.0,0.0,0.0,0.0,1.1820445732494453e-20,1.8859498747350305e-06,6.792566585609136e-20,0.0,0.0,0.0,7.819068212402396e-19,-4.693556528727086e-06,1.9999999999990237e-06,3.228952827624517e-06,4.0293717059327766e-19,-5.4172935284762767e-05,-4.6244110591743127e-07,2.6771423329601276e-20,3.148483469738565e-19,-3.745483782265357e-20,5.694204584655909e-07,7.3224533854079035e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,0.0001993059820145347,2.425750506584829e-05,1.061515949925891e-05,-0.00012602937640829326,-1.555142725477434e-05,-1.6023755974303927e-06,-1.352416090339091e-05,-5.135171641689168e-19,6.4671004758447405e-19,1.569738050389341e-17,-2.0853975983928638e-20,-5.150610736293198e-19,-1.0480746831453997e-05,0.0,-2.1197545154933828e-17,-1.41118168698655e-17,-4.268666258996739e-06,0.0,-6.330722902942975e-06,-5.614007186798055e-07,1.4170113987570477e-20,0.0,8.465136212924265e-05,5.043707000720357e-07,0.0,-7.897112708018023e-07,-9.60507667059225e-06,-6.39269904197902e-19,8.287787910127747e-19,-1.661359841822054e-17,0.0,0.0,0.0,0.0,2.982770899469807e-19,-5.637778927429991e-06,3.694956052964824e-19,0.0,0.0,0.0,-1.1001517290088512e-18,1.1578413156814443e-05,1.9999999999981432e-06,7.926687114303203e-07,2.3525381804774253e-19,0.00016594997358733524,1.7696432094430684e-07,-1.1504844473203742e-19,-8.788836157064677e-20,7.537719419635374e-22,-4.31798328867028e-07,9.863512922150573e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,2.0883125518562954e-05,-2.2199567134489377e-05,6.044751044792423e-06,-0.00017709734536984286,-1.139171570861254e-05,-1.6257124174460495e-06,2.24180696735083e-05,5.716305406251389e-20,1.1043607676167835e-18,3.4596531736982096e-18,6.040755614602398e-19,-6.204637972806547e-19,-5.3552414468840896e-06,0.0,-2.167572638177794e-17,-3.1467892291052813e-18,-2.042117170055965e-05,0.0,-1.664837718417274e-06,-1.3091002992593712e-06,3.1727551368671573e-20,0.0,-0.0002588808419495621,-1.7750941199741372e-05,0.0,-1.1028270971088012e-06,7.944124607724276e-06,-1.132710436710283e-18,5.320641696851149e-19,-1.7297094546727434e-17,0.0,0.0,0.0,0.0,-3.408990285564284e-19,3.389936260738409e-06,1.9642720024916554e-20,0.0,0.0,0.0,-4.8675952969140997e-20,-1.0758761857703719e-05,1.999999999993591e-06,-3.465113319864568e-06,-9.069725273013893e-19,-0.00018337811974911342,-2.2231483495657492e-07,2.248613480302314e-20,-9.211455426632825e-19,1.5629718710260408e-21,3.3867848091472703e-07,4.025835760362298e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,0.0001906055653157114,-1.77198690623831e-06,1.5783248161937808e-05,-0.00012644847829251007,-1.3533166473675728e-05,-1.668676521575615e-06,5.4415277122309224e-05,-2.4705279504282353e-19,-1.0147494869461841e-19,-7.185365408812808e-18,2.103447218536387e-18,-5.247919446930001e-20,3.3325499223661168e-06,0.0,-2.028916435378053e-17,-8.611470484773893e-18,1.2470033808793219e-05,0.0,-8.538492758533526e-06,-3.0822624126679907e-06,-4.2498313249392066e-20,0.0,0.0001248420233228322,7.399958495967156e-06,0.0,1.6238606748595022e-06,1.2028247382950945e-06,-3.50859974624205e-19,1.152994126138237e-18,-4.003901544009131e-18,0.0,0.0,0.0,0.0,-3.1876608550520193e-19,-8.28972405266084e-07,-1.4911182871475328e-19,0.0,0.0,0.0,-1.000527195009564e-18,-7.525532946993661e-06,1.9999999999942816e-06,4.328097821647262e-06,-5.361595803167062e-19,-0.0002410895654025348,-3.0624458966902727e-07,7.424747661631635e-20,1.47212144675503e-18,1.9915014636713158e-21,3.242066594956011e-07,7.928356460006306e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,4.0029028979583645e-06,-2.1443273209747853e-05,-1.9837850119618886e-05,-0.00011359575239124424,-4.298615749908614e-06,-2.392155118189054e-06,-9.207690142565873e-06,3.7473783018317206e-19,5.026188965446392e-19,-6.1076881193006e-18,1.0429550488759475e-18,-5.144703007059972e-19,-9.394637469205933e-06,0.0,3.863085465801167e-19,1.6639692928905482e-18,-2.3485091334196816e-06,0.0,1.3605645542251703e-06,-8.957437371413261e-07,-2.2626264833403947e-20,0.0,-0.00016877468228112714,-1.0784188833234506e-05,0.0,8.723313003957871e-07,-1.531324349275443e-05,-2.6976226695605434e-19,-1.2204085331018475e-18,-9.97439348973718e-18,0.0,0.0,0.0,0.0,2.9202325116901956e-20,8.548600176787161e-07,-2.6132194575613907e-19,0.0,0.0,0.0,9.255099893542442e-19,-3.5952509626619765e-06,2.0000000000008618e-06,1.9296087215015e-06,-2.6519406859368e-19,0.00013455776686245593,-5.2570055688551e-07,-7.698927178785562e-20,4.252395321065959e-18,-2.933466923238903e-20,3.0204937081164685e-07,-8.435189627113177e-06,6.639999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,-0.0001324302563323839,2.0255321318834196e-05,-5.973485130738805e-06,4.1114694756299095e-06,6.472087999415226e-07,-2.189865596790423e-06,-3.555408111241968e-05,3.8683987081610543e-19,-6.24792691953824e-19,-1.989088925734457e-17,-1.0510192424179087e-18,-5.3219568843861e-19,-6.830194630025845e-06,0.0,1.2004079111748517e-17,1.1029314940085801e-17,-1.3701308383657325e-05,0.0,-1.2111893565778087e-07,2.2977339719221924e-06,-9.899356101082191e-21,0.0,-6.450590703890371e-05,-1.7145479234709932e-05,0.0,-1.7826023451409825e-06,1.3759332656106581e-05,-4.886449077830689e-19,-8.133002643993756e-21,2.850662844348258e-18,0.0,0.0,0.0,0.0,2.82147485192181e-19,-8.83844132895044e-07,3.765365106341889e-20,0.0,0.0,0.0,1.0348534883757857e-18,-1.2916224240746604e-05,2.000000000007579e-06,-1.137858475315644e-06,-8.089050391973223e-20,-0.00027067268444396316,2.4069706131116413e-07,-6.470351846218491e-20,-2.295188181531075e-18,-2.6982065282170282e-20,9.882304850713746e-08,-4.587160035967805e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,0.0001417507803503834,-5.896114035800583e-06,8.509375583549534e-06,9.824551144367108e-05,-7.221852688764636e-06,-2.280904817270016e-06,6.58783511273555e-05,7.888907822087543e-21,2.7301938299304317e-19,9.760989099149225e-18,2.499151825715802e-20,-1.3263688126047256e-18,-4.393580613443557e-06,0.0,1.3173203771341756e-17,1.4948430798997146e-17,-1.9832604210654397e-06,0.0,4.605537838090619e-06,3.040698494585306e-06,1.6528573410530148e-20,0.0,9.532977684512268e-05,9.603966057773375e-06,0.0,-2.3232943564996854e-07,2.2692162959394177e-06,3.6865298381064934e-19,2.9549424942330045e-19,3.358413090746562e-18,0.0,0.0,0.0,0.0,3.6673934400648514e-19,4.9333493358438055e-06,-2.2703488164760335e-19,0.0,0.0,0.0,-8.996713106979549e-19,4.814154370795564e-06,1.999999999990886e-06,-3.6775080135092914e-06,3.927874619136229e-19,0.0005719548024493353,4.952315251136344e-07,-1.216928915237613e-19,-8.619328807903943e-18,-2.6845595173390752e-20,-3.4140519390161577e-07,-1.1275412257206583e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
