milliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_134_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP
1000,5.677282445332234e-05,2.3338014257350796e-05,4.1551502360243504e-06,0.00015350844929702733,1.1429011410945968e-05,-9.020427740122453e-07,-1.9508789584710332e-05,-2.394512626223353e-19,4.215692273971065e-19,-7.306762249834736e-18,-5.219597685535884e-19,7.91459667809573e-19,1.1919410339696369e-05,0.0,-4.292795105604306e-18,4.158459385801526e-19,1.956946416983458e-05,0.0,-7.0634229229027626e-06,8.973861833892754e-07,4.00071591354712e-20,0.0,-0.00016360021437099263,1.1650632054340447e-05,0.0,-1.5248265136718458e-07,-3.4095988456868225e-06,4.0214012370839566e-19,2.093235103206028e-19,1.3061796557966013e-17,0.0,0.0,0.0,0.0,1.9033932424451918e-19,5.439730201270414e-06,-3.53599047581579e-19,0.0,0.0,0.0,-1.0213876169068575e-18,-1.1676843074728617e-05,2.0000000000048966e-06,-5.897186955528097e-07,-1.0721588037556401e-18,-0.00017503998324126737,6.452533824834094e-07,-2.714396970190361e-20,7.379701116028403e-18,4.516941396592762e-20,-6.654907387700205e-07,-6.0375566745964e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,-6.59955616768685e-05,-4.63191356922009e-06,1.0184874791281114e-05,-0.0001647319828203315,-1.1381142458318083e-05,-1.074671274168944e-06,4.60413811499406e-05,-1.1943358120189654e-19,3.072631477119014e-19,2.1453860590717033e-17,3.138486396646497e-19,-8.523714144060448e-19,6.337763092860744e-06,0.0,-6.144393570936824e-18,-5.929626772972057e-18,-4.743538746160023e-06,0.0,3.5072248265793605e-06,-1.4469545757038003e-06,-2.71122614989443e-20,0.0,7.251568222855875e-05,-2.5097307657042926e-06,0.0,-2.412597221961137e-06,1.0244450068404612e-05,-9.449789127483142e-19,1.1225594195103097e-18,1.0078852814719716e-17,0.0,0.0,0.0,0.0,5.026872053459807e-19,5.9047019410757075e-06,-1.6047363974009232e-19,0.0,0.0,0.0,-3.7512210479611234e-19,-5.860195198022857e-06,2.0000000000042533e-06,3.3126272664001327e-06,2.4289942396545154e-19,0.0005254880479808095,-2.839949007921061e-07,-1.85709469920954e-20,-2.8918165301141645e-18,-4.412004018040333e-20,-1.7047046488913893e-07,1.999395188863141e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,7.415899791413196e-05,-1.9207471809586992e-05,8.240195824565526e-06,0.00012854721428998996,-1.774020020535669e-06,-1.3215698780931302e-06,-3.608398535449861e-06,4.772690025628712e-19,3.519893130765176e-19,1.8257014372549146e-17,2.211928020116575e-19,-8.5829241472618735e-19,1.0165254775464753e-05,0.0,3.728885987702916e-18,8.770668845055214e-18,1.471658714859018e-05,0.0,-1.4461334939803037e-06,-1.648844977866145e-07,3.2757783471818483e-21,0.0,-0.00012847848515570935,-1.4311964556291935e-05,0.0,-2.3344168954022066e-07,-1.4710985714803197e-05,9.773070068370346e-19,-6.392734219009563e-20,1.097431988514681e-17,0.0,0.0,0.0,0.0,-2.981450337428246e-19,3.0676004177054673e-06,-3.5290584503917913e-19,0.0,0.0,0.0,-6.924422729266755e-19,1.3066500206541021e-05,1.9999999999928637e-06,2.0031158438921018e-06,-1.9273843821991777e-19,9.340030247396018e-05,5.07295436308831e-07,-8.60262400253237e-20,-5.856569363881665e-18,-1.3065158036530845e-20,-4.859105649503852e-07,3.6683840448399776e-06,6.640000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,-0.0001406175084466959,-7.0671272746534056e-06,-1.7470662231096664e-05,-0.00011059746240634229,1.0843282441034032e-05,-1.0311445795793248e-06,-3.4043292943631374e-05,-4.49245897859518e-19,6.9064608043192595e-19,-2.4635657681588395e-17,-1.5677814543665493e-18,7.557845265820825e-19,-6.392502988736776e-06,0.0,1.5808579390898128e-17,1.3585938797472153e-17,-1.4343805978686247e-06,0.0,-9.045014485812872e-07,-3.185212058363339e-06,2.217365436945846e-20,0.0,0.000175727437892705,4.202684692063761e-06,0.0,1.1980045123347644e-06,-1.3764997903385834e-05,1.1728260865899529e-18,9.196481623929132e-19,1.461898713467478e-17,0.0,0.0,0.0,0.0,4.006409363995666e-19,3.251691500741705e-06,3.143183986657572e-19,0.0,0.0,0.0,7.126906250136289e-19,7.952389836072773e-06,2.000000000001335e-06,-2.214254193480254e-06,-4.414789667002187e-19,-5.218809822224912e-05,2.6410312908924075e-07,-8.308456955203504e-21,-6.441517836883638e-18,1.2949960305291128e-20,2.9094125740824944e-07,4.686839156179046e-06,6.640000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,0.00010934940638668387,1.7098615234265627e-05,7.144551431527782e-07,1.4313566432719309e-05,3.6521398866845638e-06,-1.0930396135492216e-06,-9.011403253060126e-05,-4.162514834652706e-19,-3.708458364222095e-19,1.2328494679878687e-17,-1.3638465916309842e-18,-4.3255464351078814e-19,-7.521927928787577e-06,0.0,-5.613180315492323e-18,8.738029056592649e-18,1.8856732311498477e-05,0.0,9.521319398157445e-08,1.502428778919363e-06,-3.4011787887173797e-20,0.0,0.00010946477034961863,-7.1739800802204945e-06,0.0,-1.0995411194163497e-06,-6.848904225465899e-06,3.526139496582423e-19,-9.567632854520229e-19,-1.5180571590972582e-18,0.0,0.0,0.0,0.0,-5.373778889445666e-19,-6.09797304564202e-06,-1.0341300165961469e-19,0.0,0.0,0.0,9.150590152169601e-19,-1.4625326188969742e-05,1.999999999992218e-06,1.5237008913163434e-06,6.888444897589565e-19,-0.000523369523575015,4.765541816195094e-07,-3.168170697465422e-20,8.698844944256149e-18,-4.870984677202798e-21,-2.9939693384943734e-07,2.525162006746853e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,0.000207543761787641,3.805681392809628e-06,2.652232617286045e-06,-5.21915284478889e-05,7.0084795872631025e-06,-1.8003901741999511e-06,-2.6698620639169565e-05,7.939779945406111e-20,9.642013792903423e-19,5.5217549214872084e-18,-4.279447989447972e-20,-3.434768771175096e-19,1.4350116502077945e-05,0.0,-9.850859080641832e-18,9.067748781140352e-20,-1.596526677701418e-05,0.0,-3.0767687890074743e-06,-1.0274242335003422e-06,2.7082954088849692e-20,0.0,4.63327351458738e-05,-3.241857022226697e-06,0.0,1.58578886106179e-08,-2.6487162886448364e-06,1.050182780322527e-18,-3.685299324559361e-19,6.367583267861243e-18,0.0,0.0,0.0,0.0,-2.1689014391806027e-19,-4.609970799038119e-06,-2.2117893036813905e-19,0.0,0.0,0.0,-4.196573210944116e-19,1.1371015802203135e-05,1.999999999991164e-06,1.1554849584599116e-07,2.935448619689446e-19,-0.0002445202860954825,5.6688966164146496e-08,-1.3082685583604698e-19,2.5079231213175137e-18,-3.5395882725353164e-20,-3.611002354867487e-07,-7.1178153252328725e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,5.4643379217355975e-05,1.6847233054863317e-05,-1.4182078274676917e-05,-6.406369900255867e-05,7.94397948976923e-06,-1.7233839919502837e-06,-4.47454176024318e-05,5.420654388086031e-20,-4.021650765306738e-19,-1.8883343132990702e-17,-1.527759119507479e-18,-2.8495860454253014e-19,-2.279218374576336e-06,0.0,-2.8139465431179104e-18,-1.0079288358747388e-18,-4.476728710897555e-06,0.0,-2.5751938064405606e-06,-1.3320612008074617e-06,3.049389014543582e-20,0.0,-0.00018267701291221366,-4.615441719996937e-06,0.0,-4.404030796380789e-08,-5.957942792457113e-06,-1.0682151368209244e-18,4.897486643876009e-19,1.7322126542009713e-17,0.0,0.0,0.0,0.0,-1.6295204827531394e-19,2.231634292635589e-06,-5.523107216567656e-20,0.0,0.0,0.0,1.1710789602781971e-18,2.493190253823413e-07,1.999999999998271e-06,2.987368938428759e-06,1.041082232519099e-18,-0.0005870980172546571,3.762656520257517e-07,-4.359429900889326e-20,6.422517739033333e-18,8.489610244517753e-21,2.4536165294141537e-07,2.4967961773025594e-07,6.639999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,9.511064524155402e-05,1.043727060644957e-05,-1.5686607657164053e-05,-0.0001894624375930136,6.797802340832141e-07,-1.6814830724284154e-06,4.723834645680348e-05,2.9689008517406103e-19,1.0483862325961381e-18,-1.0406258473149665e-17,-1.0469162292190799e-18,-1.1083298060741499e-18,1.4017123506981153e-05,0.0,2.1814595878688575e-17,1.4249814662132094e-17,-2.961317591480527e-07,0.0,-8.436677086836558e-06,-3.174027859248492e-06,3.466196109515295e-20,0.0,-3.526255445470434e-05,-3.234858020133527e-06,0.0,-6.623685101781025e-07,1.236404240938546e-05,1.0641344860865233e-18,1.1365325222892366e-18,2.518133913914972e-18,0.0,0.0,0.0,0.0,-5.3944103667282115e-20,-5.7743311172850326e-06,3.0362657632662696e-19,0.0,0.0,0.0,-8.908046736936222e-19,8.483030047022824e-06,2.0000000000097006e-06,2.340529943830943e-06,1.1975134773852768e-19,0.0005028739547168929,4.6532806893926565e-07,-9.415570675631473e-20,2.703549213286583e-18,4.9213637134611336e-20,-5.138553372888836e-07,3.950505106385106e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,8.163149974426826e-05,2.2332740400494613e-05,-1.8179690876515634e-06,-0.00016446557662570436,-1.5705971745533297e-05,-1.7695533340551663e-06,-7.346412627159238e-05,-5.269993301189767e-19,-5.772548009694958e-19,-7.675607158397112e-18,1.018542894961669e-18,-1.0255893651493099e-19,1.1173835042803067e-05,0.0,-2.122120509312612e-17,6.95404023485007e-18,-7.0750181755057875e-06,0.0,4.1109868165150525e-06,-5.273285930881563e-07,-6.714951439987967e-21,0.0,-0.00020858573951744436,-5.2442649073738395e-06,0.0,-2.034468058423989e-06,6.912743075779143e-06,5.711115646938087e-19,-8.88167390375638e-19,-2.5044150836798772e-18,0.0,0.0,0.0,0.0,2.628183433255538e-19,-4.672748885878979e-06,8.93689487501191e-20,0.0,0.0,0.0,-4.361631892014106e-19,5.579007007891401e-06,1.9999999999939292e-06,3.888906026890867e-06,1.653815661411251e-19,0.0003141846407780898,-5.932545668646984e-08,-2.2658856791877685e-20,-7.878575713482498e-18,-3.627583702446929e-20,3.993795589929203e-07,-8.044651690878782e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,-3.399621949036481e-06,7.796705217815354e-06,7.887326222825348e-06,7.925581270974045e-05,-1.7362696408495352e-05,-2.096974410781138e-06,-6.665191635191738e-05,-4.276604105178491e-19,8.594603847347924e-19,-2.0611641902007643e-17,-1.0525809832675032e-19,1.2980794089206443e-19,-4.721409817365709e-06,0.0,8.488883596283383e-18,-8.333801942762576e-18,7.067313091015574e-06,0.0,4.181632808276653e-06,1.4969816396843817e-06,-9.549647379472771e-21,0.0,0.0001488795798460822,1.4119236076709796e-05,0.0,-3.207367760495336e-08,-3.8048083836724e-06,9.97887202883928e-19,-5.929489335595453e-19,2.973277934621911e-18,0.0,0.0,0.0,0.0,2.435742417342734e-19,-3.870484638486674e-06,-2.578324592400422e-19,0.0,0.0,0.0,-3.936670526016083e-19,7.366111410697362e-06,2.0000000000007123e-06,-3.693516193428705e-06,-1.1537685053223416e-20,0.0005839211728336667,8.473652433301878e-08,1.0997226526237676e-19,-4.534258918637008e-18,-4.143256173713686e-20,-4.844509094404453e-07,7.856438071615042e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,-0.00012704460347892152,7.5984156931528175e-06,-3.8035903201331916e-06,0.00011395867160024098,-1.6186866183965296e-05,-1.883545570350668e-06,5.0753459220563635e-05,2.8710814758779883e-19,6.206921171191588e-19,2.1740815520745256e-17,1.7126187697408292e-18,-5.201106460947483e-19,7.637813344570522e-06,0.0,-2.0936282881680283e-17,-1.450935751287846e-17,-1.2176124866225038e-05,0.0,4.891148134216424e-07,-2.501931049230592e-06,3.1041333731533486e-20,0.0,0.0001337231921142985,-5.585872419652872e-06,0.0,1.5834347631569867e-06,8.254281425269808e-07,1.0841744193139536e-18,9.474383390742028e-19,9.71486101745434e-19,0.0,0.0,0.0,0.0,-9.991774481836798e-20,-3.6036243320571534e-06,-5.2336546858807846e-20,0.0,0.0,0.0,-1.0228960618219755e-18,9.772047417311331e-06,2.000000000001973e-06,-2.0133487861321947e-06,-1.0224606082748154e-18,0.0002020832067511102,-1.3564682862528947e-07,-7.246895262081134e-20,7.97643612404773e-18,-2.760309390451958e-20,-4.303763619839812e-07,-2.1275539755666644e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,0.0001469447345281868,-5.846951193157747e-06,-1.47328493549292e-05,9.649634846398376e-05,-1.6971564900693914e-06,-2.3495275161035934e-06,6.183577111988223e-05,-5.213080933847705e-20,9.225144808640677e-19,-2.3233892362900442e-17,1.6730825491406141e-18,-5.436353186626319e-19,3.285944767891966e-06,0.0,1.1287780026406484e-17,7.557915026485352e-18,8.357892918671655e-06,0.0,-5.54055960600316e-06,4.1966029290605297e-07,-1.3689016333945568e-20,0.0,-2.0229075376724894e-06,-6.026300622277564e-06,0.0,-1.9285081629196707e-06,7.207224606187759e-06,1.2316436535506743e-18,-1.0573928487877472e-18,1.5994411250645476e-17,0.0,0.0,0.0,0.0,2.2098808117290493e-19,-5.095522068448434e-06,3.4038690313006853e-19,0.0,0.0,0.0,2.670459800185832e-19,-1.21450219112501e-05,1.999999999993554e-06,4.012677717175185e-06,7.377497549896429e-19,-0.0005657255511736743,-2.5386348546743123e-07,-5.271200557140143e-20,7.390039911600004e-18,-4.995839253017833e-20,-5.802132128438756e-07,7.366046424410177e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
