milliseconds,R,X
0,1.025824301972633,-0.007554997344371516
100,0.9911803763399377,0.011672601518516405
200,0.9800585895997145,0.007432947674657985
300,1.019481327708383,-0.006663718824359706
400,1.0239737244232505,-0.00562192505876522
500,1.0252560948679774,-0.013881708311392533
600,0.9864296963958383,0.011884318929775789
700,1.0032872234548875,-0.004461374481380138
800,1.021854884650804,0.011233895271818877
900,1.0189005646131137,0.0016340995231615906
1000,0.9825065811752471,-0.007013691649983907
1100,1.021803045751868,-0.009706269193209749
1200,1.0096982987226946,0.014630678036874971
1300,0.9969691296754225,-0.010699210767248944
1400,1.0208841911736823,-0.008009954306614
1500,1.0099843690230996,0.012465991329330761
1600,0.9930665858271718,-0.003703940759310758
1700,0.9885137955334382,-0.0018835282659288505
1800,0.9849702475560206,0.012527043548395116
1900,1.011962494519363,-0.00024912207504998484
2000,0.9865802992849985,-0.0015704075532027195
2100,0.9773609288566482,0.015418730518159719
2200,0.9797698804816998,0.004735157002796712
2300,1.0169388505415793,-0.012872671227428868
2400,0.9745023940233186,-0.015555716105235783
2500,0.9773587750130563,0.009084906873069563
2600,1.0197483684553696,-0.013049628935934263
2700,1.0029346309287634,0.017289637244689324
2800,0.9852516450720384,0.0015279867524732769
2900,1.001628951356154,0.007169764911547703
3000,1.0199112155612002,-0.006594483199590843
3100,0.9874783995867036,-0.004462731538756688
3200,1.024381165645565,-0.004681088581569564
3300,1.003546994755323,0.000892486883065933
3400,1.0043131912841856,0.015963360109038992
3500,0.9953978917610108,0.007142887748025788
3600,1.001544397789535,0.008992456515199103
3700,1.024829405794874,-0.0020374690751786564
3800,0.9794793904830943,0.010136076680831144
3900,1.0111322407104872,-0.007715792514704307
4000,1.0116499929727474,-0.01291123320137805
4100,1.1839684231003655,0.0784076271928799
4200,1.3612350156686104,0.18870589493384546
4300,1.5010211094109023,0.24311410084870164
4400,1.599469854442756,0.34430438877053227
4500,1.6539907349967118,0.4101954264349501
4600,1.7463660942102768,0.4359586264048901
4700,1.7626467169970481,0.5085313881986894
4800,1.779721398887903,0.533559764031932
4900,1.770859312114904,0.5874762335139887
5000,1.7474562318372124,0.6385297703098588
