milliseconds,R,X
0,1.0019138268855474,0.014267579021390408
100,1.0197654209273903,0.015468713557044106
200,0.9786348367315764,-0.0037321386661822277
300,0.9766151735064801,-0.007205399052008781
400,0.9757829913832934,-0.003453752970895096
500,0.9772900286264566,0.0017183626352273245
600,1.007081975074317,0.01363738432627276
700,1.012687363352375,0.012489914864320094
800,0.9863444657890061,-0.014380323837216016
900,0.9831206212618037,-0.0017171361596990667
1000,1.0156392234860352,-0.002984126842846825
1100,1.006250960529677,0.00913953512082241
1200,1.0199919794324108,-0.00552176724493197
1300,0.987913591918743,-0.006522614333962753
1400,0.9893784338263293,-0.01573261837517423
1500,1.015567907913951,0.017225704702313185
1600,1.0191489505640698,0.0037516006869327745
1700,1.0063834477062112,-0.009108629309666813
1800,0.9937912264626262,-0.00922388795143168
1900,0.9786598685129296,-0.006022064344422832
2000,1.0075901690389437,0.00371145583691409
2100,0.9769697453133468,0.0030153487218825517
2200,1.0259707151550252,0.010704007866954975
2300,1.0088410956028837,0.005004482113639553
2400,1.006644600686209,-0.008474181615811045
2500,1.0147704112880291,-0.016725425349297544
2600,1.00417445485173,-0.00404887755634815
2700,1.0099217581797022,0.01366638079619367
2800,0.9973555615483441,-0.0036438277969859274
2900,0.9961273419732112,-0.011922480643238309
3000,0.997233418506816,0.01224657144956303
3100,0.9959142025693597,0.0029824526457141267
3200,1.0123431159795775,0.01589350886078882
3300,1.0256537128996315,-0.011905394444217614
3400,0.9851065216068723,0.017546973745589903
3500,1.009686145683973,-0.016999549621105246
3600,1.0226096033611722,-0.012414024176712434
3700,1.0053014813845627,0.0014535542038618288
3800,1.0108966545248097,-0.013358110548365394
3900,1.0257732638857897,0.00879863887205952
4000,0.9929839144487229,0.010906699339748032
4100,1.1724646211061067,0.11288617132380432
4200,1.3671508751832258,0.184843180010067
4300,1.467985911707656,0.26423697342299385
4400,1.5913977002112811,0.33035584391663
4500,1.6575211024423921,0.38266692967541227
4600,1.7369149446804975,0.44851105878981345
4700,1.7463765049142297,0.4898687273364242
4800,1.7845670539050196,0.5489734995023258
4900,1.7846686706027883,0.5990672228050944
5000,1.7583605120100698,0.626438510613929
