milliseconds,R,X
0,0.9978457102982516,-0.004927719594232609
100,1.0026729279952367,0.004673267859771706
200,1.018408887164146,-0.00850955718332882
300,1.0171378627365388,-0.011055144318258131
400,1.0030823651248224,-0.006426585449394844
500,1.0195117808074983,0.005556424630996256
600,0.976148120231004,-0.01639105901568385
700,0.9914403769597506,0.010911049916812247
800,0.9764464894281345,-0.007661137820190489
900,1.020406415489375,0.006259023595987109
1000,1.0086544707554794,-0.0078331407382707
1100,1.0052466883966165,-0.00767948787928069
1200,0.974698516296256,-0.012205354888958615
1300,0.9959886272692055,-0.0016770963116501118
1400,0.9773959926992234,0.0069602285357662184
1500,0.9829867722236133,-0.0036848944462113376
1600,1.0256927097315378,0.0024578020435587597
1700,0.999650167085088,-0.0033988219268899287
1800,1.0182114852035198,-0.004867639600441559
1900,0.9907161720071441,0.005008967205338921
2000,1.0221845837801806,-0.017063634501962348
2100,0.9861900098343958,-0.004459967407453413
2200,0.987788955184494,-0.0019040511349787499
2300,0.9837313001634871,0.010856038579481331
2400,0.9773625046827491,-0.014421236388862061
2500,0.9909753539284178,0.009625180933584014
2600,0.9757433237423211,0.0009901244269946816
2700,0.9999165716801963,0.004656052135681429
2800,0.9968942331916111,-0.011392158919202186
2900,0.989708034823693,-0.0010968928507853217
3000,0.978121724702149,-0.012994814542768424
3100,1.0058248909634118,0.008930554437181378
3200,1.0097508617278077,-0.015221182102888612
3300,0.9742709047630305,0.009003319021811363
3400,1.0217646701960905,-0.015373382792584248
3500,0.9782980832181938,-0.00632163133006024
3600,1.0160858347445771,-0.011328021975184462
3700,0.9826452147282252,0.011531383586353807
3800,0.9785174477904375,0.012223462881982755
3900,1.0004926866617574,-0.010328474005195513
4000,1.0088834646942813,0.013381213506976915
4100,1.194465547953116,0.09496896940988842
4200,1.3744366537028732,0.1926882755336081
4300,1.477320465170525,0.2596360572158495
4400,1.5938232718541416,0.3291533152844824
4500,1.6909487191153176,0.37871460371034166
4600,1.7266276024686058,0.45635359767485423
4700,1.7511868866500366,0.4954599453400063
4800,1.8050042034533802,0.534210319636259
4900,1.751789743407404,0.5996543715419526
5000,1.756074027970174,0.643502186657942
