milliseconds,Galpha_GTP,APLC,IP3,Ca_ER,Ca_Cyt,PLC,DG
0,1.0,9.0,1.0,1000.0,200.0,1.0,1.0
100,0.9880899143274948,8.892645518884878,12.16817628148636,999.9771825214876,200.16457452480103,1.107354481115122,12.16817628148636
200,0.9252750287024093,8.786571707283477,21.176528825389862,999.7376365777516,202.48968676811032,1.2134282927165234,21.176528825389862
300,0.8495795815666561,8.681763163316559,28.41817951940476,999.2279072703781,207.49363295435822,1.3182368366834414,28.41817951940476
400,0.7717807325779554,8.578204763551733,34.21497168887919,998.5422988822565,214.21976764859974,1.4217952364482667,34.21497168887919
500,0.6962893259042894,8.475881595557986,38.83039122126951,997.7579445800136,221.88903796337334,1.5241184044420137,38.83039122126951
600,0.6251951476313401,8.37477893260069,42.48014275231118,996.917058567727,230.07530155363526,1.6252210673993108,42.48014275231118
700,0.5594893159607088,8.274882224664548,45.3408111114167,996.0420749178219,238.5522035138849,1.7251177753354519,45.3408111114167
800,0.4995622910583888,8.176177094184045,47.556949280380366,995.1455392926241,247.19333980414265,1.8238229058159554,47.556949280380366
900,0.4454512379483792,8.078649333455997,49.24689626374732,994.2349265976774,255.92361927534716,1.9213506665440026,49.24689626374732
1000,0.39697845333010934,7.9822849027190195,50.5075238111961,993.3149767530531,264.695664144778,2.0177150972809805,50.5075238111961
1100,0.35383691738982304,7.887069928442157,51.41811784825946,992.3888246471826,273.47837777518004,2.1129300715578427,51.41811784825946
1200,0.3156483322254139,7.792990701638531,52.043579189713256,991.4586571645112,282.25029088091196,2.207009298361469,52.043579189713256
1300,0.28199960871985785,7.700033676175384,52.437021360565915,990.5260527830446,290.9961183132356,2.2999663238246164,52.437021360565915
1400,0.252468356384824,7.608185467035202,52.641909432143756,989.592189019098,299.70465227807387,2.3918145329647977,52.641909432143756
1500,0.22664013442709094,7.517432848546599,52.693828151161284,988.6579757017996,308.36740785834894,2.4825671514534013,52.693828151161284
1600,0.2041189182034747,7.427762752588371,52.62190273022738,987.7241328516533,316.9778304021983,2.5722372474116293,52.62190273022738
1700,0.18453320864972,7.339162266780146,52.44994215131033,986.7912377698372,325.5308152093218,2.6608377332198536,52.44994215131033
1800,0.16754019775939438,7.251618632673414,52.19742101718813,985.8597669426641,334.02228009473436,2.7483813673265862,52.19742101718813
1900,0.15282754062237264,7.1651192439478475,51.88027833752352,984.9301231721589,342.44888853495866,2.8348807560521525,51.88027833752352
2000,0.14011318971607903,7.079651644617189,51.51154676606094,984.0026512316537,350.80788966011636,2.920348355382811,51.51154676606094
2100,0.12914443497115108,6.995203527249223,51.101876474582205,983.0776505202316,359.0969887459633,3.004796472750777,51.101876474582205
2200,0.11969645490511995,6.911762731202022,50.65997357192807,982.1553858064893,367.31423732039946,3.088237268797978,50.65997357192807
2300,0.11157038507910692,6.8293172408788685,50.19295198166305,981.2360946220901,375.45795758198796,3.1706827591211315,50.19295198166305
2400,0.10459114872895983,6.747855184002122,49.70661939978972,980.3199924700499,383.5266891481497,3.2521448159978776,49.70661939978972
2500,0.09860526761257213,6.667364829908196,49.20570982048897,979.4072772384776,391.5191439397879,3.3326351700918044,49.20570982048897
2600,0.09347869223875654,6.587834587857936,48.69408361881013,978.4981327817577,399.43416961766223,3.4121654121420644,48.69408361881013
2700,0.08909471081165975,6.5092530053598505,48.174904327250495,977.592732046776,407.2707177002462,3.4907469946401495,48.174904327250495
2800,0.0853520160158517,6.431608766530325,47.650745955714235,976.6912389326154,415.02782470722894,3.568391233469675,47.650745955714235
2900,0.08216280557909675,6.354890690465967,47.123696026747325,975.7938097163262,422.7045977002615,3.645109309534033,47.123696026747325
3000,0.0794512068511242,6.279087729633576,46.59544554010824,974.9005947873612,430.3001967444183,3.7209122703664237,46.59544554010824
3100,0.07715177780387922,6.20418896827956,46.06736137449339,974.0117398428777,437.81382285453736,3.79581103172044,46.06736137449339
3200,0.07520815643905292,6.130183620853548,45.54055068082861,973.1273869989329,445.2447068239621,3.869816379146452,45.54055068082861
