miliseconds,glycerol_i,cin,glucose_i,G6P,trehalose,F16DP,F26DP,trioseP,Gpd1,pyruvate,acetate_i,ethanol_i,Hog1,Hog1PP,Pfk2627a,Pfk2627i,AOG,gpd1mRNA,stl1mRNA,Stl1,AOGi,Fps1r,biomass,cellvol,glycerol_e,glucose_e,acetate_e,ethanol_e,trehalose_e
0,0.11684953690698692,0.5825071208315197,3.7767456711846377,0.6468486554290861,0.0025712838564784807,0.11485473974749599,2.405917082046923e-05,0.07193828419159003,0.02778514173809219,0.07211309531010919,0.9305754679377131,18.691727557338016,0.3183434503814661,0.014452384707274068,0.012702967736968137,0.12960075704296076,0.0025639676662676456,0.0012861889699990387,0.0019385704088378632,0.004303575542896521,0.02641388816692358,0.3898402098158033,4.527898491213826,0.00024000563260497896,0.002090119823523465,0.11138402253610223,0.0018861543918481547,0.017934079793051713,0.00014695100127839702
100,0.11682359457157872,0.5824607275753152,3.7762028741540914,0.6468798671008889,0.0025703751101250802,0.11485010255722261,2.405772970135703e-05,0.07174948199572088,0.027780852776887757,0.0700238193393934,0.9304245246250986,18.688807571987912,0.3183977199711886,0.014370831297693787,0.012655977885946634,0.1295993675433032,0.0025639741427158865,0.0012869250051488366,0.0019384954659483452,0.004303086892401675,0.02641392911056522,0.576201042655428,4.5280136274958585,0.00024003001316346952,0.002090120097064589,0.11138389338744727,0.0018861723854190768,0.017935273599438042,0.00014695100409447005
200,0.11681321183511643,0.5823422882998153,3.7756875756491985,0.6469228996406406,0.002570376634770889,0.11488295377228654,2.4053973070379764e-05,0.07145370247665135,0.027774855061591205,0.06880195820067798,0.9302856121927305,18.685398418864814,0.3184527772187526,0.014267524141450199,0.012631897112021995,0.12960012245666283,0.002563940513404778,0.0012869387872356097,0.0019384046287432481,0.004302444412240095,0.026413946350360797,0.6673161824798705,4.52809123659376,0.00024007660913654547,0.002090128297681558,0.11138362319458833,0.0018862172144921583,0.01793853320412719,0.00014695100619828294
300,0.11678596892759018,0.5822831750329475,3.774519531969321,0.6469141737150557,0.0025693279439651787,0.1149310638752993,2.4051446289733333e-05,0.07147468686790472,0.027770536998258016,0.06841788176949774,0.930054588926801,18.679590530267916,0.3185119290973267,0.01411652699032324,0.012617824451506022,0.1295951443777635,0.002563933133740376,0.0012870697095934153,0.001938347488793504,0.004302333530422294,0.02641395595455466,0.7058476408348301,4.528232632570805,0.00024013495576409458,0.00209013117318875,0.11138347181726968,0.0018862308657809448,0.017938991000413844,0.00014695100917482115
400,0.11676666552767245,0.5821201361271414,3.773797153707962,0.6469414944245945,0.0025684632324491107,0.11496455659438987,2.405152264300039e-05,0.07102874881379974,0.027766489440952353,0.06614193509132922,0.9299759621193688,18.676795604697737,0.31855619707642585,0.01402974281490783,0.012615507938845541,0.12959111758789485,0.0025639083902325105,0.0012874171866986556,0.0019382689947683445,0.004301601147990889,0.02641397094058682,0.7283822667656056,4.528303580152625,0.0002401577992647797,0.002090133879241826,0.11138332032581462,0.0018862402229007464,0.017940856014394716,0.00014695101093304455
500,0.11675529432507503,0.582094439463198,3.7734151683309256,0.6469864962187625,0.0025672240387652704,0.11498611923057481,2.4049408324586426e-05,0.07081086325720642,0.027764651386541068,0.06574954850336594,0.9298018195196638,18.669079996661072,0.31859534466709877,0.013914211428286607,0.0125719494592624,0.12959443609163418,0.002563883563701757,0.0012880504559960415,0.0019382186837038607,0.004300601270173426,0.026413978199595584,0.7400349521899491,4.528397724224017,0.000240201891343187,0.0020901360428811017,0.11138318498180741,0.0018862911580900291,0.017942880018158115,0.0001469510136332317
600,0.1167070525191049,0.5819756700775184,3.7724704241562526,0.6470183975823364,0.0025667315235813394,0.11502595587898382,2.4047497602824148e-05,0.07055344972194894,0.02775925759050698,0.06420689051278942,0.9296721785597427,18.6656235775521,0.31863705029709266,0.013856571278314432,0.012551220594180615,0.12958985306023402,0.002563865824604821,0.0012883356816193623,0.0019381630355429355,0.004300432354990751,0.026413993552967367,0.7434391370054011,4.528475431617961,0.00024026922635934922,0.002090141827357832,0.11138322034145268,0.0018863141919325326,0.017943957337185488,0.00014695101655227733
700,0.11669305757493396,0.5818685607715766,3.7722239797080204,0.6470941164730812,0.0025656810114904104,0.11506085647401962,2.404262525763175e-05,0.0705509218006311,0.027753453952614686,0.06294225394165485,0.9296168305850313,18.665121284184455,0.3186707398389415,0.013749446586664674,0.012541001429142034,0.12959794681619988,0.0025638598365453165,0.0012885200615468928,0.0019381046495824247,0.004299951588934587,0.026414032680584714,0.7496667233086179,4.528661981196566,0.00024031027650374352,0.0020901458453716423,0.11138290521734365,0.0018863116246486062,0.0179446701904756,0.00014695102007716385
800,0.11668298747191079,0.5817787505340052,3.7712790041578415,0.6471439603925537,0.0025653601517043206,0.11510286704369484,2.40402490614965e-05,0.07027354744461878,0.027751760605542495,0.061636625445436556,0.9293626684227551,18.657041998396597,0.3186965879251767,0.013690980815775,0.012504328831600933,0.12959838481985,0.00256384745668866,0.0012889828615308967,0.0019380526817961436,0.004299370384370262,0.026414032103963796,0.7488959946400363,4.5287463119642455,0.00024031693821514153,0.002090152529036183,0.11138285834616825,0.0018863326827020016,0.017945784371775138,0.00014695102182185857
900,0.11665463697063712,0.5816913923303726,3.7711528258544535,0.6471710940343738,0.002564036603626898,0.11515382457055495,2.4037080064843722e-05,0.07013659567545687,0.027744874556601375,0.059761167085322475,0.9292940141097872,18.657352219232195,0.31871768606862255,0.01358992119857215,0.012491635928653527,0.12959540245336384,0.0025638217730371295,0.00128916748410215,0.0019380207028533417,0.004298840480755836,0.026414051774031076,0.7572658373319995,4.528769044523961,0.0002403537302412868,0.0020901535117488043,0.11138270341478565,0.0018863566206809793,0.01794860552647932,0.0001469510238087255
