miliseconds,glycerol_i,cin,glucose_i,G6P,trehalose,F16DP,F26DP,trioseP,Gpd1,pyruvate,acetate_i,ethanol_i,Hog1,Hog1PP,Pfk2627a,Pfk2627i,AOG,gpd1mRNA,stl1mRNA,Stl1,AOGi,Fps1r,biomass,cellvol,glycerol_e,glucose_e,acetate_e,ethanol_e,trehalose_e
0,0.11686422760576703,0.5825644140297547,3.776807755532567,0.6468881382539088,0.0025717083114000605,0.11486361157559716,2.4060178526995816e-05,0.07188953354824204,0.02778684187143882,0.0723087543298089,0.9305907716667386,18.68908357431212,0.31834213329192784,0.014462791663499624,0.012684299165650592,0.1296036495515584,0.002563968812643076,0.0012864128379609003,0.0019385631609398007,0.00430378994465038,0.026413900844455385,0.3905682108960861,4.527938678442541,0.00023998643229821356,0.002090117932798538,0.11138399807236109,0.0018861539898178549,0.017934066828760094,0.00014695099892284559
100,0.11684057927203029,0.5824936801816384,3.775872444589465,0.646925742144124,0.0025711286356567436,0.1148817774817717,2.4058170878943586e-05,0.07189062051838734,0.027778345228993227,0.0708869979774539,0.9303671947401901,18.687724168167783,0.31840019934898933,0.014385366655219948,0.012653294717460292,0.12959383395220958,0.002563971452107205,0.0012869191762927628,0.001938502029058368,0.004303352951255299,0.026413906212601236,0.5768430067068537,4.528090075406339,0.00024003366160542798,0.0020901252267708325,0.11138379987145434,0.0018861817123964684,0.01793606602301557,0.0001469510008743597
200,0.11679601456026491,0.5823208009092484,3.7757041206795483,0.6468971859731789,0.002569546286009605,0.11488792950091414,2.4057581947796152e-05,0.07155588330185485,0.0277757737331642,0.06885029686408148,0.9302631676772454,18.685742737334504,0.31845427327193626,0.014232122484813006,0.012647974694915319,0.1295917012671575,0.0025639325695429554,0.0012869462786290586,0.0019384110003136282,0.004302628454734069,0.026413925345554114,0.6660608727313962,4.528204791480657,0.00024010663835806554,0.002090127571334218,0.1113836890452454,0.001886204576963076,0.017938352764203896,0.00014695100629842937
300,0.1167751126490083,0.5822657798172873,3.774650194768275,0.6469357982519282,0.0025690471098808996,0.11495504585744358,2.4054467339220285e-05,0.07144645455066344,0.027772334560712892,0.06797520384901352,0.9301507442374275,18.679959763631157,0.3185032272789975,0.014140308567119564,0.0126133768257357,0.12958976362182373,0.002563919954412233,0.0012871267987486707,0.0019383498419107707,0.004301755186414392,0.02641394751093185,0.7039480172304322,4.528213100736581,0.00024011592566323796,0.0020901326516167256,0.11138364574410314,0.0018862367692594787,0.017938596664625245,0.00014695100846375626
400,0.11675560916764152,0.5821586518756157,3.7740763094553564,0.6469410618119064,0.002568795999500764,0.11499945928315718,2.404931754333932e-05,0.07099551225446313,0.02776852246453266,0.06657562184942879,0.9299158089683389,18.675108023912433,0.318551269036754,0.014052898913321338,0.012613469775823666,0.12959711987139622,0.0025639102584433006,0.0012878053621686182,0.0019382986627658777,0.004301661918205382,0.02641396259801506,0.7239686971744405,4.52827949640703,0.00024017256622949545,0.0020901323272169868,0.11138352551628297,0.001886270759337821,0.017940781487745208,0.00014695101211621014
500,0.11674036362208519,0.5820005321710593,3.773211382174141,0.647038678487787,0.002567659218835938,0.11501113864553242,2.404750492968561e-05,0.0708955844483507,0.027762530046547374,0.06472290061733664,0.9297953553294551,18.668703436769228,0.31859320185042955,0.0139599916062527,0.012570404397453975,0.12959136608271005,0.0025638819120586127,0.0012878318316228777,0.0019382323823620604,0.004300848381258462,0.026413987492212836,0.7356188928497616,4.5284802980370396,0.0002402013037700382,0.002090138608281118,0.11138321869221716,0.0018862701319996838,0.01794101610550171,0.0001469510137755135
600,0.11673338980477117,0.5819462692948342,3.7728870033706197,0.6470715955785792,0.002566273857734676,0.11504788587429637,2.4046732069288686e-05,0.07051886038694066,0.027757876812156215,0.06390581596932024,0.9296313548553536,18.66966481523316,0.3186259056826706,0.013845478827223557,0.012540659447894096,0.12959307697565992,0.002563876825833272,0.0012885618070300063,0.0019381501941552607,0.004300496554220954,0.026414011239334293,0.7406277711391464,4.528454895267361,0.00024026646719409276,0.002090141236370018,0.11138310026274466,0.0018863083548757344,0.0179442798979242,0.00014695101665562055
700,0.11669189846666697,0.5818662174089103,3.7723077790066823,0.6470882818881605,0.0025663003168796108,0.11509250650626944,2.4041780410054473e-05,0.0705344538327433,0.02775368928151778,0.06217290871960852,0.9295147504851611,18.664769708070196,0.3186675566412669,0.01375655093226768,0.012526659675762506,0.12959163379068464,0.0025638703873321687,0.001288769542928287,0.0019381123528990356,0.004299985423729453,0.026414011851638074,0.750958830718433,4.528677753565095,0.00024027236632832873,0.0020901440103000264,0.11138302586271605,0.0018863091455858852,0.017944215544728123,0.00014695101977955122
800,0.11668615021505194,0.5817188777762936,3.7711573096052686,0.6471226773030152,0.0025652789845910305,0.11512432745460727,2.4040826725974388e-05,0.0702754125873568,0.027750592478493832,0.06135440069205773,0.9294610977374544,18.65932117273615,0.31869815416416175,0.013660120661824544,0.012484400092512308,0.12960104475633308,0.002563829979114986,0.0012890362702051076,0.0019380870254032674,0.004299124898703161,0.02641404746574572,0.749703026217431,4.528741779746601,0.00024033391135124183,0.002090151061957714,0.11138279228268375,0.0018863358915081625,0.01794563563187273,0.0001469510216770104
900,0.11665879227639069,0.5817310618959322,3.7704169186111427,0.6471854770310306,0.0025643763064601348,0.11513478461485335,2.4038887929834943e-05,0.07008064836813262,0.02774788316659715,0.06013722977863658,0.9292153733001024,18.6541663541463,0.31872652340265356,0.01358754609112273,0.012486059155553966,0.1296037494188637,0.0025638136405671755,0.0012892106093622337,0.0019380159478363606,0.004298385345310596,0.026414065553374864,0.7558869000943316,4.528831332683837,0.00024037037267428328,0.002090150592916796,0.11138276388749371,0.0018863765053745614,0.01794800337879561,0.0001469510248401273
