milliseconds,CycBt,Cdc20a,Cdh1,m,Cdc20t,IEP,CKIt,SK,CycB,Trimer,Mad
1900,0.03513377844861479,5.1654751715474134e-06,1.0035187998198125,0.25224364713544156,0.0092145033772667,0.0009647070518671371,1.2872297978889478,0.00517154908682109,2.8186227715098243e-05,0.035472357921506326,1.0
2000,0.035766778183797594,6.929397732903281e-06,1.0087612796251963,0.25236901707161247,0.01013650856494612,0.0009619301460806463,1.3523273449081539,0.005361265765600428,2.5323444025965442e-05,0.03546907158679699,1.0
2100,0.03606543160371936,7.01702691630277e-06,0.988023977103141,0.2524978979599813,0.010487390340353347,0.0009607414669862792,1.4027607112385525,0.005366700884193581,2.886416310636388e-05,0.03546010633518563,1.0
2200,0.03567803835239697,7.259684624683394e-06,0.9953666325606109,0.25263934525196186,0.010824457948638053,0.0009590045956900695,1.3960991542542291,0.005428513510548322,2.8479801551090197e-05,0.03625536222018197,1.0
2300,0.03648843804766359,4.125858699622858e-06,1.008812065856738,0.25290417222885614,0.01090796205868724,0.0009575523200905028,1.4368001166437303,0.005493177205171756,2.454600841478467e-05,0.03624799526605224,1.0
2400,0.03625886823476049,8.315666569968553e-06,0.987854629862712,0.25285054138244883,0.011323842833949918,0.0009546643171462083,1.4772383499847026,0.0055351530059138026,2.662601071685262e-05,0.036406206690278275,1.0
2500,0.03713510994290482,3.950843592576949e-06,0.9882010205103996,0.2530508881535024,0.011691691670655395,0.0009534829571689438,1.5158154989609431,0.005603703056342678,2.438778549870624e-05,0.036322956205690544,1.0
2600,0.03701111679370275,1.2180454385344108e-07,1.002151884876176,0.2532520378502632,0.012150707848006842,0.0009507406348227848,1.5381793806959965,0.005685046324226477,2.584006534989228e-05,0.036970004528630605,1.0
2700,0.03708447250753807,5.448498303138769e-06,1.0059333422925292,0.25328053115494614,0.012876189117694233,0.0009494147008783659,1.5706123862755905,0.005626778509087255,2.3562338395626186e-05,0.03670565834760193,1.0
2800,0.036955643769356165,1.1211241964239345e-06,1.0100358911200815,0.25335599499129585,0.013053851828322213,0.000947600916367912,1.5675967071422177,0.005649913310982845,2.2414745562667118e-05,0.03688166761629692,1.0
2900,0.03768158753777188,6.626639959887719e-06,0.9902322169794815,0.2536266899708739,0.013085716013407895,0.0009469908650508571,1.5933284889723693,0.005736638702559341,1.9854567634027547e-05,0.03724476116034919,1.0
3000,0.03699971972435027,-6.275580392117704e-07,0.9945080013595027,0.253660807084595,0.013934740270892369,0.0009450703415365558,1.6151342153454795,0.00581017605655361,1.993436612767843e-05,0.037017655778891385,1.0
3100,0.03761679711879074,3.4935923480123786e-06,1.002215906239479,0.2537737460575795,0.014331408837907055,0.0009430192448089585,1.667372579112095,0.00583559627210955,2.290348591310139e-05,0.037216883249414294,1.0
3200,0.03748516539466735,-3.26615630086203e-06,1.0096873082888982,0.25384433989376187,0.014261696455524355,0.0009407664480183166,1.6791707259952857,0.005846805969742375,2.280548983773188e-05,0.037643061398450396,1.0
3300,0.038008800114533337,-2.8178716299322966e-06,0.9924341855443541,0.25404246682696313,0.014516864505928607,0.000937653451820503,1.6730200910472732,0.005824323142917938,2.3178837917609257e-05,0.03796266494059086,1.0
3400,0.03743064156195136,-5.075496332277894e-06,0.9992293405634707,0.2541538949370678,0.015065088252432536,0.0009365968385287907,1.6829283614491148,0.005860313108703171,2.5336973606860652e-05,0.03773813399663766,1.0
3500,0.038164659362136956,2.9391627999900587e-06,1.005555914760236,0.2543627750223704,0.015636284510444565,0.0009350857350155058,1.7006038627424953,0.00589505424130116,2.614677097725385e-05,0.03805383183412625,1.0
3600,0.037637595574099056,2.9125937418839483e-06,1.0113841022939525,0.25451157538971403,0.015984844338731128,0.0009337628981568526,1.752786940531063,0.005871685181594048,2.3982179213458315e-05,0.03815310127563663,1.0
3700,0.037621696230619985,8.401637804297235e-06,0.9985523100723006,0.2546172542444636,0.016201651367733223,0.000930998545076222,1.7566149210387536,0.005924691712155931,2.29719676356225e-05,0.03760676611952875,1.0
3800,0.03797715804778845,6.57904274685643e-06,0.9963650279129719,0.25475607022174646,0.01632715675917045,0.0009290339545728554,1.7548019484517612,0.00592353582962504,2.3276824020940555e-05,0.03758888287899914,1.0
3900,0.038132060037225066,6.537945823793337e-06,0.9974670300750494,0.25481499854383777,0.016576447704860334,0.0009285932586577784,1.7685295836354902,0.005902662050846603,2.2878666185981962e-05,0.03817207494582981,1.0
4000,0.03816167601254587,8.1315586657269e-06,1.0008508665764233,0.2549110733335949,0.016996315723796947,0.0009261013214383702,1.8023144368748234,0.005912275056765163,1.9769782128072756e-05,0.03772584304949448,1.0
4100,0.0380924396254333,8.168848392604333e-06,0.9997459135309158,0.25507767024104383,0.017273735151246347,0.0009238704916455934,1.814443561213234,0.00603662053400693,2.547332881728043e-05,0.03834273976029146,1.0
4200,0.03837896445255569,2.712012943533279e-06,0.994585745817889,0.255125346959593,0.018021342074193994,0.0009212281253174708,1.7850925220439595,0.005932302528010655,2.330777151243523e-05,0.03844910383492268,1.0
4300,0.03774765903001193,2.3574353802896367e-06,0.9946553999354047,0.2553135282218662,0.01817371792079313,0.0009197371074654102,1.8172317667138846,0.006006338795119615,2.3495811545794282e-05,0.037858309233030935,1.0
4400,0.038543262945496926,2.911167234060488e-06,0.9983195356320451,0.2554504218690624,0.018343180716025823,0.0009190520498677415,1.827597722041553,0.006036603128526079,2.3078441180795437e-05,0.038058794421253,1.0
4500,0.037931760832642915,8.479677712932105e-06,1.0076849568966777,0.25550805438480756,0.01894546983094873,0.0009165279076190563,1.8030479454855828,0.005962835564658572,1.968469945722724e-05,0.038496347434640144,1.0
4600,0.038512055098760004,8.045295764460844e-06,1.0112745319746284,0.2557325001246259,0.019218078209117917,0.0009159350277295855,1.8254262697065124,0.0059978757760117225,1.785497765541645e-05,0.03827591407971335,1.0
4700,0.03840109315248181,4.556033230904598e-06,1.0001812464908324,0.25583288313343805,0.01937078910917409,0.0009144815945012153,1.83559849851288,0.006044562471994906,2.4826040177938473e-05,0.03819462227554362,1.0
4800,0.03801265858800495,-4.822599819339514e-06,0.9956757666238404,0.25587830023811603,0.019696804143705594,0.0009117047111076579,1.8337310219178016,0.006062036032774502,2.4675123694381716e-05,0.038430876477960445,1.0
4900,0.03867741310927411,-2.3425344549351615e-07,1.0058092746913538,0.25598303801425126,0.01987572482211493,0.0009106846563121104,1.8537261118289365,0.006020539589476408,2.378239606200047e-05,0.038678541550906664,1.0
5000,0.038229758804836714,7.883991565944482e-06,1.0091455391970856,0.25608708969708643,0.02014297092981067,0.0009095107434495282,1.8631818443762704,0.0061017601331502585,2.3486397330678774e-05,0.03789132585323223,1.0
