miliseconds,CycBt,Cdc20a,Cdh1,m,Cdc20t,IEP,CKIt,SK,CycB,Trimer,Mad
0,0.000586375746192774,0.001000532995420407,-0.008497301484765244,0.24994979528059097,0.001070513928414759,0.0009998491616350091,0.0075745747060753975,0.0010515858716273528,0.0006170566521566643,0.0007637254281044138,1.0
100,0.004830595261834805,1.572494262952677e-06,0.10653633873171564,0.25005656794211006,0.0014840040788747838,0.0009992791061227302,0.11639866986548118,0.0014745643642789154,5.569886345418635e-05,0.005317678624977558,1.0
200,0.00872478975418712,2.1657024692095265e-06,0.2033608815253572,0.2501594653764016,0.002207451772115065,0.000995510641282262,0.1861385513889689,0.0018611092399101617,4.820181110432246e-05,0.009057523858468653,1.0
300,0.01220518243591863,1.8573279666385324e-06,0.2783703818551033,0.25038364634746296,0.0025367276635444463,0.0009956423411568041,0.3143005584268715,0.002227712573011662,4.196189900712995e-05,0.012807582651752388,1.0
400,0.016206674340507925,1.284174418952846e-06,0.37439322002655956,0.2505711594125496,0.0028162552418474675,0.0009916044943782721,0.4008944678522696,0.0026529444421677065,4.300821398938389e-05,0.01568490895275174,1.0
500,0.018725847127134227,-5.837595690742649e-07,0.48443188827469824,0.2505812435788985,0.0035705732674900176,0.0009911801525445672,0.4436184265064415,0.0029534418152713984,4.2473820352733374e-05,0.019309303786127007,1.0
600,0.02219019692745356,-4.3995260098113896e-06,0.5621026281053074,0.25077884544804463,0.0038374003580057877,0.0009893236626892126,0.5532521825887152,0.0032136615297769515,4.599232133537677e-05,0.022190930330663237,1.0
700,0.024890953434191024,1.0928939061245868e-06,0.657266269197247,0.25093672300639375,0.004033609200513356,0.0009873552834916287,0.635824402599177,0.0034554374502470966,4.3063862453122405e-05,0.02407156362775868,1.0
800,0.026235664492570494,-1.3934655810381057e-06,0.7477839428250672,0.25096782403376455,0.0046467092509066025,0.0009843670143373244,0.6800787041268005,0.003661497380969546,3.700250179522409e-05,0.026441641685080706,1.0
900,0.028330620044093712,-3.839618639210403e-06,0.8378626547969454,0.2510111308421246,0.005422111156979205,0.0009836195342907718,0.7667343560134331,0.003970031770808349,3.842296923028741e-05,0.028698614291120316,1.0
1000,0.030004505663364968,3.7648688601876875e-06,0.9023050068683036,0.2511385138596046,0.005725627691639763,0.0009823009424023005,0.8282591777843362,0.004081190661120611,3.373744581425509e-05,0.03000267273597163,1.0
1100,0.030337613576445432,6.4632535963339345e-06,0.962582946605949,0.25131642778414176,0.005987713702975554,0.0009806940224580804,0.8954240239053368,0.004360833567142586,3.743074525716003e-05,0.031005542662269146,1.0
1200,0.03192291459564755,3.719211072588671e-06,0.9882998778774131,0.25145922450696045,0.006426911806932777,0.000976974013818992,0.9433178630987991,0.0044532025492978015,2.993888413073592e-05,0.03153731375958845,1.0
1300,0.0320178692971319,4.699994371530486e-07,1.0113879052905166,0.2515726185977897,0.006897284381907322,0.0009760748504316114,0.9977112779964235,0.004534292004620558,2.8704699313193323e-05,0.03234037020484535,1.0
1400,0.032443487291669466,-2.662834064505946e-06,1.0042989553014336,0.25173444911869286,0.007233001972119006,0.000974397130952478,1.0715343615852053,0.004776366444497206,3.5409499882929313e-05,0.033263689201900884,1.0
1500,0.03326792912502126,8.60135062783341e-06,0.9972563320625873,0.25177803561107415,0.008034900596895144,0.000971002509298515,1.1345995775273436,0.004897952691221622,3.001938163207498e-05,0.033094519606641074,1.0
1600,0.03386528882938971,1.172993832742765e-06,0.9874115792584341,0.25191765861753235,0.00847404062042958,0.0009706656839868979,1.169635868391477,0.00498220181650613,3.2054537986366923e-05,0.03385238890651492,1.0
1700,0.033941972763529844,-4.499500395508714e-06,0.9978899743178617,0.2521160813908228,0.008874827252704536,0.0009678062667333025,1.1967851940308847,0.005109250157516576,2.9031356654380678e-05,0.03407006791269335,1.0
1800,0.03459731293206456,-4.668514355034955e-06,0.9919984925694805,0.25217942593279813,0.008803232394498746,0.000965490851288656,1.2860625062025453,0.005190083643372851,2.4320520401310095e-05,0.03483569181479765,1.0
1900,0.03532095988613078,-3.675630371451835e-07,1.0120869185146817,0.25231309592934226,0.009244076894849918,0.0009642433051264051,1.2804885945139233,0.005279723461335038,2.9050613999120157e-05,0.03476087067779825,1.0
2000,0.03542156428504602,8.862079114533204e-07,1.0077015356365968,0.2524321155819241,0.009788181384622504,0.0009639526184030478,1.3332127641769744,0.005332653892614506,2.7737836620023553e-05,0.03546484903120505,1.0
2100,0.03605406641750899,6.427211171395807e-06,1.0064411405434088,0.25264065922107265,0.01003467464614137,0.0009595078106755156,1.3799220985294949,0.005318638563568575,2.674119893135575e-05,0.03614525244677389,1.0
2200,0.03648835768875987,-2.693218955807609e-06,0.988870504448253,0.252653522693297,0.010667988051142512,0.0009588667593549155,1.4318784461320913,0.005452292552027326,2.377983369004213e-05,0.03556743750379372,1.0
2300,0.03636031519283578,-2.891551275790168e-06,1.000031662635585,0.25277229266995505,0.010997444379868151,0.0009584144906697886,1.4647254284767177,0.005518918345938024,2.960589496499826e-05,0.036388874295024146,1.0
2400,0.036537151086734145,1.921833114611369e-06,0.9990755403581435,0.2529625443703352,0.01133836332445792,0.0009562339481155977,1.4957358787846113,0.005569845679920856,2.49487923412596e-05,0.036691372109294164,1.0
2500,0.03656249225231044,4.5737195367329195e-06,0.9978410653351156,0.2529831571476539,0.011856815519371277,0.0009534321572545247,1.4905045548898324,0.005595987173539658,2.7342258634297003e-05,0.03689476669875797,1.0
2600,0.037225745127567496,4.065831468297746e-06,0.9924444861225914,0.25313003031876014,0.01204915047501488,0.0009528002845688142,1.5132436203341155,0.005578181552773788,2.496658500922992e-05,0.03663923965044448,1.0
2700,0.03743229876294623,4.144530365311219e-06,1.0035061860105965,0.25329832750849485,0.012487283999034673,0.0009509935768322095,1.5481099917113508,0.005619755534833935,2.0673739392191655e-05,0.036986941739898964,1.0
2800,0.03711787272543288,5.917816067512697e-07,0.9998532935308893,0.253476361982277,0.012968960121421421,0.000946798746965132,1.5751966825986181,0.005646986466749914,2.0599778405999885e-05,0.03695054992635114,1.0
2900,0.037263237270371244,-3.7242571137629897e-06,1.0121460184411237,0.2536091572939893,0.013590007822071178,0.000945210603713679,1.59323173104934,0.005675258891410099,2.1595324715106744e-05,0.03766881314178549,1.0
3000,0.03761643682830638,-4.849793486334228e-06,1.0072849322151705,0.2536767055492984,0.013621207480228194,0.0009441163554564116,1.61332463871836,0.005706827650077712,2.0733932745500445e-05,0.03694305802809285,1.0
3100,0.0378442439150676,7.7561708107857e-06,1.009814952812973,0.25386719109972283,0.014133458123627384,0.0009429403381668485,1.631341352544831,0.005807930475273677,2.72747129314127e-05,0.03709506924820022,1.0
3200,0.03803188249454303,6.2224249799798215e-06,1.0031778252451302,0.25401920785525556,0.014348650247863613,0.0009414837600129171,1.661102150453583,0.005749884221596842,2.6871550988336754e-05,0.03801322570018029,1.0
3300,0.0375026749652796,8.634879260193478e-06,1.007094003848228,0.25398485454989694,0.014793394849465456,0.0009384795950285019,1.6866564072603303,0.005869915258722909,2.7026364376971282e-05,0.037969355425105974,1.0
3400,0.03732737348714437,1.5721927166546324e-06,1.000668726159005,0.2541429464744334,0.015122275821398006,0.0009368190689239782,1.7229007242696939,0.005841821350264654,2.438878885147577e-05,0.03767114369426467,1.0
3500,0.037406042352238954,-4.61347784576953e-06,1.0081319818715067,0.25431752940828034,0.015718086959890055,0.0009354386875008688,1.6941340819519228,0.005920600927670126,1.8442842759378184e-05,0.03754513224722095,1.0
3600,0.03769860738500714,-3.715361065956749e-06,1.0013686942602877,0.25434889250416903,0.015713055045434507,0.0009335109309326028,1.7119051871040822,0.005860696495232992,1.9963363093405465e-05,0.037651321934871036,1.0
3700,0.03751913680031144,-4.142375454535393e-06,1.0033524889004124,0.25458401638858186,0.016365584994120063,0.0009305229912955242,1.7319852658162134,0.005864062432121288,2.455130732911157e-05,0.03795728408583406,1.0
3800,0.037696877931158265,-3.3806549006696625e-06,0.9934140678379058,0.25467839619326144,0.016215503452334898,0.0009302164741895284,1.7550842883230837,0.00597074387612081,1.9132079143041143e-05,0.03824875304408268,1.0
