milliseconds,R,C,I,X,A
0,0.9999969472080832,-4.039344204826393e-06,1.0000092896096267,2.057842367971917e-08,-9.852563402159075e-06
100,0.9999856815539528,1.5436656858962804e-05,0.9999985897797672,1.0725667809736975e-07,-2.3199055625090105e-06
200,0.999976060670104,2.4946574534305678e-05,1.0000072350650122,2.456467735147598e-07,8.777101566055638e-06
300,0.9999730584637117,3.268822926399063e-05,0.9999911291978618,5.473793628568798e-07,8.644880665594774e-06
400,0.9999573373016968,4.101394457212145e-05,0.999984045302987,8.322915363700643e-07,1.0776049819202664e-05
500,0.9999538188523903,4.3164809479585333e-05,0.9999962768241073,1.0410479576848637e-06,7.933266939605467e-06
600,0.9999434888900007,5.994658216557769e-05,0.9999820135085167,1.0014439730412668e-06,2.9231737131768282e-05
700,0.9999261458959322,6.241161728020931e-05,0.9999926388756013,1.273388907439635e-06,1.8002361145750086e-05
800,0.999924107542819,7.69341836239973e-05,0.999979481882807,1.4065755139229127e-06,2.482530258132266e-05
900,0.9999161785899441,8.150777078050702e-05,0.9999632418312799,1.5858995220642124e-06,3.808920415634184e-05
1000,0.9999060046502424,8.935529497962861e-05,0.9999439372453659,1.9297368500774336e-06,3.819368097527597e-05
1100,0.9998884740905728,0.00010802694184977254,0.9999508645225533,2.067570211459021e-06,4.228832632608708e-05
1200,0.9998842626704725,0.0001077047235103454,0.9999481186837353,2.360912514292731e-06,6.242563964431679e-05
1300,0.9998727937443336,0.0001188710269781695,0.9999342356244469,2.5024349333872054e-06,5.9932940904172326e-05
1400,0.9998635246500518,0.00013651598092055675,0.9999194466921644,2.555828705170254e-06,9.53405701230749e-05
1500,0.9998566032806028,0.00013981725392690013,0.99990361018588,2.8757847675234223e-06,9.01945607789145e-05
1600,0.9998444660316111,0.00015371894006690505,0.9998909467821132,3.0285696018503006e-06,0.0001029825709806256
1700,0.9998368599036739,0.00016011232243226688,0.9998800141089913,3.1061851112236225e-06,0.000134688228021509
1800,0.9998238832006294,0.0001728972599256872,0.9998712097764583,3.435252202282356e-06,0.0001477739105372858
1900,0.999818388955223,0.00017304160758240266,0.9998349119186362,3.600345322791475e-06,0.0001409036286981281
2000,0.9998178066623322,0.00018854982502687273,0.9998200046625245,3.5507525073475657e-06,0.000175594489282678
2100,0.9997997401266986,0.00019966923274904413,0.9998118715391039,3.900781199686846e-06,0.00018590146065821875
2200,0.9997889909298433,0.000202311509640855,0.9997949538836036,3.964332983724778e-06,0.0002117450589857817
2300,0.9997857261655184,0.0002149962864433964,0.9997909992011803,4.082281433206368e-06,0.00021401075662317445
2400,0.9997763201030437,0.00021634796725415628,0.9997516386817453,4.303204064298945e-06,0.0002493442553812574
2500,0.9997688544255114,0.00023133487144402643,0.9997546221801734,4.642630741483822e-06,0.0002725094486320926
2600,0.9997602501837057,0.00023247853856566097,0.9997152885502258,4.741432164092792e-06,0.0002734067167852016
2700,0.9997518497537645,0.00024189098985178087,0.9996926709530793,4.75727748898217e-06,0.00030634381661507297
2800,0.9997474922901697,0.0002553246702799797,0.9996675547253843,4.976417380465714e-06,0.00031418708971114
2900,0.9997333614479907,0.00025900315353103424,0.9996508067804677,5.31267335942208e-06,0.000350553778224804
3000,0.9997255423291475,0.00026902997868651226,0.9996353030229729,5.355714724503153e-06,0.0003638349770872848
3100,0.9997145559117583,0.0002792047911209834,0.9996195968638897,5.447120480089496e-06,0.00037940766915226166
3200,0.9997169919249808,0.0002864826848288277,0.9995947951461087,5.6958872880117725e-06,0.00043024183848207375
3300,0.9997019414015335,0.0002983927915945605,0.9995697546261769,5.726470718833694e-06,0.00045553892274298447
3400,0.9996952145381187,0.0002992437030703481,0.999542023780945,5.908614802974697e-06,0.00047943740184416134
3500,0.9996922730120675,0.0003058053500259022,0.9994924384477836,6.268485056904006e-06,0.0004931527176906861
3600,0.999686465326917,0.0003124772769923641,0.9994880925786672,6.294760186073061e-06,0.0005332365872828542
3700,0.9996774294634988,0.00033049569897122176,0.9994472378283983,6.582000864706473e-06,0.0005403181202708197
3800,0.9996671903530677,0.00033526481334016756,0.9994267124558412,6.5691307561675e-06,0.0005891101334763978
3900,0.999660839598813,0.0003459016996543911,0.999378617287906,6.840771516203877e-06,0.000620323338817271
4000,0.9996488059811801,0.00034320726920159667,0.9993646682364199,6.992804619278961e-06,0.0006343924742481113
4100,0.9996424440437838,0.0003616490683466151,0.9993179192561863,7.037299422936203e-06,0.0006874957619224275
4200,0.9996436350343061,0.0003691794337584701,0.999303411197752,7.323063025358629e-06,0.000714054853215221
4300,0.9996323348161368,0.000373167599116651,0.999284753852731,7.454001637095255e-06,0.0007507468197238273
4400,0.9996197543512,0.00038481644644916785,0.9992311355952496,7.650569479895162e-06,0.0007640409827306855
4500,0.9996218627583452,0.00039328308339169445,0.9991976995633821,7.81901783022578e-06,0.0008120183371213121
4600,0.9996127300155621,0.0003926367643276617,0.9991686249504896,7.847539129230784e-06,0.0008339861547896128
4700,0.9996047082321772,0.00040545738554695495,0.9991372036034712,8.041827092958456e-06,0.0008746010168060153
4800,0.9996014955601253,0.00041120119237995776,0.9991145318104091,8.258099672922124e-06,0.0009167944142089203
4900,0.999593256841333,0.0004219308988620621,0.9990772930529693,8.278700441996155e-06,0.0009524826609496628
5000,0.9995864235124654,0.0004193958805720995,0.9990355633502558,8.537837425667955e-06,0.0009749500371426563
