milliseconds,s2,s4,s7,s15,s19,s21,s22,s23,s25,s27,s26,s28,s32,s29,s24,s35,s37,s38,s39,s40,s1,s18,s41,s42,s48,s53,s60,s63,s64,s65,s67,s75,s76,s77,s81,s82
1000,5.0,2.4744297986446395,3.5636091115741557,5.036625600213169,0.01171039254776034,0.5,0.3502357327928755,0.5,0.5994979158718521,0.499572210661967,4.999241786520271,4.999669575858301,0.00022484730760489443,0.499572210661967,0.003460557144903306,0.0004537367713800922,0.00015036559773965255,0.6,0.4998084434938914,4.1190908369013055e-05,2.4744297986446395,0.027852460392390404,0.6944513867158256,5.0,4.255036317374921,0.7244801502562745,0.0204835323685448,0.007630489558716128,0.040502084128148055,0.33,1.0583027631823299,7.962940074469626e-05,4.957352223234609,4.957352223234609,0.0,0.04264777676539494
1100,5.0,2.3151112046069735,3.46075179707636,5.042228152886904,0.013511556531572313,0.5,0.37145787046388845,0.5,0.5959168500903985,0.4994372942712182,4.99898334947287,4.999546055201649,0.0002976133459120558,0.4994372942712182,0.004259145523689368,0.0006049857563663254,0.00020139496912014744,0.6,0.4997386681573231,5.9936873556798576e-05,2.3151112046069735,0.031051069472482838,0.696867561804651,5.0,4.1797690752534375,0.7955422848003009,0.024688639945998587,0.008428373436425017,0.044083149909601625,0.33,1.1367393309273548,0.00011405142485249038,4.956175704813756,4.956175704813756,0.0,0.0438242951862467
1200,5.0,2.171706525976634,3.3681626987505906,5.047799700602446,0.015356932724639687,0.5,0.3914493001864703,0.5,0.5924137202120837,0.4992835037600497,4.998679385574554,4.999395881814502,0.0003817336736343104,0.4992835037600497,0.005123025256188451,0.000781927881472854,0.00026154693056371157,0.6,0.49965462570410124,8.382736533507131e-05,2.171706525976634,0.03403366505476446,0.6964241836325842,5.0,4.1085186870539365,0.8623583446734641,0.029122968272326487,0.009172036932603048,0.04758627978791641,0.33,1.2063544039491174,0.00015695287033997253,4.955216264342902,4.955216264342902,0.0,0.044783735657099075
1300,5.0,2.043425814463759,3.2853444862108683,5.0532948288007775,0.017238341545745762,0.5,0.41035726921767335,0.5,0.588986817485679,0.4991122236576063,4.998329286728002,4.999217063070394,0.00047700418308474545,0.4991122236576063,0.006046153210546508,0.0009847932033370816,0.0003310794195708842,0.6,0.49955548461569854,0.00011343596473059432,2.043425814463759,0.036787441694360136,0.6936817920002162,5.0,4.041405827417544,0.9248484439300121,0.03374572865216854,0.009859896608504894,0.051013182514321125,0.33,1.2675108708170373,0.0002089158855766806,4.95443385013262,4.95443385013262,0.0,0.0455661498673808
1400,5.0,1.929326093846088,3.2117166411001685,5.058676750485144,0.01914911293806087,0.5,0.4283083467679141,0.5,0.5856344711683253,0.4989252377316536,4.997933032302224,4.999007794570567,0.0005830859975627229,0.4989252377316536,0.007022874454467828,0.0012135131051904996,0.00041016891447266353,0.6,0.49944054475788746,0.00014928632763981333,1.929326093846088,0.03930650452683271,0.6891549293887269,5.0,3.9784560117496075,0.9830246293537416,0.038519358896377136,0.010492020973134765,0.05436552883167481,0.33,1.3206685755427556,0.0002703685950243268,4.953795804770295,4.953795804770295,0.0,0.04620419522970618
1500,5.0,1.8283544778333836,3.1466388354923915,5.063916091884749,0.02108380480668863,0.5,0.4454119602207289,0.5,0.5823550476557845,0.49872464590757765,4.997491092304907,4.998766446397327,0.0006995421752354671,0.49872464590757765,0.008048009197903633,0.0014677745796038734,0.0004989257034841122,0.6,0.49930922553100604,0.0001918487655095997,1.8283544778333838,0.041590249394249906,0.6833138769036635,5.0,3.9196175354073106,1.0369728172951997,0.0434096472971921,0.011069667047368992,0.05764495234421573,0.33,1.3663590228287965,0.00034159094025480437,4.953275487594096,4.953275487594096,0.0,0.046724512405905826
1600,5.0,1.7393942869331545,3.089431355725565,5.068990003680743,0.02303797661608371,0.5,0.4617630013222778,0.5,0.5791469496344159,0.49851278695092566,4.997004334033693,4.998491547082766,0.0008258696615455569,0.49851278695092566,0.009116891398698182,0.0017470701159735965,0.0005974073622375993,0.6,0.499161053177321,0.0002415394604408133,1.7393942869331547,0.043642245605844746,0.67657718346884,5.0,3.8647770897375393,1.0868371755711264,0.04838573469098678,0.011594925345631826,0.060853050365584235,0.33,1.4051634652824851,0.0004227261887886814,4.952851166619041,4.952851166619041,0.0,0.04714883338095996
1700,5.0,1.6613094822710264,3.0393948774164525,5.073881430955591,0.025008008224457763,0.5,0.4774438052405493,0.5,0.5760086152548418,0.49829216915060903,4.996473935889732,4.998181766739123,0.0009615258759542388,0.49829216915060903,0.010225373635443713,0.0020507420909409327,0.0007056301852979534,0.6,0.49899564811446234,0.00029872170023891785,1.6613094822710266,0.04546940838455183,0.6693036977718723,5.0,3.813774473769236,1.1328054954348938,0.053420030795501304,0.01207045185408439,0.06399138474515832,0.33,1.4376919768947432,0.0005137961433738326,4.952505131451389,4.952505131451389,0.0,0.04749486854861349
1800,5.0,1.5929819927728712,2.995829761167572,5.078578376504638,0.026990946798444344,0.5,0.4925259769858519,0.5,0.572938517323837,0.49806540929807985,4.995901310057188,4.9978359007591076,0.0011059506549380147,0.49806540929807985,0.011369817129139464,0.002378021943948231,0.0008235788480679845,0.6,0.4988127130342334,0.000363708117697787,1.5929819927728714,0.047081233153564,0.6617905142723779,5.0,3.7664167452752317,1.1750951645748722,0.05848809014952337,0.012499252001616543,0.06706148267616314,0.33,1.4645630966291532,0.0006147173439273127,4.9522229434453156,4.9522229434453156,0.0,0.04777705655468663
1900,5.0,1.5333403386389872,2.9580514837604,5.083073207427543,0.0289843812221559,0.5,0.5070718156930133,0.5,0.5699351625145362,0.4978351792428766,4.995288033191023,4.997452853948146,0.0012585840881628506,0.4978351792428766,0.012547067039157209,0.002728064663264685,0.0009512145385639776,0.6,0.49861202163188967,0.0004367638295454975,1.5333403386389874,0.048489156125831066,0.654273051961839,5.0,3.722490067530875,1.2139414999448659,0.06356843252387286,0.012884515057762804,0.07006483748546406,0.33,1.4863876123568502,0.0007253180575508651,4.951992820285109,4.951992820285109,0.0,0.04800717971489303
2000,5.0,1.4813795504814982,2.925403111332984,5.087362028664339,0.03098634386166137,0.5,0.5211354448439042,0.5,0.5669970905973875,0.4976041611728905,4.994635786664352,4.99703162549146,0.0014188799141319473,0.4976041611728905,0.01375441538366346,0.0030999779525435,0.001088481422286748,0.6,0.49839340823662565,0.0005181103410867235,1.4813795504814984,0.049706046540327765,0.64692855237785,5.0,3.681769523065928,1.249588150947998,0.0686423259856774,0.013229497887511309,0.07300290940261285,0.33,1.5037554652189398,0.0008453554689742403,4.95180515435326,4.95180515435326,0.0,0.04819484564674192
2100,5.0,1.4361739529525077,2.8972657026576436,5.091444069593044,0.032995229228684454,0.5,0.5347638940955506,0.5,0.5641228736890138,0.49737501065785006,4.99394630591953,4.996571295261678,0.001586315458963151,0.49737501065785006,0.014989561133339649,0.0034928468370609795,0.0012353118018492049,0.6,0.4981567585476248,0.0006079296505250798,1.436173952952508,0.050745735104187575,0.639883136799214,5.0,3.64402746938201,1.2822789669000487,0.07369356371754598,0.013537437300816418,0.07587712631098639,0.33,1.5172247360787914,0.0009745317844473146,4.951652113826129,4.951652113826129,0.0,0.04834788617387288
2200,5.0,1.3968834124524518,2.873065463149095,5.0953210763381165,0.03500972616402425,0.5,0.5479980484215987,0.5,0.5613111155178033,0.49715032640767276,4.993221337828574,4.9960710114208995,0.0017603988176861927,0.49715032640767276,0.016250569618468814,0.0039057543842789893,0.0013916302436445508,0.6,0.49790200138281143,0.0007063683735430819,1.396883412452452,0.05162257002749364,0.6332200691432053,5.0,3.6090399464084832,1.3122518211164707,0.07870823247465245,0.013811484336036106,0.07868888448219698,0.33,1.5273139863379717,0.0011125089694621671,4.951527310000538,4.951527310000538,0.0,0.04847268999946486
2300,5.0,1.3627536138470888,2.852277329254053,5.098996774666968,0.03702876478758908,0.5,0.5608734248716154,0.5,0.558560450709559,0.4969326273190402,4.9924626067943745,4.995529979475331,0.0019406732258601582,0.4969326273190402,0.017535831619703405,0.004337798196387005,0.0015573566445648323,0.6,0.4976291015441006,0.0008135418113336338,1.362753613847089,0.052351059639392704,0.6269880786490704,5.0,3.576590914754041,1.3397346054303905,0.08367447981517027,0.014054662031022788,0.08143954929044125,0.33,1.5344982541711076,0.0012589217833803069,4.9514255369715965,4.9514255369715965,0.0,0.04857446302840648
2400,5.0,1.3331139209909248,2.834426860717808,5.1024763890938685,0.03905147111854575,0.5,0.5734208928452199,0.5,0.5558695440865139,0.4967243338878271,4.99167178622022,4.994947452332389,0.002126719933783643,0.4967243338878271,0.018844023865652305,0.004788104364212705,0.0017324087188598635,0.6,0.49733805341784243,0.0009295378632967565,1.333113920990925,0.052945568787672946,0.6212092979262371,5.0,3.5464754417376936,1.3649422668371534,0.08858229142474676,0.014269834558559303,0.08413045591348634,0.33,1.539206745585495,0.0014133894817858965,4.951342548922969,4.951342548922969,0.0,0.04865745107703348
2500,5.0,1.3073729626991653,2.819090335812797,5.105766207097725,0.041077129505995395,0.5,0.5856673313316894,0.5,0.5532370899818869,0.4965277544301491,4.990850475965908,4.994322721535755,0.0023181595246049686,0.4965277544301491,0.020174071968523135,0.005255838614794669,0.0019167038744979522,0.6,0.4970288754206636,0.0010544207048374997,1.3073729626991655,0.05342005545042833,0.6158865099085338,5.0,3.5185017818467728,1.3880749369995173,0.09342328115329726,0.01445968738828133,0.0867629100181132,0.33,1.541822345341302,0.0015755258946952943,4.951274875744739,4.951274875744739,0.0,0.04872512425526367
2600,5.0,1.2850120267383003,2.8058926469651113,5.108873218388879,0.043105154598377826,0.5,0.5976361710282937,0.5,0.5506618115748941,0.4963450771255788,4.990000187098278,4.993655109972696,0.0025146514448055935,0.4963450771255788,0.02152511672659301,0.005740214046771491,0.0021101603785108657,0.6,0.4967016054899638,0.0011882341315244227,1.2850120267383005,0.053787876863142674,0.6110088914513152,5.0,3.4924920765797713,1.4093174272956945,0.09819049612411931,0.014626720487323747,0.08933818842510603,0.33,1.5426833730796743,0.0017449474101469192,4.95121968545028,4.95121968545028,0.0,0.048780314549722606
2700,5.0,1.2655778578339987,2.7945041450126857,5.111804822626883,0.04513506857287359,0.5,0.6093478647057082,0.5,0.5481424602417001,0.49617836562409245,4.989122331253973,4.992943965629878,0.0027158926742761242,0.49617836562409245,0.022896483937695954,0.006240496731260537,0.0023126981479254533,0.6,0.4963562972887463,0.0013310045633273125,1.265577857833999,0.05406165088119298,0.6065565142620868,5.0,3.468282338761255,1.4288394209197632,0.10287824031856775,0.014773247548012769,0.09185753975830015,0.33,1.5420864073366298,0.0019212793404933056,4.9511746724209935,4.9511746724209935,0.0,0.04882532757900965
2800,5.0,1.2486757547681866,2.784637151371177,5.114568592698094,0.04716648144457356,0.5,0.6208203013451982,0.5,0.545677814919961,0.4960295569504062,4.98821821308667,4.9921886561362605,0.0029216160283774355,0.4960295569504062,0.024287657512257078,0.006756009863742613,0.0025242393435050076,0.6,0.49599301692635606,0.0014827437301380248,1.2486757547681866,0.054253157851732584,0.6025038602360637,5.0,3.445722138671441,1.4467959450372077,0.10748191629093819,0.014901397809075113,0.09432218508003917,0.33,1.5402894573681045,0.0021041610212128607,4.951137960796805,4.951137960796805,0.0,0.0488620392031985
2900,5.0,1.2339631502115487,2.776042342511682,5.117172086196577,0.0491990742682189,0.5,0.6320691714444716,0.5,0.5432666814870367,0.4959004614051543,4.987289025428953,4.991388564023795,0.0031315881714363905,0.4959004614051543,0.02569825560154903,0.007286136614377622,0.0027447087892047287,0.6,0.4956118401483777,0.0016434510624166586,1.233963150211549,0.05437327706378641,0.598822483859958,5.0,3.4246740964989195,1.4633280200996555,0.11199788340101197,0.015013120220198219,0.09673331851296338,0.33,1.537515276916272,0.0022932497852358297,4.951108022079616,4.951108022079616,0.0,0.048891977920387436
3000,5.0,1.221143580255868,2.768505030741656,5.1196227003789625,0.05123258545562342,0.5,0.64310828488283,0.5,0.5409078921526181,0.4957927644353824,4.986335847133136,4.990543082697751,0.0033456073240638387,0.4957927644353824,0.027128009560439266,0.00783032167241782,0.00297403420622501,0.6,0.4952128499927794,0.0018131158009946464,1.2211435802558683,0.05443195462736594,0.5954829430701564,5.0,3.4050131840851035,1.4785634847072604,0.11642333120722208,0.015110190323342368,0.099092107847382,0.33,1.5339547976843628,0.002488223870384903,4.9510836080351925,4.9510836080351925,0.0,0.048916391964811276
3100,5.0,1.2099609816078767,2.761841373226201,5.121927568407004,0.05326680020536655,0.5,0.6539498407983245,0.5,0.5386003048666292,0.4957080303797073,4.985359643491017,4.989651613111307,0.0035635006920839585,0.4957080303797073,0.02857674573484004,0.008388071523605212,0.0032121462663533477,0.6,0.4947961349077423,0.001991718825903404,1.209960981607877,0.05443820103654874,0.5924560946655828,5.0,3.3866258386324986,1.4926179937912636,0.1207561675758238,0.015194219757972529,0.1013996951333708,0.33,1.5297706528751427,0.0026887842932966093,4.951063698872143,4.951063698872143,0.0,0.04893630112786058
3200,5.0,1.2001943670565858,2.7558946554554287,5.124093487453137,0.05530154203384088,0.5,0.6646046592769195,0.5,0.5363428027402185,0.49564770744137854,4.9843612684178495,4.988713560976468,0.003785121793290263,0.49564770744137854,0.03004436962480225,0.008958953846532195,0.0034589785370528225,0.6,0.4943617872140525,0.0021792342488937723,1.200194367056586,0.05440011029673552,0.5897139591464642,5.0,3.3694089878542663,1.505596092955075,0.12499491919024423,0.015266667064466104,0.10365719725978152,0.33,1.525100642907133,0.002894655942331057,4.951047461738424,4.951047461738424,0.0,0.04895253826157959
3300,5.0,1.191653087457701,2.750531797652909,5.1261268815056455,0.05733666632683873,0.5,0.6750823707843797,0.5,0.5341342934824561,0.49561313378742894,4.983341468342008,4.987728334554577,0.004010347784822437,0.49561313378742894,0.031530852830878794,0.009542596037979275,0.0037144673385660714,0.6,0.4939099019329067,0.002375630728526347,1.1916530874577012,0.05432490103460549,0.5872301486689043,5.0,3.3532690440728814,1.5175923091288244,0.12913864679788037,0.015328849216291946,0.10586570651754394,0.33,1.520060998464321,0.0031055878351924043,4.95103421914099,4.95103421914099,0.0,0.04896578085901362
3400,5.0,1.1841727926165782,2.745640306722484,5.128033780967247,0.0593720543182554,0.5,0.6853915835468843,0.5,0.5319737088483737,0.49560554372162696,4.982300886446968,4.986695342725338,0.004239077044872372,0.49560554372162696,0.0330362218161885,0.010138683505525839,0.003978551623861604,0.6,0.4934405757736227,0.002580872602514762,1.1841727926165784,0.0542189647008185,0.5849801584235803,5.0,3.3381210371543553,1.528692092260546,0.13318687058468553,0.015381951997313058,0.10802629115162644,0.33,1.5147492129660272,0.003321353002636317,4.951023419468011,4.951023419468011,0.0,0.04897658053199342
3500,5.0,1.177611923054654,2.7411255584431085,5.129819816879667,0.0614076080772199,0.5,0.6955400281930237,0.5,0.5298600040994754,0.49562607412711823,4.981240067495765,4.985613993368644,0.004471226898260124,0.49562607412711823,0.03456054832158958,0.010746957607776067,0.004251172838440651,0.6,0.4929539063114561,0.002794920850102381,1.1776119230546542,0.05408792016145769,0.5829415079316242,5.0,3.3238878207337117,1.538972674470444,0.13713950479543133,0.015427040194201071,0.11013999590052459,0.33,1.5092465611386248,0.00354174799820075,4.951014612456222,4.951014612456222,0.0,0.048985387543781816
3600,5.0,1.1718485913766956,2.7369083266080527,5.131490227492906,0.06344324666073121,0.5,0.7055346798319968,0.5,0.5277921574771876,0.49567577119454825,4.980159463251889,4.984483692057337,0.004706731442966362,0.49567577119454825,0.03610394130361543,0.01136721323916889,0.00453227474538747,0.6,0.49244999135759837,0.0030177338970132726,1.1718485913766958,0.05393667353891952,0.5810937458408507,5.0,3.3104993071610624,1.5485038922238057,0.14099680061471898,0.015465067909258884,0.1122078425228125,0.33,1.5036203879572463,0.003766592065978955,4.951007430370215,4.951007430370215,0.0,0.04899256962978897
3700,5.0,1.1667778981159602,2.7329226187325935,5.133049875120309,0.06547890319897595,0.5,0.7153818581126586,0.5,0.5257691696908803,0.49575559719975143,4.9790594382395055,4.98330384103975,0.00494553955404161,0.49575559719975143,0.03766654042565456,0.011999296177612027,0.004821803236903231,0.6,0.4919289285033749,0.0032492682597210242,1.1667778981159604,0.053769480696969664,0.5794183639839483,5.0,3.297891761638222,1.5573489407390473,0.14475929762231743,0.015496888476444136,0.11423083030911979,0.33,1.497926110393994,0.003995726028843578,4.9510015737530955,4.9510015737530955,0.0,0.04899842624690807
3800,5.0,1.1623096333559975,2.7291138028022943,5.134503269025504,0.06751452252674098,0.5,0.7250873107920318,0.5,0.5237900634187372,0.49586643711850803,4.977940275546099,4.9820738384275876,0.005187613088000582,0.49586643711850803,0.03924851075652722,0.01264310034753019,0.00511970615275324,0.6,0.49139081478325136,0.0034894790639945577,1.1623096333559977,0.05359000933502406,0.5778986756040161,5.0,3.286007171749253,1.5655650460331119,0.14842778221722186,0.015523263671969581,0.11620993658126288,0.33,1.492208945006865,0.004229011018373092,4.950996799854332,4.950996799854332,0.0,0.04900320014567137
3900,5.0,1.1583658551731384,2.7254366635640057,5.135854583106895,0.06955005837466026,0.5,0.7346563056209522,0.5,0.5218538828046401,0.49600910506554663,4.9768021823285435,4.980793077262993,0.005432925064992452,0.49600910506554663,0.0408500368824618,0.013298565249985113,0.005425933111426046,0.6,0.49083574626567805,0.003738320622895031,1.1583658551731386,0.053401398403849325,0.5765197507571798,5.0,3.2747926131289264,1.5732041437929536,0.15200324307770738,0.01554487282341961,0.11814611719536004,0.33,1.4865057003474071,0.0044663273564817885,4.950992908894016,4.950992908894016,0.0,0.04900709110598821
4000,5.0,1.154879115553333,2.7218539336202547,5.137107686441796,0.07158547179542687,0.5,0.7440936907726021,0.5,0.5199596929776907,0.49618435063560057,4.975645295625411,4.979460944989806,0.005681458154127465,0.49618435063560057,0.04247131925226949,0.013965673132810953,0.005740435333716177,0.6,0.49026381788346773,0.003995746782815234,1.1548791155533331,0.05320631904068814,0.5752682508129858,5.0,3.2641997183570277,1.5803134424460243,0.15548683919653544,0.015562321062222176,0.12004030702230936,0.33,1.4808461245026683,0.004707573087653778,4.950989736380361,4.950989736380361,0.0,0.0490102636196438
4100,5.0,1.1517918735351278,2.7183356714509976,5.138266179590041,0.07362073093736612,0.5,0.7534039212871425,0.5,0.5181065796131775,0.49639286417416156,4.974469687584574,4.978076823410409,0.005933203789632301,0.49639286417416156,0.04411257342344307,0.014644446280757471,0.0060631655198134,0.6,0.48967512351981424,0.004261710960371449,1.151791873535128,0.05300702565509046,0.5741321267057349,5.0,3.254184383886289,1.5869357312409813,0.15887988487231772,0.015576145207895352,0.12189342038682249,0.33,1.4752534495429823,0.004952662345039438,4.950987152041769,4.950987152041769,0.0,0.049012847958235475
4200,5.0,1.149053257827755,2.7148567517042355,5.139333402371523,0.075655807170131,0.5,0.7625911780840752,0.5,0.5162936484043946,0.49663528360692016,4.973275370979525,4.976640087372602,0.006188159968927113,0.49663528360692016,0.04577402195892788,0.01533494455414108,0.006394077658612077,0.6,0.4890697553887436,0.00453616695264342,1.1490532578277552,0.05280541681395697,0.5731006836111335,5.0,3.244705988034145,1.5931102192377449,0.16218379272769876,0.015586824206863352,0.12370635159560538,0.33,1.4697467213339457,0.0052015244974089716,4.9509850408604255,4.9509850408604255,0.0,0.04901495913957942
4300,5.0,1.1466205765525153,2.711398064794842,5.1403124883598705,0.0776906782864036,0.5,0.7716592879687694,0.5,0.5145200247211622,0.49691219754688776,4.972062303463125,4.975150105916233,0.006446331761999888,0.49691219754688776,0.04745590060505047,0.016037262733371797,0.0067331269246478,0.6,0.4884478048373803,0.004819068237971007,1.1466205765525155,0.05260306460852158,0.5721643558563674,5.0,3.2357275560288383,1.5988723419329958,0.16540010203775438,0.0155947800656176,0.12547997527883778,0.33,1.4643396505640809,0.005454102041506087,4.950983318742537,4.950983318742537,0.0,0.04901668125746706
4400,5.0,1.144456057319561,2.7079438017473305,5.141206367755498,0.07972532414535508,0.5,0.7806118644312818,0.5,0.512784853072989,0.4972241521606725,4.9708303929583915,4.973606240797715,0.006707728965675418,0.4972241521606725,0.04915844925660907,0.01675152819309898,0.007080269521701008,0.6,0.48780936159569066,0.005110368882607432,1.1444560573195612,0.05240127660096265,0.571314580490967,5.0,3.227214948015483,1.604254636684214,0.1685304152998922,0.01560038864510553,0.1272151469270111,0.33,1.4590431251566387,0.005710349882836843,4.950981911231864,4.950981911231864,0.0,0.04901808876814037
4500,5.0,1.142527750564333,2.7044821910738706,5.142017796751229,0.08175972849470164,0.5,0.7894522625201712,0.5,0.5110872967590747,0.4975716535001861,4.969579500674173,4.972007847173982,0.006972366432571782,0.4975716535001861,0.05088191559049914,0.017477898969035337,0.007435462615500585,0.6,0.48715451428763773,0.005410023096860765,1.1425277505643332,0.0522011114955768,0.5705436752904831,5.0,3.2191369486443415,1.6092866376048929,0.17157641375035493,0.015603980692022703,0.12891270324092535,0.33,1.4538645028465955,0.005970233924223018,4.950980762420551,4.950980762420551,0.0,0.04901923757945335
4600,5.0,1.1408077493547448,2.701004087549084,5.142749371548721,0.08379387697802862,0.5,0.7981836484233847,0.5,0.509426537408185,0.49795517251510324,4.96830944546754,4.970354272952433,0.0072402627257400045,0.49795517251510324,0.05262655080788568,0.018216561678340817,0.007798664200355111,0.6,0.4864833501658236,0.005717985633820384,1.140807749354745,0.05200342433204132,0.5698447836637045,5.0,3.211464773429548,1.6139954023753316,0.17453982419470995,0.015605848851066102,0.13057346259181507,0.33,1.4488089076317041,0.006233730128382359,4.950979825215957,4.950979825215957,0.0,0.04902017478404759
4700,5.0,1.1392718068494307,2.6975026344544646,5.143403549961273,0.08582775704961934,0.5,0.8068090118583263,0.5,0.5078017745707653,0.4983751488109681,4.967020007618772,4.9686448588078,0.007511439611802058,0.4983751488109681,0.05439260934525127,0.018967729456977236,0.008169833002558502,0.6,0.48579595523350466,0.006034211763935969,1.139271806849431,0.05180889696189694,0.5692117418716611,5.0,3.204171878791868,1.6184057111587247,0.17742241004899684,0.015606251748837093,0.1321982254292347,0.33,1.4438795246615266,0.006500823312451296,4.950979060930331,4.950979060930331,0.0,0.04902093906967348
