milliseconds,Akt,Akt_pS473,AMPK,AMPK_pT172,mTORC1,mTORC1_pS2448,Mitophagy,FoxO3a,FoxO3a_pS253,CDKN1A,CDKN1B,JNK,JNK_pT183,ROS,DNA_damage,SA_beta_gal,IKKbeta,Mito_mass_new,Mito_mass_old,Mito_mass_turnover,Mito_membr_pot_new,Mito_membr_pot_old,Nil
0,10.032466344737482,10.016123640654678,9.982095792244131,10.03577288872821,10.011894226023806,10.030277450537794,9.920144288764178,9.965007114190003,9.998576832187055,9.975264720924574,9.696120816960006,24.994416405899326,10.016183019388508,9.851116813643237,1.1704014174064137,0.8076735984043903,9.81213178398208,0.9939125242305447,-0.0648555497543453,24.99397989199477,12.086279615353424,8.017249996266177e-05,-226.4732240121459
100,10.397239519838449,9.560692825822406,10.713356671317941,9.307344435371531,10.681874126484177,9.282641195779588,13.05582418369299,6.381368041843973,10.43730353716511,11.056718825892107,11.095990562322434,24.885887880849097,10.015174408917526,10.845639180005932,32.301563447635274,0.894883278020632,10.064022173156632,0.9601060089206089,0.022656095527463265,25.052973277728665,8.717002798965078,-0.0002694720042740149,11627.437120549646
200,10.787207768803503,9.19866293097765,11.177068137653789,8.861053136640313,10.593483993766855,9.403116792753346,12.807685887616291,6.671899738392548,10.275687323413514,12.292381748555028,12.704967942254484,24.813692681320383,10.191237717539305,11.238843407468023,31.521668521841434,0.987100014805917,10.048788412023328,0.9734329276143616,0.026024193685525963,24.903638066411286,8.762011741902338,0.00034893223768889167,14531.44543485661
300,11.172117537912753,8.835396277601259,11.65870518113274,8.367504297311973,10.478341875281336,9.480601504109783,12.316778768328353,6.874871667095279,10.273036420201185,13.065811995534194,13.553683090192719,24.84838687157859,10.260097875400124,11.546848741039858,30.578032792588676,0.9444152952966396,10.22055964329212,0.9797102668843662,0.08883845232254313,24.94911569135074,8.767524336474615,0.00034221742875936993,24735.38318231716
400,11.390711318744545,8.54616241953997,12.108027346511598,7.946895757681654,10.388856431415093,9.603624208784828,12.068854238562725,7.114849969180926,10.275906208653568,14.396484386376205,15.32165565826484,24.760481757816684,10.240164021254454,11.66326551495716,29.740782259780673,1.0526677505059048,10.191265645111919,0.9970524724760527,0.189921259100006,24.906668329135716,8.868265037048976,0.0002852595320501462,40199.152607552576
500,11.669927861703204,8.333318440244389,12.422808191271473,7.474709890200634,10.334464111139985,9.695326189152816,11.63383954163653,7.381261394302491,10.278884008984157,14.960486362303406,15.877809675887027,24.633496821711194,10.272264496353122,11.956473624968298,28.439885337572974,1.0854634165316193,10.39430057055077,1.0140624986697147,0.1395410740707947,24.837585507031886,9.11811274123271,0.00041405849705196125,47519.35939427705
600,11.894222378034561,8.085280739975234,12.846328405480048,7.126127654997998,10.186703558088688,9.78172318116158,11.368181580541004,7.511995395608059,10.286406803800077,15.926870782104787,17.390440089751827,24.573615141724286,10.362615269111155,12.445163718687816,27.808653179275602,1.1847404011956486,10.713228847742128,1.0271411948362021,0.16028730197609675,24.71857412200584,9.31624056047448,0.0001385347900175724,54550.722353725454
700,12.110525147868303,7.890915676232534,13.195276215968573,6.8024940510857315,10.088073824121642,9.885685223888883,11.076452908364725,7.713578585159211,10.28649789690785,16.742261345537486,18.48974566035307,24.529864936042358,10.560269272663188,12.437996089735936,27.479694475465582,1.2703878309277026,10.712606467890145,1.053710210906738,0.3136426122980361,24.714576186336487,9.411429307839633,0.0006139117912859933,60494.290581164765
800,12.309351027871733,7.7005408680334195,13.33408842944415,6.628487818342739,10.027981130735702,10.005361662650468,10.592587496511026,7.923269766694963,10.292178754994445,18.130767010952844,19.43842840087815,24.447582311760083,10.607483215099663,12.910078565369892,26.23371843778213,1.364838453558761,11.143122287793618,1.0621316207742972,0.2736034868080781,24.698450069604448,9.67646423953339,0.0005985561132730973,63832.06811304419
900,12.463461229772646,7.614311294489021,13.641665597904646,6.336520203330524,9.90730615170608,10.075595328025932,10.39485719208314,8.051013027647247,10.29700711556839,18.598604314613876,20.185196508572883,24.407819449858902,10.602124155095806,13.139013503786458,25.66640030959808,1.397606433976602,11.11892956846987,1.0827968987171508,0.33813220628850715,24.532871084926867,9.860055573511513,0.0003918588500967907,78591.48745795913
1000,12.567866016425373,7.418466027181521,13.853721576822593,6.148291174048539,9.84610561945402,10.21368900599879,10.090828536569772,8.180178252236889,10.298200986117651,19.287154058600407,21.438550754307705,24.333882542053487,10.814630586876161,13.500958091133109,25.16346826688555,1.4842663234919249,11.400115566801722,1.1177528720643142,0.42859589990189356,24.464269166099275,10.047974822803056,0.0009201575371164696,85575.45267275389
1100,12.689597524122528,7.311429858538039,14.148723246299298,5.887099005569336,9.751559130976068,10.318115776870142,9.767180666535193,8.33798081384654,10.301615854445574,20.108290088471446,22.586831096970872,24.14342275417697,10.791027577418461,13.555187947817947,24.312896848772066,1.525863087312026,11.413156287057488,1.1442495526791376,0.5233686319878885,24.343022614610483,10.278341104539322,0.0007230731757193062,91047.02286168013
1200,12.780354164405537,7.166473898013659,14.242746298231735,5.724541996338021,9.617018312022033,10.38085812533534,9.533524485851622,8.454284096382192,10.30444292536804,21.175438644900623,23.1734692400996,24.087054709664255,10.994869851531986,13.941779085956748,24.034178335655245,1.6135215091008177,11.808585228117275,1.1534901332481755,0.5670437402206671,24.265103779574254,10.511355569143383,0.0010693374317361439,95183.33046834507
1300,12.879416548691301,7.129724085530256,14.540460542393538,5.4620671222437975,9.544977231219054,10.443458108930823,9.216514703316449,8.60130637530645,10.307153441176206,21.94772803176636,23.918463469988517,24.054656448109917,11.01241116016252,14.479243984614575,23.456493377517845,1.6354983477458322,11.883957803630368,1.1833503478641516,0.538597187696812,24.21228523389024,10.70452583471967,0.0012276290034361737,102880.4607322517
1400,12.960424340893702,7.051538306410256,14.684508492354494,5.391880190476418,9.45895769101603,10.54353629566128,8.981328396325639,8.760537059981258,10.308659863772432,22.53254717129275,24.62849370695959,23.922578984801962,11.077197465090071,14.878472546834175,22.789613112590004,1.7541083166263145,12.234471536113707,1.2108518121014378,0.6472204763280168,24.12213002521715,10.904103676659963,0.0017063182105873575,110026.19843913702
1500,13.059867718349977,6.950202633383946,14.835554625788584,5.2379229002551995,9.374370081522734,10.620018875684401,8.835690143814599,8.841334223234446,10.308706827080485,23.12267382488137,25.343154639721277,23.8495313175674,11.195145282776862,15.077109372399617,21.860989278340895,1.9013717224113926,12.602787365455287,1.2410347483783646,0.8008013053485074,24.044650507306663,11.205548846610908,0.0018942907600003338,118215.50160165431
1600,13.162940842165165,6.8738702690452715,14.95829298821235,5.083374347729789,9.284442445611155,10.74346808778974,8.53216732823581,8.9582497908612,10.3124935467409,23.40875094023307,26.067112333128975,23.681691723303864,11.353569340264684,15.236223803321955,21.46362717893511,1.913682891984445,12.621097087956773,1.2660995148732868,0.8432887197129534,23.937816874344115,11.298967799140652,0.0018274974565523619,132359.90949165824
1700,13.16415264927187,6.841618975859085,15.187016112058014,4.950862254715357,9.144406047434659,10.810790906555857,8.421133467484166,9.063625001698739,10.312071358840685,24.207083101019236,26.727472439804657,23.512975012871276,11.328177072520557,15.780032114978129,21.04023805188538,2.056797722488643,12.970115681888617,1.2793058696141093,0.9579750020888389,23.790573668398586,11.554459510525767,0.0026743757776528476,133277.18420020936
1800,13.278401972095072,6.711881535390052,15.298548729998037,4.790106924265511,9.112489066761547,10.917089228185532,8.155301905787363,9.083322576925326,10.313026768614149,24.59314384033058,27.387771737423115,23.525907416636823,11.461852133254935,16.21721486688062,20.891929564074,2.088647876785037,13.242694154714505,1.3092279205501844,1.027347883945392,23.653731599392174,11.817555565499186,0.002912111948027947,140487.70799857436
1900,13.28034051450624,6.67846009713491,15.355385807927917,4.6945124343871205,9.01441829647328,10.978976600449403,7.944175865406588,9.156904303533851,10.315974615698043,25.35625939577434,27.964758770716234,23.433239361823933,11.671885020690791,16.54139749736364,19.914442429732834,2.1561546287462887,13.753062499804958,1.3247928559391202,1.1318117815209012,23.56074525662765,12.023835479414357,0.002959111015382168,155388.02695717456
2000,13.370011933418457,6.586810668712632,15.471530870972755,4.533011814678226,8.965925293498378,11.046133982471128,7.871755090128078,9.285232508034527,10.31647645382637,25.31031600276835,29.1631103408766,23.29483726935084,11.669218626088359,16.977628961134968,19.502753484180058,2.2511112788641765,13.966519251217282,1.344029828758528,1.187034549648869,23.4110826835316,12.074564441410688,0.003406110086368781,157290.45305437598
2100,13.475900392531182,6.598664307230124,15.552948403984503,4.451881088114536,8.885722320334915,11.111672826154324,7.575781631101006,9.386551497833956,10.315927683001666,25.82678809114051,29.10458923358379,23.174588460944747,11.922882962950412,17.074200078124825,19.02667937628865,2.3176709572014453,14.10945553003611,1.3646234155537567,1.2724946604582228,23.335876775844618,12.391777962243088,0.003786961142992326,161790.79198922066
2200,13.515493621374983,6.572939139073966,15.587032614446686,4.295476274063716,8.766292696194009,11.212876666790558,7.573475371607403,9.4332205961839,10.320567768823008,26.224466953956696,29.865618232022225,22.95805397309601,11.914644419147637,17.619171224545696,18.707077852415782,2.3655335527996257,14.355822256827627,1.3754438369139097,1.3844369324845103,23.242018337741904,12.422166383599057,0.003907730552082378,168836.81102056854
2300,13.491132446105288,6.4656548397323395,15.707198820068593,4.2540789780205035,8.737751876931043,11.258221468846278,7.396640149120924,9.507278964959486,10.320351274904121,26.945658363275424,30.28340267038084,22.91279557152018,12.082345729186214,17.700440670079512,18.284903001599304,2.5421168312267888,14.95953089497564,1.4054648790381716,1.4693943694089775,23.188585610336272,12.686842976538658,0.004684604973380457,178656.28092350028
2400,13.513025554243528,6.4767931325656525,15.811210825251969,4.236876303790882,8.690323926426789,11.3095222711887,7.183855531014581,9.571806653081111,10.319157882065355,26.961033594563443,31.050492244731732,22.855960550547834,12.254624544947339,18.183568712693475,18.210973434180975,2.6094373634821424,15.046825316905526,1.4255543558902413,1.564433656808178,23.046965860005173,12.752418335039945,0.004961578066794305,186873.7167044197
2500,13.562890253474343,6.454429276275203,15.84250147875744,4.1789459134423455,8.613597044975899,11.369426422758991,7.143998835872512,9.606299518008461,10.322664643779472,27.558804854066423,31.37092895501993,22.71212993462649,12.349044210521448,18.3979199512224,17.85399478494691,2.66592008632343,15.242098505499914,1.4402243918294593,1.7220873556116727,22.84566121665339,12.988279374666586,0.005430018535580911,194704.20548157956
2600,13.596813276014094,6.379530631459809,15.972395679513124,4.11879578626411,8.57309557198145,11.423808013740251,7.033200667775198,9.629087627572336,10.321298772003821,27.36242766403412,31.287888650961953,22.59598747692939,12.446095511515969,18.651677214503554,17.267127902227486,2.808658453373762,15.614734419397175,1.4445546631434598,1.835848381499218,22.749142275055203,13.072639116206803,0.0061659760363808385,195058.84395359617
2700,13.628041507463239,6.391889599029091,15.901606103251787,4.027481766629746,8.50843677178492,11.453872071467837,6.915680766812187,9.751043256798273,10.322824469645917,28.032534338484936,31.606917060241404,22.353971859983137,12.583255766615967,19.32355057893956,17.03106363505234,2.9016767275211253,16.152867266010364,1.4502787038583458,1.9088902822064644,22.742947401049975,13.076742161337789,0.0065327511555028075,203430.5475704541
2800,13.671559866446197,6.316549689432652,16.071835233104053,3.920139216741348,8.530396360420047,11.535408115109124,6.805204997258583,9.716704694926895,10.322727975156045,28.067655651801026,31.95285281390898,22.278815821880425,12.747344484640017,19.323590425051524,16.879690753917167,2.938193121214454,16.25059259770195,1.45749253911602,1.9774645067245944,22.560289777261755,13.269554996182828,0.00670838895838646,207647.405914088
2900,13.684534793907197,6.282699099805014,16.01823057670018,3.8389258265300206,8.446041495995942,11.528926879863873,6.865311797839049,9.826093990648667,10.325841372707488,28.014309092061087,32.639486999192016,22.239456232439036,12.76352671043866,19.69157216248062,16.5564213870271,3.0627992503747374,16.48732162215508,1.4752753984939762,2.1508166494497325,22.38843455199395,13.387618016247036,0.0077068928951232445,221642.49433544336
3000,13.694737656812864,6.262076334274776,16.061936211337017,3.8428640875523645,8.408668891884332,11.598064469575851,6.740201376427056,9.873732758842138,10.325690568653405,28.45650159334276,32.27015617522046,21.979356285023133,12.868974540248987,19.82858592010584,16.092987228079103,3.0795080905315424,17.14098779438642,1.4864667635462985,2.218290608844407,22.32477113627501,13.41106051406328,0.008263604305142506,225116.03683939227
3100,13.764177467832821,6.236762875071164,16.206590454323017,3.919394125483569,8.384075502077057,11.612492722818992,6.608189708255442,9.931080983238983,10.325571263108106,28.490313470530115,32.511958665732685,21.839101428804785,13.075931308733217,20.313607720989292,15.793530966193844,3.2143708868807543,17.22701168319815,1.5003023045738828,2.314287539014746,22.208922371148983,13.498565233550545,0.00828246343417956,232187.33600142325
