miliseconds,Akt,Akt_pS473,AMPK,AMPK_pT172,mTORC1,mTORC1_pS2448,Mitophagy,FoxO3a,FoxO3a_pS253,CDKN1A,CDKN1B,JNK,JNK_pT183,ROS,DNA_damage,SA_beta_gal,IKKbeta,Mito_mass_new,Mito_mass_old,Mito_mass_turnover,Mito_membr_pot_new,Mito_membr_pot_old,Nil
0,10.003263812108491,9.979414787489613,9.943198985910668,10.007573320059352,10.037219950518912,10.009192683433657,10.076054286490782,9.962181816847945,10.001875134409337,10.06372826963467,9.873951383076076,25.08313929325578,10.042071411093856,9.82991000844937,0.7438391318447459,0.8405460313108845,9.930342004954365,0.9913533732759129,0.06127902475834414,24.98839733681603,12.058082974797898,0.00018282914259547223,2482.862947254618
100,10.433146792657897,9.614414484229348,10.640777068688436,9.411705608365535,10.69502308656758,9.26777170130227,13.094622157393466,6.35211437151239,10.43783913891321,11.076648063732629,11.485043124147401,24.932885117022433,10.137644414516577,10.564173970692483,32.034343339843566,0.8624353868478589,10.003555631002262,0.9602785724225164,0.020112151375863065,24.97802037922553,8.68810073504252,0.00018341497976800576,8854.135594209243
200,10.851914317881004,9.150836923568923,11.199040663366862,8.893075429382133,10.626013989988568,9.402052450208354,12.701369374838038,6.63460485071258,10.275947321972888,12.00790064420311,12.44581555922258,24.841973291318716,10.079636093146611,11.212291170897663,31.392012042343868,0.9283066843129846,9.977490459319297,0.9640293422593481,0.07808317291695029,25.049693798708084,8.728063088024687,1.5742741934864063e-05,15540.247250303133
300,11.118386190142596,8.850688887457736,11.686345278540944,8.273217018428822,10.504646165832293,9.448558424408096,12.453632390143028,6.927090275752066,10.271175112068956,13.272233049317345,13.730476916987746,24.74095691281528,10.249415052170555,11.27775485516395,30.289285482926786,0.9662151114245556,10.2841270250126,0.9803198284529296,0.11822071235072643,24.936585490919594,8.86129883619323,-9.048171043845479e-05,26953.695744755092
400,11.381621520074551,8.5573743061654,12.091180821674902,7.914425956944091,10.40959784211212,9.596151538020191,12.05120999933963,7.106609533341523,10.277396463618178,14.052045522060382,14.870496101286161,24.793113412170364,10.252257137911332,11.710780839692642,29.528107794609156,1.0161150992336816,10.440772189744692,0.9834849551808617,0.11506721991821783,24.96235960378176,8.9507273439058,0.00014586207879836298,32824.49244776622
500,11.679901775222525,8.290618418712555,12.390362844758195,7.525546119185368,10.30957599519257,9.672735818308727,11.583999159315118,7.312625107969211,10.28282979386331,15.420747717897397,16.268540386024192,24.640622839836706,10.288745313009276,12.133230575410174,28.474026391601168,1.1180172914751225,10.4723812362006,0.9971586322033325,0.2297799216381468,24.799328528613373,9.097235561667675,0.00020616547214706826,40683.723555565506
600,11.933416459348415,8.092529920928575,12.824568675472998,7.151665137702291,10.25788703274186,9.801341990629956,11.33125494862919,7.489676943920703,10.283416689583625,15.824324280551924,17.147008907840515,24.617890663691252,10.399502074870965,12.402222951653211,28.08450780821314,1.1824193055512144,10.77285252380657,1.0154150391938912,0.1437637300550892,24.724060292916143,9.245481626415394,0.0005157179436922094,50787.16953846692
700,12.06663673268328,7.862502577712143,13.082646066160569,6.916079174544153,10.091896393725452,9.914396184563024,11.065090712843359,7.739988809418433,10.287565392029713,16.888567205660358,18.189080020313625,24.585604208197562,10.406031837031612,12.42412217432236,27.40035552520025,1.2129040838760008,10.656107808158005,1.0475982105283124,0.30083960966606066,24.760225976484655,9.468844950981394,0.0005996869893290916,61924.41796992198
800,12.302947283164784,7.700171591828726,13.32363298770208,6.654069196555779,10.032049086862346,10.002483659072675,10.713767377286965,7.896747855908283,10.292021376738218,17.863131563308638,19.69609471585937,24.492000090604943,10.628403072514416,12.650770092658163,26.196781296734287,1.3919610569659615,11.153946559598586,1.0762431407215438,0.31815163458453316,24.64953191478388,9.707108598995877,0.0002951116257087185,67703.5696335895
900,12.409556614853473,7.610467193844336,13.721060901497756,6.391489542866533,9.885622596477448,10.084271006989427,10.355916983130864,8.080974180551422,10.297367014782393,18.68448803309383,20.151491322911525,24.27297674874264,10.710348542812321,13.283055039614744,25.55621217431711,1.4003229204474863,11.350022615873055,1.0889399488860056,0.29157805021111755,24.528581565568555,9.899851756517293,0.0005018679038291049,75945.9776237779
1000,12.547780388813395,7.419285352343201,13.827858345720083,6.178764498666425,9.798001152405481,10.188041536199886,10.054605263225183,8.169985257107749,10.300230560615287,19.702281723521903,21.046759187022932,24.310501893277184,10.820307719272314,13.61120913394292,25.070232915978252,1.488518935932127,11.278329860565735,1.117295954929344,0.3717882418542753,24.432000721280133,10.100375915513414,0.0011199923736757563,87990.63981776657
1100,12.725562620302926,7.279821352954533,14.092287424927248,5.847023768706701,9.718098862509397,10.292071739680338,9.830486205415097,8.4067763840509,10.298771527311262,20.024991043294445,22.082813483106058,24.237523200699066,10.803359481281401,13.642223653713774,24.734254794389468,1.5865886247082657,11.6266850092962,1.1302581477273983,0.4576850979682497,24.400360121760997,10.264959643718292,0.0006873864091869908,88034.81639498948
1200,12.783104448645117,7.195766636217856,14.253490300780173,5.72539864167821,9.602262297351492,10.340438592814245,9.559028478632493,8.487604863264957,10.301123522256644,21.08103326900288,23.15849147660328,24.039040089630188,10.928138733324877,14.129484791997921,23.546223923480706,1.581933872778715,11.971188854640832,1.1569434087246078,0.5031666155875664,24.26898777352085,10.477230692302559,0.0011667001237018516,94966.56197214237
1300,12.880009506754616,7.125100578236432,14.573094124463214,5.5354492310291015,9.5263278215542,10.488703864691365,9.183842038366048,8.636751998498573,10.303609706824545,21.642834773341832,24.22391569485739,24.07433228510104,10.999947936457527,14.451448665345566,23.555437928995254,1.7283168371599873,12.202586449930946,1.1871906264187877,0.5745892557342899,24.253158038914943,10.77205091544914,0.001490152504867088,111525.58975896492
1400,12.970778233614878,6.992801036651019,14.66291719389446,5.35380931537457,9.453695257117538,10.549116100699429,8.921166637533993,8.689557574726667,10.305465363626054,22.195738086930746,25.01216754740592,23.81469071608675,11.045749217480653,14.829569833887353,22.612999491395815,1.725886579638463,12.161045822760062,1.2016522056947088,0.7312420776417616,24.109738798498658,10.918948917614301,0.0017976646332525557,116274.7654599071
1500,13.024851419104369,6.983488574526682,14.893070409673147,5.091343894696118,9.3274186046655,10.678811168606705,8.686043627289369,8.793110120461199,10.307793026324179,22.885939138440403,25.511813003256346,23.71697008730671,11.198024469926647,15.190208358948654,21.838980708935306,1.787585023399992,12.637496032052566,1.2307157610562485,0.7187067130170698,24.071535651113678,11.150442098943532,0.001924628469673302,119817.28778055016
1600,13.099068351422453,6.82237771601703,15.038077276659665,5.063067451166592,9.278036413259697,10.715221205503394,8.494575589035565,8.984220877464086,10.312783649323366,23.615835370429046,26.560863659973347,23.661447247951358,11.226749985447873,15.411769765878821,21.47546861711804,1.9225901358579103,12.97069469879457,1.2639405587314532,0.7625701586779945,23.92992798705933,11.338080819861988,0.002185949909327466,130814.73866223378
1700,13.242912996185686,6.80817256753458,15.049504028536601,4.917302679070731,9.17539755057473,10.795668019303456,8.291695457825094,9.004390229440565,10.31014244987534,23.94271568353474,26.832283644583995,23.616650218340737,11.37927591072315,15.984013305062389,21.348080913091497,2.005943281483097,13.188642596329556,1.2858256323746857,0.973676641264581,23.873189918052798,11.620599953527144,0.002502943983846762,138867.02544191337
1800,13.256265512440976,6.780960745669678,15.17095406476975,4.686536797248756,9.112461456279517,10.925167163766613,8.139208100972384,9.112788726789619,10.313613745119293,24.51535095793133,27.712973607584235,23.50173420482049,11.52979949449059,16.110219280662985,20.535045278424604,2.119906267349926,13.468955913521437,1.29532859787804,1.0289709777729545,23.668963482828218,11.839048633134775,0.0027276405161516977,148356.61306507306
1900,13.3101695867314,6.662800294547032,15.383011613731838,4.722346990899433,8.973975233154043,11.00394201563652,7.8953132030223125,9.225552004113768,10.313883242416068,24.946340254781127,28.48037050139119,23.38643860200099,11.580753339320566,16.380149643686323,20.368232171385948,2.1212173215710988,13.767105927265177,1.3215640585740525,1.0788990008424473,23.607574664732823,11.890782649723963,0.0028961326771452848,153291.24268545036
2000,13.411292439521324,6.663706765789949,15.424237125120447,4.547307741921581,8.935349383391204,11.033018746160911,7.839079048121656,9.326836772942602,10.317931002421515,25.765851496718913,28.822013460702465,23.222493023610102,11.754744575986267,16.823173498592187,19.39880985560056,2.216959768369578,13.772448785313994,1.3502255412887363,1.1737109236816148,23.46870164282962,12.134193416650186,0.003460922648390737,160271.2002528411
