miliseconds,Akt,Akt_pS473,AMPK,AMPK_pT172,mTORC1,mTORC1_pS2448,Mitophagy,FoxO3a,FoxO3a_pS253,CDKN1A,CDKN1B,JNK,JNK_pT183,ROS,DNA_damage,SA_beta_gal,IKKbeta,Mito_mass_new,Mito_mass_old,Mito_mass_turnover,Mito_membr_pot_new,Mito_membr_pot_old,Nil
0,9.985658842149478,10.011259235789936,9.960277887068326,9.943834296322668,10.013514336901745,9.977651159744127,10.023655344436525,10.051463090345708,10.001873121262122,10.084352625090844,10.322644013544238,24.98313164920382,10.05516849251874,10.087385955025326,1.2853481987429927,0.8698484622012764,9.987765236690786,0.9929286179647827,-0.0383778688057625,25.039547015427985,12.099996674286553,-0.00016140098654158632,267.67509428159065
100,10.443267554653886,9.52879320147272,10.626184554782542,9.320589938729992,10.679342225764275,9.315551995558812,13.204588571554002,6.383330483323394,10.43723499147554,11.175318850330376,11.173704999599718,24.94210378574627,10.11116490630329,10.610342553637961,32.44051501759439,0.8361334412421213,9.851986673785985,0.95820199821112,0.0801507010312793,24.999973293632266,8.679444940237463,-0.00018844888416708226,10358.6029184629
200,10.85778823821812,9.189040811562649,11.136129365242075,8.816447610570942,10.63043663405287,9.407881343132352,12.664715080610216,6.649935908426891,10.271582806798882,12.192552047375619,12.809922654604648,24.86483978333237,10.101303237352734,11.271193446573989,31.56090941302183,0.9628383214407038,9.941478367914156,0.9708551587247414,0.0005235185742851686,24.963251625116463,8.678198719736638,-0.00024168370219483128,18669.22586280667
300,11.160147902339173,8.837070471562166,11.700534305629395,8.3892820443543,10.477040701514975,9.523398813715497,12.312283092247565,6.905963549938267,10.276081690177973,13.170364075330584,13.659944594499786,24.89310971284549,10.129283379241986,11.645384268793432,30.11624610059167,1.0058316646426135,10.395880055625012,0.9717984195545063,0.149189914076113,24.89145394675028,8.880387917856993,1.3791244622924026e-05,27547.491722161125
400,11.39695325705486,8.584515151920375,12.098325505738277,7.956765858300384,10.43225711888927,9.547205148299884,12.055767578470512,7.07877975242566,10.278367696380947,14.458004423686344,14.68394101889094,24.79835102417298,10.27358493002453,11.866851882498253,29.732690095601143,1.0937997907143022,10.197629950928665,0.9864166875044166,0.07756805525985601,24.86510706727415,8.995048327647986,7.367073774114589e-05,40555.47817436377
500,11.704867046099022,8.279181299038935,12.49860084463293,7.57926506942787,10.285657224201323,9.665165547625078,11.655480948979406,7.380442454797923,10.282743484004362,15.408804776602638,16.157808057722875,24.72447692297456,10.344861016822398,12.143231202659697,28.86842324817435,1.17745954024796,10.359507149452753,1.0109207925073367,0.22421160441619412,24.80529936644719,9.148806088005857,0.0002720877537974962,41459.22927708075
600,11.90022559315349,8.127967177167669,12.774213128623105,7.173746049569538,10.199304437773243,9.744158988036597,11.24358224496999,7.505173326317924,10.283042588265596,15.999829266131295,17.165356700751463,24.536917237290513,10.43257948215935,12.167094461078488,28.269771805638527,1.2262834607320732,10.774743882619639,1.0259869317062593,0.280130562693361,24.70862437626812,9.274913502523468,0.00041759397629529944,49918.41215798605
700,12.063595232135516,7.883391245925881,13.085238817977718,6.925638355803339,10.141830566013544,9.851191646245212,11.0794845670671,7.676931371363001,10.286880915503293,17.14956731618203,18.256203232339747,24.557038586732393,10.534067882903553,12.433766836521201,26.948993404642657,1.2283840265230486,10.868762542952775,1.0373065487036477,0.2932370890415571,24.728530760626523,9.483226890365351,0.00038621920463506506,63871.05080154758
800,12.273912274551472,7.697053985179729,13.476584990401168,6.62193822242211,10.042836770121514,9.97903546657441,10.671681409035926,7.930369784318701,10.290771200056966,17.76452232739469,19.721276139824454,24.485933422780807,10.565265029878502,12.644032879230915,26.250126765108245,1.3376704839409133,10.993365925134478,1.0680666378409753,0.35480269600354636,24.598802153691302,9.658049418896466,0.0005038313411769531,66047.42971083042
900,12.397340058309632,7.576377396543748,13.613868659821208,6.331958285160688,9.916530679385621,10.091284090955114,10.268791141281957,8.031826680026512,10.297151129937857,18.8350224586831,20.09324259161188,24.39044235782719,10.592169862602866,13.15041005056524,25.915553813315167,1.4550935101672362,11.361661641349192,1.0982895559719692,0.394139787455943,24.51888448016935,9.873014163070094,0.0007113351726579427,73192.50695270768
