milliseconds,Ca_Nuc,Ca_Cyt,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt
1200,0.9587883810750597,0.9829335834068321,0.0004505603568648794,0.019718882842743743,0.0002080377430649866,0.0012622345347284897,1.4245608874525812e-05,0.029418039199068498,0.00010723595202111221,0.0028907194435934124,0.00916515971351399,6.775619738199934e-05,0.00011890373885981436,0.006560549109861326
1300,0.9572332499814867,0.9818216487292336,0.00044343319142092416,0.020816811267088006,0.00020630306582929462,0.0012985412666508547,1.5155552707405832e-05,0.02830877514757999,0.00010695181294772696,0.0029860780682019884,0.009137361500782034,7.449807761762406e-05,0.0001283330716817248,0.006438138007643465
1400,0.9556781188879137,0.9807097140516351,0.000436306025976969,0.021914739691432268,0.0002045683885936026,0.0013348479985732199,1.606549654028585e-05,0.02719951109609148,0.00010666767387434172,0.003081436692810565,0.00910956328805008,8.123995785324877e-05,0.0001377624045036352,0.006315726905425604
1500,0.9541229877943407,0.9795977793740366,0.0004291788605330139,0.02301266811577653,0.00020283371135791062,0.001371154730495585,1.6975440373165863e-05,0.026090247044602978,0.00010638353480095649,0.00317679531741914,0.009081765075318124,8.798183808887346e-05,0.00014719173732554558,0.006193315803207744
1600,0.9525678567007676,0.9784858446964382,0.00042205169508905874,0.024110596540120793,0.00020109903412221863,0.00140746146241795,1.788538420604588e-05,0.024980982993114468,0.00010609939572757125,0.003272153942027716,0.009053966862586171,9.472371832449818e-05,0.00015662107014745595,0.006070904700989883
1700,0.9510127256071945,0.9773739100188397,0.00041492452964510355,0.025208524964465056,0.0001993643568865266,0.0014437681943403153,1.8795328038925897e-05,0.023871718941625958,0.00010581525665418602,0.003367512566636292,0.009026168649854215,0.0001014655985601229,0.00016605040296936637,0.0059484935987720216
1800,0.9494575945136216,0.9762619753412412,0.0004077973642011484,0.026306453388809322,0.0001976296796508346,0.0014800749262626801,1.9705271871805913e-05,0.02276245489013745,0.00010553111758080078,0.003462871191244868,0.00899837043712226,0.0001082074787957476,0.00017547973579127676,0.00582608249655416
1900,0.9479024634200485,0.9751500406636427,0.00040067019875719326,0.027404381813153585,0.0001958950024151426,0.0015163816581850453,2.0615215704685926e-05,0.021653190838648948,0.00010524697850741553,0.003558229815853444,0.008970572224390306,0.00011494935903137229,0.00018490906861318713,0.0057036713943363
2000,0.9463473323264754,0.9740381059860442,0.0003935430333132381,0.02850231023749784,0.0001941603251794506,0.0015526883901074103,2.1525159537565943e-05,0.02054392678716044,0.00010496283943403032,0.00365358844046202,0.008942774011658352,0.00012169123926699697,0.0001943384014350975,0.00558126029211844
2100,0.9447922012329024,0.9729261713084457,0.00038641586786928293,0.02960023866184211,0.00019242564794375863,0.0015889951220297756,2.2435103370445963e-05,0.01943466273567193,0.00010467870036064506,0.003748947065070596,0.008914975798926396,0.0001284331195026217,0.00020376773425700794,0.005458849189900578
2200,0.9432370701393293,0.9718142366308472,0.0003792887024253278,0.030698167086186372,0.0001906909707080666,0.0016253018539521406,2.334504720332598e-05,0.01832539868418342,0.00010439456128725982,0.0038443056896791715,0.008887177586194442,0.00013517499973824643,0.0002131970670789183,0.005336438087682718
2300,0.9416819390457563,0.9707023019532489,0.00037216153698137265,0.031796095510530635,0.00018895629347237463,0.0016616085858745056,2.4254991036205996e-05,0.017216134632694915,0.0001041104222138746,0.003939664314287748,0.008859379373462487,0.00014191687997387113,0.00022262639990082875,0.005214026985464857
2400,0.9401268079521834,0.9695903672756503,0.00036503437153741745,0.0328940239348749,0.00018722161623668262,0.0016979153177968708,2.5164934869086012e-05,0.016106870581206408,0.00010382628314048936,0.004035022938896324,0.008831581160730533,0.00014865876020949586,0.00023205573272273915,0.005091615883246996
2500,0.9385716768586103,0.9684784325980518,0.0003579072060934623,0.03399195235921916,0.00018548693900099063,0.001734222049719236,2.6074878701966032e-05,0.014997606529717898,0.00010354214406710412,0.0041303815635049,0.008803782947998577,0.00015540064044512053,0.0002414850655446495,0.004969204781029134
2600,0.9370165457650372,0.9673664979204533,0.00035078004064950717,0.035089880783563426,0.00018375226176529862,0.0017705287816416008,2.6984822534846045e-05,0.013888342478229393,0.00010325800499371889,0.004225740188113476,0.008775984735266624,0.00016214252068074526,0.00025091439836655993,0.004846793678811274
2700,0.9354614146714643,0.966254563242855,0.00034365287520555203,0.036187809207907685,0.00018201758452960663,0.001806835513563966,2.789476636772606e-05,0.012779078426740888,0.00010297386592033364,0.004321098812722052,0.008748186522534668,0.00016888440091636996,0.0002603437311884703,0.004724382576593413
2800,0.9339062835778912,0.9651426285652565,0.00033652570976159683,0.037285737632251945,0.00018028290729391462,0.0018431422454863312,2.880471020060608e-05,0.011669814375252378,0.00010268972684694841,0.004416457437330628,0.008720388309802714,0.00017562628115199466,0.00026977306401038066,0.004601971474375552
2900,0.9323511524843181,0.9640306938876578,0.00032939854431764164,0.03838366605659622,0.0001785482300582226,0.0018794489774086962,2.9714654033486095e-05,0.01056055032376387,0.00010240558777356317,0.004511816061939203,0.008692590097070758,0.0001823681613876194,0.0002792023968322911,0.0044795603721576914
3000,0.9307960213907451,0.9629187592100595,0.00032227137887368655,0.03948159448094048,0.00017681355282253062,0.0019157557093310614,3.062459786636611e-05,0.009451286272275362,0.00010212144870017793,0.004607174686547779,0.008664791884338805,0.00018911004162324411,0.0002886317296542015,0.00435714926993983
3100,0.929240890297172,0.961806824532461,0.0003151442134297314,0.040579522905284736,0.0001750788755868386,0.0019520624412534264,3.153454169924613e-05,0.008342022220786859,0.0001018373096267927,0.004702533311156355,0.008636993671606849,0.0001958519218588688,0.0002980610624761118,0.004234738167721969
3200,0.927685759203599,0.9606948898548625,0.0003080170479857762,0.041677451329629,0.00017334419835114662,0.0019883691731757912,3.2444485532126145e-05,0.007232758169298349,0.00010155317055340746,0.004797891935764931,0.008609195458874895,0.0002025938020944935,0.0003074903952980223,0.004112327065504108
3300,0.926130628110026,0.959582955177264,0.000300889882541821,0.04277537975397326,0.00017160952111545464,0.0020246759050981567,3.335442936500616e-05,0.006123494117809841,0.00010126903148002222,0.004893250560373507,0.008581397246142939,0.00020933568233011822,0.00031691972811993265,0.003989915963286247
3400,0.9245754970164529,0.9584710204996656,0.00029376271709786593,0.04387330817831752,0.00016987484387976263,0.0020609826370205217,3.426437319788618e-05,0.005014230066321334,0.00010098489240663698,0.004988609184982083,0.008553599033410986,0.00021607756256574292,0.000326349060941843,0.003867504861068386
3500,0.92302036592288,0.9573590858220671,0.00028663555165391074,0.04497123660266179,0.00016814016664407064,0.002097289368942887,3.5174317030766194e-05,0.003904966014832825,0.00010070075333325176,0.005083967809590659,0.00852580082067903,0.00022281944280136764,0.0003357783937637535,0.003745093758850525
3600,0.921465234829307,0.9562471511444686,0.0002795083862099556,0.046069165027006045,0.00016640548940837863,0.0021335961008652517,3.6084260863646204e-05,0.0027957019633443212,0.00010041661425986652,0.005179326434199235,0.008498002607947076,0.00022956132303699232,0.0003452077265856638,0.003622682656632665
3700,0.9199101037357339,0.95513521646687,0.0002723812207660004,0.04716709345135031,0.00016467081217268664,0.0021699028327876167,3.699420469652623e-05,0.001686437911855813,0.00010013247518648128,0.0052746850588078105,0.008470204395215121,0.00023630320327261705,0.00035463705940757417,0.003500271554414804
3800,0.9183549726421608,0.9540232817892716,0.00026525405532204526,0.04826502187569458,0.00016293613493699463,0.002206209564709982,3.7904148529406244e-05,0.0005771738603673047,9.984833611309604e-05,0.0053700436834163865,0.008442406182483167,0.00024304508350824175,0.00036406639222948464,0.003377860452196943
3900,0.9179954194185471,0.9536186795645507,0.0005360290197147905,0.0489650405203656,0.00017019662440158595,0.0018226293652123316,3.4385590470297837e-05,0.0002286909259647358,0.00010219068095452043,0.005431538517056996,0.008493663148609835,0.00023866990088919357,0.00036065695911233854,0.003339055518723553
4000,0.9177659242607478,0.9532910228011172,0.0008370348995505149,0.04962177350576402,0.0001784356314618204,0.0013933727747966562,3.03852884738022e-05,-3.703226264256335e-05,0.00010481874153762561,0.005489349559566048,0.008553519942412564,0.00023308537529990057,0.00035585089169187084,0.003309345481425703
4100,0.9175364291029485,0.9529633660376836,0.0011380407793862531,0.05027850649116241,0.00018667463852205528,0.0009641161843809811,2.638498647730656e-05,-0.0003027554512498765,0.00010744680212073079,0.005547160602075101,0.00861337673621529,0.00022750084971060754,0.0003510448242714033,0.0032796354441278538
4200,0.9173069339451493,0.95263570927425,0.0014390466592219915,0.050935239476560853,0.00019491364558228973,0.0005348595939652918,2.2384684480810814e-05,-0.0005684786398571756,0.00011007486270383607,0.005604971644584154,0.00867323353001802,0.00022191632412131435,0.0003462387568509356,0.0032499254068300044
4300,0.91707743878735,0.9523080525108166,0.0017400525390577298,0.051591972461959304,0.00020315265264252461,0.00010560300354960256,1.8384382484315066e-05,-0.0008342018284644888,0.00011270292328694125,0.005662782687093209,0.00873309032382075,0.00021633179853202132,0.00034143268943046776,0.0032202153695321534
4400,0.9168479436295508,0.951980395747383,0.0020410584188934543,0.05224870544735772,0.00021139165970275906,-0.00032365358686607275,1.4384080487819317e-05,-0.0010999250170717879,0.00011533098387004642,0.005720593729602261,0.00879294711762348,0.0002107472729427283,0.00033662662201000023,0.003190505332234304
4500,0.9166184484717516,0.9516527389839496,0.0023420642987291925,0.05290543843275614,0.00021963066676299373,-0.0007529101772817619,1.038377849132357e-05,-0.001365648205679087,0.0001179590444531517,0.005778404772111314,0.008852803911426206,0.0002051627473534351,0.00033182055458953253,0.003160795294936453
4600,0.9163889533139522,0.951325082220516,0.002643070178564931,0.05356217141815456,0.00022786967382322818,-0.0011821667676974372,6.383476494827932e-06,-0.0016313713942863932,0.00012058710503625688,0.0058362158146203665,0.008912660705228935,0.00019957822176414208,0.00032701448716906484,0.0031310852576386036
4700,0.916159458156153,0.9509974254570825,0.002944076058400669,0.054218904403553,0.00023610868088346307,-0.0016114233581131126,2.3831744983321842e-06,-0.0018970945828936992,0.00012321516561936214,0.005894026857129421,0.008972517499031664,0.00019399369617484889,0.00032220841974859714,0.0031013752203407543
4800,0.9159299629983536,0.9506697686936489,0.0032450819382364078,0.054875637388951425,0.00024434768794369773,-0.0020406799485288016,-1.6171274981635635e-06,-0.0021628177715010055,0.00012584322620246734,0.005951837899638475,0.009032374292834395,0.00018840917058555586,0.00031740235232812945,0.003071665183042903
4900,0.9157004678405544,0.9503421119302156,0.003546087818072146,0.05553237037434987,0.0002525866950039324,-0.002469936538944491,-5.617429494659311e-06,-0.0024285409601083187,0.0001284712867855726,0.0060096489421475295,0.009092231086637124,0.00018282464499626267,0.00031259628490766154,0.0030419551457450526
5000,0.9154709726827551,0.950014455166782,0.00384709369790787,0.05618910335974826,0.00026082570206416663,-0.0028991931293601524,-9.617731491154949e-06,-0.0026942641487156106,0.00013109934736867769,0.006067459984656579,0.009152087880439851,0.00017724011940696983,0.00030779021748719406,0.0030122451084472045
