milliseconds,srci,srco,srca,srcc,Cbp_P_CSK,CSK_cytoplasm,PTP,PTP_pY789,Cbp,Cbp_P
0,1.0022553523729152,0.0025971950457746125,4.0847036816323216e-07,6.10811975116859e-11,-1.670345264952967e-06,1.0000013059761927,0.9981030929432273,-0.002001139684511062,0.9999961992248031,-4.657370888464056e-06
100,0.999734826158559,-0.0012922205149314653,8.418200711813847e-07,3.1672084219585846e-12,-2.1715924479070252e-06,0.9999980960329631,0.994750153647766,0.003153877145912061,1.0000022043830652,1.1069843804782484e-05
200,0.9933343104735618,0.0019443302357126098,5.313391356823246e-07,9.708705393236661e-12,-1.1946413336565768e-06,1.0000013310274496,0.9956834837570121,0.009789105826468483,0.9999691793732488,1.6399247985048803e-05
300,0.9970977659262904,-0.005399909739678505,4.370362037998717e-07,1.435392949472037e-11,-6.421224659022535e-07,1.0000028088522148,0.9919807642075131,0.011523635972814687,0.9999554409922937,2.4621004384252693e-05
400,0.9963473918755508,0.00843482014730149,1.326246718369492e-06,2.3879856581750386e-11,-8.552710963842921e-08,1.0000001008624615,0.987366024367084,0.010745582377952093,0.9999497457641974,4.8884206362198036e-05
500,0.9948196289187584,0.0033698804663266236,1.4298866768284266e-06,-5.2255586070251506e-11,4.3647572637425444e-06,0.9999975936183529,0.9823334232545541,0.014319474646030422,0.9999473635839324,4.092506544670307e-05
600,0.9982863370641225,0.004505705198692387,1.4939563147584606e-06,-8.164682225015117e-12,-9.726080835593742e-07,0.9999950729713509,0.9806352946090575,0.01970315020233958,0.9999335022932777,5.663509505106965e-05
700,0.9995623542555296,0.005780271660903349,-8.03272040574855e-07,3.147104219687303e-11,5.17442547358919e-06,0.9999962396560392,0.9736397433024255,0.025131957337672414,0.999942199616956,7.929070124668543e-05
800,0.9843250146924571,0.0031226205560003235,4.3634077286226487e-07,5.6909978740320316e-11,2.42152746090733e-06,0.9999990187905469,0.9719981076087947,0.027259852550844486,0.9999278924864984,8.48518053823496e-05
900,0.9882129962420799,0.008230847222861336,-1.7562789328727744e-07,2.4871266809969615e-11,5.2925219078875166e-06,0.9999927093886478,0.9721215106795716,0.02856429891033577,0.9999056828795226,9.901913521863499e-05
1000,0.9893937843955455,0.011108060864905008,6.38715174486463e-07,4.441064320346757e-11,4.395356251593609e-06,0.9999937584273633,0.9666313051153268,0.031391077786598505,0.9998982799583319,0.0001061237069024757
1100,0.9822499643838739,0.012507788313205414,-6.772901071859259e-07,1.2024174321731618e-11,8.755075533674167e-06,0.9999945967191738,0.9675554905023611,0.03592914555336119,0.9998854485792158,0.00011060975279161924
1200,0.9799977180636134,0.01948541802230045,1.5154127734332995e-07,2.5891060077422256e-11,9.057231687068527e-06,0.9999956886594723,0.9604649053704807,0.040759626338370984,0.9998730822595875,0.0001153997479545548
1300,0.9737424733880113,0.02309487592592073,1.867465068062336e-06,-3.340005567142577e-11,8.500561379907483e-06,0.999992530628352,0.9615178973389983,0.041282284998842976,0.9998558122313447,0.00012520505300875792
1400,0.9790560257658824,0.019041501653243392,1.8135452923558642e-06,5.795344680156335e-11,8.976978728352093e-06,0.9999925483856505,0.9540485145286096,0.043180119944072684,0.9998580336582183,0.00013253948494082826
1500,0.9772454120036603,0.033351059993459206,1.2041871198755483e-06,5.967253057716209e-11,1.0451407007774675e-05,0.9999876491797712,0.9507675371680248,0.04279660310442628,0.9998578459594291,0.00014046765592620405
1600,0.9748665628392809,0.030183915036743048,1.5436890390437995e-06,-3.3650060848725414e-11,1.1860471932392684e-05,0.9999891250682875,0.9541169407164194,0.048124624512182614,0.9998296930002385,0.00016032984884705326
1700,0.9661810426851101,0.03579703056515531,1.899681818393298e-06,-4.555687452436574e-11,1.6972416600201693e-05,0.9999897079985637,0.9469573301624445,0.051363879590472256,0.9998356485092718,0.00016952169618879827
1800,0.9653637055919341,0.04187905949657385,1.0186145032392272e-06,3.2461614335488777e-12,1.4011168432706642e-05,0.999982461365591,0.9446316946618385,0.05171930144428462,0.9998145203241737,0.00016391096133643395
1900,0.9614754152206936,0.04027382761456568,1.7759288472478886e-06,5.2798396932637913e-11,1.7592244097182876e-05,0.9999852644962769,0.9412985245827593,0.054051719053556366,0.9998111307816184,0.00016276901802432427
2000,0.947785609465248,0.04289374671935125,3.765575072220708e-06,3.1368276354023496e-11,1.9009791500235918e-05,0.9999814687126659,0.9408431735060766,0.059180365391241115,0.9998021840308976,0.0001926568121594227
2100,0.9489455055586538,0.05800555668554941,4.96751916911294e-06,1.816808538555496e-11,2.3550179168844837e-05,0.999982427211404,0.9361570307150138,0.06126065879132837,0.9997902259453499,0.00018855724284767627
2200,0.9478740378440813,0.05642986690199764,4.277037505428994e-06,1.1373032823120126e-11,2.554979449441807e-05,0.9999805792530295,0.9368267935737222,0.06239967486081578,0.9997633808456422,0.00020156728324960478
2300,0.9390149050844344,0.06756094263216626,5.350399918038036e-06,8.087665057640075e-11,2.2181093947483988e-05,0.9999740626522661,0.9360923037392707,0.06833333169777639,0.9997808990072597,0.00022151100177211105
2400,0.926601944737693,0.06739620697700562,4.447119849605551e-06,7.322835103912364e-11,2.9599568990272652e-05,0.9999701999943958,0.9348328260576555,0.06917442758512661,0.999771753868751,0.0002045144734918349
2500,0.931262830600564,0.07448984336936532,5.722575774924033e-06,-6.2741144770030235e-12,3.116903188654884e-05,0.9999715473905494,0.932372567615173,0.06794871428959917,0.9997311182967109,0.00021958361314145853
