milliseconds,srci,srco,srca,srcc,Cbp_P_CSK,CSK_cytoplasm,PTP,PTP_pY789,Cbp,Cbp_P
0,1.002034589912485,-0.00414115824162581,-1.0654791896865211e-07,-6.076037709029841e-12,-1.0445616007137446e-06,1.000002248949641,0.996719656759088,0.0033400043306669037,1.0000149995572334,-1.255952068400559e-05
100,1.00282844362515,0.0038262093043078295,1.2843279105329018e-06,3.703610400137551e-11,-1.0874844378567013e-06,1.00000146751702,0.994944432163376,0.004279868020231181,0.999994424682526,7.805879693966443e-06
200,0.9925259111468839,0.006802485568955816,-1.1897959911375545e-06,4.325099886172129e-11,-2.062675243634518e-06,0.9999971862807743,0.9908277168539822,0.00868358429464579,0.9999777585265162,1.3950124777100948e-05
300,0.9976326723024447,0.007951244282572744,-1.188868029181084e-06,6.587047098155921e-12,2.0286102704156735e-06,1.0000022674536608,0.991867663589214,0.010655832172107096,0.9999582095326629,2.327185551802717e-05
400,0.9931498685136696,0.008743337306169148,8.348425918307845e-07,-4.6027147529479825e-11,-2.0489196837380917e-06,0.9999998555635203,0.9867020294674292,0.010633551881846521,0.9999456287968573,3.1819597973210087e-05
500,0.9905143177374169,0.005548953625926396,1.017525964844463e-06,-8.624707653159476e-12,2.4979089782351694e-06,0.9999984665536686,0.9851904283645442,0.013805926714604722,0.9999487961977447,5.1402172132512054e-05
600,0.9938881588568852,0.0008277261589444062,-1.016756423943699e-06,2.1033486391712103e-11,1.5913145690606697e-07,0.999997159781336,0.9777535390445896,0.023181546597358924,0.9999506203208698,6.990237333855527e-05
700,0.99125539289026,0.012612597468113369,4.89498467242701e-07,-7.8405282101684e-11,3.861169916296928e-06,0.9999950196995101,0.9781688458740779,0.02095688586723955,0.9999414466370806,6.20658243814133e-05
800,0.998755812244298,0.015816232332391076,1.3267329407255646e-06,3.940297607541113e-11,6.221457571749567e-06,1.0000001816878255,0.9764379627109213,0.023651342868639923,0.9999236303795659,8.864319342310822e-05
900,0.9930654105129678,0.00701659653800152,-1.8155931511282018e-07,3.618863966477463e-11,3.995937445224972e-06,0.9999988287761147,0.9739853391382927,0.026875274400221378,0.9999242876960783,8.86554018261645e-05
1000,0.9795925484664714,0.006110066262474072,-2.298277613631602e-07,-7.800896825315908e-11,4.0703673716015886e-06,0.999992285696759,0.9682202846530661,0.03323799308886355,0.9998950951076944,8.765694680771501e-05
1100,0.9878254902270539,0.022509969300456067,5.1996164604364834e-08,-4.109279940901238e-11,4.366615514282733e-06,0.9999965610373007,0.9653761344018402,0.03526273855566465,0.9998860429241034,9.19590156693828e-05
1200,0.9781364640884143,0.015001327091854314,1.879190571557457e-06,-2.8794890214661405e-11,4.371351259550942e-06,0.9999903937373928,0.9618442869396319,0.037622911320592214,0.9998729949335503,0.00011279198999028696
1300,0.9850849832004227,0.028066222688897188,1.4362305803308497e-06,-4.138535161801504e-11,1.1194614032592728e-05,0.9999907699954544,0.9585096064909961,0.04095298899756474,0.999877366558409,0.00011009293251984936
1400,0.9791018212967751,0.02674438406587926,1.1675386184481397e-06,-4.6964658411709704e-11,9.097251691044193e-06,0.9999876888971582,0.953383716033986,0.043527877075473606,0.9998730051608378,0.00012150505780703467
