milliseconds,OCT4,SOX2,NANOG,OCT4_SOX2,Protein
0,0.01,0.01,0.01,0.1,0.0
100,0.9488344246553599,0.94883442465536,0.009102523587879201,0.06202233852506464,0.0007999347925053099
200,1.7904332342348361,1.7904332342348366,0.008274909236990712,0.04569308591350328,0.0013309489260024
300,2.5385443362914706,2.538544336291471,0.0075217814060713085,0.046988473835805976,0.001789798508191298
400,3.198593946628039,3.1985939466280393,0.006844632871426596,0.06179546665213429,0.0023320025030782545
500,3.777113040430873,3.7771130404308733,0.006242368862332894,0.08628901054302059,0.0030730210233798675
600,4.281243359216528,4.281243359216529,0.00571191900382478,0.11713957130903659,0.004092316809001765
700,4.71833692041286,4.7183369204128605,0.005248826434884181,0.15160005248319522,0.005438860832124575
800,5.0956512677511,5.095651267751101,0.004847764247472806,0.18751052472479704,0.007137074320218873
900,5.420132348262946,5.420132348262947,0.0045029581864721715,0.22325283186259584,0.00919253201995278
1000,5.698271891475688,5.698271891475689,0.0042085139075025025,0.25767884681584674,0.011597049790684181
1100,5.936023937348576,5.936023937348576,0.003958658410677999,0.29002849637212935,0.014333006711544721
1200,6.138768170077371,6.138768170077371,0.0037479052660325664,0.31984871878676285,0.01737682658665496
1300,6.311308029029053,6.311308029029052,0.0035711568138376373,0.34691979371917014,0.020701652378379298
1400,6.457889356488,6.457889356487999,0.003423763054617642,0.37119227147276135,0.02427936794708134
1500,6.582234431419369,6.582234431419368,0.0033015444051081927,0.3927352187266627,0.028082032367880268
1600,6.687584920738531,6.68758492073853,0.0032007887584990158,0.4116952430221334,0.03208284389672349
1700,6.776748060621283,6.776748060621282,0.0031182325733317647,0.4282653035260472,0.036256751303231916
1800,6.852143551805797,6.8521435518057965,0.003051031125623594,0.4426618071573569,0.0405807912366334
1900,6.91584902571302,6.915849025713019,0.002996722893885683,0.4551082305856547,0.045034232714861316
2000,6.96964260195795,6.96964260195795,0.002953191542382068,0.4658240156540485,0.0495985856230932
2100,7.015041752925851,7.015041752925851,0.002918627799838895,0.4750175615338572,0.05425751625687411
2200,7.053338895819628,7.053338895819628,0.0028914925712412165,0.48288166477187017,0.058996716755182706
2300,7.085632814504855,7.085632814504855,0.0028704823306669883,0.4895914734208645,0.06380373606438525
2400,7.112855903896047,7.112855903896047,0.002854497612588449,0.4953041588762079,0.0686677907657996
2500,7.135798112006718,7.135798112006718,0.0028426148453077867,0.5001592474275266,0.07357958351406998
2600,7.15512809466395,7.15512809466395,0.002834061157726166,0.5042792723338404,0.07853113354213494
2700,7.171411440299193,7.171411440299193,0.002828192017832283,0.50777098398193,0.08351561353432496
2800,7.185126144451053,7.185126144451052,0.0028244717340674677,0.5107269275232805,0.08852719635551552
2900,7.196675818345446,7.196675818345444,0.0028224567082010092,0.5132269988230289,0.09356091879628464
3000,7.206401123713285,7.206401123713284,0.002821780939464794,0.5153398702124301,0.09861256178930579
3100,7.214589433797883,7.214589433797882,0.002822143699928827,0.5171243289466946,0.103678545910174
3200,7.221483014022376,7.221483014022375,0.0028232989924279984,0.5186305575420457,0.10875583912870444
3300,7.227285976117673,7.227285976117672,0.002825046554858869,0.5199013173776665,0.11384187604087255
3400,7.232170087285658,7.232170087285657,0.0028272244590986464,0.5209729139074731,0.11893449027861853
3500,7.236281266905017,7.236281266905016,0.002829700708245586,0.5218763069828135,0.12403183959620523
3600,7.239741769361332,7.239741769361331,0.002832370350663141,0.5226377734401398,0.12913237460335963
3700,7.242654537488845,7.242654537488843,0.0028351502924556502,0.5232794167096895,0.13423478988361753
3800,7.245106551272758,7.245106551272756,0.002837974809112075,0.5238200001892562,0.13933798130241684
3900,7.247170514871099,7.2471705148710965,0.0028407935212266485,0.524275320277186,0.14444102376132809
4000,7.248907678471416,7.248907678471415,0.002843567774122612,0.5246587682656954,0.14954313747590076
4100,7.250369590730962,7.250369590730961,0.0028462686049517075,0.5249816403766049,0.1546436664316948
4200,7.251599975939872,7.251599975939871,0.0028488744106462014,0.5252535398413055,0.15974205491724092
4300,7.25263550633867,7.25263550633867,0.002851370216134361,0.5254824908789997,0.1648378378969602
4400,7.253507027372598,7.253507027372598,0.002853746151956595,0.5256752512439186,0.16993062468176168
4500,7.2542405715903175,7.254240571590318,0.0028559962927941864,0.525837521672928,0.17502008621889084
4600,7.254857970195898,7.2548579701959,0.0028581179736961,0.5259741119079482,0.18010594670029467
4700,7.2553775796255735,7.255377579625575,0.0028601109867406513,0.5260890843897688,0.18518797483973828
4800,7.255814848118182,7.255814848118184,0.0028619770196479564,0.5261858567746827,0.1902659768190378
4900,7.256182858658093,7.256182858658095,0.0028637190729775505,0.5262673264909252,0.19533978932988968
5000,7.256492585727193,7.256492585727195,0.0028653412848786298,0.5263359064610666,0.2004092764416239
