milliseconds,AC_active_cyto_mem,G_GDP_cyto,G_protein_cyto,G_a_s_cyto,GRK_bg_cyto,iso_BAR_p_cyto_mem,PDE4_cyto,ATP_cyto,AC_PKA_cyto_mem,R2C2_cyto,PP_PDE_cyto,BAR_cyto_mem,BAR_G_cyto_mem,iso_extra,iso_BAR_cyto_mem,MAPK_active_cyto,MEK_cyto,MEK_active_cyto,B_Raf_active_cyto,bg_cyto,B_Raf_cyto,PKA_cyto,AC_cyto_mem,AMP_cyto,GRK_cyto,PP2A_cyto,MAPK_cyto,PTP_cyto,PTP_PKA_cyto,c_R2C2_cyto,c2_R2C2_cyto,c3_R2C2_cyto,iso_BAR_G_cyto_mem,PDE_high_km_cyto,cAMP_cyto,PTP_PP_cyto,PDE4_P_cyto
1000,1.9439060440325773,0.0007475025719440867,2148.061798291671,0.017039983828413898,0.00016730646024130426,1.2036429517674524e-05,240.79999999999742,3009988.653960825,0.0,120.39687622916968,120.4,0.013675895976816005,0.5919651918997321,5851.890153958166,0.3281470019570738,1.520977796254796e-16,108.36,1.1432262632206194e-14,1.7332646931539714e-12,0.4064013887466423,120.3999999999983,4.467319649964157e-12,298.05609395596775,3010007.196936579,0.6018326935397592,60.2,216.72,120.39999999999996,8.039552187580712e-14,0.0031237303042337093,4.0035910723963527e-08,4.857111484508972e-10,93.06619986070808,301.0,4.145978780961788,60.2,2.6667563142769477e-12
1100,2.1713366289624014,0.0008638671760330279,2148.0148809336374,0.01797136264115516,0.00020560438060693504,1.2261943317163767e-05,240.79999999999475,3009987.3181897155,0.0,120.39637611248686,120.4,0.012272234611604305,0.590077747629036,5851.884229968019,0.32763294965590617,3.728381598981185e-16,108.36,2.5416235348891087e-14,3.474735197574375e-12,0.45289695122907164,120.39999999999655,8.068829163224061e-12,297.828663371038,3010008.3478002883,0.6017943956193935,60.2,216.72,120.39999999999988,1.6106520931380578e-13,0.0036238329713111014,5.37778301105753e-08,7.559168845118136e-10,93.07000479313136,301.0,4.330386049576492,60.2,5.339776217733629e-12
1200,2.39873716927683,0.0009863504751300143,2147.9682138194576,0.01890374512904906,0.00024754396532513826,1.248790708034692e-05,240.7999999999901,3009985.944758074,0.0,120.39585491040744,120.4,0.01178468756770613,0.5893256265693033,5851.881998565432,0.3274595690858481,8.398771147581397e-16,108.36,5.24004545030269e-14,6.52002289136473e-12,0.4993899854942302,120.3999999999935,1.3771660561790844e-11,297.6012628307235,3010009.5469663623,0.6017524560346753,60.2,216.72,120.39999999999974,3.020236579515591e-13,0.00414501823304205,7.021826148017163e-08,1.127479992137696e-09,93.07141761584134,301.0,4.504130397789209,60.2,1.0007632174905815e-11
1300,2.626102991600519,0.0011149455583150697,2147.92163353544,0.01983729888687793,0.0002930340913509597,1.2714520781460005e-05,240.79999999998233,3009984.5336713265,0.0,120.39531372555871,120.4,0.011615118203199645,0.5890284522854573,5851.881158426864,0.32740405827675184,1.7634134641175817e-15,108.35999999999994,1.0147015325690456e-13,1.1581503908020706e-11,0.5458798086739559,120.39999999998842,2.2431626423166136e-11,297.3738970083998,3010010.791894339,0.6017069659086496,60.2,216.72,120.3999999999995,5.361272175746345e-13,0.004686183231103899,8.956408856580038e-08,1.6236723189382635e-09,93.07193964368508,301.0,4.669747962372914,60.2,1.775525397870542e-11
1400,2.853432320465751,0.0012496453853263708,2147.875083469464,0.02077208781240268,0.000341985771575623,1.2941891063614167e-05,240.79999999997003,3009983.084935395,0.0,120.39475339847952,120.4,0.011556029084054262,0.5889117761099708,5851.880842049334,0.3273893627753341,3.4888832780051043e-15,108.35999999999987,1.8637789985692121e-13,1.9645275421574994e-11,0.5923662115193136,120.39999999998035,3.513370161822709e-11,297.1465676795346,3010012.0806460055,0.601658014228425,60.2,216.72,120.39999999999912,9.088071556529545e-13,0.005246487193667563,1.1202121757708621e-07,2.270445573955561e-09,93.07212987711087,301.0,4.829171876079941,60.2,3.008149252751636e-11
1500,3.0807244607973074,0.0013904423493802593,2147.8285440257787,0.021708137160364852,0.00039431213414535077,1.3170091221928741e-05,240.79999999995113,3009981.5985563914,0.0,120.39417456989808,120.4,0.011535466873092872,0.5888662135473272,5851.880723024741,0.32738885025005393,6.560865995055289e-15,108.35999999999973,3.2724156105345904e-13,3.204087853151611e-11,0.638849159535071,120.39999999996796,5.322912961224749e-11,296.9192755392031,3010013.4117420306,0.6016056878658551,60.2,216.72,120.39999999999856,1.4812513895886526e-12,0.005825289156206255,1.3779592461682966e-07,3.096548302715641e-09,93.07219628620963,301.0,4.983875998372594,60.2,4.900329208062615e-11
1600,3.307979119249642,0.001537328115126381,2147.782008404024,0.022645457822102626,0.0004499283835515618,1.3399182087357792e-05,240.79999999992293,3009980.074540504,0.0,120.39357772818487,120.4,0.011528387050832123,0.5888485174139247,5851.880678428021,0.3273932827971914,1.1808223481653216e-14,108.35999999999952,5.526549417406364e-13,5.052188626461639e-11,0.6853286814036157,120.39999999994947,7.837604510377253e-11,296.6920208807508,3010014.784052813,0.601550071616449,60.2,216.72,120.39999999999772,2.3340758787544263e-12,0.006422100507296812,1.6709580084507222e-07,4.1336513212496e-09,93.07221640052728,301.0,5.134984231490924,60.2,7.717573510776134e-11
1700,3.535196151543525,0.0016902935597041763,2147.7354742249518,0.023584055361449457,0.0005087517556136103,1.3629219285617155e-05,240.79999999988206,3009978.512893954,0.0,120.39296324556854,120.4,0.01152597217339336,0.5888416025380259,5851.880661634466,0.32739941948976986,2.0454864468922467e-14,108.35999999999918,9.022691957971618e-13,7.735826459811358e-11,0.7318048274742547,120.39999999992263,1.1258378234450414e-10,296.46480384845694,3010016.196715225,0.601491248244387,60.2,216.72,120.39999999999647,3.571525631065082e-12,0.007036548771996401,2.0013038448624188e-07,5.4164780678886945e-09,93.07221936355084,301.0,5.283353850883042,60.2,1.1802923064456993e-10
1800,3.7623754707894643,0.0018493287529127594,2147.688940708129,0.024523933292391012,0.0005707014708924956,1.3860255710981465e-05,240.79999999982417,3009976.9136229833,0.0,120.39233140553301,120.4,0.01152527830674052,0.5888389838516849,5851.880655671871,0.32740618307517777,3.4262567090393806e-14,108.35999999999865,1.4299333096175272e-12,1.1544203892458301e-10,0.7782776547323138,120.39999999988456,1.5826118067940228e-10,296.23762452921096,3010017.6490696757,0.6014292985291081,60.2,216.72,120.39999999999472,5.326273163001712e-12,0.007668350214219516,2.3711154688137358e-07,6.982937194425604e-09,93.07221568148202,301.0,5.42963849026388,60.2,1.7592601451814694e-10
1900,3.989517009436505,0.0020144229505286576,2147.642407564574,0.025465094438927457,0.0006356986882497227,1.4092342519049005e-05,240.79999999974376,3009975.276733846,0.0,120.39168242406527,120.4,0.01152516844195913,0.5888380035823989,5851.88065370963,0.3274131584466657,5.570887312950366e-14,108.35999999999787,2.207418643336033e-12,1.6840623312816035e-10,0.824747220588517,120.3999999998316,2.182686969892124e-10,296.0104829905639,3010019.1406113165,0.6013643013117509,60.2,216.71999999999997,120.39999999999229,7.764811870579029e-12,0.008317288588490856,2.7825370716450745e-07,8.874254963117789e-09,93.07220956415779,301.0,5.574336960188378,60.2,2.5633585249447097e-10
2000,4.216620707173307,0.0021855645940982923,2147.595874683492,0.026407541368997742,0.0007036664590612464,1.4325529428160137e-05,240.79999999963408,3009973.6022328045,0.0,120.39101646578673,120.4,0.011525159460365761,0.5888374911227218,5851.880652771034,0.32742016943896307,8.820790514486145e-14,108.35999999999676,3.3288315772344274e-12,2.407588391324581e-10,0.8712135809387058,120.39999999975925,2.9597469812903875e-10,295.78337929282714,3010020.6709530163,0.6012963335409393,60.2,216.71999999999994,120.39999999998896,1.1093522023907767e-11,0.008983199008253704,3.2377392507919053e-07,1.1135107129516194e-08,93.07220284141985,301.0,5.717830293329636,60.2,3.660334278480685e-10
2100,4.443686508139857,0.002362741313304273,2147.549342071623,0.027351276490625596,0.0007745296807497324,1.4559864808341901e-05,240.79999999948677,3009971.890126133,0.0,120.39033365606296,120.4,0.01152519784386377,0.5888371600778415,5851.880652244244,0.32742719754433675,1.364010055240973e-13,108.35999999999517,4.916141291092234e-12,3.380417450374098e-10,0.9176767897511612,120.39999999966197,3.953190781033056e-10,295.5563134918606,3010022.239797581,0.6012254703192509,60.2,216.71999999999989,120.3999999999845,1.556585483761839e-11,0.009665955836085363,3.7389186550376073e-07,1.381375181939789e-08,93.0721958716405,301.0,5.860409534498305,60.2,5.133318055943143e-10
2200,4.670714357399099,0.00254593992819748,2147.502809754891,0.0282963021814075,0.0008482150532377697,1.4795395795923142e-05,240.79999999929177,3009970.1404201146,0.0,120.38963409025739,120.4,0.011525298344001143,0.5888369656420744,5851.88065207516,0.32743424864006426,2.0649245356328836e-13,108.35999999999295,7.125317252736572e-12,4.669996388805387e-10,0.9641368985361967,120.39999999953302,5.208782044567563e-10,295.32928564260135,3010023.8469165354,0.6011517849467628,60.2,216.71999999999983,120.39999999997856,2.1489956726436646e-11,0.01036546342986096,4.2882971807842873e-07,1.69621538845506e-08,93.07218867894942,301.0,6.002296971746519,60.2,7.083299295524302e-10
2300,4.897704199868389,0.002735146451828892,2147.4562777537626,0.029242620825728875,0.000924651041378648,1.5032168340207375e-05,240.79999999903694,3009968.35312104,0.0,120.38891784008807,120.4,0.011525453011954505,0.5888368810765998,5851.880652201344,0.32744131986882324,3.0660479017108566e-13,108.35999999998992,1.0152586471451629e-11,6.357450806252011e-10,1.0105939562098665,120.39999999936428,6.779261955762116e-10,295.1022958001321,3010025.492135547,0.6010753489586219,60.2,216.71999999999974,120.39999999997082,2.923611002643613e-11,0.011081649785834282,4.88812089295367e-07,2.06360912541335e-08,93.07218130084566,301.0,6.143660716450418,60.2,9.631538946130772e-10
2400,5.12465598018891,0.0029303460937779415,2147.4097460834146,0.030190234818914828,0.0010037678315127719,1.5270227233671554e-05,240.79999999870782,3009966.5282352106,0.0,120.3881849596066,120.4,0.011525631531126925,0.5888368541611592,5851.880652474232,0.32744840004591175,4.472591983133978e-13,108.35999999998583,1.424266424146856e-11,8.539688672669093e-10,1.0570480091189716,120.39999999914605,8.725104338697126e-10,294.87534401981156,3010027.1753207427,0.6009962321684877,60.2,216.7199999999996,120.39999999996081,3.9246204878403494e-11,0.011814460559871752,5.540657651626193e-07,2.4895269298039983e-08,93.07217383100595,301.0,6.2846283954494995,60.2,1.2922638177763018e-09
2500,5.351569642889626,0.0031315232640402877,2147.3632147603184,0.031139146563210984,0.0010854972878132885,1.5509616130602596e-05,240.79999999828726,3009964.6657689363,0.0,120.38743548988329,120.4,0.011525805357653933,0.5888368310706236,5851.880652745557,0.32745547862188085,6.419573897667972e-13,108.35999999998037,1.9698412255173727e-11,1.1331780562991593e-09,1.103499101117373,120.39999999886685,1.1115359772451148e-09,294.64843035711084,3010028.8963679327,0.6009145027121873,60.2,216.7199999999994,120.39999999994802,5.2044442428621924e-11,0.012563854382006344,6.248197262223808e-07,2.9803457173104116e-08,93.07216636230508,301.0,6.4252979284726885,60.2,1.7128002492187558e-09
2600,5.578445132579975,0.003338661576965449,2147.316683807096,0.032089358457343516,0.0011697729114081873,1.575037757676641e-05,240.7999999977551,3009962.765728537,0.0,120.38666946220623,120.4,0.01152596548611912,0.5888367876096187,5851.880652955558,0.32746255234686594,9.078527476105706e-13,108.35999999997318,2.689160681030123e-11,1.486950801333553e-09,1.1499472736389058,120.39999999851307,1.40285003596186e-09,294.42155486742047,3010030.655195311,0.6008302270885924,60.2,216.71999999999912,120.39999999993182,6.824877665839884e-11,0.013329799657507423,7.013048370314403e-07,3.54285896786624e-08,93.07215893115118,301.0,6.565744833793474,60.2,2.2449540535082304e-09
2700,5.805282393914102,0.003551743855285219,2147.2701532512465,0.03304087289998969,0.001256529801411345,1.599255303710424e-05,240.7999999970877,3009960.8281203406,0.0,120.38588690025516,120.4,0.011526117876636823,0.5888367282471252,5851.880653123008,0.3274696234716412,1.266537932573401e-12,108.3599999999638,3.627516764611224e-11,1.9312142540824065e-09,1.1963925657366943,120.39999999806881,1.7553308328080449e-09,294.19471760608633,3010032.4517384833,0.6007434701985892,60.2,216.71999999999878,120.39999999991149,8.85833721852542e-11,0.014112272393047817,7.837536159885725e-07,4.1842864622757326e-08,93.07215152482293,301.0,6.706027199792118,60.2,2.9123686412080366e-09
2800,6.032081371475494,0.0037707521339983667,2147.2236231217553,0.03399369229448892,0.0013457046197817488,1.6236182921709845e-05,240.79999999625753,3009958.8529506847,0.0,120.38508782162641,120.4,0.011526271051176309,0.5888366669010588,5851.8806532883,0.32747669514017214,1.7448970236191396e-12,108.35999999995168,4.8396007663218427e-11,2.4845261533610556e-09,1.2428350141038145,120.39999999751551,2.1789747893877958e-09,293.96791862852496,3010034.285946982,0.6006542953802186,60.2,216.7199999999983,120.39999999988619,1.1389120882013516e-10,0.01491125467175751,8.724000414042757e-07,4.912283024979174e-08,93.07214411769604,301.0,6.846189174438556,60.2,3.742546476303551e-09
2900,6.258842009693654,0.003995667664825264,2147.1770934467972,0.034947819051447455,0.0014372355530399403,1.648130661308269e-05,240.79999999523275,3009956.840225916,0.0,120.38427223928747,120.4,0.011526427644112954,0.588836610822504,5851.880653469226,0.32748376828931763,2.376162231866626e-12,108.35999999993616,6.391062959645495e-11,3.1684077033900532e-09,1.289274653101974,120.39999999683162,2.6849972213116944e-09,293.74115799030676,3010036.157780933,0.6005627644469604,60.2,216.71999999999764,120.39999999985493,1.4514896557751946e-10,0.015726733198721275,9.6747935600241e-07,5.73494794820636e-08,93.0721366989088,301.0,6.986264296671854,60.2,4.767328690621335e-09
3000,6.485564252839678,0.004226470920783173,2147.1305642538723,0.035903255588107474,0.0015310622756828907,1.6727962490750777e-05,240.79999999397666,3009954.7899523904,0.0,120.38344016270614,120.4,0.011526584884823755,0.5888365570187242,5851.880653655412,0.3274908418783635,3.2011174310477563e-12,108.35999999991647,8.360240742166147e-11,4.007699821619729e-09,1.3357115148011538,120.39999999599232,3.285936589331524e-09,293.51443574716075,3010038.0672084717,0.6004689377243175,60.2,216.71999999999682,120.39999999981657,1.8348292588858592e-10,0.016558698171722567,1.06922788774095e-06,6.660833710136702e-08,93.07212927522696,301.0,7.126278084960719,60.2,6.023407015799741e-09
3100,6.71224804508869,0.004463141602833463,2147.0840355717446,0.036860004326359316,0.0016271259008593508,1.697618796400149e-05,240.79999999244697,3009952.702136473,0.0,120.38259159899772,120.4,0.011526741724537107,0.5888365033349812,5851.880653841093,0.3274979155244257,4.27008222846074e-12,108.35999999989166,1.0840918348579523e-10,5.03110942745732e-09,1.3821456290460818,120.39999999496891,3.9958067986853415e-09,293.28775195491176,3010040.014203118,0.6003728740991411,60.2,216.7199999999958,120.39999999976986,2.3019332348207512e-10,0.017407142134159368,1.177882764445475e-06,7.69895669901519e-08,93.07212185019945,301.0,7.266250659951513,60.2,7.553106301512196e-09
3200,6.938893330509333,0.00470565863981762,2147.0375074300523,0.03781806769339664,0.0017253689816884921,1.7226019471207508e-05,240.7999999905957,3009950.576784539,0.0,120.38172655279591,120.4,0.011526897430664517,0.5888364475108245,5851.880654020882,0.327504988965017,5.642955914514467e-12,108.35999999986065,1.394236741946666e-10,6.271212147493327e-09,1.428577023453403,120.39999999372881,4.830095980484711e-09,293.0611066694911,3010041.998744078,0.6002746310183119,60.2,216.7199999999944,120.3999999997133,2.867544521633321e-10,0.01827206010413494,1.2936819089060856e-06,8.858796655273112e-08,93.07211442704538,301.0,7.406196446826773,60.2,9.404387776935295e-09
3300,7.1655000530814315,0.004954000202512426,2146.9909798596973,0.03877744812134195,0.0018257354147007932,1.747749254559715e-05,240.7999999883675,3009948.413902972,0.0,120.3808450278739,120.4,0.011527053084831998,0.5888363915551779,5851.880654200339,0.32751206259025345,7.393954074495302e-12,108.35999999982211,1.7795735048010096e-10,7.765667859335526e-09,1.4750057235254506,120.39999999223436,5.806096945216679e-09,292.83449994691904,3010044.0208125184,0.6001742645852995,60.2,216.71999999999267,120.39999999964517,3.5486873880130363e-10,0.01915344795327428,1.416863575333859e-06,1.0150316475831595e-07,93.07210700224857,301.0,7.546127896229871,60.2,1.163258461221315e-08
3400,7.39206815665586,0.005208143689695625,2146.9444528917834,0.03973814804808794,0.0019281705384878445,1.7730641748239115e-05,240.79999998570136,3009946.213498165,0.0,120.37994702531326,120.4,0.011527207598652644,0.5888363328242597,5851.880654372748,0.3275191360025864,9.607118067878418e-12,108.3599999997746,2.254791324822976e-10,9.55603594409929e-09,1.5214317525304784,120.39999999044399,6.942580534677269e-09,292.6079318433446,3010046.0803957763,0.6000718294615126,60.2,216.71999999999045,120.39999999956365,4.364140021302423e-10,0.02005130423796561,1.5476668054403034e-06,1.1583941141529437e-07,93.07209957990412,301.0,7.6860512800879714,60.2,1.4298708163373926e-08
3500,7.618597584999769,0.005468065760947656,2146.8979265587996,0.040700169916247815,0.0020326209137932153,1.798550081688765e-05,240.79999998252651,3009943.97557652,0.0,120.37903254695875,120.4,0.01152736221785205,0.5888362740770968,5851.880654545318,0.327526209645829,1.2387788913097528e-11,108.35999999971631,2.8376855099761947e-10,1.1690651067461755e-08,1.5678551317633669,120.39999998830937,8.26055773707103e-09,292.38140241500065,3010048.177479481,0.5999673790862072,60.2,216.71999999998766,120.39999999946649,5.335712997464493e-10,0.020965626744681803,1.686330030485927e-06,1.317059932400465e-07,93.07209215552977,301.0,7.825974568018215,60.2,1.747354943998244e-08
3600,7.8450882817601695,0.005733742315610976,2146.8514008936763,0.04166351617398879,0.002139034470423275,1.824210256712431e-05,240.7999999787649,3009941.7001444492,0.0,120.37810159280689,120.4,0.01152751695062754,0.5888362153481246,5851.880654718124,0.32753328351829064,1.5855888480524665e-11,108.35999999964524,3.5482393907795293e-10,1.422284936399754e-08,1.614275880371222,120.39999998577717,9.782801891677448e-09,292.15491171824027,3010050.3120534746,0.5998609655295771,60.2,216.7199999999842,120.39999999935131,6.487459645810241e-10,0.021896415101165675,1.8330922113775165e-06,1.4921695132331413e-07,93.07208472905177,301.0,7.9659015045201125,60.2,2.1235143273058617e-08
3700,8.071540190478835,0.006005148518976057,2146.8048759301582,0.042628189274632855,0.002247360338957616,1.8500479006560598e-05,240.79999997432793,3009939.387208373,0.0,120.37715416326161,120.4,0.011527672035395406,0.5888361573757522,5851.880654892927,0.3275403577045613,2.0155751371872464e-11,108.35999999955908,4.4099139445301685e-10,1.721333509472929e-08,1.6606940155504306,120.39999998278668,1.153446307400523e-08,291.9284598095216,3010052.4841066715,0.5997526396610428,60.2,216.7199999999799,120.39999999921538,7.846727019010452e-10,0.022843668520754003,1.988191809439439e-06,1.6849138181145807e-07,93.07207729937667,301.0,8.10583675544913,60.2,2.5672137085871016e-08
3800,8.297953254584119,0.006282258800666331,2146.758351702652,0.04359419167711706,0.002357548879546727,1.8760661314912425e-05,240.79999996911621,3009937.036774723,0.0,120.37619025803362,120.4,0.011527827384915753,0.5888361000037995,5851.880655069286,0.3275474321662696,2.545759174586876e-11,108.35999999945507,5.449769896899705e-10,2.0730240746520638e-08,1.7071095525150735,120.3999999792698,1.3543035577395265e-08,291.70204674541634,3010054.6936295945,0.5996424511204537,60.2,216.7199999999746,120.39999999905564,9.444179032005106e-10,0.023807386903271274,2.1518667800833056e-06,1.8965332626404487e-07,93.0720698667551,301.0,8.245783365924495,60.2,3.08838563796629e-08
3900,8.524327417395424,0.006565046852196978,2146.7118282463,0.0445615258456972,0.00246955168698945,1.9022679840792086e-05,240.79999996302024,3009934.6488499376,0.0,120.37520987652454,120.4,0.011527982843469418,0.5888360429885345,5851.880655246485,0.3275545068409824,3.1955455448172374e-11,108.35999999933023,6.698236621902928e-10,2.4848791524883563e-08,1.753522504490003,120.39999997515125,1.5838297895705387e-08,291.475672582605,3010056.9406134817,0.5995304483130109,60.2,216.7199999999681,120.39999999886868,1.1313649391530566e-09,0.02478757045068233,2.324354721912342e-06,2.1283179465077986e-07,93.07206243161855,301.0,8.385743656842966,60.2,3.697983801714855e-08
4000,8.750662622122638,0.006853485653375976,2146.665305596995,0.04553019425005178,0.002583321465396243,1.9286564186732134e-05,240.79999995591618,3009932.223440467,0.0,120.37421301799027,120.4,0.01152813833587599,0.5888359860744723,5851.880655423926,0.32756158169593025,3.9882557328898325e-11,108.35999999918096,8.190935404486925e-10,2.96542184359364e-08,1.7999328828625727,120.39999997034582,1.8452957030261032e-08,291.2493373778778,3010059.2250499306,0.5994166785346041,60.2,216.71999999996018,120.3999999986507,1.349342585745167e-09,0.025784219503913738,2.5058920347887365e-06,2.381608499081946e-07,93.07205499430093,301.0,8.525719580711932,60.2,4.4083923923691234e-08
4100,8.976958811866371,0.007147547453140804,2146.6187837913585,0.04650019936519918,0.0026988121232400324,1.955234314469768e-05,240.7999999476687,3009929.760552769,0.0,120.37319968136528,120.4,0.011528293715442004,0.5888359289125394,5851.880655600717,0.3275686566722242,4.9500936317152e-11,108.3599999990033,9.967427497782255e-10,3.5239707960345494e-08,1.8463406970683882,120.39999996476033,2.1422183849526593e-08,291.0230411881341,3010061.5469312826,0.5993011878767603,60.2,216.71999999995055,120.39999999839752,1.602534510102174e-09,0.026797334718484212,2.6967145652058525e-06,2.6577952757374403e-07,93.07204755532804,301.0,8.665712335030905,60.2,5.2331372863663016e-08
