milliseconds,Z1,Z2,Z3,Z4,E1,E2,E3,E4
1800,0.5004397567124969,9.999934012565447,9.999977464728262,99.99995419282993,6.0924646106560176e-05,6.61568209902674e-05,2.2527581262006697e-05,4.6553929260944486e-05
1900,0.5004396237184844,9.999935777978505,9.999977314019967,99.99995367620028,5.9351838972339146e-05,6.546094854217272e-05,2.2866132531367904e-05,4.503885521646792e-05
2000,0.5004399009962518,9.999934530139807,9.999977333618705,99.99995459745256,5.926045913486276e-05,6.397084570169926e-05,2.216317668555184e-05,4.607581507251867e-05
2100,0.5004410625514749,9.999935601378683,9.999977458390548,99.99995439439162,5.988300911437967e-05,6.370514533097584e-05,2.1868817706589263e-05,4.5687992467406765e-05
2200,0.5004425261745945,9.999936769404677,9.999978001827753,99.99995484194683,5.9081826156928295e-05,6.300723315596764e-05,2.2285170858341463e-05,4.541629290475486e-05
2300,0.5004420321163194,9.999935998370388,9.999978122547018,99.99995562323028,5.744933125959529e-05,6.319145686110797e-05,2.1531435046308976e-05,4.418802143203036e-05
2400,0.5004422729716771,9.999937504251964,9.999978013448429,99.99995640769497,5.704603791997023e-05,6.210382041453915e-05,2.1419594631492438e-05,4.400248031325691e-05
2500,0.5004437336885944,9.999938332190156,9.99997869763469,99.99995674688881,5.713892050090298e-05,6.175893695484828e-05,2.154473097301786e-05,4.417834450158182e-05
2600,0.5004431661998086,9.999939097975073,9.999978796956263,99.99995632729899,5.625092060976778e-05,6.161969909869779e-05,2.1050286769692353e-05,4.2983931570843704e-05
2700,0.5004445211622675,9.99993899284613,9.999978780338644,99.999957192463,5.738182148334496e-05,6.160954954237008e-05,2.1052679094541896e-05,4.329216863036651e-05
2800,0.5004446157313883,9.999940136919488,9.999979031015592,99.99995791592502,5.708887252102949e-05,6.149430813088645e-05,2.0678629034488568e-05,4.2111117436938406e-05
2900,0.5004454689830354,9.999939867286715,9.999979355661598,99.99995787636946,5.636721462920784e-05,6.016190093227252e-05,2.0879561667605252e-05,4.1727328466221326e-05
3000,0.5004451741399292,9.999940725245205,9.999979309106475,99.99995850828913,5.46179395093863e-05,6.0736933832772045e-05,2.047162196121103e-05,4.2731295182454544e-05
3100,0.5004453717615209,9.99993970291485,9.999979683297102,99.99995771920604,5.495973601322915e-05,5.998567157302052e-05,2.036603805243089e-05,4.183796131137068e-05
3200,0.5004470283612986,9.999941833065455,9.999979544985495,99.9999583729608,5.3778729943549004e-05,5.8518677542527655e-05,2.0252237814570227e-05,4.120039594876597e-05
3300,0.5004466144428562,9.999940451782194,9.99997960368802,99.99995864864238,5.439435017612718e-05,5.830325976281507e-05,2.012913206730524e-05,4.117285762105532e-05
3400,0.5004472763820573,9.999941260147878,9.999979981406694,99.99995890371697,5.434579203893674e-05,5.888100874667345e-05,1.9851242153662905e-05,4.0596986505702386e-05
3500,0.5004479392792496,9.999942845233095,9.999979744464653,99.99995993907844,5.329431840323745e-05,5.6795729366812e-05,1.9739915731797525e-05,4.077001799068834e-05
3600,0.5004485901006784,9.999943475817501,9.999980087714077,99.99996041330849,5.181322291152602e-05,5.758415579993095e-05,1.940928000709173e-05,3.9704331729006865e-05
3700,0.500448490375723,9.99994283827501,9.999980346736603,99.99996003343388,5.2723541551924984e-05,5.644309325602372e-05,1.9440952618430543e-05,3.989316334479466e-05
3800,0.5004487701872383,9.999942901464479,9.999980608939627,99.99996008686074,5.226440401734235e-05,5.539105214922044e-05,1.943672667506021e-05,3.906159754654792e-05
3900,0.5004493870603989,9.99994450617217,9.999980558271812,99.99996098085252,5.0728191080704414e-05,5.676387662293851e-05,1.9405646816701113e-05,3.9638272772405e-05
4000,0.5004494508815278,9.999945074616846,9.999980714383979,99.99996102918482,5.207038775311985e-05,5.575477902331725e-05,1.8855799714103802e-05,3.905004742688683e-05
4100,0.5004493159445416,9.99994545055684,9.999981110369868,99.99996193457585,5.0650530615907364e-05,5.579520580581936e-05,1.8774931280339717e-05,3.831098989986708e-05
4200,0.5004495064020855,9.999944774622673,9.999980829799087,99.99996222962744,5.0348371834943423e-05,5.427163371938439e-05,1.9224964812496485e-05,3.838087706593378e-05
4300,0.500451078994291,9.999945084071882,9.999981047245457,99.99996229774779,4.9771473731229864e-05,5.458237124973359e-05,1.900496660232574e-05,3.7924858459538154e-05
4400,0.5004502691798797,9.999947103809625,9.99998171609242,99.99996227810477,4.933687394037125e-05,5.3256340109480604e-05,1.828377120216475e-05,3.8302809523534165e-05
4500,0.500451476780114,9.999947588578632,9.999981863829513,99.99996283119526,4.9143543023948554e-05,5.353110792501205e-05,1.8685681403003746e-05,3.8061985144831075e-05
4600,0.5004506783577032,9.999947541050274,9.999981797099904,99.99996271258179,4.8473442777240506e-05,5.360658287172312e-05,1.818628493920893e-05,3.7411485336154964e-05
4700,0.5004519066663692,9.999947791617135,9.99998189531843,99.9999630849303,4.854084581418424e-05,5.1551628702739136e-05,1.826265816340823e-05,3.763274620241438e-05
4800,0.5004530572567742,9.99994741498602,9.999981975041054,99.99996321846672,4.830492762857348e-05,5.201875366976454e-05,1.7848134813425904e-05,3.653624003965958e-05
4900,0.5004522949267943,9.99994804759944,9.999982389711581,99.9999638504953,4.825075971632772e-05,5.169696125461637e-05,1.80516170942734e-05,3.7053607626083874e-05
5000,0.5004522422716059,9.999948906816185,9.999982523272532,99.9999645772121,4.677714584451232e-05,5.10856584822217e-05,1.797224301661276e-05,3.546084100370539e-05
