milliseconds,Z1,Z2,Z3,Z4,E1,E2,E3,E4
0,0.5004683317851607,9.999964612621989,9.999987927828625,99.99997572837464,3.23105392906075e-05,3.523204671997285e-05,1.221332705309589e-05,2.460915165175247e-05
100,0.5004684703491133,9.999965485976201,9.999987887537134,99.99997580340465,3.214387344929881e-05,3.420924829607851e-05,1.1991950397616422e-05,2.4658652750335192e-05
200,0.5004688005917995,9.999965531626763,9.99998819534306,99.99997577791889,3.140087267665429e-05,3.410594698813227e-05,1.1865819850840277e-05,2.3969112964879815e-05
300,0.5004686710738078,9.999966309698808,9.99998818123123,99.99997581569512,3.187688648655466e-05,3.411190265913365e-05,1.183750785555828e-05,2.3995619812576213e-05
400,0.5004690198699809,9.999965713033246,9.999988290490574,99.999976111653,3.133812550987382e-05,3.426518474587172e-05,1.1692807054165697e-05,2.3800350759541423e-05
500,0.5004697635869114,9.999965911688786,9.999988342060362,99.99997620048228,3.143004008092705e-05,3.317148486577601e-05,1.1602068210628015e-05,2.394023520070786e-05
600,0.5004697315621861,9.999966400655767,9.999988525173482,99.99997640092512,3.074339902711901e-05,3.365685318241825e-05,1.1456985025744207e-05,2.3352820693518616e-05
700,0.5004701228029265,9.999967147129805,9.99998854920789,99.99997680998835,3.039617867858492e-05,3.341986074653136e-05,1.1432670397873675e-05,2.3334954076719013e-05
800,0.5004704337142948,9.999966789992405,9.999988680628162,99.99997717087403,3.056188735014424e-05,3.30237721887133e-05,1.1322745450263654e-05,2.318721780568038e-05
900,0.500470028958603,9.999967260042549,9.99998879047361,99.99997731181917,2.979559021398446e-05,3.2892289762156993e-05,1.1400019114505859e-05,2.2717822135883192e-05
1000,0.500470990834191,9.99996792255426,9.999988664190784,99.99997738731831,2.9495847879422093e-05,3.272347865164241e-05,1.1160257805706772e-05,2.274651763169047e-05
1100,0.5004711353562341,9.999967880591546,9.999989001664384,99.99997774098854,2.9316445697090862e-05,3.202925247261365e-05,1.1035968940615692e-05,2.2708649675516137e-05
1200,0.5004713063718857,9.999968231665136,9.999989121649923,99.99997796375371,2.9585122595566435e-05,3.211966210720936e-05,1.1116672128317661e-05,2.2386625101757702e-05
1300,0.5004709225382928,9.999968206872136,9.999988925356625,99.99997811101919,2.915886514639025e-05,3.170902560430579e-05,1.0855520273671949e-05,2.2201352455776434e-05
1400,0.5004717044118984,9.999968582504284,9.99998910971525,99.99997768095015,2.8671376891473194e-05,3.1367606355181194e-05,1.09232176258242e-05,2.1832597517562833e-05
1500,0.5004717363171496,9.999968813711002,9.99998914922951,99.99997826486343,2.8610807365884806e-05,3.130011833492796e-05,1.0711736493811278e-05,2.163723306524133e-05
1600,0.5004721871219834,9.999968817504259,9.999989232300017,99.99997800969578,2.814905829359993e-05,3.0507895529817468e-05,1.0580660917407784e-05,2.1415574173036855e-05
1700,0.5004719069927566,9.999969568012071,9.999989568455296,99.99997869157681,2.805308481326789e-05,3.056932020514779e-05,1.0616448164985925e-05,2.1551130867477632e-05
1800,0.5004723585841176,9.999969653529838,9.999989317144125,99.99997863953196,2.7658558536883256e-05,3.062881969567353e-05,1.0648991135839763e-05,2.1433565638028867e-05
1900,0.5004725469523049,9.999969625993675,9.999989536988071,99.99997907663887,2.7419381923651223e-05,2.992233985543661e-05,1.0495204351181496e-05,2.099402579826955e-05
2000,0.5004729487117603,9.999969959359355,9.999989583139456,99.99997887068362,2.8068617057739584e-05,3.022719619921431e-05,1.0423039661071953e-05,2.1030977207119186e-05
2100,0.5004727605436642,9.999969864442814,9.999989724745241,99.99997909694528,2.7298352426808113e-05,2.959838310637665e-05,1.0133700475410366e-05,2.081437897833946e-05
2200,0.5004734327678915,9.999970134727414,9.999989784476243,99.99997934200618,2.743511825137093e-05,2.9769233112707352e-05,1.015274511492173e-05,2.0566871859847338e-05
2300,0.5004735307960818,9.999970310526903,9.999989726842616,99.99997968903092,2.716595484299263e-05,2.9073116332915016e-05,1.0195331788406778e-05,2.0448064508147083e-05
2400,0.5004733287042084,9.999971212217364,9.999990084609287,99.99997969624742,2.7073183341201514e-05,2.918949992776082e-05,9.910224196784625e-06,2.0074773504028567e-05
2500,0.5004743205673801,9.999971472797426,9.999990118806684,99.99997950434975,2.6543826030683338e-05,2.9265142419987125e-05,9.92932274629226e-06,2.0324314110711847e-05
2600,0.5004741433309389,9.999971104480604,9.999990219029975,99.99997995775611,2.6208273865172785e-05,2.8330320718415917e-05,9.946906045586262e-06,1.9751032061521692e-05
2700,0.5004740148705265,9.999971142004076,9.999990244335113,99.99997974184087,2.595664597250512e-05,2.816134204376758e-05,9.862176453568489e-06,2.0219222432632142e-05
2800,0.5004743396085246,9.999972206410657,9.999990140652743,99.9999801116178,2.5816140967886152e-05,2.8495215169512745e-05,9.840964897294677e-06,1.9754723041893418e-05
2900,0.5004747512067634,9.999972534771198,9.999990498918933,99.99998066803104,2.595355469762103e-05,2.7657522188579025e-05,9.615326914293733e-06,1.9341059319783887e-05
3000,0.5004749249706878,9.999972207371009,9.99999052770436,99.99998066848832,2.5820659877431706e-05,2.7731919154892205e-05,9.69711778618317e-06,1.976064449309677e-05
3100,0.5004751002979304,9.999972223409955,9.99999062340837,99.9999805042561,2.571261979239702e-05,2.794714524949921e-05,9.513217036965379e-06,1.957413637980961e-05
3200,0.500475084626717,9.999972772723298,9.999990671410602,99.9999807555434,2.542750801687095e-05,2.75266134512167e-05,9.461313052087331e-06,1.940315596864239e-05
3300,0.5004752825110813,9.999972473164405,9.99999059180391,99.9999811952993,2.4952693458698156e-05,2.727319963637164e-05,9.41142976448809e-06,1.885867747524069e-05
3400,0.5004755786748377,9.999973238856755,9.99999079913944,99.99998097646562,2.4384635412907063e-05,2.6465027868601973e-05,9.153285264883332e-06,1.9084638428182115e-05
3500,0.5004758896185878,9.999973675778511,9.999990680890942,99.99998139571044,2.4197514388844794e-05,2.6289557574337096e-05,9.278970014422738e-06,1.8825677951794503e-05
3600,0.5004762644270897,9.999973390057793,9.99999086153046,99.99998122856589,2.4535490595534637e-05,2.6661340995969428e-05,9.140041212428617e-06,1.8432935167848977e-05
3700,0.5004763776662431,9.99997400424086,9.999990929279887,99.99998142780267,2.4379913706966192e-05,2.598783608097922e-05,9.103610728803173e-06,1.8381392779679355e-05
3800,0.5004765198609226,9.999974219556702,9.999991079231389,99.99998182019182,2.4321656768391228e-05,2.6437488504021825e-05,8.915836500045669e-06,1.8433416255579645e-05
