milliseconds,Z1,Z2,Z3,Z4,E1,E2,E3,E4
0,0.5004935953082963,9.99999252440317,9.999997420961813,99.9999948023728,6.915986896674164e-06,7.465370395641405e-06,2.5636485831018964e-06,5.251254284564959e-06
100,0.5004936521511661,9.99999261508268,9.999997435454556,99.99999478422595,6.830916922650058e-06,7.539196606890129e-06,2.57711226828129e-06,5.268312089423285e-06
200,0.5004936710263633,9.99999263574343,9.999997447453161,99.99999474728331,6.850782978848254e-06,7.332412171853296e-06,2.5863491260758436e-06,5.210249059743307e-06
300,0.5004937369584911,9.999992746908587,9.999997430257904,99.99999486402575,6.81908584103498e-06,7.254970119443303e-06,2.5675963037386716e-06,5.167406221778125e-06
400,0.5004937442325769,9.999992804658897,9.999997509705855,99.99999491849108,6.720907245299087e-06,7.225559790815967e-06,2.4954020268888804e-06,5.102566096863987e-06
500,0.5004939234747692,9.999992708194801,9.999997483971754,99.9999950045823,6.730687727608952e-06,7.309339663817094e-06,2.500741444048203e-06,5.081033116035487e-06
600,0.5004938612970682,9.99999289151653,9.999997539419027,99.99999500942886,6.544651386133683e-06,7.0893308295731185e-06,2.453855641053099e-06,5.06147376111013e-06
700,0.5004939034415353,9.999992872760554,9.999997549529864,99.99999502414344,6.561446834920678e-06,7.107236255201841e-06,2.459357227183285e-06,5.0343297397807744e-06
800,0.500493905923347,9.999993043287919,9.999997545299129,99.9999951051278,6.542564607834507e-06,7.125342644051359e-06,2.472192221153215e-06,5.019588650946296e-06
900,0.5004941287977589,9.999992996989532,9.999997584753483,99.99999508101159,6.509839947944595e-06,7.070227281342983e-06,2.3838157684875098e-06,4.879659874491978e-06
1000,0.5004941384838578,9.999993004878554,9.999997633552413,99.99999517656384,6.408804977345982e-06,7.031453250210254e-06,2.4230201353006986e-06,4.9127092137051395e-06
1100,0.5004942329559414,9.999993192905647,9.999997598285413,99.99999515394921,6.437368664506626e-06,6.818260810582952e-06,2.3958376073606016e-06,4.8841260307054846e-06
1200,0.5004942036066171,9.99999309947909,9.999997608157706,99.99999518234779,6.2229392879339005e-06,6.791929357092703e-06,2.3661423755671662e-06,4.77050425622877e-06
1300,0.500494291018854,9.999993126754402,9.999997660114541,99.99999517763071,6.309095654594364e-06,6.822708619261527e-06,2.3745539000557396e-06,4.8087677780124745e-06
1400,0.5004943562245133,9.999993278060257,9.999997704734886,99.99999531655554,6.202398315748187e-06,6.704825747079666e-06,2.2999325422286386e-06,4.7989961189021975e-06
1500,0.5004943280072759,9.99999321718596,9.999997708999995,99.99999531116458,6.253587758832328e-06,6.595806611063753e-06,2.3139328377652536e-06,4.765537369198653e-06
1600,0.5004943280117272,9.999993352224285,9.999997679281918,99.99999529908743,6.113660874786385e-06,6.680898671011456e-06,2.301370456735609e-06,4.728929631467163e-06
1700,0.5004945140258941,9.999993501018663,9.999997723963368,99.99999534049225,6.138988050921756e-06,6.512360591302575e-06,2.309110175904869e-06,4.592921985375013e-06
1800,0.5004944032514753,9.99999348323334,9.999997718802533,99.99999546094028,6.0836730921691365e-06,6.5525500643219884e-06,2.2407770227664285e-06,4.5144566864020064e-06
1900,0.5004945943769993,9.99999356836053,9.99999773807579,99.99999546532976,6.053704924578786e-06,6.432057597195487e-06,2.234513538116357e-06,4.610301004790902e-06
2000,0.5004946231993007,9.999993586855224,9.999997751800272,99.99999550027056,5.876004157121873e-06,6.457731095216743e-06,2.197967683458333e-06,4.4914828184730885e-06
2100,0.5004946043209292,9.999993666966501,9.9999978082081,99.99999550090081,5.842780113963775e-06,6.4343266803613194e-06,2.191982929936306e-06,4.549427214972571e-06
2200,0.5004946393403664,9.999993653773226,9.999997778469984,99.99999556794295,5.7795947609226875e-06,6.300462149135118e-06,2.203094168846169e-06,4.385360994143057e-06
2300,0.5004947699138995,9.99999377322529,9.999997795095048,99.99999553438913,5.710839811054504e-06,6.359777940704475e-06,2.190941349221851e-06,4.476563294526332e-06
2400,0.500494811964539,9.999993868364093,9.999997878967758,99.99999555444899,5.7405344520077855e-06,6.320559586199278e-06,2.168081006071891e-06,4.317534323263349e-06
2500,0.5004947473846343,9.999993834246789,9.999997880309127,99.99999570838182,5.705703791326408e-06,6.212304734292556e-06,2.1496612513921857e-06,4.279488809918811e-06
2600,0.5004948936787355,9.99999379037041,9.999997911371976,99.99999562638244,5.660439037259734e-06,6.0555319858539e-06,2.1542672151194956e-06,4.27080698958132e-06
2700,0.5004949102928448,9.999993902322503,9.999997897861755,99.99999570057749,5.575729463179491e-06,6.154642745703315e-06,2.093933105608352e-06,4.2282894000759716e-06
2800,0.5004948886613825,9.999993925145214,9.999997882059178,99.99999568558461,5.5453343726231425e-06,5.987323307220319e-06,2.0652605918833514e-06,4.218665724878691e-06
2900,0.5004950549828528,9.999993972912646,9.999997939032445,99.99999574997888,5.60738358864798e-06,5.991333425313075e-06,2.093955059483645e-06,4.25356809347749e-06
3000,0.5004950448039511,9.99999399001471,9.999997931210391,99.99999578110071,5.4936825263107535e-06,5.904050624542889e-06,2.0267915544970473e-06,4.1354902859102435e-06
3100,0.5004950712080137,9.999994059444782,9.99999798691182,99.99999584025727,5.3623114700930125e-06,5.849210913345747e-06,2.0506260024947625e-06,4.1684313085177915e-06
3200,0.5004950234502379,9.999994123104402,9.999997956466144,99.99999585613304,5.482799436531556e-06,5.833155088622772e-06,2.0179359891866257e-06,4.155254786962094e-06
3300,0.5004951472398649,9.999994169306934,9.99999797790411,99.99999591285057,5.276535634807889e-06,5.907416332749182e-06,2.0322059843551765e-06,4.158360431609553e-06
3400,0.5004952518104957,9.999994264804117,9.999997976207345,99.9999959142489,5.338885312492639e-06,5.818367280592007e-06,2.000710835013833e-06,4.074014369936834e-06
3500,0.5004952994180004,9.999994168689273,9.999998051270266,99.99999603813905,5.306316013185714e-06,5.706467099070381e-06,2.0036516974432472e-06,4.084706810505702e-06
3600,0.5004951678399848,9.999994302712365,9.99999806922056,99.99999607065726,5.2261581355936645e-06,5.742117963053432e-06,1.9367950478030865e-06,3.95199718849541e-06
3700,0.5004953606652551,9.9999943782793,9.99999802100388,99.99999596649143,5.265392730767355e-06,5.661321309493719e-06,1.9404068683347106e-06,3.919095943281182e-06
3800,0.5004952591815532,9.999994305269354,9.999998060420253,99.99999608376707,5.1756257495696646e-06,5.584947452504137e-06,1.9113149812444095e-06,3.998019669701178e-06
3900,0.5004953973543971,9.999994370957873,9.999998108297275,99.99999606787016,5.046184522901149e-06,5.539095700637116e-06,1.913879596297416e-06,3.89563041215518e-06
4000,0.5004954774932778,9.999994585691635,9.99999810006198,99.99999615031065,5.15190401440171e-06,5.584013756054097e-06,1.9403707841586166e-06,3.824631284117609e-06
4100,0.5004953793356982,9.999994477021627,9.999998133312333,99.99999619217581,5.134493818768498e-06,5.504187801189234e-06,1.8888778807853836e-06,3.868979850624269e-06
4200,0.500495500668056,9.999994622621864,9.9999981532775,99.99999625219677,4.9618149560294455e-06,5.496288131419198e-06,1.8512364403164898e-06,3.7816901138395983e-06
4300,0.5004955723390989,9.999994533897622,9.999998129499627,99.99999626486826,4.876348512485207e-06,5.319935297030276e-06,1.8985889678266758e-06,3.720065115250809e-06
4400,0.5004955427051959,9.999994749148918,9.999998152701503,99.99999630352833,4.896474523655867e-06,5.407304161184187e-06,1.8331006686764909e-06,3.7395677246823714e-06
4500,0.5004956871454949,9.999994714153233,9.999998180867832,99.99999632543533,4.828198695260713e-06,5.239584381886881e-06,1.7992338461424631e-06,3.6764794685623464e-06
4600,0.5004956936206862,9.99999466720897,9.99999816080009,99.99999637024912,4.917131136852749e-06,5.215636135261407e-06,1.808953711734455e-06,3.660196033544076e-06
4700,0.5004957535179027,9.999994786390696,9.999998184399953,99.9999963208727,4.875279675377842e-06,5.138710827645725e-06,1.8262102666949153e-06,3.702602382139466e-06
4800,0.5004956851783171,9.999994901481971,9.999998185808595,99.99999634316617,4.716854400344981e-06,5.28692072424682e-06,1.7657360902498124e-06,3.67659702469667e-06
4900,0.5004957840413237,9.999994800231706,9.999998250902163,99.99999634305074,4.73019087673669e-06,5.0403678732617915e-06,1.75379055390587e-06,3.60563406384243e-06
5000,0.5004958847210216,9.99999496097517,9.99999820660784,99.99999640766833,4.7070542766845694e-06,5.190938099498637e-06,1.7666857790343664e-06,3.544588621452823e-06
