milliseconds,IL7,pJAK1,STAT5,pSTAT5,SOCS1,IL7IL7RJAK1,IL7RJAK1,IL7IL7RpJAK1,IL7IL7RpJAK1STAT5,IL7IL7RpJAK1SOCS1
0,1.0096007296524805,0.0,2.498196109623347,-0.00460549217458088,8.590935079618638e-05,-0.008659522152579993,1.6639063305238253,-3.981858458257698e-05,-0.002515365612054625,6.2953314165596e-05
100,0.873379413729518,0.0,2.4892812608091757,-0.004630271213198412,0.00014912584080949826,0.1401310114843416,1.5201497108098696,-0.0003555327575008871,0.0019497111660781755,9.37051781429267e-05
200,0.7571815499117042,0.0,2.4850976222240218,0.0021738183488463204,0.00019067927329960983,0.24177086548751472,1.410064902014413,0.0012736523852240578,0.0017386909909766833,4.8983178083115584e-05
300,0.6629689546991626,0.0,2.489348724841908,0.004975325445524512,0.00017005545655546052,0.35410291830712326,1.3121355875784588,0.003845386690662923,0.004220527449241019,-0.0001347625839642427
400,0.5705920474804731,0.0,2.491971347116555,-0.00395884775368183,-0.00025072799093284247,0.41501692856905437,1.2167378249267118,0.006463699550864973,0.002071191023784979,-0.00012294364061658325
500,0.46973257472575086,0.0,2.4872927392443662,-0.0013638937340335715,0.00012621812986570734,0.4912469155886942,1.136133384496281,0.009695540688417686,0.006965976635635073,-8.085264197113933e-06
600,0.4299255535016668,0.0,2.4766254924183735,0.0048962780414023395,-0.0003457020695475174,0.5776378486623714,1.080054707143893,0.010248671561515054,0.008883457760670321,0.00013536505488382532
700,0.35572381203801584,0.0,2.4835203568592674,0.0019274630014105639,-0.00033385908441560123,0.6268937114127552,1.01394475997031,0.013160974256496776,0.010912551765736567,-5.6658501000242464e-05
800,0.3164636413265331,0.0,2.477672985596244,0.004314159622877506,0.00016891703437028156,0.6638907981064085,0.9690040511013193,0.015488288838118647,0.012567742488184364,-7.632083978662922e-06
900,0.2863803929126241,0.0,2.469618967388534,0.007404065845573055,-0.0004771110318317387,0.6883187734386261,0.9376679167542938,0.018295644924209736,0.017833657806796386,0.00012143274944130647
1000,0.26077975787153734,0.0,2.456339121592504,0.012120466655480475,0.0006692932613960531,0.6954161208630284,0.9295518986041743,0.022015022228550635,0.01901504782091731,3.086941839432102e-05
1100,0.2302804427530583,0.0,2.462760287450924,0.012842351164034767,-0.00016728820953617392,0.7299819638993749,0.8908251117476885,0.02369116552979827,0.020198147760606962,0.00011276329069127882
1200,0.1534687548525103,0.0,2.4497778920406885,0.019284512776705905,0.0007123533137841104,0.7863616515242743,0.823886683236143,0.027409174790973254,0.022673442955685543,0.00018648725247177972
1300,0.1064042728265265,0.0,2.4432230154373156,0.01554905824254861,0.0015033040926571018,0.830517473591276,0.7567245542047344,0.027407132943721303,0.02620117510733885,-1.8648931377868535e-06
1400,0.03230670076584145,0.0,2.4335045846129617,0.021567635734099037,0.0013930057847901748,0.8820630163594437,0.7031679286333723,0.030360804895394496,0.032777223026952004,0.00017309138140161553
1500,-0.0009299353239304387,0.0,2.43249576988263,0.022398824335956358,0.0024212943238308983,0.9443598171574927,0.6676498917226225,0.031840436349719156,0.03227655780996383,0.00012658899498615186
1600,-0.03636813075182578,0.0,2.4208984158858335,0.027673441093117042,0.0021703862664744183,0.9750337199116728,0.6216623093044626,0.035583528052851025,0.039397906920133376,0.00015940742093792783
1700,-0.08185728940058082,0.0,2.412628391985982,0.03379617604461728,0.004379010569386944,1.0024341315135072,0.5621598306017475,0.03944118119078268,0.041598009395013104,0.0003273302630961358
1800,-0.13105473541268092,0.0,2.408491401513157,0.03869987341932087,0.004377806673615401,1.048357330196799,0.5344235178870266,0.041416411527382575,0.04245653338462158,0.0004948621904261957
1900,-0.1586224232330305,0.0,2.392067587683464,0.051328240529705485,0.004826606517166432,1.0466587564377479,0.5122634059330017,0.04315881016066027,0.04696267041183129,0.00046110087634129834
2000,-0.1646786666578934,0.0,2.3840490009353252,0.04899318674405126,0.005298380239824667,1.0889353786420106,0.4757713006319773,0.04708155610704143,0.053381047451325804,0.00048092175347327546
2100,-0.19757791727348223,0.0,2.380161350417273,0.05627287468152339,0.006964535565955905,1.0945479698639158,0.4641092875497486,0.05035427117682775,0.05560290898226409,0.00045546618040134216
2200,-0.19579663591168484,0.0,2.3673990604118345,0.06939831105323865,0.0077452110220131345,1.0930447366603813,0.45624129463979607,0.051555249474885594,0.05986900216475517,0.0005712820749482618
2300,-0.23273684731113328,0.0,2.360492241490256,0.07232657605759472,0.008323661323996737,1.1083192877925159,0.4445934071902806,0.052932400676760624,0.06462709262410112,0.0006867922842196906
2400,-0.22857608174961802,0.0,2.3397296933542275,0.07738211122426544,0.009327560164975738,1.0889191344475855,0.437189162939256,0.05818810550491226,0.07247274823642433,0.0006501897530468461
2500,-0.21231802028751517,0.0,2.330042197890231,0.08600716757957418,0.01040959258819845,1.080164278518078,0.43476416935765577,0.06136309466528288,0.07627876744021815,0.0010193012172668202
2600,-0.2210273378636339,0.0,2.3231270460887563,0.08794477141167381,0.01056325336787257,1.068262473929637,0.44577458390389646,0.06236102992487206,0.08217783261013263,0.0010169154968795377
2700,-0.20200065996710653,0.0,2.3040634430070734,0.10426622189683227,0.010774907977112946,1.0507952682812023,0.44514169327379094,0.06522291956521278,0.08824182308478437,0.0010505395138451555
2800,-0.1741719757910634,0.0,2.2861802023984708,0.11199101055324202,0.013031591546217879,1.0176052779096647,0.4638747313210275,0.07093198470466643,0.09143391992950894,0.0011527695928124323
2900,-0.1785077941877103,0.0,2.269182036075666,0.11929398688203564,0.014177832283737962,1.007081586354961,0.47898236529968935,0.07336314066052822,0.09507339530161572,0.0012246093777475986
3000,-0.1669648705264939,0.0,2.2584875884601447,0.12768761399992792,0.015081949925414912,0.998615420130582,0.4922371686471119,0.07384765295926735,0.10019211879698392,0.0013741890659839133
3100,-0.17928536997071765,0.0,2.2516386929965826,0.13380813114295367,0.01604432408559456,0.9934387275095815,0.4867148011319366,0.07579954705162942,0.10510526557022526,0.0016388571062350829
3200,-0.17043704109698837,0.0,2.2406084067662464,0.13789996780898134,0.017321337664356562,0.9690566917982629,0.5058422460466465,0.08033970171293432,0.10640400322781755,0.0019367287788303867
3300,-0.14043284057238758,0.0,2.226142994763471,0.15443783596103902,0.020001758142496096,0.9448890228771453,0.5072989437419324,0.08263718754284571,0.11194181141463863,0.0022723305190960616
3400,-0.14456485723862006,0.0,2.218786021580738,0.16295205006841315,0.021167047788875862,0.9299130464814042,0.5326069040730873,0.08284864962560597,0.11496551081014947,0.0026811058881589765
3500,-0.12073155601042536,0.0,2.210727194974637,0.16942298329876665,0.021560487091586648,0.9240871630254657,0.5378903457705815,0.08557040691668064,0.11948025263800684,0.0029478552445419068
3600,-0.12334556681390954,0.0,2.199159949438121,0.1751447835485605,0.023396011359411856,0.9021800679240591,0.5349651618872322,0.08596000286628827,0.11955723515200559,0.0033024124400768905
3700,-0.10381201316629386,0.0,2.178213987213518,0.18809859534798704,0.02527405656185018,0.8709135221675826,0.5792478278058215,0.08851250984544863,0.1218451125228121,0.0035998225391525767
3800,-0.06795465574693467,0.0,2.1631025365875916,0.19962133577652305,0.02810530166866563,0.8526539921247386,0.5908577338301193,0.09052493566345997,0.12508630450646133,0.004135758954757256
3900,-0.03924441404256804,0.0,2.158926908157819,0.20820574369754727,0.029833609868011375,0.8299360850914941,0.6147113205875585,0.0928351560582976,0.1291521576439759,0.004529944560156962
4000,-0.04079020341391612,0.0,2.1476873539507277,0.21649009729373458,0.03136670944638466,0.8103379365940959,0.6218591717971516,0.0964109953022596,0.13238857355658848,0.0051055502271603595
4100,-0.008889948394436664,0.0,2.128768674336724,0.2263691945985592,0.03378209490799187,0.7660973340577762,0.649759517622308,0.0982842686298862,0.13435060982168076,0.00539868732621382
4200,0.02832330670016595,0.0,2.121404051522277,0.24245857482477487,0.03497711446237324,0.7356705413338523,0.6773439258124382,0.09787153387072067,0.13474852609294352,0.005885822890572427
4300,0.04893919574446466,0.0,2.102958220837075,0.25337030347127953,0.03805346039845467,0.6952705556074555,0.7337133471153452,0.09913723327239607,0.13950423029016434,0.006414822802287052
4400,0.10775405096374288,0.0,2.0868235986672667,0.25773010139587343,0.0391903983071077,0.6545145245792081,0.7603965596564898,0.10160174540338945,0.14221150430640384,0.006721166120191586
4500,0.13993888668705362,0.0,2.0780694327896008,0.27446598623938745,0.041146303435331134,0.617465428729934,0.7871196528140051,0.1042297783457117,0.14496797217220878,0.007392884690520059
4600,0.1672314633266464,0.0,2.056937930834949,0.2873070690760018,0.043705426237113335,0.5783381451481892,0.8435895383137864,0.10283220262816659,0.14413214373474148,0.0079815025882986
4700,0.20572752976895736,0.0,2.0446564277496804,0.2959677840548301,0.0457686169816555,0.5167030508394487,0.8791760201206765,0.1045675561477372,0.14779413951405215,0.008411816407411222
4800,0.24033848833123728,0.0,2.0309692026734343,0.3014848735927084,0.04833459808926613,0.5058488406333618,0.9067550798591286,0.10727687904775149,0.14915504880503958,0.00912660062015591
4900,0.23921084849465551,0.0,2.0190848277931117,0.32017878728580756,0.05249571938980034,0.48200477005754905,0.9189870684169757,0.10960720146163697,0.1525906410643391,0.009870829501300913
5000,0.25057646107193116,0.0,2.0140081177465783,0.3254668561485718,0.05502429775266193,0.48027407574483577,0.9116384303811187,0.10961562250171845,0.1542256133739554,0.010620290697397991
