miliseconds,IL7,pJAK1,STAT5,pSTAT5,SOCS1,IL7IL7RJAK1,IL7RJAK1,IL7IL7RpJAK1,IL7IL7RpJAK1STAT5,IL7IL7RpJAK1SOCS1
0,1.0049768480893448,0.0,2.4858382068683644,0.0006224447693058013,-0.0001468110014483467,-0.007074708671741602,1.6705753300240287,0.0006223106498611807,-9.943933366714912e-05,7.965654446534347e-05
100,0.8510208216872831,0.0,2.493431262220264,0.0028017984689134557,-0.0007974528429710008,0.13530874467675297,1.5173417445529613,0.0012898098227809617,0.0022186015806311852,0.00012272127683744604
200,0.7408782292072081,0.0,2.497083001335057,0.0029989477711253026,8.657135997603956e-05,0.24626459538511264,1.4069999134549842,0.004422572636117185,0.0032795427012648065,-8.360179507795606e-05
300,0.6511146563066601,0.0,2.4911559451693837,-0.002073246152933084,-0.00019747892617643316,0.3403074665721133,1.316128625982866,0.004489688346077959,0.003977318968452326,4.7438636045508914e-05
400,0.5501992869353289,0.0,2.487035644809174,0.002666281207421576,0.0005102411767855151,0.4226683684798228,1.223836626055232,0.00646055391169824,0.0021074344687937816,-1.7947297240486818e-05
500,0.4742774312806864,0.0,2.486266839942579,-0.0019235332246250133,0.0008380050559456786,0.5101023446701378,1.1448227062461425,0.01051613746606705,0.0033862046318575974,0.00014724748943093172
600,0.4077729431167181,0.0,2.4742950655837,-0.002100246816987975,0.0008865834228994763,0.57495730492054,1.0609962406990847,0.01273631988439187,0.004760292469101538,-8.722181975172434e-05
700,0.37059453283142424,0.0,2.4745204557244915,-0.0011658281128767356,0.0008075129452581457,0.6279412149287257,1.0088901785526965,0.012427799346909617,0.010229036939206149,-0.0001405202931008997
800,0.30009807273806455,0.0,2.4734308644061134,0.009319310647725135,0.00029151936707400114,0.6675498034487592,0.9799836643827207,0.01485541621412315,0.013043283295873306,9.414623797607671e-05
900,0.2860367515108745,0.0,2.474034029952218,0.0030864474509377142,0.00046289772253363984,0.6722761618494588,0.9500384174976696,0.01987741572466817,0.014345404841202867,-0.00013082911957711931
1000,0.25383194449065793,0.0,2.462308021385932,0.009049959483405897,0.0009484697619549931,0.6948560350397892,0.9204094422245327,0.023619498762456115,0.01779821758167983,-9.036790007109545e-05
1100,0.23455845288900762,0.0,2.453366700655621,0.013463486847210361,0.00025354188749957885,0.7371768682831085,0.8771660224758093,0.026295606004191625,0.021865249319146653,-8.490900035243716e-06
1200,0.15695245071024289,0.0,2.4520245775073684,0.01081279243784124,0.0011853891103873783,0.7897828704762888,0.8109557543528958,0.02541599968210832,0.023458087978688782,5.278275937048739e-05
1300,0.10470281371405021,0.0,2.445085174694794,0.01583951066901096,0.0009854066700833992,0.8492959799372782,0.7694905150636564,0.028536668295280457,0.028148014211846335,0.000178347189708467
1400,0.05339663539247278,0.0,2.4460410795037104,0.017099883956014493,0.002150976787077226,0.8919268136525594,0.6973607132124758,0.03173543390620696,0.028451342430750766,1.6710571529000986e-05
1500,0.002940607452340107,0.0,2.43687746217576,0.024426781357640245,0.0024489923846564956,0.9286440348850277,0.6592882613508461,0.03295506177437048,0.03146482647723383,4.885795712952288e-05
1600,-0.0621808640808606,0.0,2.429676607133542,0.029005594103543794,0.0030647521460241173,0.9877407137091165,0.5988597191433982,0.03473526821781009,0.03572257027637536,0.0002462802071959821
1700,-0.08945704306212297,0.0,2.4126258170397934,0.03214033542123428,0.0032158072659002708,1.0011154155016428,0.5827131472746803,0.03869237101703968,0.03789198536378822,0.0001804152825619986
1800,-0.12883450080497186,0.0,2.404597529960958,0.044921475715537895,0.004488862473737087,1.030346156823966,0.5400946502874616,0.042279672890514174,0.04649428488152022,0.00020857339942475424
1900,-0.15979787266580708,0.0,2.3987678069917884,0.04995903410536433,0.004206936890278192,1.0465458045246647,0.5085361959485261,0.04435038083350538,0.0478974728544103,0.0005085216535957225
2000,-0.18734647016734834,0.0,2.389273869479322,0.056621388215230745,0.004970939155931367,1.0651844165375717,0.48314391625749964,0.047582604458522325,0.050226331116844436,0.00047417116277128073
2100,-0.1983831060100462,0.0,2.3692457289551054,0.0555356956415546,0.005913631845933937,1.0948338345737048,0.45631876933051396,0.04727555022813303,0.054785860185506664,0.0006351804236412458
2200,-0.2218823524007288,0.0,2.3692515991259815,0.06697801751853621,0.007810806368635752,1.098446412146668,0.4563561312225457,0.052223059550987286,0.06337527930137804,0.0005150877810060998
2300,-0.2164580279465579,0.0,2.3578789294901643,0.06797301400005196,0.0078982694419192,1.1083869672152402,0.4323594365534187,0.05390824298823731,0.06326505281677638,0.0006294422717203677
