milliseconds,IL7,pJAK1,STAT5,pSTAT5,SOCS1,IL7IL7RJAK1,IL7RJAK1,IL7IL7RpJAK1,IL7IL7RpJAK1STAT5,IL7IL7RpJAK1SOCS1
0,0.9978199812870829,0.0,2.4875461938245698,0.0033127512777347823,-0.00015872658482568648,-0.007891139715360915,1.6541583564625018,-0.0012516779566750496,-0.001751675937624457,-9.611892768025712e-05
100,0.8510873205126167,0.0,2.4943773224792674,0.002306367137350268,0.00063597261158095,0.13798151275702916,1.5328979237496863,0.0006434615958195714,-0.0004617575525752058,-1.227901333532161e-05
200,0.7402159573162015,0.0,2.4838500255758413,0.003601859922028822,-0.0007899954231262731,0.2409780717839215,1.4079907330159014,0.002678663517935915,0.0018433119525575806,-0.0001276256698822476
300,0.6425833584097872,0.0,2.4875789002702353,0.0010343546241860793,-0.0003616438446315038,0.34130025911635187,1.3185355240588157,0.0032593703127846074,0.0008262016772544649,0.00010044477144345877
400,0.5747415689199474,0.0,2.493009023997079,0.0036758740030977885,-0.0006422398050321042,0.42105317691952143,1.2103296281985692,0.007967744634023768,0.004585667352820531,9.30949611064684e-05
500,0.4847495116775895,0.0,2.4850107933958134,-0.0017107203165817068,-0.0005292309621733585,0.5027576869508366,1.134603734883958,0.00991273523054546,0.0067706103701825684,-0.00013465813261141248
600,0.4044457270262939,0.0,2.4833881675128455,0.001394070628578493,-6.981359135701252e-05,0.5573816876166323,1.0853721121455913,0.010585973920752532,0.006552269745592067,-0.0001331495366381893
700,0.36893553014147623,0.0,2.469538115948054,0.0021349272659129965,0.00018597921641804594,0.6239652175022242,1.006348408329318,0.012462460656395485,0.009539407380377181,-0.00013920536406097304
800,0.3038321997887169,0.0,2.4654907602824987,0.0018090681570538895,-0.0005380456709981156,0.6628344791051115,0.965511020851887,0.016087664434536353,0.014252335258659668,-0.00014121545444780795
900,0.2741582051099494,0.0,2.47251988953015,0.007859792539292264,0.00023216843898430484,0.6900999888497096,0.940836069230146,0.02014334451730316,0.013776115665790904,0.00012378824208473437
1000,0.2537846117997356,0.0,2.4657706681536307,0.013332398790644535,0.0005697429582203525,0.6894487859594659,0.9270181911760981,0.02093141647299957,0.02008367823724539,0.00010184491862888076
