miliseconds,IL7,pJAK1,STAT5,pSTAT5,SOCS1,IL7IL7RJAK1,IL7RJAK1,IL7IL7RpJAK1,IL7IL7RpJAK1STAT5,IL7IL7RpJAK1SOCS1
1400,0.046404432980262374,0.0,2.445026658818368,0.021933365679155405,0.0022624409130092837,0.8942957086347998,0.7149743541688989,0.03157858368244948,0.02784110055069902,6.632761377039066e-07
1500,0.009190720336109926,0.0,2.425652510406538,0.02251325801000141,0.0029912047717121537,0.9388131124718468,0.6669593711892339,0.03406717441964883,0.03550014636002806,0.00013617480637517546
1600,-0.047262269617155184,0.0,2.4294886532939626,0.030270197216099748,0.003176036997451625,0.9645205891750206,0.613951947705894,0.03675716510886886,0.03622182332799709,0.0002184026546401379
1700,-0.09267738715290043,0.0,2.409647256099764,0.031400665681499476,0.00343463007639495,0.9982006948743831,0.5604711659468844,0.03778995436495785,0.04265522432259566,0.0002698036545686861
1800,-0.11105072883769412,0.0,2.3990234587557673,0.04551342252361264,0.003530565066387139,1.0396126226447835,0.5285358986747192,0.04210444690964483,0.04412168461939954,0.0002900236988987531
1900,-0.14717885067575007,0.0,2.4014899293757357,0.04456047189264236,0.005091273088059392,1.0503104450732554,0.5228242075566383,0.04350427501778976,0.047864075516924655,0.00029618026772345
2000,-0.16977517988801352,0.0,2.3797517801809662,0.05233324049960961,0.005506764384845154,1.0718331267249983,0.483076700113864,0.04442510580566698,0.05173303193216869,0.0005678519941446261
2100,-0.18497221413319087,0.0,2.372472206995342,0.06157110407784926,0.005897874992492977,1.0936527364503823,0.4657956610601373,0.0471544028843253,0.05764908317404653,0.0004995108961846946
2200,-0.2049265716829914,0.0,2.3584447240188973,0.06237326759768408,0.006601934976962631,1.0875505334941147,0.4592127434668483,0.05210532907133605,0.06035547972981361,0.0005621766212998581
2300,-0.23205325910240482,0.0,2.3508279032829127,0.07000306499399082,0.008022109165684804,1.0928567446471409,0.43150807229337085,0.0554318936454002,0.0644842644498319,0.0006645200564017186
2400,-0.20756758224433738,0.0,2.3423097280056338,0.08058126431383837,0.009156585979349065,1.0954714836489763,0.4412701641618637,0.05741533535112016,0.06961714536641901,0.0007188890497959021
2500,-0.210498521433227,0.0,2.3299676333593244,0.08448733623231192,0.009690724821985925,1.076365823146716,0.425178109612528,0.05880797914882217,0.07777893500756047,0.0007588937809596438
2600,-0.2273201190890967,0.0,2.3100318869864815,0.09088370388649147,0.009850984888148335,1.0697191157752886,0.4547685777662294,0.06319993789907288,0.07872240593014926,0.0009416442868958118
2700,-0.19766711377673202,0.0,2.30374294944306,0.09654110138157102,0.011109491142309066,1.0630138858085147,0.46245997969490715,0.06802246032086715,0.08764577573480849,0.001008272753749428
2800,-0.19408596957584986,0.0,2.292107138043355,0.11106711770135415,0.012484946079157478,1.0286996187964639,0.4769876141887516,0.06981362899388686,0.09281227308122432,0.0012487816149187342
2900,-0.17878672128579357,0.0,2.2789781801882376,0.11283855059677267,0.013428618953663832,1.0077851940975846,0.5061076251983206,0.07209056705356158,0.09999965286837803,0.0012549139379484733
3000,-0.1628659164795979,0.0,2.2683423464676236,0.12846682043467744,0.015596870607042946,0.998611119874791,0.48291982031480546,0.07433430827372908,0.10053934642610697,0.0014390908580766146
3100,-0.16960729629353993,0.0,2.2494891173284124,0.1317203655936875,0.016009155006364604,0.988621534570887,0.49416041775462066,0.07778088339173884,0.10177712804982175,0.001828251388842111
3200,-0.1602583706625462,0.0,2.2450909290167926,0.14374202878510806,0.018469172271008135,0.964536715416592,0.4970089843766855,0.0792920163822326,0.10533347882941155,0.0021857093285515164
3300,-0.15110875126855372,0.0,2.2235246588863076,0.1551668703458306,0.01943793978093543,0.9620249782673572,0.5024410153666926,0.08136294139075155,0.11249090370574602,0.0022942139083525666
3400,-0.13673692025457568,0.0,2.2247564100461483,0.16124583135516649,0.021020436658757684,0.9328494921467084,0.5086520696573937,0.08250854415970783,0.11415900735551103,0.0028102037716900806
3500,-0.13423362996301455,0.0,2.1990113597942385,0.1677374618536083,0.021772278076658415,0.9187642588371931,0.5427861923141952,0.08728616491894534,0.11688025833087165,0.0029561219343009204
3600,-0.12347631113518263,0.0,2.1993717098360093,0.17566495357788386,0.024519772461613604,0.9000189394041945,0.5551545929191084,0.0879104370213224,0.11901843171296436,0.0032281957327898424
3700,-0.09688343890093319,0.0,2.1802890442212557,0.18648945936044603,0.025121357220721775,0.8883569655240955,0.5528374027114326,0.08845956412990166,0.1214693944452846,0.003771746857282301
3800,-0.06515163752711876,0.0,2.168312159219468,0.1953636666707403,0.02807428158953112,0.8561778424033439,0.577320276019041,0.08962017286957541,0.12384501857853009,0.00404376486616149
3900,-0.05895841688308709,0.0,2.155696342179936,0.20645819618952882,0.029347202793474768,0.8284801955543033,0.6026098593396982,0.09335040835518123,0.13107398305519563,0.004399695116096085
4000,-0.028282288173891397,0.0,2.1427295456956106,0.21161872280010313,0.0312523569932085,0.7980376259700842,0.6337563903791517,0.09609937030814407,0.13111359670099182,0.004910409049876532
4100,0.008566388231119777,0.0,2.129688035889711,0.22261163162509248,0.03301691997935362,0.7683770873250673,0.6572004056505143,0.09503431850195565,0.13631087202425543,0.005416589521973753
4200,0.030296443402275747,0.0,2.1232186875409624,0.24216439320128147,0.036117979842449945,0.7299324551456212,0.6867685624060862,0.09748456300196982,0.13500859840243218,0.005956445595251272
4300,0.050630645760463056,0.0,2.1051238633667197,0.24632016274420995,0.0369327387397012,0.7054847987890346,0.7301857341919686,0.10012738150697498,0.13893908868485638,0.006280682575887575
4400,0.10891918866534055,0.0,2.090510865675689,0.26257338626833376,0.04051493589803778,0.6496534676834695,0.7542252711767697,0.10241477373066335,0.14231624217569241,0.006771523111856328
4500,0.12436468072506618,0.0,2.0803418339656057,0.2714278639676717,0.041294301517261565,0.6204543985874676,0.7967734103221666,0.10249059165862803,0.14142117009292704,0.007435602711737916
4600,0.1659944465137558,0.0,2.062253678723954,0.2816595144109835,0.04401082907010942,0.5834058893203133,0.8351216187121384,0.10308262743945977,0.1475233068759539,0.007879175168821783
4700,0.21262981825039015,0.0,2.056123740640689,0.29200820681206086,0.04673059060831718,0.5274521976464978,0.876299419242796,0.10600025903002104,0.14853597143109343,0.008382983340084948
4800,0.24786274088264237,0.0,2.042228050421986,0.3011673733977382,0.04881868475355722,0.5087924510282337,0.9080725073820982,0.10872249901439246,0.15242936728419498,0.009074821785881449
4900,0.23820222348700182,0.0,2.023606313873132,0.3176210986093731,0.05182724209085188,0.4966629202517321,0.9014799566098708,0.10814956868215478,0.15336787777854027,0.00973191882630695
5000,0.2612423568066105,0.0,2.0082485658821,0.32612432962812926,0.054074359554878756,0.4811610883676134,0.9103491304506001,0.10865487364588587,0.15205476303140386,0.01047090492264276
