milliseconds,RuBP_ch,PGA_ch,ATP_ch,BPGA_ch,GAP_ch,Pi_ch,DHAP_ch,FBP_ch,F6P_ch,E4P_ch,X5P_ch,SBP_ch,S7P_ch,R5P_ch,Ru5P_ch,G6P_ch,ADP_ch,G1P_ch
0,0.3366752064988993,3.35840264705567,0.4980576222940443,0.14803767155455747,0.013304566503751687,1.572206314632196,0.2941461941541903,0.027646760645258575,1.3620766456776339,0.4077580641069522,0.003634954840806925,1.566967825169202,0.005458713693316479,0.005995594346892613,0.0023538189314745083,3.1485054630497675,0.0014853690084879808,0.18179985182845843
100,0.3755831976197446,0.9729352593429468,0.4976545109908857,0.07766364793951216,0.010473060954050277,1.0749196105277503,0.23042294822552992,0.016995689903646038,1.831758911190357,0.7218913883270783,0.0022395991556317207,2.14634035580815,0.0008906471767588076,0.0037323438879272226,0.0014872990390823503,4.19869453986884,0.0018831894147370363,0.2447236520698834
200,0.3714653494905737,1.0462255892915413,0.4974388778025922,0.07576655815157926,0.010079732351359342,0.7681126410912044,0.22049181420013186,0.015855867240301642,1.9322997112049818,0.7286398856211074,0.0022486418517234643,2.095233710914366,0.0010437929491090134,0.0037193694088751687,0.0014821391577432236,4.437633080492727,0.0021042639606592716,0.2574386577575224
300,0.37231401397446323,1.0341730662502537,0.4974352234612694,0.0762248558616117,0.010062636610722656,0.7421027748022146,0.2209987302625693,0.015641289105561524,1.9232381058843488,0.733235547968026,0.0022305686289510337,2.095577578613517,0.0009770994390038592,0.0037224585098905093,0.0014917087060898535,4.40943243444111,0.0021273275713870926,0.25712000599991186
400,0.37188616717802797,1.0724261608228722,0.49743629797720357,0.07678093151419743,0.010019254455233934,0.7458984216848722,0.2208952220000998,0.015666457578839187,1.9214757883891675,0.7314780206383806,0.0022386916133818368,2.0954239913737553,0.0009557685828202787,0.0037119354892443703,0.0014873390117820025,4.428405358992166,0.00212353820391799,0.2560525493801154
500,0.3716916849369467,1.048260999652274,0.4974284436301012,0.07589083915902513,0.010072571768100608,0.7500524228841827,0.22152656343949895,0.015954623841601023,1.9199910928909725,0.7330796483345109,0.002230335554086086,2.103554230049187,0.001016818045017979,0.003741512106739228,0.0014932528937033297,4.4250056239055695,0.002113832294148596,0.25634271933366315
600,0.3723188982560624,1.0531436186215175,0.4974287254006001,0.07727376507313165,0.010077932413454447,0.7378837817626632,0.2202612359439225,0.015670199231904984,1.9209634273602954,0.7279985725255012,0.0022362363185710692,2.0903032102082175,0.0010392654642517648,0.003744501859676246,0.0014840781259392146,4.439306551103908,0.002114433654123989,0.2557032688475942
700,0.3717682247245934,1.0809422150251191,0.4974353612336702,0.07732085840636911,0.01001878597781121,0.7452251580654154,0.2212768685297017,0.015958488847149264,1.9204597982794842,0.7254518092861858,0.0022208254189529735,2.0911968238562872,0.0010113768040236045,0.003703129092181823,0.0014906045205715418,4.4164505982114575,0.0021266914117221273,0.25653646263619323
800,0.37244649646855227,1.0560014405081004,0.49743710505928684,0.07583322390766123,0.01003877730477381,0.7482666444234499,0.2209993090895127,0.01582147754863196,1.9200370552332393,0.7334096428441628,0.0022305694096455817,2.0919062556807133,0.000990334726441463,0.0037080012282839064,0.0014946979169819512,4.440309406561091,0.002114104912340041,0.25770021226091566
900,0.3716399735941244,1.066450609724348,0.4974295115295807,0.07683909591256746,0.010046533126878464,0.738359101251987,0.2202749730569776,0.01565094580497344,1.9177090798770617,0.7328045342860581,0.0022156663621951097,2.100583310210308,0.0010039507029102413,0.0037060189078873466,0.0015055367412069617,4.431861167955959,0.002123423511010024,0.2577450387486233
