milliseconds,RuBP_ch,PGA_ch,ATP_ch,BPGA_ch,GAP_ch,Pi_ch,DHAP_ch,FBP_ch,F6P_ch,E4P_ch,X5P_ch,SBP_ch,S7P_ch,R5P_ch,Ru5P_ch,G6P_ch,ADP_ch,G1P_ch
0,0.3368558747169669,3.362565510760264,0.4980600058390652,0.14840585845553358,0.013341478205864302,1.5695678895054186,0.2939572888308446,0.02783620712759751,1.3582515239251494,0.414668931100383,0.003627181550819498,1.5574497698009981,0.005402476160528974,0.005964788241755018,0.00234872172206147,3.1551626363559215,0.0014833747101033175,0.18109758665787662
100,0.37534962745908934,0.9223201457591075,0.49766149218505595,0.0771448121986538,0.01043772658784285,1.0854180536779436,0.23044220263817008,0.017035367897038668,1.82790929570932,0.7179882100841952,0.002233302996341456,2.1375322233923986,0.0009642264566200823,0.003731116627940554,0.0014956934736606346,4.218000431401255,0.0018958477152246995,0.2449493329743476
200,0.3712034364566948,1.0753519062603139,0.4974405069978874,0.07570806630570104,0.010033020380716082,0.7557550174169685,0.2207838544593262,0.015868124011062842,1.9247365267914962,0.7259500247021032,0.0022387581512703834,2.0958397948657224,0.000991999719242563,0.0037075038989807783,0.0014886520879933644,4.416633181184697,0.0021016449500888567,0.2575005293358876
300,0.3716427659181912,1.062714129897627,0.4974360394423339,0.07606895150281398,0.01009363831403406,0.7319461680830754,0.22080927163084704,0.01575151463224077,1.9201614442821173,0.7273109680503111,0.002246545093106746,2.1022578571416455,0.0010165968126077854,0.0037104530353274674,0.0015004504064637873,4.439122154004332,0.002131204858674688,0.2558107998266652
400,0.37191785868154775,1.0265187111309169,0.49742697287368015,0.07751329961053323,0.010020593442716995,0.7357196807326142,0.22187185779532484,0.015706870827869104,1.9311585568913436,0.7293497317049138,0.0022363364135606317,2.0938470276799253,0.001006034289018523,0.0037635045670804113,0.0014994681286996992,4.444361444866966,0.0021213695818203186,0.25640592819595914
500,0.3722628214864287,1.0510532680416256,0.497424297307086,0.07607161480870551,0.010073478282373382,0.7346564572926332,0.2202901453314177,0.015827000500106526,1.919399499542851,0.7309317236636291,0.0022149301929317283,2.093130162669381,0.0009379765231237324,0.0037630173886047105,0.0015008329665903688,4.440671046768603,0.0021234174054877114,0.2563233029699824
600,0.3719517769480434,1.0643398749813742,0.49743272096701296,0.07686553204633566,0.01006751402342985,0.7501847410833252,0.2208529465182831,0.015712274471236437,1.9312477185043864,0.7287376455592798,0.0022159172685113724,2.094390806763058,0.0010351903489504578,0.0037483853837529733,0.0014972206145736511,4.425719035521776,0.002127620984297653,0.2559131800193969
700,0.37196883547965676,1.0537917514892219,0.4974218747502714,0.07760087297883658,0.010083604942766151,0.73793165578033,0.22105491874926853,0.015948347020776132,1.9190819683208598,0.7269793126817594,0.00223301086324528,2.1011193346037946,0.0009889672052895027,0.0037276300841378235,0.0014916921868341306,4.429995201933526,0.0021272660498806197,0.2562342120606586
800,0.3722266435467618,1.025229496262131,0.49743254540925624,0.07613992049986565,0.010045119446794086,0.7318770513205339,0.22048677440840395,0.015728757258391228,1.9243872730029468,0.7319694282803585,0.0022364260099347827,2.0907624460916825,0.0009902527174513519,0.0037281215394437293,0.0015009406978210734,4.443139684510747,0.002112687249613332,0.25640672101150475
900,0.37168348298156356,1.0867829633125508,0.49742106942056685,0.07714621807618423,0.010058070956282767,0.7452410221327573,0.22173486216903426,0.01588253526492559,1.9185347540657216,0.7331750424296472,0.002228443720558551,2.092281709173361,0.0009423781977692368,0.003713290434849991,0.0014831153091309586,4.4315214617865175,0.0021178994062241614,0.2562984230239276
