milliseconds,RuBP_ch,PGA_ch,ATP_ch,BPGA_ch,GAP_ch,Pi_ch,DHAP_ch,FBP_ch,F6P_ch,E4P_ch,X5P_ch,SBP_ch,S7P_ch,R5P_ch,Ru5P_ch,G6P_ch,ADP_ch,G1P_ch
0,0.3359444236137892,3.3479018762682387,0.49806869327826514,0.14833447463779398,0.01337491743353549,1.5678569060389966,0.2924932167620007,0.027656058243997087,1.37164612291831,0.41259234525416005,0.003642367483961432,1.567500577825215,0.005441859118946599,0.005960348750606764,0.002361521747164114,3.1521220773669443,0.0014840609916576273,0.1823114519185751
100,0.3757504894388255,0.9244225164191613,0.4976620998850262,0.07649662342229903,0.010470050307652157,1.0738360576762982,0.2299427839712914,0.01702264421143906,1.8282754993350112,0.7158526324933825,0.0022227258544672973,2.140847036463447,0.0009456469133431864,0.0037730599568415618,0.0014876766364782157,4.196117375695834,0.0018986750768539425,0.2436834658915217
200,0.37195929094639096,1.0342241168355835,0.4974437632377894,0.07604903276350632,0.010045642812425797,0.7482450807081699,0.22098529203094988,0.015683945789762458,1.9309290534966626,0.7300831427237543,0.002219241621947475,2.0907451944172926,0.0009918637058612795,0.003760506033057487,0.0014828422437668184,4.4296807009383885,0.002109696991749789,0.25734558114657224
300,0.3716102369569758,1.036369150643296,0.4974309572253597,0.07629814155952196,0.010058742250581587,0.7283623370063935,0.22186367792688272,0.01570820684002928,1.9204876828457953,0.7319800333588454,0.00221429575850242,2.095924975109696,0.000995295349523194,0.0037161464174396666,0.0014834641230957873,4.442175045790858,0.0021168637236807296,0.25720424692124183
400,0.3721050876812543,1.0510185962964491,0.49743461295315183,0.07575339560426454,0.010054136763171401,0.7299245375629406,0.22110023851888094,0.01569621557842317,1.930069606483551,0.7304313950583153,0.002241971944749152,2.0977413192114813,0.0009860717499223838,0.003753587225190936,0.0014847873296755369,4.419427846545068,0.002125299330396159,0.2558055602327818
500,0.3716951355127035,1.0433540531432053,0.49741953840864184,0.07586388038077518,0.01003005020279959,0.7503841979340387,0.22095040325151355,0.01583817132494151,1.930942108521737,0.7305147612119459,0.0022461541092102994,2.1046604213653004,0.0009382823632591801,0.0037161209855888964,0.0014917055110591803,4.414719431596605,0.0021149824555972514,0.2575758433783707
600,0.3715641683470623,1.0405001327584336,0.49742306221628046,0.07644921191695156,0.010092920182057838,0.7319435043083538,0.22157660150935513,0.015920779475393002,1.920770823872869,0.7282435230562907,0.0022428316676040487,2.103762118050491,0.0009221530082420929,0.003740297922525089,0.0014913999070782424,4.44381129541778,0.0021222179031024427,0.25747911458649175
700,0.37209201588563334,1.0303967503038494,0.497437555519546,0.07750693818830935,0.010012215215402059,0.7414167295859254,0.22101507960010225,0.015661174106251848,1.9191503071047245,0.7281180760448234,0.0022427838247165593,2.1040294495097127,0.0009694096170462582,0.0037484800638222077,0.0014834162141317624,4.424005911061794,0.002122333316468697,0.2573264311197786
800,0.3722088380625964,1.0860073380240471,0.49743668567691257,0.07702712757203913,0.010059350240606493,0.7377365272779643,0.22079389019849038,0.0157550933977773,1.92455773360388,0.7321410512728341,0.00223399366593955,2.0989818441425503,0.0010297321312624029,0.003755430526167549,0.0014933186790876461,4.4182374051464945,0.0021160458283736973,0.2576528779457407
900,0.3718098285909639,1.0351735227799714,0.4974281999077576,0.07661936466429203,0.010039661545801023,0.736485208834941,0.22196789505119213,0.015959107448596556,1.9174849365320588,0.7262478334562534,0.0022337232642721363,2.0910873986306866,0.0009689523594656868,0.003750013674997947,0.0014871609810678025,4.435875071785794,0.002115596369816832,0.2570508454695817
