milliseconds,T_Tumor_Cells,L_CD8_T_Cells,D_Dendritic_Cells,H_CD4_T_Cells
0,1188381.7039242592,10.001977750279144,9.668630775287204,4.991849713346838
100,1066983.738097876,9.996572259720628,10.847665775146002,5.017815578245308
200,996246.5728283115,9.995653332912324,10.241935860069688,5.023819754330771
300,929046.4208254698,9.996448632418808,10.785818369356713,5.024144113011118
400,1233197.256708205,9.99510575006727,10.908291426814447,5.031017827418376
500,1183510.9917169325,9.996293457332554,10.60579430049092,5.0335452527687465
600,1294092.3724320328,9.999635170082108,12.015306677973353,5.052780522221373
700,1363148.2613867745,9.993850640101126,11.933551658312698,5.061999518404329
800,1628092.6010358045,9.993491753209701,11.823034228176134,5.062051212117731
900,1572054.7581801289,9.992354166779808,11.980204349186376,5.066952470312852
1000,1601640.4434284032,9.991711595201473,13.003373657894201,5.077233448516947
1100,1806909.9648499587,9.990442414819716,12.446131984736725,5.098833139815233
1200,1842072.63008831,9.988299271532753,12.96483063482806,5.103455991041087
1300,1625147.6541738678,9.990712858904567,13.554278817089822,5.098152431385689
1400,2017011.8418244573,9.988109729301492,13.890431580570187,5.129293677245118
1500,1872072.4230483247,9.99088082229555,14.675318895034684,5.127062787070046
1600,2129683.9696287736,9.989673500422773,14.593023811041434,5.131481467753383
1700,1883932.0500479755,9.985823119945678,14.883431869974267,5.149524199971879
1800,2052011.159778406,9.984992961855985,15.773270348817018,5.156057795607148
1900,2360122.3303598114,9.982308947213403,15.164605800133955,5.156474230923501
2000,2258325.742103284,9.98339987400933,15.974674043550944,5.181683374662593
2100,2486388.104262986,9.980514788386204,16.753921076778497,5.167220748879955
2200,2794025.8019507714,9.977238228986236,16.886037137486163,5.183607816587462
2300,2500459.570301145,9.978844086801804,16.476296344107656,5.192639018924962
2400,2600377.491877404,9.97387363927094,18.0509484199502,5.2178972896247755
2500,3082496.3769357535,9.973273611802705,18.343310100152067,5.226103340802777
2600,2959843.78454338,9.970471217649932,18.372799889668638,5.227403128108257
2700,3103099.3056493755,9.968875282182713,18.718088556450475,5.240650085803772
2800,3219097.949853726,9.968373677835134,19.468304874900888,5.233131592289198
2900,3402908.4979324024,9.968307692342178,19.648815356097007,5.259893287011341
3000,3766568.5590156987,9.961181184249252,20.587137645664992,5.248379234566234
3100,3930562.176365774,9.9609835363293,20.317453163201648,5.270542107677157
3200,3907755.640526851,9.960030330931765,21.236913031789644,5.263954217255397
3300,4205764.342988124,9.956213083972372,21.8940140175456,5.289133470259459
3400,4477497.585558037,9.952744620640583,22.29826542697413,5.283192915227346
3500,4709925.163062214,9.946735338930692,23.024194653483875,5.312705481427591
3600,4710396.620871697,9.948366925155547,22.911555182494602,5.31796496463212
3700,4736406.056889231,9.942263932514948,23.387451115479916,5.316971449459478
3800,4961601.298671439,9.9421844709136,24.667525477956993,5.33258337980487
3900,5512222.117489813,9.935309936356497,24.83000894211178,5.346273320452577
4000,5562026.114424634,9.929087148323083,25.017406287152056,5.3356347740084145
4100,5636906.499566625,9.92949994782081,25.433376393855543,5.359818734281914
4200,5956297.922707769,9.926017455461375,27.34421359097651,5.377328087033457
4300,6330967.869542384,9.919281620027432,26.865464377525008,5.37286645511303
4400,6607545.879311955,9.918005583761236,28.336502063202495,5.388170180435146
4500,6765875.631568959,9.911066651918732,28.67004239195399,5.401171611907168
4600,7390600.536917475,9.9055559363692,28.672047682211115,5.41268394918389
4700,7604293.37698238,9.900638333579632,29.4325056957938,5.4214595972966535
4800,7826993.3782912465,9.897747020330486,31.17366040640477,5.427825946518388
4900,8174617.711889864,9.887239610591262,31.77281426212342,5.4248021290264195
5000,8492634.59710287,9.884837481790372,32.52626753058544,5.425322922424422
