milliseconds,T_Tumor_Cells,L_CD8_T_Cells,D_Dendritic_Cells,H_CD4_T_Cells
0,1154639.2889877213,9.997987266200317,9.799334230943966,5.003310061823441
100,885472.8150074385,9.999945378672987,9.813294157964911,5.014110954304068
200,1089225.6760727358,9.999510921765063,10.818800491813315,5.017615622859812
300,1253166.4598738747,9.99978941958572,11.270082924323846,5.036020024221449
400,1252638.9729253007,9.996067390039558,11.022285875090185,5.042787025372152
500,1245181.2754613664,9.99480354339542,11.461864610606323,5.039145895820633
600,1470439.2815193064,9.999254204247382,11.380307417462092,5.051808361913811
700,1204031.277840909,9.99371046780481,11.709185133114495,5.057431347381111
800,1250770.03409723,9.998017682350694,12.191087429664536,5.072603931012094
900,1624108.9758333147,9.99283138805076,12.69263997243545,5.066637491575413
1000,1705441.8023014194,9.994718355804812,12.379688947043066,5.080316690268085
1100,1784245.4102098006,9.99174936039775,13.066945077227063,5.094294402448915
1200,1588426.9277310367,9.989074427098307,13.38852623934848,5.106329040856399
1300,1851828.3514728716,9.989084156148127,13.896316536670287,5.11476410411345
1400,1816802.6952205803,9.986648790353868,13.585946626946567,5.106601698033366
1500,2124015.417360399,9.991136058278766,13.563487407305857,5.1358058529481
1600,1938933.1504177074,9.986417578411444,14.854524134840837,5.140840768235065
1700,1862333.0764852886,9.986673524523322,15.081277777053042,5.144564294400527
1800,2264982.10760045,9.984692987909773,15.30258722236179,5.151138653502653
1900,2104692.539994082,9.983822665569104,15.737592457260265,5.154168241537241
2000,2497797.022597114,9.984355055729953,16.547530095721076,5.1627205723918825
2100,2288401.94100114,9.982679243597714,16.85902310013252,5.1767905914018995
2200,2446706.380087055,9.977447193731772,16.670021737287442,5.185906282154724
2300,2886957.5560840666,9.979569002339812,16.70862525828172,5.205771472751967
2400,2941563.9491489697,9.973965293557033,17.90070573845352,5.202041073156648
2500,2924080.488175359,9.972194036246258,18.58340852182573,5.215092685894379
2600,3087515.10920045,9.97188848312618,17.806744357325336,5.2346547610202405
2700,3059535.1699408386,9.970847001590665,18.47300270380179,5.223089612145764
2800,3509951.682634631,9.969211518972866,18.707458483477666,5.23507667802958
2900,3303206.2079294045,9.967108884333799,19.646535504066073,5.257990460542339
3000,3575883.4480851246,9.96178756762658,20.75335354156216,5.2534731034643425
3100,3618128.852610596,9.96285437023159,21.07332513822161,5.276864100643508
3200,4133563.271391518,9.960686563810176,20.6250497601917,5.270873460464721
3300,4215515.455940802,9.953873206175366,21.574107928598654,5.2905173836536274
3400,4482517.44753453,9.950511153309439,21.617495879096936,5.29508108867756
3500,4337785.594459922,9.948822492342797,22.802390116108715,5.302031175901436
3600,4778366.64426687,9.94376461406955,22.954987440422695,5.310350823572059
3700,4733137.063312931,9.941119576567973,23.396513656431114,5.323593819566749
3800,5322365.004725801,9.936628559636176,24.299812023861243,5.340989624108237
3900,5497528.232919633,9.933663346757676,25.42196453272541,5.346480072879391
4000,5553384.4412683975,9.934995825378037,25.098813659018802,5.358696199487527
4100,5718720.297931988,9.92617967712297,26.192168134730284,5.354060332936224
4200,5943358.888797368,9.924357524791539,26.95250903615816,5.371036204999983
4300,6270298.926173326,9.922247839267031,27.489108290320676,5.3639019192280255
4400,6749476.071657693,9.91778136241017,27.91138267735537,5.393457824561918
4500,6811752.210239447,9.90945641756185,28.048451368930227,5.398135092048464
4600,7401909.154075784,9.903587170926153,29.261390407108735,5.394255466304196
4700,7745869.9707629625,9.901767319538616,29.462879286469626,5.418704739501806
4800,7886009.869215503,9.89236338260075,30.877545029503096,5.408711875877683
4900,8137307.412475342,9.891225068663976,31.975984545330036,5.427445102973179
5000,8530715.228804875,9.883234783302369,31.92157729895062,5.431453011196628
