miliseconds,TGF_beta_ex,T1R_surf,T1R_endo,T2R_surf,T2R_endo,LRC_surf,LRC_endo,Smad2c,Smad2n,Smad4c,Smad4n,PSmad2c,PSmad2_PSmad2_c,PSmad2_Smad4_c,PSmad2n,PSmad2_PSmad2_n,PSmad2_Smad4_n,TGF_beta_endo,TGF_beta_ns
0,0.049966043077277505,0.699140623396756,6.526651103668729,0.19968568733857112,1.4384565803782017,0.003186090325943994,0.0021008716399690277,60.591411169486186,28.501626763722374,50.823024213014705,50.80546765268387,0.0015754147159499023,1.935917868871752e-06,0.0017964585513923,0.0013377980179669405,-8.212860623931028e-05,0.034360301542151,0.0002968830179516155,4.9161301956980676e-06
100,0.04972274335756804,0.6444467842168254,6.5209848670376855,0.14450226354704163,1.4401003601381785,0.06267480286807121,0.0006021451523016545,60.57793274624641,28.501004790247652,50.8252814426168,50.80070838846825,0.001880622874951856,1.0903991144861387e-05,-0.008978285516017193,-0.003483521101384547,2.8781719888112505e-05,-0.026800813740992406,-0.00011193425187057776,0.0002112826088243047
200,0.04946414678498067,0.5955127890070067,6.514058610296627,0.0969401425202269,1.4333922971582493,0.10741542256263145,0.008651330884191101,60.61712580790247,28.497606025421298,50.8107585981943,50.795449210064646,0.0019829741005686265,-3.4969066059222806e-05,-0.004284381259840254,-0.0029557905862037026,-4.362741070944974e-05,0.035149367991114774,0.00017758917759131833,0.00038281210048682937
300,0.049273983933435635,0.5585896841392807,6.512789652921234,0.05722277443140928,1.428438645062891,0.14345617857035273,0.011142175228238283,60.595164650057626,28.503843532161522,50.81124927178028,50.79780261503464,0.003609962330018906,3.352307659709715e-05,-0.0013821249087906445,-0.0015380138862391747,0.00011334667987388071,-0.014604080683786812,-0.00014575826804246654,0.0005259447346543508
400,0.04912531922970213,0.5346643207803703,6.508802988848395,0.031374131399753626,1.4305788133943467,0.16508047360986416,0.014440636888859784,60.59986380008398,28.491535166386246,50.8102274163931,50.79740990543337,0.0027091724222016067,2.004282466320163e-05,0.0016661479228472372,0.0030196416407799473,-5.603967340732559e-05,0.016682088103955772,3.0129599889711022e-05,0.0006600961701566418
500,0.04897260576045782,0.5156558457247282,6.505841301581126,0.015590900883392045,1.42518126973043,0.18345119675927513,0.021603881488941372,60.60657874307687,28.490797448799075,50.81330273620129,50.792927357099146,0.005125839690348919,3.894943437425051e-05,0.0067030413180905616,0.002046146914186605,-5.291494549247634e-06,-0.011108303139369804,0.0001478938028859055,0.0007992464181542409
600,0.04888788194040495,0.5054569351453753,6.49673218808898,0.007439935560288902,1.4165705611661967,0.1954036798107279,0.0250040371107526,60.57738350961564,28.50335367491109,50.81316439906044,50.7980252108346,0.008474365631252317,3.086716672835668e-05,0.016146726326338172,-0.0004807623675683885,4.746784769041774e-05,0.030286120458519358,-1.883856773603795e-05,0.0008696705329075985
700,0.04877424998806356,0.5027760054052068,6.49372553698678,0.003401409006599569,1.413243713502306,0.19595257066358404,0.029122314020531035,60.55039436261147,28.49479739456257,50.80616820119179,50.79357686759172,0.0059438432425467196,2.4233103091333057e-05,0.018888036352360468,0.001929512463710198,1.760423417489496e-05,-0.0012627953041125014,0.0002458024107218072,0.0009566588389111047
800,0.04870137090508332,0.4918318868523082,6.487226552850453,-0.011523432885090487,1.4058499801608666,0.20820885470836603,0.03842626963322358,60.563729748412385,28.48730795481482,50.775171525615264,50.78853942044023,0.012536785026011537,3.8778342174760206e-05,0.01848414946032472,0.0005251654535419778,0.000116926813169433,0.053670107054471415,0.0006677318944489725,0.0010270283099550778
900,0.048583103677647496,0.4627468327475383,6.483557235261977,-0.03145090143042639,1.3976684489244933,0.23287865165021512,0.042121144226537656,60.55795522851457,28.499382260531142,50.755569631626,50.78887399367128,0.010794314759508455,-1.8444082921408108e-05,0.029127921413928115,0.0030931044184576255,9.878501312630858e-05,0.01130447163960286,0.0007416590735668954,0.0011153498030714434
1000,0.048428947916532,0.4412161624403148,6.475509548516096,-0.056039556113643384,1.3926895878411147,0.2587504065968439,0.04587867198028056,60.498017419377135,28.482656328304937,50.72576839114337,50.78162591698106,0.013337239130465296,2.8432329131315052e-05,0.03889026207748645,0.006141056450363079,-8.45771015416768e-05,0.004144242856099996,0.0007296871845795484,0.001196756020783369
1100,0.04833884256523356,0.4241767163185129,6.472642169671325,-0.08081270966884217,1.3909680051998699,0.2777264649104209,0.0574167244559417,60.48581466915432,28.49082583176348,50.72236691647395,50.78646212266581,0.019698470690120387,1.821687162851564e-05,0.041012369482423545,0.0068831949363475,-3.2537410033475262e-06,0.05214518290558246,0.0013524724895326342,0.0012629351921307295
