milliseconds,y,x
0,0.09879713824258346,601.2960205340272
100,0.09303208799875413,599.4046674697295
200,0.08631946984166108,604.1986503735226
300,0.07938291745796605,608.1176978860744
400,0.07430872588783578,609.7875737015316
500,0.07108138732319805,611.3925975293494
600,0.06744472202639394,615.0961126423953
700,0.06359027138684467,621.0905720372893
800,0.06087999905177505,623.2604355054058
900,0.05884867184750433,624.0588430513222
1000,0.05591123100908819,631.0206636016383
1100,0.05606251702026597,631.2101441666958
1200,0.05253761154603618,634.6855296391885
1300,0.05262558629219024,640.5162876642846
1400,0.05171587070774519,644.6571615564054
1500,0.05102209022675057,645.9272691643118
1600,0.04979123848125291,648.1112656562411
1700,0.048517991533028056,648.4739052812058
1800,0.04859108236887577,651.1972870462876
1900,0.04737532642492196,657.9154287667388
2000,0.04739452349966391,659.2885512657837
2100,0.04422601970114353,659.0532058245844
2200,0.044827012463114664,667.0450116358074
2300,0.04395564532783913,668.4358935376007
2400,0.04457933888988007,665.8465665360222
2500,0.04230263035600697,671.1381931679957
2600,0.04257544466806681,676.4624440478699
2700,0.04101216300403573,673.7471067896681
2800,0.04177104540489455,681.0294597651651
2900,0.039637911472917293,681.018202148942
3000,0.04043605021967429,679.311626982406
3100,0.04130274694656612,686.7553434866758
3200,0.04011800669095655,684.4466722663817
3300,0.03822016081990608,689.4531124692503
3400,0.03826773494804388,691.5341133263449
3500,0.03939995221966567,695.0348283599955
3600,0.03891292366570825,694.5939575186494
3700,0.03690169838615794,693.4005926579248
3800,0.03811882693251563,696.6937947915671
3900,0.03811763551263912,699.4806135484897
4000,0.036536867083921086,700.5944313697114
4100,0.035429921561926404,698.7972707005924
4200,0.03636684167866069,700.3511472257694
4300,0.03675690997907996,702.5885001727337
4400,0.037136190446897185,707.1624801324288
4500,0.03588519133968597,705.8323112663858
4600,0.03468941601733242,708.8156245922548
4700,0.03578095626166267,706.3441404963396
4800,0.03635701462474174,712.9508184392913
4900,0.034846582956136324,709.201016635562
5000,0.034725638516397705,714.0478451079953
