milliseconds,y,x
0,0.09988792793605945,601.5490536223435
100,0.09240841844623107,601.1810775536194
200,0.08383705292046033,603.4399060552729
300,0.08089775675172602,608.233605906081
400,0.07575859177589687,609.4252152155584
500,0.07134992089816747,609.2192312252666
600,0.06812292802179035,616.583122639515
700,0.06346182386790683,622.1234209805826
800,0.06097624099815034,619.0627352022727
900,0.05927521530317554,623.915056680458
1000,0.05659730110920713,629.2351950708947
1100,0.055642703914613276,630.6627503138252
1200,0.05369260925098166,633.5863070535373
1300,0.05165868069923297,635.8110806451746
1400,0.05001871885976738,638.4980850957052
1500,0.04918847568091803,642.7268542478488
1600,0.04815837841175085,646.781811835216
1700,0.0479527590802852,647.8897770454365
1800,0.04878643377322544,656.5487344810743
1900,0.04707206087599574,658.8628077963498
2000,0.04621150941007102,655.9968745469246
2100,0.044339820789069354,658.2371574880684
2200,0.04370851938482149,663.8415714902009
2300,0.04285666487633351,666.5766061409144
2400,0.04344799919941629,670.958432270189
2500,0.042979078557380986,668.5623697113808
2600,0.04364861348617344,671.4374451305492
2700,0.0414339253684806,678.523164356931
2800,0.040199558329342605,678.764680491694
2900,0.039715693516104426,677.1977104049911
3000,0.0392873988008326,685.0473325060764
3100,0.03904891160010233,684.5701371820426
3200,0.04046213400698189,687.4063577375537
3300,0.0397379676014972,691.1914527178641
3400,0.0376478689094668,690.3207555207164
3500,0.039641036826407364,689.6179944322519
3600,0.03873778898356601,690.846199559779
3700,0.0376023535209999,696.620364347009
3800,0.03862933774766066,697.0114096474476
3900,0.037315854725600645,694.9063138389687
4000,0.036478795859654425,698.6833060448018
4100,0.037895495421467584,698.8539717584008
4200,0.03675169406468441,703.2310772574751
4300,0.036997641357708416,705.1907916327012
4400,0.03673454620496945,702.0604262398674
4500,0.03579513430976711,709.0189230325317
4600,0.03713148314700973,709.557841166248
4700,0.035792029850737664,711.5159770149703
4800,0.0364568881672705,709.5986598947346
4900,0.03689401254028768,712.1337166191275
5000,0.035309767599366534,713.6881825951169
