milliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrineExternal,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mRBC,mKidneyTubular
0,0.8336144267049221,0.08546818958084433,0.0409144563978124,0.130783043629047,-0.01997860056387148,-0.07730421374346691,0.09544596957230844,-0.08805590101622277,3.056242736836458,-8.87661979719229,-11.024103560253376,-0.06629582334165057,-0.4383288764983428,0.275731560332311,0.17151037399507213,120.1359914538101,0.049402261879939846,-2.394772461130404,31.03646696814931,-0.0026684207994722834,-52.556306892114186
100,1.9243177897179127,0.0034952852103186383,-0.018565816221102045,0.2217778962384075,-0.18643498546083684,-0.5123436671596396,-0.11466660894850556,0.011438838160948664,-24.98593409524136,-8.514773036649238,417.70452308700237,0.030283660489145936,0.6092466552753999,2.0618798658868767,-0.017126539661087015,466.89374083979374,-0.7522667564322493,11.333079082698193,7719.096454949469,-0.019151737553698815,2.739672741106031
200,6.52928469432452,0.5612467568556847,0.05268544568967201,0.3555502019906807,0.8197981517966255,0.6977600816351233,0.0853084793333938,0.27466400724515566,24.07386540828302,-2.5246704941964406,702.5777577650003,0.20373897346360262,0.7564589070307366,4.721496605673931,0.2826455345369381,1282.7074349747672,1.3838327910747599,31.340107701683674,6967.973190537507,-0.02497158563546214,-68.87001591333178
300,16.52074071533253,1.0689361357377296,0.09026206724789795,0.8980470043298461,1.1455633935874563,0.6408209746074378,0.06949653560113757,0.517188309252557,98.86790749955082,13.216874626613416,857.6736976223987,0.7425869419855285,2.2378692485408855,7.165237775050907,1.058007409894561,1887.9451721694938,4.422508502716879,53.33463634996539,6275.149045069221,0.02198042749644858,22.92530639570487
400,26.088326768299027,2.131160357562445,0.5001002486193317,1.6482080079964812,2.810717676359565,0.3623454585931566,0.12434428806904699,1.112591754567676,184.1081849569572,-10.9509445810574,967.4544400145912,1.5288932622222406,4.517007190299074,8.725922666806207,2.314029936179725,2754.680654034447,9.696721273351026,69.3689037879522,5849.982783630154,0.019168297560913265,91.19257797247495
500,38.194819552406464,3.400603884003972,0.8307747774057819,1.9961268803323096,4.48302705234333,1.032785063156179,0.31909777351858715,1.5501088899212851,215.26874458320304,-0.8512295308311183,1040.7104026810505,2.1981684187877155,6.1985495287386705,10.65318137842107,4.324130643564924,3242.8235601636784,13.91928675189756,80.28259764478577,5438.361672927896,0.009562428432912188,168.90334338040194
600,46.61576390512256,4.1294657148411185,1.1677820551504141,2.7325841072356423,5.7396350025169935,1.390752645641443,0.4929771617546087,2.077378410099827,324.1650835060867,-3.777693792050345,1035.170695083315,2.744839790634833,8.270693814017598,12.22414160442594,5.619946551972413,3614.8786563569715,21.07670929542836,84.92628073647421,4933.986394505848,0.040637784657496664,115.92358146580312
700,54.167687569239604,5.183585820394066,1.8468127681915325,3.206468578225741,7.450135451895613,1.1609412209239072,0.761937938114272,2.488264308240737,362.2528851442492,2.2385503370406727,1055.504602890088,3.292317917799414,9.634129830946211,12.83204646434115,8.185959629336013,3904.5818633409176,25.3450317205617,90.87233072547218,4357.03321744906,0.02796103953379618,334.5118577941623
800,59.61167032722019,5.917785462869043,2.0716544926502034,3.8558936184653367,8.271296867028605,2.6297141767941694,0.9362372471438467,2.9026764649413,466.65846361909996,1.3981240859627126,1069.407391457788,3.812100731386639,11.57285092845524,13.87791473279431,9.898589609114984,4080.5852033707297,29.641143807915704,98.27424384037093,3776.014973795013,0.05220389863746192,350.5531846024942
900,64.5704018056791,6.294405698403198,2.665098051674476,4.439842097514086,9.525904438462863,2.7746654341968675,1.247773212837791,3.34643429431303,514.7408716053563,0.9963013919768509,992.1627115797016,4.145124779707624,13.111192428570735,14.125296818702623,11.938607387354143,4434.797786170844,34.2073973048803,97.83463476192924,3576.894993586086,0.05549916062963095,553.0137437532413
