milliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrineExternal,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mRBC,mKidneyTubular
0,0.8721704670356323,-0.1425019863224013,0.034664370516292925,-0.0024950060622519576,0.0912662545750968,-0.18135301752198577,-0.09895706327114952,-0.07840830118977492,-1.8115456619529782,-1.2647963989007698,9.725911815356108,0.0961673526020184,-0.3122231092339519,0.2531680168501561,0.2445629080340545,123.35546740589642,0.12067831069249467,-0.8013880245409218,171.92607038850707,-0.016702286637411752,-33.799802969443036
100,2.1598794783638287,-0.16001853338755956,0.07400648649168841,0.0012226572784205664,-0.2941987516748278,-0.1890887667081514,-0.013013757520069677,0.04102260420517537,40.46330240190108,17.342674399572115,432.1915111509856,0.1499767326608233,0.19631691021940273,1.5258650279163382,-0.34943031118005574,594.97904159532,-0.5078249939060023,14.703722445324479,7702.628725998605,-0.018615608688212326,-66.89085448624132
200,9.775618468111231,0.5514429180513112,-0.06319037714768301,0.4079089727102938,0.7080473654173121,-0.007408327150081155,-0.07507301888104416,0.07886864688385915,7.706424581553563,-5.033337075374104,667.9371080724475,0.3457038675293628,1.3730525271447345,4.333426220661786,-0.10909356015219246,1150.10937350691,2.8944972868359438,36.242632864588536,6872.557011839874,0.012150709234505926,13.792047109840983
300,17.909694863624534,1.4417455254374576,0.34647726514343324,0.7747722776673294,1.3201799125784808,-0.4738298705688755,0.11136733247660563,0.47879572996626507,129.4151034503246,-14.295162287256547,859.7392917238521,0.7652005995063855,2.960685865868241,7.256584923062505,1.5039740824271748,1951.1170930419873,4.325346647256617,50.82816948230942,6526.9091440053435,-0.008400572093208304,44.67781546417278
400,27.971662404283997,2.0990631108393623,0.619494737239244,1.567287195486812,2.6727578115119908,0.24547550866822623,0.16709475920804334,0.9004867303059543,188.27090611692924,14.37347697552066,953.6576533380094,1.325699797496866,4.696233857421503,9.39618571530972,2.954482130861457,2530.1435601625844,8.722651536464646,65.90742494990508,5847.758012497078,0.008376143592005676,42.010880134942354
500,38.31478630697907,2.9154541691376274,0.9961227027745243,2.2452721563986886,4.111714625964355,0.1791230874122941,0.3461041654369276,1.4793756167430205,198.22727540428937,-15.493547523598346,1029.988335630917,2.1964963146754726,6.372698629692165,10.934562317689334,4.421107301884032,3291.424834382312,13.463285590404947,80.65466272162473,5401.745552703462,0.022352174284259767,32.71500475794524
600,46.58047923920339,4.215152213498831,1.312070930770806,2.670013342207704,5.46268695512344,1.025581442815757,0.6279860529559199,2.125478648267364,337.4066597640263,-5.625785533873021,1058.969073531107,2.725295195567817,8.540796469265002,12.00018336601297,5.7258219741820335,3641.673322894939,19.341727554800194,87.64256314989096,4906.0414609646905,0.004118297772867107,228.1195659175694
700,51.24342611729642,5.1594535090633435,1.6245450121505725,3.3279586160041976,7.678211119747151,2.371368986578538,0.6724252429234628,2.5943238121795593,352.19849180590927,19.15581950580321,1036.6275184864312,3.3763921036501414,10.234679590262978,13.540311325938456,7.705155357314259,3836.843871904446,24.44334419791503,91.37573533244046,4156.8903447908015,0.05286796967703085,339.15098673662305
800,59.90540211355822,5.939462291833626,2.1242064657378417,3.7987018910852406,9.02820307425706,2.450943202582741,1.132608242047997,3.020916299442924,424.18638310548357,8.366279492409559,1052.9656776121135,3.924888187677406,11.64268410307857,14.169421149247169,9.783602697422975,4059.0690684212136,30.468842090536715,97.35277969011673,3930.3057435781384,0.03324679921236197,361.1768402844237
900,64.26606594840082,6.580873321094309,2.5097776239856153,4.215773658864523,9.797283570694717,3.5795809782825603,1.2740184358764448,3.3038253712751686,488.8793420303433,-7.896542265024912,1010.7396436492674,4.425136956275305,12.493010186736065,14.306254191521306,11.870815317067645,4448.895672976183,35.127531105774466,99.92842697221079,3629.880423067544,0.043731153516523014,399.6980717163169
1000,67.04668344876528,7.1472897463263,3.0801789532080845,4.697928092284248,10.739105492499675,3.343334834666466,1.5710016071118804,3.613337679080279,598.1034360158295,28.4695859640837,988.005584067385,4.63772261427219,14.150862777988255,14.472511185637632,13.158823826592668,4612.524421840733,38.73021280469364,103.75839428646185,3164.6111140591497,0.09949801245012246,677.941705295403
1100,66.85177923882111,7.774358952945229,3.2371799825390424,4.904578151088457,12.223560886602105,5.3826023346182055,1.8336957637718883,3.809560826248604,618.6534622301783,34.066562677509644,957.3969522392373,5.1456075376997115,14.989509419714166,15.405070952411535,13.92714648967419,4616.363666887653,41.58984686079724,103.3045986209193,3050.057764459338,0.110879306297696,644.7119219372739
1200,68.89233791402299,8.12095469032951,3.6563438167618134,5.173714123985322,12.503454782865346,5.499207198142862,2.1337613314501875,4.084438419762509,676.3876695224519,26.975645354364005,870.0250716440166,5.3800554965060865,16.213929096819413,15.168478722561526,15.86210866609067,4447.021732041429,45.92307292851191,100.94628413767886,2750.436251112311,0.14159308854326702,804.0082128342982
1300,71.91102923977931,8.387985961420526,3.8895013946706585,5.481726960153319,13.684976018528776,6.398616697344969,2.33114704145749,4.314798525324177,751.3926505225276,34.34388313225128,869.6209378179958,5.602744634394349,16.851775363014163,15.174458500138192,16.979007369719465,4615.228819216106,48.1791619089213,102.30298225772657,2483.3550239505207,0.13157006770695387,929.6542124329735
1400,69.8550214188639,8.533472054604374,4.23171075869556,5.674875918970899,14.206789114144193,6.832549476253655,2.582136581018664,4.4044485863246186,800.2433238559516,50.53016392854484,819.2645766822947,5.699196790601738,17.11536354354531,14.954991061433741,17.157206705188234,4374.989002411584,49.1655038576863,100.4244340515315,2243.7755044665264,0.14359026759698926,1010.093699932668
1500,71.74185755627228,8.838086441364855,4.195801403105437,5.871521336930649,14.009947553924341,8.42406078217969,2.7788647573918923,4.76043371312955,809.1523644734547,39.198489010158504,782.0303251242674,5.944118423821942,17.502653495681212,14.889080017612915,18.023203901916574,4469.812911656453,52.364249212503694,99.76111853230313,1948.7409343287645,0.20588342944366195,1306.9062463054424
1600,71.0174487639836,9.138264007609976,4.348068462671207,5.905874135288591,15.056050097282068,8.30755295067036,3.0130360704383454,4.8385880965402235,872.178480216233,62.1051878738459,747.2090049679974,5.996134092362587,18.03781148581086,14.590027800520312,17.87403387680896,4177.7185660284085,51.83928635431823,92.3975708575793,1584.2417988336013,0.17896643958944197,1286.1694029810483
1700,68.6095895546995,8.87927917662241,4.525407170857236,5.925934841476248,14.476081441740456,9.546438263669716,3.0983547578779316,4.880612752729915,922.1490871498637,67.00381209142928,705.7534615917325,5.897290486210245,17.76013717571524,14.444483274528926,19.054836279159943,4022.1298561839585,54.73981632446721,91.5798381452601,1611.676043180201,0.2287943425456387,1479.5642347326677
1800,70.36406975447373,9.39057918909717,4.803282786278054,6.024912541704705,15.072863255823886,10.261214842296287,3.4205719962775523,4.740615980213389,954.0206602804737,88.02252753676746,607.5315541400192,6.095209082325332,18.23119225365721,14.053481669634701,18.89195118135766,4113.504045101643,56.09981805944655,89.48721696929749,1503.4122905823622,0.2648251096865152,1528.2752875499775
1900,66.80252442453056,9.17140068443131,4.877088585917519,6.124845543100852,15.46690373229339,10.901012449593413,3.601489025427165,4.9606577615581005,1032.5172674150544,70.63193140236311,600.8551813157783,5.963018257888778,18.354370383660545,13.517163807566487,18.841966516422143,3966.3411147698303,55.63000346508904,85.52899244042186,1134.6525673309563,0.28220353673320575,1752.0371237065565
2000,65.18527637054677,9.23931548530195,4.674835012131035,5.9790569697780676,14.983802599662791,12.039740050929078,3.745657713697031,4.761918979815422,1019.4277576163915,87.57254652226868,549.0290259766684,6.15731682446877,18.099190944798888,12.82779897718837,19.049255015206672,3788.676492217147,53.550822513438426,81.91905516307149,1003.7529556669913,0.3012958060690634,1837.4953548779445
2100,65.10344214356928,8.947853241018443,4.745334869729075,6.154883221576913,15.105021823330594,12.343889586207155,3.8104543950508254,4.882638116571224,1119.4162021447828,111.08495393392037,514.7690181025048,6.113161527302245,18.40840446978861,12.492347709240518,19.139480799022824,3590.368435246085,56.40428340222203,80.92739918951322,896.3877824987219,0.3080675398312419,1885.606774081173
2200,62.95910482572411,8.892338303030334,4.747281557956421,5.887881892833976,15.243880700598305,12.69044144727072,3.964853757651654,4.748813942907744,1115.4101610562782,132.94712318074798,457.1342559740328,5.896765280871478,18.122683153789165,12.647659484907482,19.62047419317065,3496.7860571265824,55.87775641067395,79.17359516397066,971.1018099894768,0.34305900053689886,1990.085454248318
2300,62.64824750680356,9.00822897598399,4.768028847392179,5.980185998444462,14.611266595376929,14.134003951110474,3.8875898244166858,4.847291235784487,1192.2708219729282,126.65189539803424,431.89661031088616,5.885719863111423,17.77149345478837,11.802017455978099,18.68810480191304,3136.6800654240888,53.12135048601792,76.04215199414826,738.4071753848219,0.3419706342767192,2027.6844236500722
2400,58.54192550328942,8.897740183689946,4.721931357399016,5.956933854938133,15.057101063875715,14.556436426373049,4.051589229729186,4.6246605682361,1170.3938862090488,163.86332002441523,385.96214419423563,5.886283344487719,17.36413427884072,11.634935232538439,18.860300081680442,3108.2172495974023,53.02653705563116,72.62321931681775,845.3819179134797,0.35183135508149266,2171.7935194679762
2500,57.00202585474264,9.012255410352662,4.821396215244439,5.8321057427696354,14.303367038394299,14.132223202523644,3.9487709669851387,4.6476333580133815,1214.735526799243,184.69028825911482,342.56339922975576,5.734749987323222,17.937937457018744,11.670030063827285,18.93287717593088,2875.1855097073862,52.80694575538623,72.3008363866253,594.8509139688733,0.40394878641239673,2097.6432110878545
2600,55.600513870307466,8.975415105809725,4.654878105122486,5.9115588957328775,14.706357997578477,15.775332392104973,3.982673524626829,4.718865398772479,1244.484272007825,175.6002137449877,369.3662642416428,5.73253627957363,17.040300388912552,10.612260168718704,19.24431170160151,2911.0534503234003,51.22213808531056,65.32584487200816,442.0924714008422,0.42159384743584405,2220.1008147136517
2700,55.074504468276416,8.840952608652984,4.766118375991247,5.710947234613118,14.217142540493285,15.82812763651212,3.9720731836061907,4.648807642405939,1276.653282304118,193.23500394222012,329.24553166895157,5.672014256684815,16.67907154594926,10.763717178187822,18.922954148489186,2645.9716248467507,49.717779593734825,64.73509920937494,721.9206252470002,0.44048786920433153,2254.768707966275
2800,51.9674160151243,8.412261833411977,4.6397763980388795,5.698410550413308,13.746745849435554,15.424128050374565,3.9818013177176397,4.582531573596647,1302.9227715499876,200.6869920742399,254.18373000188325,5.572910563772704,16.982583242272856,10.173994384105795,18.64969874866437,2379.6662435706808,51.210947522517905,61.088780261563905,404.0215583873103,0.4548702639397074,2352.5763409710594
