miliseconds,M,Mp,Mpp,MAPKK,MKP3
0,500.0241156673087,0.020331274128523556,-0.0019655348252351885,50.0,100.0
100,499.9415729082326,0.059000325050080654,-0.006994466464809649,50.0,100.0
200,499.906664494336,0.07238366911224314,-0.003833554049373946,50.0,100.0
300,499.84604786464195,0.13485537349279003,0.006708140646371078,50.0,100.0
400,499.7945618293573,0.16059880509602242,0.012841991294872488,50.0,100.0
500,499.76724457170104,0.23471165595294688,0.013820789859438732,50.0,100.0
600,499.7391912810841,0.24021924462017896,0.00582408816763974,50.0,100.0
700,499.6758817484169,0.2826056741485694,0.018034313468091104,50.0,100.0
800,499.66049259508424,0.32724741023510906,0.01993735735086862,50.0,100.0
900,499.5867614489733,0.3621173641593448,0.0180167081901335,50.0,100.0
1000,499.5723972072443,0.4316102155586062,0.021776830684185983,50.0,100.0
1100,499.5126686841047,0.4698393532037086,0.0349471058301098,50.0,100.0
1200,499.45440111282164,0.5044386879825398,0.038824724851092965,50.0,100.0
1300,499.394665172254,0.5309174323693413,0.048703093431696896,50.0,100.0
1400,499.3800167840093,0.5489439979386274,0.05239210630106106,50.0,100.0
1500,499.36256042118856,0.6117056113855314,0.05633789601263245,50.0,100.0
1600,499.2937724322029,0.6464428171993284,0.0661945989794946,50.0,100.0
1700,499.2720510158321,0.6763564633365816,0.08301777247589111,50.0,100.0
1800,499.2023567574592,0.7107529525774372,0.09076913557853851,50.0,100.0
1900,499.18924229098695,0.7441159008949684,0.09963032675965984,50.0,100.0
2000,499.14987422530925,0.7489760578038427,0.10644702471639866,50.0,100.0
2100,499.06279437485665,0.7833914347732748,0.12126145604123419,50.0,100.0
2200,499.0596741972542,0.8172970733634629,0.12002270499590423,50.0,100.0
2300,499.00616404673906,0.8714883777867539,0.13464606010558428,50.0,100.0
2400,498.96544991511973,0.8924725687278426,0.14652106565538123,50.0,100.0
2500,498.8890927758454,0.9277829895096006,0.16754402764698423,50.0,100.0
2600,498.90549954832306,0.9361460908225849,0.17240033931718315,50.0,100.0
2700,498.8560887257785,0.9664078030561412,0.18482563097317095,50.0,100.0
2800,498.76506542473516,1.0173025112077776,0.19917636135335812,50.0,100.0
2900,498.7286291134506,1.0401510830546172,0.21184996652457122,50.0,100.0
3000,498.72676157537757,1.0826790855550266,0.2297183308588699,50.0,100.0
3100,498.664999527605,1.08847420536071,0.23840328637885916,50.0,100.0
3200,498.64266905476916,1.1273754981948758,0.2515035779005264,50.0,100.0
3300,498.5669825523469,1.14442878970265,0.26843229475585384,50.0,100.0
3400,498.5394992068234,1.1493298669431622,0.27192646611046517,50.0,100.0
3500,498.49969332289464,1.2089352517608027,0.295645095747354,50.0,100.0
3600,498.4827827060307,1.2067563008524334,0.3025234634296686,50.0,100.0
3700,498.4512871614411,1.2478161677181063,0.3246616391170686,50.0,100.0
3800,498.3640216272002,1.2855019545803206,0.3433984870633235,50.0,100.0
3900,498.37931115142555,1.3054824437186936,0.3539330140129113,50.0,100.0
4000,498.2843222900608,1.302066250500966,0.37991765613221345,50.0,100.0
4100,498.27118132420225,1.326673435409016,0.38674633178566703,50.0,100.0
4200,498.2368285079545,1.3523929385181375,0.40080530665688446,50.0,100.0
4300,498.19793699723056,1.3917016219203664,0.42243430604872634,50.0,100.0
4400,498.1604780909828,1.4002899671905404,0.4301803120205292,50.0,100.0
4500,498.12746053556697,1.4237277240227582,0.45962542545159446,50.0,100.0
4600,498.0511558401006,1.4447888271025588,0.48015901557502955,50.0,100.0
4700,498.0417666023358,1.4797478825820565,0.488636600056879,50.0,100.0
4800,497.98597948693026,1.4878585528581618,0.5058588641278792,50.0,100.0
4900,497.94830390320544,1.5128756242009285,0.5290801257626808,50.0,100.0
5000,497.94635524492315,1.530745501352523,0.5355114115521395,50.0,100.0
