milliseconds,M,Mp,Mpp,MAPKK,MKP3
0,499.97170817909137,0.021624230225352557,-0.008425149442906557,50.0,100.0
100,499.96644891408624,0.06396892701948179,0.0007048075650485869,50.0,100.0
200,499.9364159374721,0.06732455829402653,-0.00680674272787612,50.0,100.0
300,499.89428600251847,0.1352768332602767,0.006877721050398088,50.0,100.0
400,499.8497089974575,0.1694133379808564,-0.0032887648053649505,50.0,100.0
500,499.7493124412073,0.19520762350762627,0.0025345834577118007,50.0,100.0
600,499.72642209273573,0.2597119577186022,0.009466853488877405,50.0,100.0
700,499.6934937054126,0.2766153929048836,0.01720325929997209,50.0,100.0
800,499.6551149020599,0.35265942308986475,0.02071142846191255,50.0,100.0
900,499.62482459474734,0.3579012215264437,0.02485451109903186,50.0,100.0
1000,499.55966505823415,0.4070382724273175,0.021644706440590557,50.0,100.0
1100,499.53712730784775,0.43281439148900325,0.03254359598092246,50.0,100.0
1200,499.47132557877694,0.5081733733278466,0.03985787412443634,50.0,100.0
1300,499.4149112509661,0.5431866099150855,0.050812044652335187,50.0,100.0
1400,499.3802326535794,0.5795680403452148,0.048671036499186554,50.0,100.0
1500,499.3393829417165,0.6101543365265026,0.06439619845409883,50.0,100.0
1600,499.28211921068186,0.6202006059840015,0.06907922829231432,50.0,100.0
1700,499.2734508763741,0.6496060852940732,0.08508618266195013,50.0,100.0
1800,499.19550884322695,0.717915511429398,0.09520193012207313,50.0,100.0
1900,499.14382670587247,0.7503748950881948,0.09835117661296251,50.0,100.0
2000,499.116476302989,0.7444540010550811,0.10829792327972912,50.0,100.0
2100,499.08978326386097,0.793391888298302,0.1116217254899472,50.0,100.0
2200,499.05401984039526,0.843834769692292,0.13450533787271346,50.0,100.0
2300,498.97378413252954,0.8730566280777861,0.13277417707941075,50.0,100.0
2400,498.95565146391954,0.9029582750572884,0.14356843448264098,50.0,100.0
2500,498.9100373486168,0.9349837271666213,0.16125892763946462,50.0,100.0
2600,498.8772299800452,0.9617741114757088,0.16899687098823368,50.0,100.0
2700,498.83689395688634,0.9844778348414609,0.18069064244907054,50.0,100.0
2800,498.81392067749994,1.0226633179893518,0.2002317398504005,50.0,100.0
2900,498.74549659512513,1.0284951243194362,0.21538844650950104,50.0,100.0
3000,498.73874217366944,1.0752936321231674,0.21612736213532122,50.0,100.0
3100,498.67815988848105,1.088328298121659,0.232947996503624,50.0,100.0
3200,498.63116231233414,1.1249000107861642,0.24640298456188076,50.0,100.0
3300,498.6023531724192,1.1240756082182217,0.2654477897693606,50.0,100.0
3400,498.5712227699876,1.167153932843378,0.2847300048850663,50.0,100.0
3500,498.5287956158866,1.1744599231011712,0.2993933369293082,50.0,100.0
3600,498.4520371393689,1.2132898093161066,0.3149622026397826,50.0,100.0
3700,498.4344372584347,1.2595613886840153,0.31701101941957516,50.0,100.0
3800,498.3936214971054,1.286943305470725,0.33249973088053947,50.0,100.0
3900,498.372874651578,1.3127469015362077,0.35453722380425323,50.0,100.0
4000,498.2830117514523,1.2993608373132424,0.37363322823494827,50.0,100.0
4100,498.2891547022747,1.3260000207757667,0.38160843305014736,50.0,100.0
4200,498.2508416655507,1.3596795304424674,0.4071827767126165,50.0,100.0
4300,498.1857648923734,1.366678645805329,0.4130489346237488,50.0,100.0
4400,498.18625322554897,1.4281358402999702,0.4326178915530337,50.0,100.0
4500,498.1232865761351,1.4303833049326133,0.45397480178853755,50.0,100.0
4600,498.0565264913109,1.4626291763959927,0.4678388991514329,50.0,100.0
4700,498.0311432767895,1.4910523256319936,0.4846274505829494,50.0,100.0
4800,497.97662203510407,1.4996183527544624,0.5018341922699823,50.0,100.0
4900,497.9386993592343,1.516972313805523,0.5300805511008555,50.0,100.0
5000,497.90798599720154,1.5240427621258639,0.5437042715514812,50.0,100.0
