milliseconds,a,b
0,50.01516659839985,0.008410303756316377
100,50.00581939057297,0.007203714223055938
200,50.00864433716383,0.01923072916259097
300,49.99989805307424,0.033806747748309975
400,50.00762868764068,0.060200425934946775
500,49.99565926759081,0.07534089666874905
600,50.007526757956775,0.08414797540318968
700,49.976102041933565,0.07774329824930047
800,49.97832695297147,0.09678270617934764
900,49.9946959792912,0.12246368836635724
1000,49.98690470613571,0.13433315236521923
1100,49.96756553847201,0.1280220180603434
1200,49.97608183541649,0.13019279396145228
1300,49.96744558992092,0.14455876384393668
1400,49.954929358454706,0.15408483793276875
1500,49.95887644324903,0.17383251375991418
1600,49.94199597097897,0.1951511757996819
1700,49.93136671687202,0.20806207281756534
1800,49.93507698064748,0.2158851342500579
1900,49.925193430963404,0.2143998767039997
2000,49.90447518650555,0.22265366976700504
2100,49.90346372868827,0.2438780612313158
2200,49.90548813114521,0.2738346162075183
2300,49.88984228906088,0.2677444281493144
2400,49.888614920841114,0.2885967898569056
2500,49.86979390793812,0.31013364478850247
2600,49.870360349335584,0.3113366193229964
2700,49.85594646628507,0.3140951530711399
2800,49.84316060859005,0.32198437920831097
2900,49.820547839159545,0.34174947509349474
3000,49.81333743019481,0.35063770540459316
3100,49.804469290556064,0.35095918258403735
3200,49.78057319174464,0.38709006131506624
3300,49.77507769113234,0.37473404643693864
3400,49.77005176787298,0.41158017618087095
3500,49.7305754925893,0.4068887977729515
3600,49.73888612486341,0.4151873915043262
3700,49.72567185099697,0.42143040705085166
3800,49.70691576359032,0.4432103479796032
3900,49.685345515210294,0.4474497671770825
4000,49.66105698873912,0.47316504059995707
4100,49.636766384774546,0.4674623041754347
4200,49.641311175041956,0.49335848258095716
4300,49.62290290797424,0.5009009920227949
4400,49.587764690157805,0.5135398292829971
4500,49.569676629789875,0.5370436881370885
4600,49.55031286880445,0.5387686207621724
4700,49.534944806578935,0.5533475572465766
4800,49.51861591167856,0.5776575264008136
4900,49.50339821975969,0.5751549135663014
5000,49.497795865371785,0.5857154937913192
